datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-07-30 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.471
2021-07-31 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.004,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.071
2021-07-31 06:00:00+00:00,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.016,0.001,0.000,0.000,0.006,0.002,0.001,0.000,0.000,0.000,0.002,0.004,0.000,0.000,0.005,0.001,0.000,0.002,0.001,0.000,0.008,0.001,0.003,0.000,0.001,0.001,0.000,0.002,0.000,0.013,0.000,0.000,0.000,0.000,0.004,0.003,0.003,0.000,0.029
2021-07-31 12:00:00+00:00,0.003,0.023,0.023,0.006,0.003,0.001,0.003,0.002,0.000,0.014,0.012,0.003,0.002,0.004,0.021,0.000,0.041,0.063,0.033,0.000,0.000,0.013,0.034,0.002,0.012,0.001,0.003,0.000,0.003,0.008,0.013,0.003,0.010,0.003,0.017,0.004,0.001,0.056,0.004,0.000,0.001,0.001,0.051,0.004,0.006,0.051,0.006,0.012,0.001,0.001,0.000,0.787
2021-07-31 18:00:00+00:00,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.005,0.001,0.000,0.001,0.000,0.000,0.002,0.022,0.001,0.001,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.004,0.000,0.001,0.005,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.010,0.001,0.000,0.003,0.006,0.000,1.176
2021-08-01 00:00:00+00:00,0.009,0.004,0.020,0.007,0.007,0.003,0.045,0.002,0.003,0.019,0.009,0.008,0.004,0.004,0.011,0.002,0.028,0.048,0.069,0.000,0.003,0.023,0.008,0.004,0.017,0.005,0.010,0.003,0.001,0.002,0.025,0.084,0.014,0.037,0.006,0.004,0.001,0.005,0.004,0.000,0.001,0.004,0.045,0.018,0.003,0.038,0.011,0.009,0.004,0.135,0.002,0.042
2021-08-01 06:00:00+00:00,0.070,0.196,0.215,0.066,0.013,0.090,0.208,0.029,0.009,0.105,0.036,0.069,0.226,0.019,0.274,0.002,0.136,0.264,0.463,0.173,0.010,0.036,0.004,0.183,0.159,0.090,0.119,0.132,0.123,0.004,0.164,0.232,0.121,0.266,0.096,0.051,0.062,0.151,0.074,0.004,0.050,0.025,0.182,0.663,0.055,0.122,0.079,0.040,0.167,0.238,0.037,0.019
2021-08-01 12:00:00+00:00,1.449,1.436,1.136,1.500,0.219,0.885,0.172,0.117,0.107,1.027,0.184,0.210,0.391,1.042,0.768,0.235,1.271,0.466,1.333,0.625,0.084,0.438,0.529,1.360,0.268,0.372,2.059,0.134,0.818,0.084,0.743,1.791,0.104,0.192,0.844,3.089,0.319,0.428,0.900,0.013,0.366,0.104,1.272,2.306,0.477,0.373,0.100,0.551,1.667,0.134,0.270,0.822
2021-08-01 18:00:00+00:00,0.284,0.041,0.429,0.273,0.081,0.055,0.747,0.232,0.226,0.817,0.453,0.209,0.193,0.408,0.301,0.041,0.770,0.157,0.772,0.116,0.075,0.267,0.176,0.036,0.098,0.056,0.188,0.080,0.090,0.001,0.742,0.572,0.189,0.386,0.318,0.271,0.154,0.527,0.360,0.017,0.070,0.046,0.462,0.425,0.572,0.298,0.013,0.420,0.690,0.283,0.042,1.328
2021-08-02 00:00:00+00:00,0.102,0.004,0.057,0.140,0.050,0.050,0.400,0.471,0.108,0.530,0.426,0.033,0.054,0.038,0.458,0.332,0.148,0.154,0.202,0.013,0.105,0.091,0.119,0.011,0.017,0.018,0.118,0.398,0.246,0.000,1.940,0.154,0.140,0.330,0.313,0.038,0.053,0.106,0.058,0.089,0.362,0.038,0.160,0.188,0.119,0.353,0.118,0.884,0.316,1.951,0.319,0.052
