datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-07-26 12:00:00+00:00,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420,44.420
2021-07-26 18:00:00+00:00,43.776,43.776,43.776,43.777,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.776,43.777,43.776
2021-07-27 00:00:00+00:00,42.976,42.979,42.984,42.981,42.976,42.978,43.033,42.981,42.974,42.975,42.974,42.974,43.004,43.036,42.974,43.029,42.977,42.978,42.974,42.989,42.974,43.051,43.015,43.057,42.987,42.979,42.977,42.974,42.977,42.991,43.005,42.993,43.274,43.006,42.976,42.974,42.974,42.983,42.974,43.306,42.978,42.977,43.126,42.976,42.982,42.974,42.975,42.974,43.177,43.232,42.993,42.979,42.975,43.004,43.306,42.974
2021-07-27 06:00:00+00:00,42.288,42.911,42.723,42.619,42.376,42.527,42.350,42.054,42.188,42.570,42.079,42.613,42.069,42.930,42.059,42.274,42.543,42.242,42.668,42.174,42.514,44.524,42.322,42.328,42.342,42.037,42.064,42.092,43.006,42.252,42.258,42.288,43.399,42.826,42.182,42.914,42.052,42.688,42.428,44.934,42.385,43.642,45.077,42.981,42.124,42.149,42.258,42.184,43.948,45.396,43.305,42.376,42.187,42.826,45.396,42.037
2021-07-27 12:00:00+00:00,47.749,49.522,46.062,46.084,48.603,47.254,49.531,47.142,47.744,47.589,46.655,44.856,46.194,47.298,47.432,47.761,45.596,46.911,46.295,47.204,47.683,52.151,49.136,53.325,48.445,48.457,48.095,47.924,48.804,48.786,46.275,47.495,47.100,48.552,47.213,45.319,45.511,48.499,47.268,49.502,48.229,48.006,51.054,48.937,46.899,47.140,47.770,46.040,49.454,53.146,49.853,47.744,47.052,48.603,53.325,44.856
2021-07-27 18:00:00+00:00,52.663,53.584,48.187,49.461,54.910,51.141,57.886,54.493,52.864,51.856,53.461,46.596,51.886,50.234,53.499,51.939,52.191,53.887,50.591,53.132,52.801,57.717,55.729,96.511,53.185,56.751,54.049,52.561,52.660,53.644,52.511,51.710,49.204,52.261,55.248,47.403,51.042,55.062,51.890,52.225,52.466,51.719,54.563,53.579,52.555,54.364,53.921,49.880,53.065,57.938,55.904,52.801,51.878,54.049,96.511,46.596
2021-07-28 00:00:00+00:00,55.105,55.459,49.161,51.139,58.152,53.143,75.864,59.081,55.576,54.354,57.265,47.311,55.131,51.585,56.809,54.094,56.020,57.881,53.002,56.216,55.379,77.756,59.103,124.291,55.449,78.198,57.143,54.785,54.425,55.960,56.097,53.703,50.028,54.199,74.550,49.395,54.294,58.537,54.177,53.481,54.438,53.585,56.326,55.836,55.505,59.119,57.896,51.859,54.740,83.630,59.882,55.459,54.156,57.881,124.291,47.311
2021-07-28 06:00:00+00:00,56.336,56.461,49.554,51.892,75.358,54.132,94.438,83.610,56.968,55.643,71.645,47.508,56.737,52.214,65.269,55.199,63.599,76.057,54.157,62.277,56.665,85.517,82.759,136.830,56.616,102.362,66.842,55.918,55.327,57.176,62.159,54.688,50.352,55.217,93.826,50.381,55.879,79.092,55.297,54.085,55.444,54.484,57.182,57.000,57.423,82.132,69.278,52.787,55.591,82.861,81.130,56.737,55.212,71.645,136.830,47.508
2021-07-28 12:00:00+00:00,56.977,56.960,49.615,52.197,74.921,54.594,100.586,90.604,57.701,56.281,72.808,47.438,57.837,52.446,66.866,55.741,65.287,78.055,54.715,62.715,57.343,84.309,81.823,132.725,57.223,107.389,67.250,56.498,55.758,57.816,64.677,55.166,50.383,55.698,94.861,50.738,56.709,78.430,55.862,54.309,55.941,54.897,57.585,57.604,58.167,92.461,79.406,53.205,55.987,81.711,91.549,57.585,55.730,74.921,132.725,47.438
2021-07-28 18:00:00+00:00,57.241,57.126,49.469,52.223,74.156,54.731,98.246,88.902,58.028,56.538,72.261,47.201,58.225,52.422,66.675,55.933,65.245,77.162,54.917,62.757,57.633,82.868,80.598,128.515,57.465,104.654,67.014,56.721,55.876,58.082,64.651,55.318,50.218,55.847,93.006,50.785,57.100,77.450,56.073,54.279,56.106,54.999,57.680,57.843,58.494,90.641,78.404,53.310,56.080,80.351,89.698,57.680,55.869,74.156,128.515,47.201
2021-07-29 00:00:00+00:00,57.240,57.052,49.178,52.055,73.188,54.640,95.805,87.041,58.071,56.530,71.474,46.847,58.310,52.217,66.226,55.883,64.921,76.056,54.871,62.531,57.650,81.296,79.205,124.341,57.447,101.835,66.530,56.692,55.770,58.081,64.347,55.236,49.912,55.762,90.990,50.630,57.190,76.280,56.034,54.064,56.034,54.883,57.550,57.821,58.531,88.667,77.196,53.197,55.953,78.870,87.718,57.650,55.768,73.188,124.341,46.847
2021-07-29 06:00:00+00:00,57.004,56.760,48.742,51.709,72.049,54.340,93.312,85.065,57.881,56.303,70.491,46.372,58.133,51.839,65.559,55.612,64.365,74.802,54.608,62.079,57.429,79.617,77.693,120.233,57.196,98.979,65.834,56.436,55.463,57.840,63.824,54.944,49.460,55.492,88.863,50.291,57.021,74.958,55.778,53.670,55.747,54.565,57.212,57.566,58.318,86.605,75.839,52.887,55.624,77.281,85.644,57.429,55.485,72.049,120.233,46.372
2021-07-29 12:00:00+00:00,56.625,56.334,48.232,51.258,70.830,53.917,90.839,83.066,57.581,55.948,69.408,45.841,57.794,51.363,64.772,55.211,63.671,73.497,54.213,61.486,57.058,77.918,76.128,116.273,56.803,96.178,65.020,56.042,55.037,57.454,63.163,54.533,48.935,55.108,86.722,49.880,56.691,73.569,55.392,53.177,55.332,54.133,56.751,57.169,57.950,84.532,74.425,52.462,55.177,75.664,83.563,57.058,55.090,70.830,116.273,45.841
2021-07-29 18:00:00+00:00,56.161,55.836,47.694,50.755,69.591,53.429,88.439,81.105,57.167,55.501,68.287,45.292,57.358,50.841,63.924,54.735,62.905,72.156,53.745,60.817,56.600,76.239,74.567,112.505,56.329,93.474,64.150,55.569,54.540,56.982,62.424,54.050,48.382,54.638,84.624,49.410,56.267,72.171,54.925,52.634,54.845,53.635,56.222,56.689,57.489,82.494,72.993,51.976,54.663,74.070,81.532,56.600,54.614,69.591,112.505,45.292
2021-07-30 00:00:00+00:00,55.607,55.255,47.110,50.189,68.319,52.865,86.098,79.168,56.640,54.958,67.122,44.709,56.820,50.259,63.009,54.176,62.064,70.779,53.197,60.069,56.048,74.567,73.000,108.905,55.766,90.851,63.217,55.009,53.963,56.418,61.607,53.487,47.785,54.080,82.556,48.870,55.746,70.752,54.372,52.029,54.276,53.061,55.613,56.121,56.931,80.482,71.538,51.420,54.074,72.481,79.535,56.048,54.046,68.319,108.905,44.709
2021-07-30 06:00:00+00:00,54.975,54.602,46.485,49.568,67.024,52.235,83.819,77.260,56.024,54.337,65.921,44.094,56.197,49.624,62.039,53.545,61.160,69.380,52.578,59.253,55.416,72.907,71.435,105.466,55.126,88.312,62.231,54.375,53.318,55.776,60.725,52.856,47.146,53.448,80.524,48.272,55.140,69.323,53.745,51.368,53.637,52.422,54.936,55.475,56.290,78.503,70.071,50.802,53.419,70.902,77.576,55.416,53.394,67.024,105.466,44.094
