datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-07-26 12:00:00+00:00,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690,9.690
2021-07-26 18:00:00+00:00,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521,9.521
2021-07-27 00:00:00+00:00,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.342,9.337,9.337,9.337,9.337,9.337,9.337,9.339,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.337,9.342,9.337
2021-07-27 06:00:00+00:00,9.153,9.153,9.154,9.183,9.152,9.152,9.164,9.152,9.152,9.152,9.157,9.152,9.152,9.163,9.152,9.152,9.152,9.155,9.152,9.154,9.152,9.423,9.152,9.153,9.163,9.152,9.152,9.152,9.153,9.167,9.152,9.158,9.212,9.162,9.152,9.153,9.152,9.166,9.160,9.163,9.152,9.152,9.438,9.152,9.155,9.152,9.158,9.153,9.194,9.277,9.152,9.153,9.152,9.160,9.438,9.152
2021-07-27 12:00:00+00:00,10.663,12.299,10.759,10.923,10.958,10.758,10.526,9.622,10.769,10.285,9.817,9.171,9.212,11.533,9.725,11.736,9.866,10.168,9.399,11.274,10.482,11.173,11.074,12.665,10.858,11.122,9.730,10.766,11.985,11.624,9.977,10.545,11.196,11.296,10.363,10.473,9.367,11.927,10.688,10.635,10.826,10.852,13.126,10.365,9.458,10.056,10.810,9.980,11.600,13.021,12.039,10.759,10.140,11.196,13.126,9.171
2021-07-27 18:00:00+00:00,15.040,13.591,11.564,14.159,15.579,13.117,17.949,15.747,15.178,12.893,15.395,10.118,13.358,14.490,14.293,14.270,16.827,16.045,13.073,17.586,16.238,13.912,14.793,18.738,14.942,16.246,12.597,14.560,15.657,16.016,14.204,15.205,12.179,12.968,15.467,11.429,14.173,17.439,15.119,11.701,14.113,12.513,14.736,14.054,12.581,16.464,13.981,15.757,14.040,14.537,14.566,14.537,13.533,15.579,18.738,10.118
2021-07-28 00:00:00+00:00,16.215,13.880,11.925,15.223,16.506,14.478,23.824,18.338,16.750,15.071,17.534,10.551,14.489,15.481,15.681,15.646,20.672,18.073,15.201,19.006,17.451,14.567,15.549,21.391,15.795,20.901,14.045,15.484,16.511,17.047,15.463,16.135,12.284,14.151,17.480,13.325,16.755,20.043,16.558,12.339,14.958,13.203,15.011,15.295,13.569,21.800,16.175,17.836,14.491,14.793,16.297,15.646,14.548,17.047,23.824,10.551
2021-07-28 06:00:00+00:00,16.381,13.821,11.879,15.354,16.619,14.669,25.870,18.838,17.006,15.445,17.926,10.524,14.645,15.593,15.898,15.840,21.561,18.442,15.574,19.595,17.638,14.600,15.617,22.721,15.887,21.849,14.263,15.589,16.599,17.180,15.647,16.249,12.181,14.295,17.840,13.632,17.239,20.720,16.784,12.357,15.041,13.238,14.948,15.471,13.684,22.911,16.558,18.216,14.478,14.727,16.572,15.840,14.663,17.239,25.870,10.524
2021-07-28 12:00:00+00:00,16.278,13.643,11.723,15.239,16.498,14.573,27.480,19.108,16.924,15.402,17.889,10.391,14.555,15.467,15.817,15.734,22.974,18.481,15.539,19.554,17.540,14.457,15.483,23.443,15.762,23.594,14.185,15.469,16.460,17.057,15.556,16.133,12.005,14.181,17.789,13.571,17.233,21.506,16.695,12.219,14.915,13.101,14.758,15.373,13.582,25.197,16.511,18.174,14.319,14.539,16.483,15.734,14.551,17.233,27.480,10.391
2021-07-28 18:00:00+00:00,16.052,13.408,11.524,15.019,16.260,14.370,27.252,18.899,16.701,15.217,17.679,10.221,14.359,15.237,15.610,15.510,22.751,18.258,15.358,19.292,17.303,14.231,15.251,23.159,15.531,23.376,13.997,15.244,16.213,16.810,15.346,15.903,11.791,13.973,17.572,13.397,17.046,21.249,16.472,12.023,14.694,12.894,14.502,15.162,13.390,24.988,16.310,17.958,14.086,14.286,16.259,15.510,14.341,17.046,27.252,10.221
