datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-07-26 12:00:00+00:00,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467
2021-07-26 18:00:00+00:00,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415,4.415
2021-07-27 00:00:00+00:00,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.353,4.351,4.351,4.362,4.352,4.351,4.351,4.351,4.351,4.351,4.360,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.351,4.352,4.351,4.351,4.351,4.351,4.351,4.362,4.351
2021-07-27 06:00:00+00:00,4.283,4.286,4.288,4.326,4.284,4.282,4.306,4.282,4.282,4.283,4.284,4.288,4.283,4.288,4.283,4.285,4.284,4.287,4.293,4.287,4.283,4.537,4.282,4.282,4.296,4.283,4.282,4.282,4.296,4.305,4.290,4.289,4.392,4.299,4.283,4.297,4.282,4.287,4.289,4.338,4.283,4.286,4.481,4.288,4.283,4.283,4.289,4.285,4.366,4.577,4.287,4.287,4.283,4.293,4.577,4.282
2021-07-27 12:00:00+00:00,5.259,5.588,4.904,5.137,5.196,5.128,5.082,4.814,5.216,4.782,5.128,4.393,4.546,5.492,5.001,5.144,4.718,4.903,4.616,5.064,5.115,5.690,5.221,6.353,5.160,5.380,4.909,5.261,5.726,5.871,4.990,5.235,5.131,5.391,5.013,4.576,4.468,5.481,5.140,5.021,5.031,4.966,5.506,5.031,4.612,4.898,5.080,4.659,5.367,6.082,5.333,5.128,4.908,5.261,6.353,4.393
2021-07-27 18:00:00+00:00,7.268,6.838,5.726,6.656,7.498,6.527,8.246,7.117,7.250,5.835,8.693,4.732,6.580,7.043,6.941,6.513,7.954,8.094,6.163,7.103,7.294,7.619,7.211,11.214,6.932,8.869,6.429,7.283,8.103,9.597,7.168,7.439,5.883,6.664,8.098,5.088,6.049,9.047,7.083,5.920,6.311,5.959,6.399,6.625,6.165,7.088,6.644,6.480,6.728,7.867,6.920,6.941,6.467,7.439,11.214,4.732
2021-07-28 00:00:00+00:00,9.029,7.656,6.216,7.666,9.676,7.528,12.068,10.315,9.577,6.924,12.774,5.007,9.210,8.151,8.879,7.489,11.891,11.757,8.038,8.997,9.348,9.152,8.949,14.979,8.432,12.963,7.974,9.027,9.820,12.439,9.839,9.463,6.172,7.632,11.659,5.891,8.184,12.589,8.836,6.397,7.075,6.589,6.790,8.080,7.441,10.267,8.454,8.429,7.506,8.816,8.623,8.816,7.606,9.676,14.979,5.007
2021-07-28 06:00:00+00:00,9.856,7.684,6.355,8.507,10.755,8.294,13.800,11.812,10.526,7.532,14.377,5.085,10.260,8.671,9.857,8.222,13.542,13.182,9.173,9.903,10.349,9.750,9.768,16.681,9.114,14.915,8.837,9.834,10.394,13.483,10.904,10.446,6.175,8.074,13.139,6.400,9.573,13.826,9.671,6.493,7.547,6.787,6.766,8.788,8.426,11.959,9.693,9.391,7.984,8.895,9.674,9.674,8.276,10.526,16.681,5.085
2021-07-28 12:00:00+00:00,9.760,7.487,6.270,8.458,10.633,8.412,14.101,12.100,10.581,7.985,14.503,5.040,10.368,8.585,9.943,8.349,13.777,13.295,9.391,9.794,10.235,9.573,9.635,16.922,8.991,15.695,8.914,9.698,10.196,13.320,10.976,10.316,6.032,8.214,13.314,6.528,9.927,13.811,9.576,6.379,7.443,6.807,6.582,8.736,8.444,12.400,9.970,9.510,7.822,8.650,9.865,9.635,8.396,10.581,16.922,5.040
2021-07-28 18:00:00+00:00,9.389,7.179,6.073,8.154,10.228,8.128,13.638,11.740,10.215,7.777,13.987,4.934,10.057,8.249,9.602,8.068,13.333,12.838,9.136,9.433,9.852,9.180,9.267,16.217,8.655,15.174,8.636,9.326,9.767,12.746,10.611,9.920,5.819,7.924,12.861,6.407,9.684,13.276,9.220,6.162,7.178,6.586,6.319,8.436,8.181,12.051,9.679,9.211,7.516,8.262,9.548,9.267,8.113,10.215,16.217,4.934
