datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-07-26 12:00:00+00:00,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660,24.660
2021-07-26 18:00:00+00:00,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428,24.428
2021-07-27 00:00:00+00:00,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171,24.171
2021-07-27 06:00:00+00:00,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895,23.895
2021-07-27 12:00:00+00:00,23.678,24.007,23.729,23.620,23.629,23.768,23.632,23.620,23.658,23.671,23.620,23.623,23.620,23.748,23.620,23.630,23.621,23.642,23.643,23.646,23.620,24.050,23.692,23.633,23.662,23.644,23.638,23.621,23.701,23.629,23.620,23.628,23.742,23.640,23.622,23.734,23.620,23.646,23.652,23.993,23.681,23.694,23.863,23.834,23.624,23.620,23.624,23.625,23.945,23.751,23.700,23.643,23.624,23.700,24.050,23.620
2021-07-27 18:00:00+00:00,26.494,25.639,24.596,24.606,25.166,24.741,25.463,25.030,26.046,25.519,24.499,25.154,24.668,25.521,24.747,24.101,25.114,25.725,25.437,26.573,25.510,26.375,25.079,25.068,24.805,24.903,24.482,24.763,25.840,24.822,25.196,26.252,25.035,24.589,24.082,23.701,24.808,26.457,26.877,25.746,25.625,25.369,25.112,26.115,25.381,26.072,25.141,25.332,26.494,25.696,24.963,25.166,24.807,25.696,26.877,23.701
2021-07-28 00:00:00+00:00,29.566,27.011,26.577,27.263,26.252,26.687,29.724,27.127,29.454,30.131,27.350,26.882,26.483,27.507,27.444,25.649,27.248,28.344,29.170,29.023,27.359,28.715,26.171,28.486,25.676,28.275,25.787,26.823,27.708,26.458,27.687,29.278,26.147,27.083,25.870,25.875,28.096,30.444,30.653,27.900,27.557,27.900,26.268,28.696,27.579,29.881,28.688,28.192,29.562,27.463,27.628,27.557,26.789,28.688,30.653,25.649
2021-07-28 06:00:00+00:00,31.296,27.738,27.796,28.947,26.772,27.867,32.335,28.323,31.528,33.035,29.152,27.824,27.632,28.665,29.187,26.652,28.562,29.924,31.421,30.326,28.358,30.033,26.716,30.553,26.113,30.367,26.537,28.150,28.689,27.372,29.142,30.979,26.716,28.618,27.041,27.721,30.144,32.774,32.795,29.145,28.616,29.377,26.875,30.152,28.837,32.129,30.842,29.983,31.312,28.446,29.275,28.947,27.817,30.326,33.035,26.113
2021-07-28 12:00:00+00:00,32.242,28.101,28.386,29.829,27.018,28.437,33.697,28.917,32.647,34.561,30.048,28.290,28.199,29.266,30.073,27.110,29.237,30.768,32.590,31.052,28.873,30.744,26.967,31.607,26.298,31.431,26.872,28.817,29.205,27.808,29.882,31.898,26.977,29.375,27.587,28.669,31.182,34.035,33.976,29.788,29.168,30.135,27.154,30.928,29.486,33.329,31.947,30.931,32.257,28.962,30.108,29.788,28.424,31.182,34.561,26.298
2021-07-28 18:00:00+00:00,32.823,28.282,28.707,30.344,27.119,28.747,34.546,29.251,33.332,35.514,30.572,28.539,28.501,29.602,30.588,27.336,29.616,31.266,33.312,31.488,29.157,31.164,27.071,32.249,26.354,32.074,27.025,29.184,29.494,28.033,30.314,32.461,27.086,29.810,27.870,29.183,31.805,34.827,34.720,30.157,29.476,30.579,27.275,31.392,29.857,34.076,32.622,31.492,32.836,29.244,30.594,30.157,28.737,31.805,35.514,26.354
2021-07-29 00:00:00+00:00,33.171,28.343,28.865,30.635,27.124,28.898,35.081,29.420,33.751,36.122,30.875,28.650,28.645,29.773,30.883,27.426,29.816,31.551,33.756,31.732,29.293,31.395,27.077,32.636,26.325,32.461,27.064,29.376,29.633,28.125,30.553,32.795,27.097,30.050,28.001,29.469,32.180,35.324,35.183,30.352,29.629,30.827,27.294,31.655,30.053,34.541,33.034,31.821,33.182,29.378,30.871,30.352,28.890,32.180,36.122,26.325
2021-07-29 06:00:00+00:00,33.352,28.319,28.912,30.776,27.059,28.940,35.399,29.475,33.984,36.492,31.025,28.661,28.682,29.828,31.027,27.423,29.892,31.688,34.009,31.839,29.322,31.493,27.014,32.848,26.237,32.673,27.026,29.446,29.665,28.124,30.658,32.967,27.036,30.155,28.028,29.606,32.381,35.613,35.448,30.423,29.670,30.938,27.240,31.776,30.126,34.807,33.262,31.990,33.362,29.405,31.002,30.423,28.933,32.381,36.492,26.237
2021-07-29 12:00:00+00:00,33.410,28.231,28.876,30.808,26.944,28.901,35.555,29.444,34.079,36.686,31.064,28.600,28.639,29.796,31.062,27.353,29.877,31.716,34.119,31.843,29.273,31.491,26.900,32.929,26.105,32.754,26.929,29.426,29.617,28.054,30.663,33.018,26.923,30.162,27.980,29.637,32.456,35.748,35.565,30.403,29.629,30.946,27.131,31.790,30.108,34.926,33.356,32.040,33.419,29.354,31.026,30.403,28.895,32.456,36.686,26.105
2021-07-29 18:00:00+00:00,33.370,28.093,28.777,30.756,26.788,28.799,35.587,29.347,34.067,36.744,31.017,28.481,28.535,29.698,31.012,27.232,29.791,31.658,34.119,31.767,29.162,31.410,26.745,32.910,25.938,32.736,26.789,29.339,29.506,27.930,30.590,32.975,26.769,30.092,27.873,29.587,32.433,35.762,35.566,30.312,29.525,30.876,26.980,31.722,30.019,34.931,33.345,31.999,33.379,29.242,30.968,30.312,28.793,32.433,36.744,25.938
2021-07-30 00:00:00+00:00,33.242,27.902,28.616,30.626,26.587,28.635,35.508,29.185,33.958,36.682,30.890,28.305,28.370,29.534,30.882,27.058,29.637,31.519,34.019,31.614,28.990,31.254,26.545,32.799,25.732,32.626,26.600,29.184,29.333,27.752,30.444,32.845,26.570,29.949,27.709,29.462,32.321,35.668,35.462,30.151,29.356,30.731,26.782,31.576,29.862,34.832,33.239,31.873,33.249,29.068,30.832,30.151,28.630,32.321,36.682,25.732
2021-07-30 06:00:00+00:00,33.056,27.685,28.420,30.448,26.366,28.436,35.355,28.988,33.786,36.539,30.714,28.099,28.172,29.333,30.703,26.857,29.443,31.332,33.854,31.415,28.784,31.054,26.325,32.629,25.510,32.458,26.389,28.992,29.125,27.545,30.254,32.659,26.351,29.764,27.514,29.293,32.152,35.503,35.289,29.951,29.151,30.541,26.563,31.381,29.665,34.665,33.072,31.695,33.063,28.860,30.649,29.951,28.432,32.152,36.539,25.510
2021-07-30 12:00:00+00:00,32.833,27.454,28.204,30.241,26.138,28.219,35.151,28.769,33.571,36.338,30.507,27.875,27.956,29.110,30.494,26.643,29.226,31.114,33.645,31.186,28.559,30.826,26.098,32.421,25.283,32.251,26.169,28.778,28.897,27.324,30.037,32.437,26.124,29.553,27.302,29.097,31.945,35.288,35.068,29.726,28.926,30.323,26.335,31.157,29.444,34.452,32.864,31.483,32.840,28.634,30.436,29.726,28.215,31.945,36.338,25.283
2021-07-30 18:00:00+00:00,32.570,27.204,27.964,30.000,25.894,27.977,34.895,28.526,33.312,36.081,30.265,27.630,27.717,28.860,30.251,26.410,28.981,30.861,33.391,30.924,28.309,30.565,25.855,32.172,25.044,32.004,25.932,28.537,28.644,27.082,29.790,32.177,25.881,29.311,27.068,28.869,31.699,35.023,34.800,29.473,28.675,30.073,26.092,30.899,29.196,34.191,32.614,31.234,32.576,28.383,30.190,29.473,27.974,31.699,36.081,25.044
2021-07-31 00:00:00+00:00,32.275,26.939,27.705,29.732,25.639,27.716,34.598,28.261,33.018,35.779,29.996,27.367,27.459,28.589,29.981,26.162,28.714,30.580,33.101,30.637,28.041,30.280,25.600,31.889,24.795,31.724,25.682,28.274,28.371,26.825,29.517,31.885,25.627,29.046,26.817,28.616,31.422,34.717,34.491,29.197,28.404,29.797,25.839,30.614,28.924,33.892,32.329,30.955,32.280,28.112,29.918,29.197,27.713,31.422,35.779,24.795
2021-07-31 06:00:00+00:00,31.954,26.664,27.430,29.445,25.393,27.440,34.266,27.980,32.695,35.448,29.705,27.091,27.232,28.302,29.690,25.907,28.443,30.277,32.780,30.341,27.757,29.973,25.338,31.580,24.539,31.418,25.422,27.994,28.084,26.558,29.233,31.574,25.364,28.764,26.552,28.344,31.122,34.380,34.152,28.915,28.117,29.503,25.591,30.307,28.637,33.582,32.020,30.652,31.959,27.827,29.624,28.915,27.437,31.122,35.448,24.539
2021-07-31 12:00:00+00:00,31.611,26.391,27.151,29.144,25.249,27.151,33.906,27.686,32.366,35.122,29.396,26.803,27.107,28.015,29.381,25.706,28.216,29.956,32.437,30.041,27.464,29.650,25.100,31.249,24.279,31.118,25.162,27.704,27.802,26.298,29.019,31.247,25.094,28.500,26.276,28.055,30.829,34.018,33.785,28.625,27.816,29.198,25.345,29.984,28.336,33.279,31.758,30.329,31.615,27.529,29.313,28.625,27.151,30.829,35.122,24.279
2021-07-31 18:00:00+00:00,31.257,26.185,26.863,28.828,25.231,26.856,33.525,27.382,32.051,34.901,29.073,26.507,26.917,27.733,29.059,25.604,28.060,29.622,32.079,29.768,27.172,29.314,24.894,30.900,24.016,30.850,24.923,27.416,27.592,26.098,28.910,30.907,24.819,28.405,25.992,27.755,30.645,33.633,33.400,28.316,27.506,28.890,25.094,29.646,28.027,32.944,31.548,29.993,31.256,27.228,28.991,28.405,26.903,30.645,34.901,24.016
2021-08-01 00:00:00+00:00,30.954,26.028,26.576,28.500,25.165,26.582,33.126,27.071,31.837,34.716,28.741,26.208,26.674,27.440,28.727,25.597,27.911,29.306,31.800,29.478,26.881,28.968,24.677,30.539,23.756,30.605,24.713,27.125,27.455,26.007,28.769,30.596,24.543,28.423,25.702,27.454,30.595,33.232,33.005,27.994,27.188,28.665,24.846,29.308,27.749,32.597,31.336,29.716,30.956,26.937,28.686,28.423,26.651,30.539,34.716,23.756
