datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-07-26 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.710
2021-07-27 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076
2021-07-27 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044
2021-07-27 12:00:00+00:00,0.666,3.183,1.142,0.013,0.105,1.238,0.080,0.003,0.571,0.470,0.001,0.104,0.012,1.311,0.001,0.111,0.034,0.210,0.225,0.363,0.028,3.530,0.832,0.086,0.459,0.099,0.206,0.031,0.914,0.138,0.024,0.141,0.997,0.215,0.038,1.253,0.025,0.333,0.398,3.285,0.841,0.782,2.547,1.747,0.092,0.017,0.163,0.059,2.753,1.548,0.949,0.851
2021-07-27 18:00:00+00:00,18.180,6.991,7.935,6.455,11.012,7.097,12.721,11.387,14.241,13.176,6.269,11.240,7.406,10.935,8.551,5.512,9.601,12.362,14.409,17.457,12.571,10.222,10.692,11.756,7.771,8.579,8.440,9.148,13.085,9.344,11.642,14.811,8.221,7.098,4.596,2.202,10.720,17.044,19.855,10.126,14.379,12.860,6.354,11.591,13.264,16.915,9.868,12.458,12.022,10.188,11.925,1.361
2021-07-28 00:00:00+00:00,4.460,0.739,4.550,5.961,0.530,5.227,10.176,5.853,5.392,14.703,8.267,3.165,2.739,2.126,6.359,3.053,2.755,4.169,8.979,2.486,1.801,2.943,0.776,7.679,0.534,10.541,3.971,5.083,1.891,3.146,5.016,2.648,0.330,5.731,6.051,9.317,10.795,7.235,5.598,3.529,2.585,5.423,1.628,4.864,5.493,7.142,9.360,4.882,4.020,1.714,7.503,0.071
2021-07-28 06:00:00+00:00,0.000,0.000,0.008,0.015,0.001,0.002,0.010,0.000,0.043,0.092,0.002,0.000,0.007,0.005,0.082,0.063,0.004,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.004,0.025,0.000,0.000,0.001,0.001,0.002,0.002,0.015,0.892,0.020,0.018,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.010,0.002,0.054,0.000,0.087,0.020,0.020
2021-07-28 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.913
2021-07-28 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.657
2021-07-29 00:00:00+00:00,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066
2021-07-29 06:00:00+00:00,0.001,0.000,0.000,0.011,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.009,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.033
2021-07-29 12:00:00+00:00,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.006,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.897
2021-07-29 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.596
2021-07-30 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.074
