datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-09-13 18:00:00+00:00,7.494,7.494,7.494,7.494,7.494,7.495,7.494,7.495,7.494,7.495,7.496,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.498,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.494,7.495,7.495,7.494,7.494,7.494,7.494,7.494,7.494,7.497,7.494,7.494,7.494,7.494,7.494,7.494,7.498,7.494
2021-09-14 00:00:00+00:00,7.417,7.416,7.417,7.416,7.418,7.419,7.416,7.421,7.416,7.421,7.423,7.416,7.416,7.419,7.417,7.416,7.416,7.417,7.418,7.417,7.416,7.417,7.416,7.418,7.417,7.416,7.416,7.431,7.418,7.416,7.416,7.416,7.416,7.416,7.417,7.416,7.416,7.416,7.416,7.420,7.420,7.417,7.416,7.417,7.418,7.416,7.416,7.425,7.416,7.417,7.416,7.416,7.416,7.418,7.431,7.416
2021-09-14 06:00:00+00:00,7.332,7.332,7.332,7.331,7.335,7.336,7.331,7.339,7.331,7.339,7.342,7.331,7.331,7.339,7.332,7.331,7.331,7.333,7.333,7.332,7.331,7.332,7.331,7.334,7.332,7.332,7.332,7.355,7.337,7.331,7.331,7.331,7.331,7.332,7.332,7.331,7.332,7.331,7.331,7.337,7.336,7.332,7.331,7.332,7.336,7.331,7.331,7.345,7.331,7.334,7.332,7.332,7.331,7.334,7.355,7.331
2021-09-14 12:00:00+00:00,7.249,7.240,7.241,7.242,7.245,7.246,7.289,7.253,7.273,7.250,7.260,7.252,7.242,7.261,7.241,7.240,7.240,7.256,7.259,7.263,7.240,7.241,7.240,7.263,7.240,7.240,7.242,7.291,7.252,7.240,7.260,7.280,7.240,7.240,7.268,7.290,7.241,7.240,7.251,7.253,7.283,7.242,7.272,7.258,7.247,7.280,7.240,7.263,7.265,7.256,7.240,7.250,7.240,7.261,7.291,7.240
2021-09-14 18:00:00+00:00,7.237,7.144,7.180,7.186,7.168,7.163,7.374,7.224,7.298,7.157,7.231,7.224,7.149,7.239,7.214,7.394,7.167,7.239,7.264,7.229,7.154,7.145,7.182,7.334,7.191,7.198,7.167,7.287,7.186,7.177,7.309,7.397,7.156,7.162,7.266,7.336,7.145,7.208,7.230,7.237,7.282,7.153,7.361,7.325,7.168,7.391,7.189,7.220,7.340,7.358,7.147,7.220,7.168,7.282,7.397,7.144
2021-09-15 00:00:00+00:00,7.302,7.064,7.151,7.163,7.108,7.100,7.533,7.340,7.437,7.075,7.297,7.251,7.053,7.308,7.280,7.859,7.140,7.273,7.375,7.209,7.162,7.064,7.161,7.552,7.191,7.232,7.107,7.340,7.140,7.154,7.472,7.642,7.090,7.116,7.312,7.411,7.047,7.247,7.259,7.321,7.306,7.065,7.616,7.543,7.102,7.650,7.188,7.212,7.535,7.644,7.056,7.247,7.134,7.340,7.859,7.047
2021-09-15 06:00:00+00:00,7.426,7.061,7.239,7.139,7.082,7.090,7.961,7.871,7.796,7.085,7.534,7.560,7.139,7.407,7.387,8.442,7.175,7.450,7.738,7.560,7.485,7.111,7.184,8.123,7.369,7.314,7.169,7.397,7.161,7.340,7.732,8.112,7.036,7.564,7.465,7.718,7.176,7.344,7.298,7.451,7.418,6.977,8.430,8.235,7.337,7.944,7.281,7.238,7.782,8.129,7.029,7.397,7.176,7.718,8.442,6.977
2021-09-15 12:00:00+00:00,8.018,7.173,7.669,7.175,7.350,7.364,8.669,8.769,8.666,7.354,8.053,8.250,7.545,7.925,7.995,9.406,7.411,7.963,8.572,8.288,8.347,7.298,7.581,9.137,8.008,7.791,7.488,7.799,7.319,7.771,8.212,9.028,7.007,8.656,7.852,8.464,7.560,7.688,7.366,7.825,7.931,7.486,10.148,9.758,8.161,8.293,8.008,7.657,8.218,9.329,7.227,7.931,7.531,8.293,10.148,7.007
2021-09-15 18:00:00+00:00,9.082,7.370,8.481,7.399,8.084,7.939,9.387,9.628,9.932,7.796,8.726,9.033,8.068,9.132,9.472,10.672,7.851,8.659,9.680,8.957,9.476,7.497,8.750,10.168,8.899,9.017,7.935,8.596,7.591,8.223,8.848,10.129,7.022,9.825,8.548,9.405,7.934,8.270,7.501,8.739,8.841,8.686,12.225,12.777,9.313,8.729,9.290,8.565,8.871,11.145,7.579,8.750,8.080,9.387,12.777,7.022
2021-09-16 00:00:00+00:00,10.111,7.591,9.524,7.782,9.080,8.534,10.094,10.367,11.154,8.193,9.363,9.763,8.539,10.653,11.645,11.833,8.303,9.300,10.749,9.624,10.471,7.672,10.505,11.060,9.696,10.556,8.353,9.362,8.000,8.632,9.474,11.207,7.054,10.860,9.504,10.304,8.259,8.848,7.771,10.098,9.760,9.861,14.217,17.773,10.513,9.230,10.475,9.957,9.587,12.998,7.888,9.696,8.608,10.505,17.773,7.054
