datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-09-13 18:00:00+00:00,7.090,7.091,7.092,7.094,7.091,7.091,7.089,7.091,7.090,7.106,7.090,7.093,7.089,7.091,7.165,7.090,7.092,7.090,7.091,7.090,7.095,7.095,7.091,7.093,7.089,7.106,7.092,7.091,7.138,7.090,7.090,7.089,7.091,7.091,7.090,7.090,7.089,7.095,7.092,7.095,7.091,7.089,7.089,7.090,7.089,7.089,7.096,7.089,7.091,7.096,7.089,7.091,7.090,7.092,7.165,7.089
2021-09-14 00:00:00+00:00,6.894,7.121,7.461,6.917,6.915,6.891,6.892,6.898,6.889,6.925,6.892,6.927,6.888,6.893,7.069,6.889,6.894,6.891,6.891,6.890,6.914,6.903,6.896,6.895,6.888,6.923,6.895,6.899,7.264,6.891,6.894,6.907,6.892,6.891,6.898,6.893,6.888,6.945,6.971,6.899,6.895,6.889,6.889,6.889,6.892,6.888,6.910,6.893,6.975,6.901,6.889,6.894,6.891,6.910,7.461,6.888
2021-09-14 06:00:00+00:00,7.921,7.518,7.980,7.096,6.850,6.714,8.838,10.787,8.105,6.755,7.644,7.903,7.364,7.605,6.934,6.700,6.912,7.548,8.041,7.500,8.390,7.369,8.031,7.852,6.697,6.740,7.315,8.068,12.208,7.230,7.765,7.574,6.717,6.790,7.925,7.986,6.697,7.757,7.920,8.714,7.353,6.759,6.902,7.146,6.720,9.730,6.730,6.950,7.749,6.712,6.927,7.500,6.889,7.921,12.208,6.697
2021-09-14 12:00:00+00:00,13.970,10.945,8.326,8.020,7.526,12.951,15.696,20.471,13.853,8.793,13.076,12.833,11.718,10.406,10.041,7.121,8.364,11.417,12.086,9.855,11.379,10.520,10.251,15.245,7.367,7.030,12.321,11.158,21.575,8.788,16.645,11.228,8.283,8.382,13.924,12.065,7.478,12.791,11.819,18.360,11.031,10.682,10.985,11.150,7.442,19.835,12.187,9.404,12.711,8.097,9.100,11.150,8.791,12.791,21.575,7.030
2021-09-14 18:00:00+00:00,25.087,20.552,8.948,9.174,9.256,27.126,27.641,31.971,24.677,13.854,31.955,23.639,21.713,17.617,22.103,11.666,13.578,17.515,22.848,13.400,16.802,20.424,17.053,27.393,10.566,8.925,22.751,18.632,32.605,11.700,33.982,17.268,11.564,12.805,25.016,18.867,9.392,21.769,20.212,37.943,17.677,17.787,19.988,20.030,10.761,34.469,23.366,13.827,21.553,13.451,14.653,18.867,13.546,23.366,37.943,8.925
2021-09-15 00:00:00+00:00,39.289,31.672,9.635,12.519,12.178,45.827,49.011,47.485,36.247,29.994,58.542,44.027,46.899,27.344,40.506,20.071,27.667,28.163,37.573,22.316,23.923,44.036,29.382,37.930,18.287,14.650,34.547,26.996,49.495,20.207,59.338,27.207,15.695,30.166,34.281,36.858,24.776,33.807,28.181,58.717,27.174,26.177,34.258,31.381,23.511,56.866,36.316,17.845,43.185,19.888,23.875,30.166,23.911,39.289,59.338,9.635
2021-09-15 06:00:00+00:00,68.119,42.629,21.539,24.022,21.359,72.292,72.480,63.314,48.230,50.876,72.715,68.340,87.632,44.940,71.374,35.616,48.583,40.449,73.138,37.197,28.925,86.280,52.087,44.955,26.259,24.682,56.138,35.090,72.157,28.602,91.938,37.909,24.792,57.747,51.072,65.444,49.484,57.954,32.700,73.961,39.411,38.223,52.168,42.738,43.134,77.224,54.583,34.867,75.655,29.429,31.139,48.583,35.485,68.119,91.938,21.359
2021-09-15 12:00:00+00:00,94.344,48.780,42.017,35.964,30.584,93.661,79.980,72.725,52.970,59.868,75.528,76.742,111.254,75.425,102.580,56.199,64.846,47.050,111.219,51.867,30.467,117.332,81.543,48.307,29.818,31.599,76.731,44.061,90.137,31.723,117.486,43.281,35.367,74.768,70.465,79.211,64.171,79.586,35.532,99.228,48.257,50.578,59.641,47.548,59.112,84.082,67.636,63.140,91.359,48.575,34.396,63.140,47.423,79.586,117.486,29.818
2021-09-15 18:00:00+00:00,101.832,50.850,56.961,41.718,34.457,99.691,80.154,74.067,53.131,60.914,73.486,77.573,117.110,98.012,116.033,63.745,69.581,46.892,124.648,56.829,30.268,126.094,98.144,47.636,30.384,34.088,82.835,46.693,94.654,31.937,124.092,42.855,40.456,79.157,77.435,81.777,67.456,85.888,36.272,121.850,52.727,54.352,61.120,47.133,64.018,84.689,71.079,74.727,95.410,65.201,34.618,67.456,47.510,84.689,126.094,30.268
2021-09-16 00:00:00+00:00,102.111,48.667,61.577,41.562,34.251,98.747,76.507,71.269,50.593,58.557,69.621,74.247,115.815,105.603,117.622,64.155,68.128,44.863,125.285,55.787,28.761,126.729,102.278,45.137,29.279,33.482,82.310,45.268,93.192,30.609,123.771,40.921,40.072,77.429,78.175,79.377,65.821,85.340,34.472,127.107,50.880,53.023,58.587,44.903,62.907,80.782,69.064,77.837,94.047,70.266,33.053,68.128,45.235,82.310,127.107,28.761
