datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-09-13 18:00:00+00:00,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590,4.590
2021-09-14 00:00:00+00:00,4.565,4.565,4.567,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.566,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.566,4.565,4.565,4.565,4.565,4.565,4.565,4.566,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.565,4.566,4.565,4.565,4.565,4.565,4.565,4.565,4.567,4.565
2021-09-14 06:00:00+00:00,4.540,4.540,4.543,4.539,4.539,4.539,4.568,4.542,4.552,4.539,4.540,4.546,4.539,4.542,4.541,4.539,4.539,4.540,4.541,4.539,4.540,4.539,4.540,4.541,4.539,4.539,4.539,4.539,4.540,4.539,4.539,4.541,4.540,4.539,4.539,4.540,4.539,4.539,4.541,4.539,4.541,4.539,4.541,4.539,4.539,4.552,4.540,4.540,4.542,4.539,4.539,4.540,4.539,4.541,4.568,4.539
2021-09-14 12:00:00+00:00,4.565,4.516,4.518,4.514,4.514,4.517,4.690,4.571,4.601,4.516,4.550,4.588,4.567,4.537,4.521,4.514,4.512,4.568,4.559,4.530,4.523,4.524,4.516,4.563,4.519,4.513,4.568,4.539,4.547,4.522,4.592,4.554,4.521,4.523,4.565,4.552,4.513,4.538,4.541,4.554,4.530,4.517,4.556,4.628,4.520,4.598,4.532,4.520,4.572,4.604,4.514,4.537,4.519,4.565,4.690,4.512
2021-09-14 18:00:00+00:00,4.700,4.518,4.504,4.507,4.513,4.631,6.173,4.655,4.708,4.512,4.632,4.700,4.658,4.598,4.633,4.558,4.532,4.656,4.654,4.554,4.548,4.550,4.560,4.652,4.548,4.534,4.681,4.609,4.593,4.550,4.727,4.632,4.523,4.549,4.666,4.587,4.502,4.589,4.591,4.673,4.561,4.546,4.630,6.147,4.541,4.716,4.581,4.533,4.674,4.944,4.525,4.591,4.547,4.656,6.173,4.502
2021-09-15 00:00:00+00:00,6.179,4.647,4.498,4.566,4.524,6.137,7.472,4.756,5.358,4.558,5.184,5.284,4.756,4.688,6.080,4.642,4.585,4.913,5.106,4.607,4.641,4.959,4.662,5.156,4.611,4.605,5.323,4.699,4.676,4.596,5.523,4.721,4.534,4.676,4.777,4.638,4.528,4.656,4.658,5.892,4.649,4.600,5.307,10.821,4.604,5.357,4.683,4.559,4.784,5.897,4.568,4.683,4.606,5.184,10.821,4.498
2021-09-15 06:00:00+00:00,7.337,6.567,4.570,4.695,4.583,7.648,10.579,6.041,7.786,5.108,7.298,6.964,6.257,4.775,7.657,4.808,5.172,6.693,7.387,6.025,6.031,8.056,5.582,7.167,5.991,4.697,6.964,5.007,4.776,5.145,7.136,6.350,4.581,7.735,5.899,6.235,4.863,4.735,5.268,6.718,5.497,4.930,9.028,34.414,5.444,6.188,6.069,4.682,5.724,6.947,4.666,6.031,4.988,6.964,34.414,4.570
2021-09-15 12:00:00+00:00,9.672,8.468,5.396,6.007,5.038,9.488,19.979,9.049,15.665,7.381,8.239,10.825,9.771,6.610,11.438,6.530,7.668,9.860,17.485,11.254,9.732,13.555,8.042,9.209,10.819,5.426,9.619,7.523,5.758,7.469,10.119,14.344,4.669,22.056,7.682,14.383,6.677,5.333,8.052,8.834,8.242,7.552,21.441,52.600,8.577,8.110,9.560,7.313,7.246,10.399,5.308,8.577,7.364,10.399,52.600,4.669
2021-09-15 18:00:00+00:00,10.878,9.204,7.916,6.588,7.321,10.169,24.569,10.003,30.875,8.149,8.692,21.617,10.910,14.117,28.501,7.707,8.685,10.910,25.261,15.567,10.942,17.948,9.248,9.749,14.282,7.463,10.547,11.939,6.758,8.252,12.869,30.416,4.750,30.693,9.449,23.120,7.281,6.466,9.327,25.858,9.492,11.397,30.773,63.816,9.458,11.873,10.827,11.801,9.183,29.949,5.930,10.827,8.690,15.567,63.816,4.750
2021-09-16 00:00:00+00:00,16.499,9.366,9.330,6.693,8.079,10.161,24.450,9.785,34.847,8.010,8.512,26.100,12.173,32.380,41.713,8.539,8.728,12.836,27.111,17.064,14.390,18.106,10.540,9.543,15.899,8.149,10.380,15.951,7.539,8.105,17.601,35.088,5.270,31.410,9.843,28.807,7.180,7.364,9.902,45.161,10.284,14.374,35.716,65.075,9.416,15.398,13.105,15.823,9.675,38.260,5.890,12.173,9.180,18.106,65.075,5.270
