#AAA MM DD HH    Qaflu   Qdeflu
2015 09 05 06   701.15  1580.93
2015 09 05 07   509.65  1581.89
2015 09 05 08   535.69  1585.92
2015 09 05 09   701.89  1587.17
2015 09 05 10  1187.69  1589.09
2015 09 05 11  1446.76  1589.72
2015 09 05 12  1563.22  1585.21
2015 09 05 13  1689.18  1584.70
2015 09 05 14  1583.39  1583.39
2015 09 05 15  1445.90  1583.37
2015 09 05 16  1417.84  1582.80
2015 09 05 17  1483.52  1582.49
2015 09 05 18  1225.54  1582.95
2015 09 05 19  1258.95  1583.37
2015 09 05 20  1429.27  1583.24
2015 09 05 21  1352.17  1583.12
2015 09 05 22  1527.90  1582.89
2015 09 05 23  1649.28  1583.30
2015 09 06 00  1611.73  1584.23
2015 09 06 01  1520.82  1454.84
2015 09 06 02  1326.33  1287.84
2015 09 06 03  1190.09  1118.61
2015 09 06 04   906.19   950.18
2015 09 06 05   598.44   911.86
2015 09 06 06   598.17   911.59
2015 09 06 07   466.56   911.94
2015 09 06 08   321.99   915.84
2015 09 06 09   193.47   919.28
2015 09 06 10   343.81   921.17
2015 09 06 11   555.95   924.35
2015 09 06 12   955.67   922.68
2015 09 06 13  1288.63   920.22
2015 09 06 14  1303.10   918.20
2015 09 06 15  1356.24   916.35
2015 09 06 16  1197.42   916.99
2015 09 06 17  1176.43   917.99
2015 09 06 18  1136.52   916.58
2015 09 06 19  1026.21   916.24
2015 09 06 20  1062.72   914.26
2015 09 06 21  1111.01   913.06
2015 09 06 22   990.50   913.52
2015 09 06 23   869.00   912.99
2015 09 07 00   742.84   913.30
2015 09 07 01   593.44   912.36
2015 09 07 02   432.36   872.25
2015 09 07 03   380.64   793.03
2015 09 07 04   220.03   709.41
2015 09 07 05   172.87   590.76
2015 09 07 06   196.50   586.91
2015 09 07 07   191.91   593.31
2015 09 07 08   221.42   617.32
2015 09 07 09   181.92   737.28
2015 09 07 10   384.48   780.38
2015 09 07 11   659.47   851.92
2015 09 07 12   951.46   912.96
2015 09 07 13  1200.49   914.56
2015 09 07 14  1260.06   913.65
2015 09 07 15  1006.07   912.60
2015 09 07 16   925.33   908.83
2015 09 07 17  1162.77   904.33
2015 09 07 18  1266.99   904.08
2015 09 07 19  1316.71   904.32
2015 09 07 20  1535.53   903.18
2015 09 07 21  1414.05   902.68
2015 09 07 22  1182.13   907.20
2015 09 07 23  1247.08   911.66
2015 09 08 00  1298.23   913.33
2015 09 08 01  1128.03   913.58
2015 09 08 02  1250.70   882.30
2015 09 08 03  1260.05   814.66
2015 09 08 04   936.59   749.63
2015 09 08 05   788.46   749.97
2015 09 08 06   772.09   777.59
2015 09 08 07   926.19   843.71
2015 09 08 08   821.31   903.79
2015 09 08 09   842.94   903.42
2015 09 08 10  1024.03   903.06
2015 09 08 11   895.91   901.41
2015 09 08 12   882.47   909.96
2015 09 08 13  1079.49   914.53
2015 09 08 14   916.45   916.45
2015 09 08 15   924.45   918.96
2015 09 08 16  1225.48   917.56
2015 09 08 17  1200.30   914.37
2015 09 08 18  1244.16   914.24
2015 09 08 19  1413.04   912.67
2015 09 08 20  1305.31   909.41
2015 09 08 21  1424.10   912.73
2015 09 08 22  1433.45   911.08
2015 09 08 23  1305.15   909.26
2015 09 09 00  1372.96   911.08
2015 09 09 01  1276.83   908.42
2015 09 09 02  1119.58   910.63
2015 09 09 03   957.17   913.18
2015 09 09 04   639.45   914.38
2015 09 09 05   443.50   916.38
2015 09 09 06   419.80   914.67
2015 09 09 07   437.57   915.94
2015 09 09 08   891.97   913.96
2015 09 09 09  1168.64   910.21
2015 09 09 10  1212.17   909.75
2015 09 09 11  1390.78   906.90
2015 09 09 12  1370.72   908.83
2015 09 09 13  1295.19   910.29
2015 09 09 14  1372.75   910.86
2015 09 09 15  1412.87   912.50
2015 09 09 16  1311.13   909.73
2015 09 09 17  1305.95   910.05
2015 09 09 18  1389.83   911.45
2015 09 09 19  1333.54   910.14
2015 09 09 20  1297.55   912.64
2015 09 09 21  1347.85   913.46
2015 09 09 22  1263.78   911.87
2015 09 09 23  1113.71   910.26
2015 09 10 00  1067.73   908.27
2015 09 10 01   850.62   905.61
2015 09 10 02   850.59   905.58
2015 09 10 03   717.57   904.52
2015 09 10 04   443.61   905.49
2015 09 10 05   404.55   910.42
2015 09 10 06   252.20   912.03
2015 09 10 07   502.13   914.52
2015 09 10 08   915.85   915.85
2015 09 10 09  1097.15   910.20
2015 09 10 10  1226.99   908.07
2015 09 10 11  1305.13   914.73
2015 09 10 12  1209.63   918.20
2015 09 10 13  1221.77   924.85
2015 09 10 14  1330.74   929.34
2015 09 10 15  1267.51  1020.07
2015 09 10 16  1305.15  1118.19
2015 09 10 17  1424.04  1220.02
2015 09 10 18  1308.78  1380.26
2015 09 10 19  1291.90  1451.36
2015 09 10 20  1299.39  1519.33
2015 09 10 21  1267.51  1587.00
2015 09 10 22  1322.48  1597.41
2015 09 10 23  1321.69  1596.62
2015 09 11 00  1328.46  1586.90
2015 09 11 01  1146.34  1580.73
2015 09 11 02  1224.88  1576.79
2015 09 11 03  1145.62  1448.05
2015 09 11 04   794.03  1294.41
2015 09 11 05   648.81  1138.19
2015 09 11 06   529.26   980.14
2015 09 11 07   601.51   953.43
2015 09 11 08   916.34   954.83
2015 09 11 09  1133.39   951.94
2015 09 11 10  1179.01   948.07
2015 09 11 11  1181.07   944.63
2015 09 11 12  1264.99   946.07
2015 09 11 13  1242.78   945.86
2015 09 11 14  1283.21   947.79
2015 09 11 15  1242.89   945.97
2015 09 11 16  1266.24   941.82
2015 09 11 17  1193.46   940.53
2015 09 11 18  1170.62   939.68
2015 09 11 19  1198.43   940.00
2015 09 11 20  1116.19   940.24
2015 09 11 21  1232.40   940.97
2015 09 11 22  1221.00   940.58
2015 09 11 23  1224.62   938.70
2015 09 12 00  1202.54   938.15
2015 09 12 01  1162.01   935.95
2015 09 12 02  1005.01   933.53
2015 09 12 03   823.37   933.34
2015 09 12 04   495.59   935.94
2015 09 12 05   328.64   939.61
2015 09 12 06   216.52   942.34
2015 09 12 07   192.82   902.14
2015 09 12 08   276.80   881.65
2015 09 12 09   384.47   807.86
2015 09 12 10   739.68   734.18
2015 09 12 11  1021.56   702.64
2015 09 12 12  1092.85   647.46
2015 09 12 13  1192.85   659.48
2015 09 12 14  1128.57   732.67
2015 09 12 15  1026.25   806.31
2015 09 12 16  1134.41   881.47
2015 09 12 17  1148.86   939.91
2015 09 12 18  1094.67   940.71
2015 09 12 19  1140.81   942.86
2015 09 12 20  1202.78   938.84
2015 09 12 21  1190.83   937.66
2015 09 12 22  1160.23  1006.27
2015 09 12 23  1156.83  1074.35
2015 09 13 00  1170.82  1143.33
2015 09 13 01   995.66  1204.84
2015 09 13 02   809.89  1139.81
2015 09 13 03   588.99  1034.37
2015 09 13 04   222.53   909.86
2015 09 13 05   174.56   795.90
2015 09 13 06   177.74   738.60
2015 09 13 07   251.03   652.43
2015 09 13 08   220.04   593.94
2015 09 13 09   191.10   641.99
2015 09 13 10   299.60   695.49
2015 09 13 11   278.69   812.06
2015 09 13 12   619.74   933.16
2015 09 13 13   876.28   942.27
2015 09 13 14  1062.95   941.98
2015 09 13 15  1072.80   946.33
2015 09 13 16  1016.60   945.11
2015 09 13 17   761.47   948.42
2015 09 13 18   518.19   947.08
2015 09 13 19   484.86   952.24
2015 09 13 20   610.82   957.23
2015 09 13 21   799.58   953.54
2015 09 13 22   962.21   956.71
2015 09 13 23  1172.36   952.41
2015 09 14 00  1068.80   947.83
2015 09 14 01   846.70   945.67
2015 09 14 02   608.57   943.98
2015 09 14 03   402.84   875.72
2015 09 14 04   175.66   851.99
2015 09 14 05   179.09   833.43
2015 09 14 06   269.48   819.34
2015 09 14 07   276.94   887.28
2015 09 14 08   371.09   909.95
2015 09 14 09   844.89   921.87
2015 09 14 10  1060.03   928.06
2015 09 14 11  1114.29   921.84
2015 09 14 12  1319.81   912.91
2015 09 14 13  1170.73   912.30
2015 09 14 14  1099.38   917.93
2015 09 14 15  1216.75   919.83
2015 09 14 16  1234.13   920.71
