#AAA MM DD HH    Qaflu   Qdeflu
2015 09 02 15  1339.00  1492.00
2015 09 02 16  1343.00  1496.00
2015 09 02 17  1341.00  1494.00
2015 09 02 18  1489.00  1489.00
2015 09 02 19  1482.00  1482.00
2015 09 02 20  1335.00  1488.00
2015 09 02 21  1495.00  1495.00
2015 09 02 22  1495.00  1495.00
2015 09 02 23  1329.00  1482.00
2015 09 03 00  1489.00  1489.00
2015 09 03 01  1470.00  1470.00
2015 09 03 02  1327.00  1480.00
2015 09 03 03  1491.00  1491.00
2015 09 03 04  1493.00  1493.00
2015 09 03 05  1342.00  1495.00
2015 09 03 06  1492.00  1492.00
2015 09 03 07  1479.00  1479.00
2015 09 03 08  1493.00  1493.00
2015 09 03 09  1490.00  1490.00
2015 09 03 10  1496.00  1496.00
2015 09 03 11  1496.00  1496.00
2015 09 03 12  1336.00  1489.00
2015 09 03 13  1340.00  1493.00
2015 09 03 14  1344.00  1497.00
2015 09 03 15  1494.00  1494.00
2015 09 03 16  1345.00  1497.00
2015 09 03 17  1394.00  1699.00
2015 09 03 18  1340.00  1797.00
2015 09 03 19  1501.00  1805.00
2015 09 03 20  1498.00  1803.00
2015 09 03 21  1351.00  1808.00
2015 09 03 22  1503.00  1807.00
2015 09 03 23  1349.00  1805.00
2015 09 04 00  1349.00  1805.00
2015 09 04 01  1544.00  1696.00
2015 09 04 02  1497.00  1497.00
2015 09 04 03  1413.00  1413.00
2015 09 04 04  1365.00  1517.00
2015 09 04 05  1396.00  1699.00
2015 09 04 06  1368.00  1671.00
2015 09 04 07  1456.00  1759.00
2015 09 04 08  1474.00  1777.00
2015 09 04 09  1640.00  1792.00
2015 09 04 10  1489.00  1791.00
2015 09 04 11  1642.00  1793.00
2015 09 04 12  1656.00  1808.00
2015 09 04 13  1819.00  1819.00
2015 09 04 14  1817.00  1817.00
2015 09 04 15  1669.00  1821.00
2015 09 04 16  1818.00  1818.00
2015 09 04 17  1815.00  1815.00
2015 09 04 18  1964.00  1813.00
2015 09 04 19  1813.00  1813.00
2015 09 04 20  1971.00  1819.00
2015 09 04 21  1818.00  1818.00
2015 09 04 22  1970.00  1819.00
2015 09 04 23  1819.00  1819.00
2015 09 05 00  1817.00  1817.00
2015 09 05 01  1898.00  1746.00
2015 09 05 02  1869.00  1566.00
2015 09 05 03  1694.00  1542.00
2015 09 05 04  1877.00  1574.00
2015 09 05 05  1696.00  1544.00
2015 09 05 06  1702.00  1551.00
2015 09 05 07  1715.00  1563.00
2015 09 05 08  1730.00  1730.00
2015 09 05 09  1840.00  1689.00
2015 09 05 10  1841.00  1689.00
2015 09 05 11  1835.00  1683.00
2015 09 05 12  1835.00  1684.00
2015 09 05 13  1813.00  1509.00
2015 09 05 14  1769.00  1313.00
2015 09 05 15  1766.00  1310.00
2015 09 05 16  1764.00  1308.00
2015 09 05 17  1767.00  1310.00
2015 09 05 18  1467.00  1315.00
2015 09 05 19  1464.00  1312.00
2015 09 05 20  1459.00  1307.00
2015 09 05 21  1308.00  1308.00
2015 09 05 22  1312.00  1312.00
2015 09 05 23  1161.00  1314.00
2015 09 06 00  1315.00  1315.00
2015 09 06 01  1307.00  1307.00
2015 09 06 02  1252.00   795.00
2015 09 06 03  1362.00   446.00
2015 09 06 04  1364.00   447.00
2015 09 06 05  1213.00   447.00
2015 09 06 06  1216.00   449.00
2015 09 06 07  1220.00   299.00
2015 09 06 08   937.00    15.00
2015 09 06 09   769.00     0.00
2015 09 06 10   770.00     0.00
2015 09 06 11   925.00     0.00
2015 09 06 12   962.00   654.00
2015 09 06 13   882.00   728.00
2015 09 06 14   884.00   884.00
2015 09 06 15   894.00   894.00
2015 09 06 16   846.00  1001.00
2015 09 06 17   969.00  1586.00
2015 09 06 18   968.00  1430.00
2015 09 06 19  1126.00  1588.00
2015 09 06 20  1091.00  1553.00
2015 09 06 21  1085.00  1546.00
2015 09 06 22  1149.00  1456.00
2015 09 06 23  1097.00  1251.00
2015 09 07 00  1001.00  1155.00
2015 09 07 01  1183.00  1030.00
2015 09 07 02  1223.00   454.00
2015 09 07 03   893.00   123.00
2015 09 07 04   462.00     0.00
2015 09 07 05   309.00     0.00
2015 09 07 06   309.00     0.00
2015 09 07 07   309.00     0.00
2015 09 07 08   211.00   366.00
2015 09 07 09   290.00  1369.00
2015 09 07 10  1023.00  1640.00
2015 09 07 11  1151.00  1613.00
2015 09 07 12  1124.00  1585.00
2015 09 07 13  1035.00  1497.00
2015 09 07 14  1112.00  1573.00
2015 09 07 15  1324.00  1631.00
2015 09 07 16  1112.00  1572.00
2015 09 07 17  1158.00  1618.00
2015 09 07 18  1128.00  1435.00
2015 09 07 19  1170.00  1629.00
2015 09 07 20  1214.00  1673.00
2015 09 07 21  1558.00  1711.00
2015 09 07 22  1719.00  1566.00
2015 09 07 23  1750.00  1597.00
2015 09 08 00  1776.00  1469.00
2015 09 08 01  1810.00  1350.00
2015 09 08 02  1798.00   878.00
2015 09 08 03  1780.00   551.00
2015 09 08 04  1779.00   548.00
2015 09 08 05  1702.00   777.00
2015 09 08 06  1727.00  1573.00
2015 09 08 07  1716.00  1562.00
2015 09 08 08  1700.00  1391.00
2015 09 08 09  1732.00  1732.00
2015 09 08 10  1631.00  1786.00
2015 09 08 11  1636.00  1790.00
2015 09 08 12  1782.00  1782.00
2015 09 08 13  1629.00  1783.00
2015 09 08 14  1619.00  1773.00
2015 09 08 15  1785.00  1785.00
2015 09 08 16  1784.00  1784.00
2015 09 08 17  1764.00  1764.00
2015 09 08 18  1761.00  1761.00
2015 09 08 19  1745.00  1591.00
2015 09 08 20  1776.00  1776.00
2015 09 08 21  1624.00  1778.00
2015 09 08 22  1626.00  1780.00
2015 09 08 23  1763.00  1763.00
2015 09 09 00  1772.00  1772.00
2015 09 09 01  1735.00  1581.00
2015 09 09 02  1743.00  1589.00
2015 09 09 03  1738.00  1430.00
2015 09 09 04  1290.00   981.00
2015 09 09 05  1135.00   981.00
2015 09 09 06  1186.00  1495.00
2015 09 09 07  1184.00  1492.00
2015 09 09 08  1082.00  1698.00
2015 09 09 09  1166.00  1782.00
2015 09 09 10  1020.00  1790.00
2015 09 09 11  1166.00  1781.00
2015 09 09 12  1019.00  1787.00
2015 09 09 13  1179.00  1793.00
2015 09 09 14  1024.00  1791.00
2015 09 09 15  1186.00  1798.00
2015 09 09 16  1181.00  1792.00
2015 09 09 17  1072.00  1530.00
2015 09 09 18  1036.00  1494.00
2015 09 09 19  1190.00  1495.00
2015 09 09 20  1341.00  1494.00
2015 09 09 21  1491.00  1491.00
2015 09 09 22  1495.00  1495.00
2015 09 09 23  1637.00  1484.00
2015 09 10 00  1641.00  1488.00
2015 09 10 01  1623.00  1317.00
2015 09 10 02  1546.00  1240.00
2015 09 10 03  1654.00   889.00
2015 09 10 04  1600.00   529.00
2015 09 10 05  1405.00   792.00
2015 09 10 06  1550.00  1243.00
2015 09 10 07  1373.00  1219.00
2015 09 10 08  1387.00  1387.00
2015 09 10 09  1322.00  1475.00
2015 09 10 10  1324.00  1478.00
2015 09 10 11  1476.00  1476.00
2015 09 10 12  1453.00  1453.00
2015 09 10 13  1473.00  1473.00
2015 09 10 14  1471.00  1471.00
2015 09 10 15  1620.00  1467.00
2015 09 10 16  1624.00  1471.00
2015 09 10 17  1476.00  1476.00
2015 09 10 18  1630.00  1476.00
2015 09 10 19  1462.00  1462.00
2015 09 10 20  1469.00  1469.00
2015 09 10 21  1627.00  1473.00
2015 09 10 22  1473.00  1473.00
2015 09 10 23  1454.00  1454.00
2015 09 11 00  1540.00  1386.00
2015 09 11 01  1358.00  1358.00
2015 09 11 02  1292.00  1292.00
2015 09 11 03  1390.00  1236.00
2015 09 11 04  1396.00  1242.00
2015 09 11 05  1503.00  1349.00
2015 09 11 06  1510.00  1357.00
2015 09 11 07  1463.00  1310.00
2015 09 11 08  1529.00  1376.00
2015 09 11 09  1536.00  1382.00
2015 09 11 10  1377.00  1377.00
2015 09 11 11  1534.00  1380.00
2015 09 11 12  1539.00  1385.00
2015 09 11 13  1374.00  1374.00
2015 09 11 14  1534.00  1380.00
2015 09 11 15  1525.00  1371.00
2015 09 11 16  1524.00  1370.00
2015 09 11 17  1374.00  1374.00
2015 09 11 18  1533.00  1379.00
2015 09 11 19  1526.00  1372.00
2015 09 11 20  1525.00  1370.00
2015 09 11 21  1528.00  1374.00
2015 09 11 22  1532.00  1378.00
2015 09 11 23  1213.00  1367.00
2015 09 12 00  1334.00  1334.00
2015 09 12 01  1399.00  1245.00
2015 09 12 02  1419.00  1265.00
2015 09 12 03  1389.00  1235.00
2015 09 12 04  1328.00  1328.00
2015 09 12 05  1284.00  1284.00
2015 09 12 06  1454.00  1300.00
2015 09 12 07  1213.00  1059.00
2015 09 12 08  1091.00  1245.00
2015 09 12 09  1359.00  1359.00
2015 09 12 10  1378.00  1378.00
2015 09 12 11  1378.00  1378.00
2015 09 12 12  1269.00  1423.00
2015 09 12 13  1265.00  1419.00
2015 09 12 14  1305.00  1613.00
2015 09 12 15  1275.00  1584.00
2015 09 12 16  1375.00  1529.00
2015 09 12 17  1359.00  1513.00
2015 09 12 18  1369.00  1523.00
2015 09 12 19  1368.00  1521.00
2015 09 12 20  1354.00  1508.00
2015 09 12 21  1357.00  1511.00
2015 09 12 22  1355.00  1509.00
2015 09 12 23  1328.00  1482.00
2015 09 13 00  1136.00  1444.00
2015 09 13 01  1154.00  1462.00
2015 09 13 02  1113.00  1266.00
2015 09 13 03  1296.00   835.00
2015 09 13 04  1042.00   427.00
2015 09 13 05   720.00   104.00
2015 09 13 06   462.00     0.00
2015 09 13 07   308.00     0.00
2015 09 13 08   109.00   109.00
2015 09 13 09    27.00   644.00
2015 09 13 10   486.00  1101.00
2015 09 13 11   970.00  1124.00
2015 09 13 12  1141.00  1295.00
2015 09 13 13  1271.00  1271.00
2015 09 13 14  1014.00  1167.00
2015 09 13 15   965.00   965.00
2015 09 13 16   861.00   861.00
2015 09 13 17   907.00   907.00
2015 09 13 18   894.00   894.00
2015 09 13 19  1130.00  1437.00
2015 09 13 20  1146.00  1607.00
2015 09 13 21  1288.00  1595.00
2015 09 13 22  1267.00  1574.00
2015 09 13 23  1188.00  1494.00
2015 09 14 00  1037.00  1191.00
2015 09 14 01  1282.00   975.00
2015 09 14 02  1014.00   553.00
2015 09 14 03   611.00   150.00
2015 09 14 04   307.00     0.00
2015 09 14 05     0.00     0.00
2015 09 14 06   166.00   934.00
2015 09 14 07  1157.00  1618.00
2015 09 14 08  1131.00  1744.00
2015 09 14 09  1331.00  1791.00
2015 09 14 10  1347.00  1806.00
2015 09 14 11  1499.00  1805.00
2015 09 14 12  1643.00  1795.00
2015 09 14 13  1488.00  1794.00
2015 09 14 14  1501.00  1806.00
2015 09 14 15  1503.00  1809.00
2015 09 14 16  1645.00  1798.00
2015 09 14 17  1640.00  1793.00
2015 09 14 18  1339.00  1796.00
2015 09 14 19  1495.00  1800.00
2015 09 14 20  1489.00  1794.00
2015 09 14 21  1344.00  1801.00
2015 09 14 22  1496.00  1801.00
2015 09 14 23  1576.00  1728.00
2015 09 15 00  1521.00  1369.00
2015 09 15 01  1590.00   829.00
2015 09 15 02  1473.00   405.00
2015 09 15 03  1586.00   210.00
2015 09 15 04  1547.00    15.00
2015 09 15 05  1535.00     0.00
2015 09 15 06  1517.00   748.00
2015 09 15 07  1389.00  1389.00
2015 09 15 08  1416.00  1724.00
2015 09 15 09  1474.00  1782.00
2015 09 15 10  1479.00  1786.00
2015 09 15 11  1337.00  1798.00
2015 09 15 12  1491.00  1798.00
2015 09 15 13  1333.00  1793.00
2015 09 15 14  1341.00  1801.00
2015 09 15 15  1341.00  1800.00
2015 09 15 16  1490.00  1796.00
2015 09 15 17  1322.00  1781.00
2015 09 15 18  1256.00  1562.00
2015 09 15 19  1491.00  1797.00
2015 09 15 20  1489.00  1794.00
2015 09 15 21  1487.00  1793.00
2015 09 15 22  1493.00  1798.00
2015 09 15 23  1483.00  1788.00
2015 09 16 00  1485.00  1637.00
2015 09 16 01  1502.00  1502.00
2015 09 16 02  1551.00  1398.00
2015 09 16 03  1589.00   826.00
2015 09 16 04  1585.00   362.00
2015 09 16 05  1532.00     0.00
2015 09 16 06  1380.00   920.00
2015 09 16 07  1571.00  1571.00
2015 09 16 08  1457.00  1764.00
2015 09 16 09  1340.00  1800.00
2015 09 16 10  1336.00  1796.00
2015 09 16 11  1196.00  1808.00
2015 09 16 12  1332.00  1791.00
2015 09 16 13  1479.00  1784.00
2015 09 16 14  1495.00  1801.00
2015 09 16 15  1496.00  1802.00
2015 09 16 16  1788.00  1788.00
2015 09 16 17  1932.00  1779.00
2015 09 16 18  1943.00  1790.00
2015 09 16 19  1943.00  1790.00
2015 09 16 20  1933.00  1780.00
2015 09 16 21  1952.00  1799.00
2015 09 16 22  1961.00  1808.00
2015 09 16 23  1937.00  1784.00
2015 09 17 00  1930.00  1777.00
2015 09 17 01  1924.00  1771.00
2015 09 17 02  1999.00  1693.00
2015 09 17 03  1940.00  1327.00
2015 09 17 04  2033.00   806.00
2015 09 17 05  1436.00   822.00
2015 09 17 06  1371.00  1063.00
2015 09 17 07  1680.00  1526.00
2015 09 17 08  1432.00  1739.00
2015 09 17 09  1487.00  1794.00
2015 09 17 10  1473.00  1780.00
2015 09 17 11  1479.00  1786.00
2015 09 17 12  1321.00  1782.00
2015 09 17 13  1474.00  1781.00
2015 09 17 14  1489.00  1796.00
2015 09 17 15  1491.00  1798.00
2015 09 17 16  1477.00  1784.00
2015 09 17 17  1481.00  1787.00
2015 09 17 18  1464.00  1770.00
2015 09 17 19  1732.00  1732.00
2015 09 17 20  1788.00  1788.00
2015 09 17 21  1792.00  1792.00
2015 09 17 22  1789.00  1789.00
2015 09 17 23  1791.00  1791.00
2015 09 18 00  1776.00  1776.00
2015 09 18 01  1630.00  1477.00
2015 09 18 02  1850.00  1085.00
2015 09 18 03  1759.00   533.00
2015 09 18 04  1739.00   356.00
2015 09 18 05  1754.00   214.00
2015 09 18 06  1637.00   402.00
2015 09 18 07  1611.00  1302.00
2015 09 18 08  1773.00  1773.00
2015 09 18 09  1621.00  1776.00
2015 09 18 10  1621.00  1776.00
2015 09 18 11  1620.00  1775.00
2015 09 18 12  1610.00  1764.00
2015 09 18 13  1769.00  1769.00
2015 09 18 14  1627.00  1781.00
2015 09 18 15  1773.00  1773.00
2015 09 18 16  1599.00  1753.00
2015 09 18 17  1760.00  1760.00
2015 09 18 18  1616.00  1770.00
2015 09 18 19  1617.00  1772.00
2015 09 18 20  1775.00  1775.00
2015 09 18 21  1622.00  1776.00
2015 09 18 22  1778.00  1778.00
2015 09 18 23  1601.00  1755.00
2015 09 19 00  1762.00  1762.00
2015 09 19 01  1623.00  1777.00
2015 09 19 02  1771.00  1771.00
2015 09 19 03  1756.00  1756.00
2015 09 19 04  1755.00  1755.00
2015 09 19 05  1763.00  1763.00
2015 09 19 06  1745.00  1745.00
2015 09 19 07  1671.00  1517.00
2015 09 19 08  1750.00  1441.00
2015 09 19 09  1716.00  1716.00
2015 09 19 10  1659.00  1659.00
2015 09 19 11  1715.00  1715.00
2015 09 19 12  1704.00  1704.00
2015 09 19 13  1601.00  1601.00
2015 09 19 14  1687.00  1533.00
2015 09 19 15  1772.00  1463.00
2015 09 19 16  1769.00  1305.00
2015 09 19 17  1397.00   933.00
2015 09 19 18   741.00   895.00
2015 09 19 19   749.00  1521.00
2015 09 19 20   781.00  1398.00
2015 09 19 21  1198.00   890.00
2015 09 19 22   856.00   702.00
2015 09 19 23   843.00   535.00
2015 09 20 00   686.00   532.00
2015 09 20 01   374.00   529.00
2015 09 20 02   398.00  1015.00
2015 09 20 03   387.00  1158.00
2015 09 20 04   574.00   882.00
2015 09 20 05   595.00   133.00
2015 09 20 06   308.00     0.00
2015 09 20 07     0.00     0.00
2015 09 20 08    46.00   200.00
2015 09 20 09   184.00   492.00
2015 09 20 10   341.00   649.00
2015 09 20 11   536.00  1305.00
2015 09 20 12   870.00  1484.00
2015 09 20 13  1190.00  1497.00
2015 09 20 14  1191.00  1498.00
2015 09 20 15  1191.00  1498.00
2015 09 20 16   885.00  1498.00
2015 09 20 17   958.00  1570.00
2015 09 20 18  1042.00  1807.00
2015 09 20 19  1190.00  1802.00
2015 09 20 20  1189.00  1800.00
2015 09 20 21  1194.00  1804.00
2015 09 20 22  1231.00  1536.00
2015 09 20 23  1116.00  1268.00
2015 09 21 00  1271.00  1271.00
2015 09 21 01  1154.00  1001.00
2015 09 21 02  1091.00   633.00
2015 09 21 03  1165.00   402.00
2015 09 21 04  1135.00   218.00
2015 09 21 05  1138.00   220.00
2015 09 21 06  1139.00   219.00
2015 09 21 07  1149.00   228.00
