#AAA MM DD HH    Qaflu   Qdeflu
2016 01 23 07    91.88   144.38
2016 01 23 08    98.37   144.47
2016 01 23 09    97.74   138.71
2016 01 23 10    97.57   128.30
2016 01 23 11    96.47   116.95
2016 01 23 12    91.63   104.44
2016 01 23 13    89.99    97.68
2016 01 23 14    91.77    95.61
2016 01 23 15    93.18    94.46
2016 01 23 16    91.85    94.41
2016 01 23 17    96.86   100.70
2016 01 23 18    95.10   110.47
2016 01 23 19    92.10   120.27
2016 01 23 20    95.48   130.06
2016 01 23 21    95.20   133.62
2016 01 23 22    92.64   133.62
2016 01 23 23    95.15   133.57
2016 01 24 00    95.10   133.52
2016 01 24 01    91.19   133.45
2016 01 24 02    95.03   133.44
2016 01 24 03    93.54   133.23
2016 01 24 04    90.16   123.45
2016 01 24 05    93.17   113.65
2016 01 24 06    85.96   103.89
2016 01 24 07    89.24    94.37
2016 01 24 08    90.55    94.39
2016 01 24 09    89.30    94.42
2016 01 24 10    94.44    94.44
2016 01 24 11    94.45    94.45
2016 01 24 12    91.91    94.47
2016 01 24 13    89.36    94.47
2016 01 24 14    90.65    94.49
2016 01 24 15    88.10    94.50
2016 01 24 16    89.39    94.51
2016 01 24 17    90.67    94.52
2016 01 24 18    88.12    94.52
2016 01 24 19    85.51    94.47
2016 01 24 20    85.48    94.45
2016 01 24 21    82.99    94.52
2016 01 24 22    86.84    94.52
2016 01 24 23    85.61    94.57
2016 01 25 00    86.89    94.57
2016 01 25 01    88.11    94.51
2016 01 25 02    82.91    94.43
2016 01 25 03    85.39    94.36
2016 01 25 04    86.65    94.34
2016 01 25 05    87.88    94.28
2016 01 25 06    85.36   102.01
2016 01 25 07    88.45   114.06
2016 01 25 08    86.42   126.12
2016 01 25 09    84.45   138.23
2016 01 25 10    91.41   142.64
2016 01 25 11    87.66   142.73
2016 01 25 12    83.80   142.70
2016 01 25 13    90.18   142.68
2016 01 25 14    86.33   142.67
2016 01 25 15    79.85   142.60
2016 01 25 16    88.84   142.62
2016 01 25 17    83.71   142.62
2016 01 25 18   109.31   142.60
2016 01 25 19   119.54   142.59
2016 01 25 20   106.74   142.59
2016 01 25 21   110.58   142.60
2016 01 25 22    87.53   142.59
2016 01 25 23    86.50   142.85
2016 01 26 00    90.90   143.40
2016 01 26 01    90.34   144.12
2016 01 26 02    90.01   145.07
2016 01 26 03    90.34   145.41
2016 01 26 04    95.76   145.71
2016 01 26 05    89.60   145.94
2016 01 26 06    88.42   146.05
2016 01 26 07    92.74   146.52
2016 01 26 08    90.38   146.72
2016 01 26 09    93.04   146.82
2016 01 26 10    96.87   146.81
2016 01 26 11    86.57   146.76
2016 01 26 12    87.79   146.70
2016 01 26 13    90.29   146.64
2016 01 26 14    87.74   146.65
2016 01 26 15    87.80   146.71
2016 01 26 16    94.24   146.74
2016 01 26 17    91.71   146.77
2016 01 26 18    82.23   146.26
2016 01 26 19    97.07   145.74
2016 01 26 20    79.90   145.21
2016 01 26 21    81.99   144.74
2016 01 26 22    97.33   144.71
2016 01 26 23    83.25   144.71
2016 01 27 00    89.63   144.70
2016 01 27 01    94.67   144.61
2016 01 27 02    90.78   144.57
2016 01 27 03    86.95   144.57
2016 01 27 04    94.69   144.63
2016 01 27 05    87.00   144.63
2016 01 27 06    84.51   144.70
2016 01 27 07    93.51   144.74
2016 01 27 08   106.34   144.76
2016 01 27 09   101.28   144.82
2016 01 27 10   107.65   144.79
2016 01 27 11   103.73   144.71
2016 01 27 12    81.90   144.65
2016 01 27 13    90.87   144.65
2016 01 27 14    87.08   144.70
2016 01 27 15   110.21   144.78
2016 01 27 16   134.56   144.80
2016 01 27 17   120.49   144.82
2016 01 27 18   114.07   144.81
2016 01 27 19   123.00   144.76
2016 01 27 20   124.33   144.81
2016 01 27 21   155.67   144.14
2016 01 27 22   177.64   141.78
2016 01 27 23   163.29   138.96
2016 01 28 00   153.95   133.46
2016 01 28 01   151.49   127.16
2016 01 28 02   148.84   111.71
2016 01 28 03   152.90    81.19
2016 01 28 04   154.37    51.92
2016 01 28 05   149.67    24.17
2016 01 28 06   151.95     7.25
2016 01 28 07   142.88     5.86
2016 01 28 08   143.12    12.50
2016 01 28 09   142.39    29.70
2016 01 28 10   135.25    46.89
2016 01 28 11   133.19    64.04
2016 01 28 12   127.09    74.58
2016 01 28 13   123.23    74.57
2016 01 28 14   119.43    74.61
2016 01 28 15   117.25    82.67
2016 01 28 16   120.66   100.17
2016 01 28 17   117.65   117.66
2016 01 28 18   113.30   135.08
2016 01 28 19   114.55   140.16
2016 01 28 20   110.51   134.84
2016 01 28 21   107.95   131.01
2016 01 28 22   111.69   130.90
2016 01 28 23   107.09   135.27
2016 01 29 00   103.39   140.53
2016 01 29 01   105.90   144.32
2016 01 29 02   105.29   136.02
2016 01 29 03   108.34   101.94
2016 01 29 04    99.33    67.31
2016 01 29 05    92.87    32.68
2016 01 29 06    92.24     6.44
2016 01 29 07    83.95     5.83
2016 01 29 08    89.94    18.23
2016 01 29 09    99.42    52.04
2016 01 29 10    94.79    85.83
2016 01 29 11    97.88   119.65
2016 01 29 12    98.97   141.23
2016 01 29 13    90.27   141.49
2016 01 29 14    89.35   141.86
2016 01 29 15    90.93   142.15
2016 01 29 16    88.51   142.30
2016 01 29 17   103.87   142.29
2016 01 29 18   102.52   142.22
2016 01 29 19    96.07   142.17
2016 01 29 20   103.69   142.10
2016 01 29 21    84.51   142.14
2016 01 29 22    85.79   142.14
2016 01 29 23    96.06   142.16
2016 01 30 00    87.12   142.18
2016 01 30 01    90.97   142.19
2016 01 30 02    97.03   139.29
2016 01 30 03    79.61   105.22
2016 01 30 04    86.51    71.14
2016 01 30 05    86.99    37.04
2016 01 30 06    69.89     5.86
2016 01 30 07    90.36     5.84
2016 01 30 08    81.39     5.84
2016 01 30 09    78.91    18.72
2016 01 30 10    93.49    35.87
2016 01 30 11    91.43    53.01
2016 01 30 12    85.51    70.15
2016 01 30 13    84.63    74.38
2016 01 30 14    84.59    74.35
2016 01 30 15    76.87    74.31
2016 01 30 16    78.12    74.28
2016 01 30 17    81.96    74.27
2016 01 30 18    89.62    74.25
2016 01 30 19    81.92    74.24
2016 01 30 20    93.45    74.23
2016 01 30 21    92.35    74.42
2016 01 30 22    77.49    81.33
2016 01 30 23    85.74    88.30
2016 01 31 00    83.68    95.21
2016 01 31 01    85.28   101.92
2016 01 31 02    86.54   101.90
2016 01 31 03    87.74   101.83
2016 01 31 04    85.17   101.81
2016 01 31 05    86.43   101.80
2016 01 31 06    87.74   101.83
2016 01 31 07    92.90   101.86
2016 01 31 08    90.41   101.93
2016 01 31 09    91.52   100.48
2016 01 31 10    90.82    98.50
2016 01 31 11    86.24    96.49
2016 01 31 12    89.34    94.46
2016 01 31 13    88.84    93.96
2016 01 31 14    91.37    93.93
2016 01 31 15    88.76    93.88
2016 01 31 16    89.99    93.83
2016 01 31 17    89.98    93.82
2016 01 31 18    88.73    93.85
2016 01 31 19    87.50    93.90
2016 01 31 20    87.62    94.02
2016 01 31 21   100.03   106.43
2016 01 31 22    97.44   119.21
2016 01 31 23   108.98   132.03
2016 02 01 00   112.54   144.56
2016 02 01 01   102.50   144.76
2016 02 01 02   107.66   140.95
2016 02 01 03   100.77   127.66
2016 02 01 04   104.37   114.61
2016 02 01 05   101.55   101.55
2016 02 01 06   108.82    92.17
2016 02 01 07   108.84    92.19
2016 02 01 08   107.77    92.41
2016 02 01 09   112.94   101.41
2016 02 01 10   107.37   112.49
2016 02 01 11   115.57   123.25
2016 02 01 12   113.32   133.81
2016 02 01 13   111.24   135.57
2016 02 01 14   116.13   135.34
2016 02 01 15   112.36   135.41
2016 02 01 16   112.96   136.01
2016 02 01 17   113.60   136.65
2016 02 01 18   114.11   137.16
2016 02 01 19   114.65   137.70
2016 02 01 20   118.53   137.73
2016 02 01 21   121.15   137.80
2016 02 01 22   121.19   137.84
2016 02 01 23   130.21   137.89
2016 02 02 00   130.18   137.86
2016 02 02 01   128.85   137.81
2016 02 02 02   127.56   137.81
2016 02 02 03   119.97   137.90
2016 02 02 04   122.66   138.03
2016 02 02 05   120.14   138.07
2016 02 02 06   122.70   138.06
2016 02 02 07   122.68   138.05
2016 02 02 08   121.38   138.03
2016 02 02 09   124.00   138.09
2016 02 02 10   121.59   138.23
2016 02 02 11   122.95   138.31
2016 02 02 12   120.33   138.26
2016 02 02 13   118.97   138.17
2016 02 02 14   121.41   138.06
2016 02 02 15   120.02   137.95
2016 02 02 16   121.29   137.94
2016 02 02 17   122.60   137.97
2016 02 02 18   121.30   137.95
2016 02 02 19   120.03   137.96
2016 02 02 20   118.76   137.97
2016 02 02 21   118.77   137.98
2016 02 02 22   118.81   138.02
2016 02 02 23   113.71   138.04
2016 02 03 00   111.12   138.01
2016 02 03 01   113.72   138.05
2016 02 03 02   109.53   138.99
2016 02 03 03   111.95   140.12
2016 02 03 04   111.89   141.34
2016 02 03 05   110.42   142.43
2016 02 03 06   108.06   142.64
2016 02 03 07   109.42   142.71
2016 02 03 08   106.84   142.70
2016 02 03 09   105.56   142.69
2016 02 03 10   105.54   142.68
2016 02 03 11   105.44   142.58
2016 02 03 12   106.69   142.55
2016 02 03 13   107.95   142.53
2016 02 03 14   101.57   142.55
2016 02 03 15    97.70   142.53
2016 02 03 16   100.27   142.53
2016 02 03 17    92.58   142.52
2016 02 03 18   105.34   142.48
2016 02 03 19   107.91   142.48
2016 02 03 20   111.77   142.50
2016 02 03 21   111.82   142.55
2016 02 03 22   117.01   142.62
2016 02 03 23   118.32   142.65
2016 02 04 00   122.21   142.70
2016 02 04 01   133.70   142.66
2016 02 04 02   128.56   142.65
2016 02 04 03   125.97   142.61
2016 02 04 04   122.09   142.58
2016 02 04 05   120.79   142.56
2016 02 04 06   115.70   142.59
2016 02 04 07   122.22   142.71
2016 02 04 08   124.80   142.73
2016 02 04 09   124.92   142.85
2016 02 04 10   131.30   142.82
2016 02 04 11   131.27   142.79
2016 02 04 12   132.55   142.79
2016 02 04 13   132.48   142.73
2016 02 04 14   133.78   142.74
2016 02 04 15   135.01   142.70
2016 02 04 16   135.00   142.68
2016 02 04 17   131.18   142.70
2016 02 04 18   135.04   142.72
2016 02 04 19   135.09   142.78
2016 02 04 20   132.53   142.77
2016 02 04 21   135.12   142.81
2016 02 04 22   130.02   142.82
2016 02 04 23   133.89   142.85
2016 02 05 00   130.04   142.85
2016 02 05 01   133.81   142.78
2016 02 05 02   135.10   142.78
2016 02 05 03   131.23   142.75
2016 02 05 04   132.55   142.79
2016 02 05 05   131.28   142.81
2016 02 05 06   129.97   142.78
2016 02 05 07   124.83   142.76
2016 02 05 08   127.42   142.79
2016 02 05 09   126.26   142.91
2016 02 05 10   123.87   143.08
2016 02 05 11   129.03   143.11
2016 02 05 12   126.51   143.16
2016 02 05 13   120.11   143.16
2016 02 05 14   120.10   143.15
2016 02 05 15   124.29   143.50
2016 02 05 16   122.03   143.80
2016 02 05 17   122.10   143.88
2016 02 05 18   121.96   143.74
2016 02 05 19   115.14   143.32
2016 02 05 20   112.24   142.97
2016 02 05 21   119.83   142.88
2016 02 05 22   113.49   142.94
2016 02 05 23   111.13   143.14
2016 02 06 00   117.53   143.14
2016 02 06 01   109.77   143.06
2016 02 06 02   113.52   142.97
2016 02 06 03   113.08   141.25
2016 02 06 04   103.11   128.72
2016 02 06 05   108.51   116.20
2016 02 06 06   110.10   103.70
2016 02 06 07   104.24    92.71
2016 02 06 08   109.34    92.70
2016 02 06 09   113.43   103.18
2016 02 06 10   101.65   115.74
2016 02 06 11   107.84   128.33
2016 02 06 12   107.60   140.90
2016 02 06 13    93.05   143.00
2016 02 06 14   102.06   143.04
2016 02 06 15    99.52   143.06
2016 02 06 16    94.40   143.06
2016 02 06 17    93.12   143.06
2016 02 06 18    98.27   143.09
2016 02 06 19   103.38   143.08
2016 02 06 20    91.96   143.18
2016 02 06 21    99.63   143.17
2016 02 06 22    91.87   143.09
2016 02 06 23    88.01   143.07
2016 02 07 00    95.55   142.93
2016 02 07 01    95.60   131.46
2016 02 07 02    94.55   118.88
2016 02 07 03    92.21   106.29
2016 02 07 04    97.57    93.73
2016 02 07 05    92.58    92.58
2016 02 07 06    96.43    92.59
2016 02 07 07    92.56    92.56
2016 02 07 08    92.58    92.58
2016 02 07 09   101.57    92.60
2016 02 07 10    96.48    92.64
2016 02 07 11    96.55    92.70
2016 02 07 12    99.14    92.74
2016 02 07 13    90.18    92.74
2016 02 07 14    90.12    92.69
2016 02 07 15   107.93    92.56
2016 02 07 16   107.89    92.52
2016 02 07 17   109.15    92.49
2016 02 07 18   107.89    92.52
2016 02 07 19   101.57    92.60
2016 02 07 20    93.96    92.68
2016 02 07 21    91.15   103.96
2016 02 07 22    99.34   115.99
2016 02 07 23    87.06   128.04
2016 02 08 00    96.46   140.00
2016 02 08 01   101.59   128.48
2016 02 08 02    93.52   111.45
2016 02 08 03   102.08    94.40
2016 02 08 04    96.56    77.35
2016 02 08 05    91.78    72.57
2016 02 08 06   100.72    72.55
2016 02 08 07    93.02    72.54
2016 02 08 08    94.28    72.51
2016 02 08 09    98.13    72.52
2016 02 08 10    96.86    84.05
2016 02 08 11    94.78   101.18
2016 02 08 12   105.56   118.37
2016 02 08 13   102.16   135.45
2016 02 08 14    96.22   141.04
2016 02 08 15   108.98   141.00
2016 02 08 16   101.20   140.90
2016 02 08 17    96.10   140.92
2016 02 08 18   111.44   140.89
2016 02 08 19   105.35   141.21
2016 02 08 20    99.57   141.83
2016 02 08 21   111.74   142.47
2016 02 08 22    98.22   143.04
2016 02 08 23    99.78   143.32
2016 02 09 00   102.28   143.26
2016 02 09 01   102.23   136.81
2016 02 09 02    96.57   119.62
2016 02 09 03   102.00   101.99
2016 02 09 04   102.33    84.40
2016 02 09 05    94.92    73.15
2016 02 09 06   100.88    72.71
2016 02 09 07    90.60    72.67
2016 02 09 08    90.56    72.64
2016 02 09 09    96.95    72.62
2016 02 09 10    90.54    72.61
2016 02 09 11    90.54    72.61
2016 02 09 12    97.65    83.56
2016 02 09 13    81.99   101.20
2016 02 09 14    85.49   118.78
2016 02 09 15    95.43   136.41
2016 02 09 16    80.31   143.06
2016 02 09 17    82.83   143.02
2016 02 09 18    91.81   143.03
2016 02 09 19    80.26   143.01
2016 02 09 20    85.43   143.05
2016 02 09 21    89.40   143.19
2016 02 09 22    99.66   143.20
2016 02 09 23   101.01   143.27
2016 02 10 00    86.88   143.23
2016 02 10 01   104.71   143.12
2016 02 10 02    85.36   137.87
2016 02 10 03    79.26   120.23
2016 02 10 04   101.37   102.66
2016 02 10 05    94.04    85.08
2016 02 10 06    88.12    72.75
2016 02 10 07    94.55    72.78
2016 02 10 08    94.40    79.04
2016 02 10 09    90.32    96.72
2016 02 10 10    97.78   114.43
2016 02 10 11    96.27   132.12
2016 02 10 12    86.17   143.79
2016 02 10 13    91.92   144.43
2016 02 10 14    87.40   145.02
2016 02 10 15    87.91   145.53
2016 02 10 16    99.68   145.78
2016 02 10 17    93.12   145.63
2016 02 10 18   101.97   145.51
2016 02 10 19   106.98   145.40
2016 02 10 20    96.79   145.45
2016 02 10 21    99.41   145.51
2016 02 10 22    96.96   145.62
2016 02 10 23    88.13   145.75
2016 02 11 00    95.80   145.75
2016 02 11 01    91.95   145.74
2016 02 11 02    90.37   145.44
2016 02 11 03   102.28   127.89
2016 02 11 04    97.45   110.25
2016 02 11 05    92.60    92.60
2016 02 11 06    96.96    75.19
2016 02 11 07    91.74    75.09
2016 02 11 08    87.91    75.10
2016 02 11 09   100.90    86.81
2016 02 11 10    91.88   103.41
2016 02 11 11    91.92   120.09
2016 02 11 12    98.26   136.67
2016 02 11 13    82.62   141.52
2016 02 11 14    89.02   141.53
2016 02 11 15    90.20   141.43
2016 02 11 16    82.51   141.41
2016 02 11 17    94.06   141.44
2016 02 11 18    87.62   141.41
2016 02 11 19    92.72   141.38
2016 02 11 20    97.88   141.42
2016 02 11 21    90.26   141.48
2016 02 11 22    94.17   141.55
2016 02 11 23    82.76   141.66
2016 02 12 00    82.77   141.67
2016 02 12 01    82.48   140.10
2016 02 12 02    80.73   122.99
2016 02 12 03    86.63   105.84
2016 02 12 04    84.90    88.74
2016 02 12 05    79.58    73.18
2016 02 12 06    83.42    73.17
2016 02 12 07    78.29    73.17
2016 02 12 08    73.16    73.16
2016 02 12 09    86.03    73.22
2016 02 12 10    79.89    85.01
2016 02 12 11    80.16    99.37
2016 02 12 12    88.66   116.83
2016 02 12 13    74.38   133.29
2016 02 12 14    76.56   138.03
2016 02 12 15    78.76   140.22
2016 02 12 16    70.14   139.30
2016 02 12 17    77.88   139.35
2016 02 12 18    82.03   139.66
2016 02 12 19    80.57   139.48
2016 02 12 20    81.37   141.56
2016 02 12 21    84.93   143.84
2016 02 12 22    80.47   145.78
2016 02 12 23    85.54   148.28
2016 02 13 00    87.44   146.35
2016 02 13 01    76.73   127.96
2016 02 13 02    86.58   109.63
2016 02 13 03    79.71    91.23
2016 02 13 04    78.82    74.98
2016 02 13 05    87.03    74.23
2016 02 13 06    79.89    73.48
2016 02 13 07    81.70    72.73
2016 02 13 08    80.99    72.02
2016 02 13 09    83.55    72.02
2016 02 13 10    86.11    72.03
2016 02 13 11    77.16    72.04
2016 02 13 12    82.31    72.07
2016 02 13 13    81.06    72.10
2016 02 13 14    69.58    72.14
2016 02 13 15    78.30    79.58
2016 02 13 16    80.74    97.38
2016 02 13 17    74.23   115.21
2016 02 13 18    79.23   133.01
2016 02 13 19    78.10   143.41
2016 02 13 20    75.69   143.56
2016 02 13 21    77.25   143.84
2016 02 13 22    76.21   144.08
2016 02 13 23    77.12   142.43
2016 02 14 00    81.34   130.00
2016 02 14 01    72.81   117.64
2016 02 14 02    82.26   105.31
2016 02 14 03    82.06    94.87
2016 02 14 04    66.91    95.08
2016 02 14 05    84.83    95.07
2016 02 14 06    77.14    95.07
2016 02 14 07    70.77    95.10
2016 02 14 08    82.31    95.11
2016 02 14 09    74.63    95.12
2016 02 14 10    70.82    95.15
2016 02 14 11    79.79    95.16
2016 02 14 12    73.40    95.17
2016 02 14 13    79.82    95.18
2016 02 14 14    77.28    95.21
2016 02 14 15    77.34    95.27
2016 02 14 16    79.88    95.25
2016 02 14 17    64.51    95.25
2016 02 14 18    75.98    95.19
2016 02 14 19    79.76    95.12
2016 02 14 20    69.10   103.68
2016 02 14 21    84.70   115.44
2016 02 14 22    73.49   127.27
2016 02 14 23    66.08   139.08
2016 02 15 00    80.87   142.34
2016 02 15 01    64.28   142.39
2016 02 15 02    71.92   142.36
2016 02 15 03    74.49   142.36
2016 02 15 04    66.39   136.82
2016 02 15 05    67.43   125.05
2016 02 15 06    68.54   113.36
2016 02 15 07    69.63   101.65
2016 02 15 08    67.31    95.49
2016 02 15 09    77.63    95.56
2016 02 15 10    77.65    95.58
2016 02 15 11    69.97    95.58
2016 02 15 12    73.76    95.53
2016 02 15 13    69.87    95.48
2016 02 15 14    63.47    95.49
2016 02 15 15    63.45    95.46
2016 02 15 16    67.07    96.53
2016 02 15 17    66.83    97.56
2016 02 15 18    72.71    97.04
2016 02 15 19    87.50    96.47
2016 02 15 20    85.97    94.94
2016 02 15 21    80.61    93.41
2016 02 15 22    92.14    93.42
2016 02 15 23    88.40    93.52
2016 02 16 00    92.23    93.50
2016 02 16 01   103.69    93.44
2016 02 16 02    90.85    93.41
2016 02 16 03    85.68    93.36
2016 02 16 04    85.66    93.34
2016 02 16 05    77.99    93.36
2016 02 16 06    75.45    93.38
2016 02 16 07    78.06    93.43
2016 02 16 08    69.17    93.50
2016 02 16 09    75.61    93.54
2016 02 16 10    78.56   102.89
2016 02 16 11    65.13   115.07
2016 02 16 12    73.46   127.25
2016 02 16 13    67.81   139.52
2016 02 16 14    59.22   142.46
2016 02 16 15    69.54   142.53
2016 02 16 16    65.83   142.66
2016 02 16 17    62.02   142.70
2016 02 16 18    70.96   142.68
2016 02 16 19    68.38   142.65
2016 02 16 20    65.78   142.62
2016 02 16 21    73.50   142.65
2016 02 16 22    67.13   142.69
2016 02 16 23    69.86   142.85
2016 02 17 00    69.87   135.18
2016 02 17 01    68.29   123.36
2016 02 17 02    74.40   111.54
2016 02 17 03    70.16    99.61
2016 02 17 04    66.48    88.25
2016 02 17 05    74.45    77.01
2016 02 17 06    65.76    65.76
2016 02 17 07    67.32    54.52
2016 02 17 08    76.14    50.52
2016 02 17 09    61.39    51.14
2016 02 17 10    76.36    57.15
2016 02 17 11    74.75    63.22
2016 02 17 12    73.08    69.24
2016 02 17 13    82.33    74.65
2016 02 17 14    69.60    74.72
2016 02 17 15    72.15    74.71
2016 02 17 16    73.43    74.71
2016 02 17 17    69.15    78.11
2016 02 17 18    75.40    83.09
2016 02 17 19    79.79    99.00
2016 02 17 20    69.98   116.08
2016 02 17 21    73.43   129.78
2016 02 17 22    74.02   141.89
2016 02 17 23    59.78   143.02
2016 02 18 00    74.79   141.38
2016 02 18 01    71.41   129.03
2016 02 18 02    70.56   116.66
2016 02 18 03    74.86   104.31
2016 02 18 04    73.10    93.59
2016 02 18 05    73.12    93.61
2016 02 18 06    70.62    93.67
2016 02 18 07    74.41    93.62
2016 02 18 08    69.16    93.49
2016 02 18 09    70.40    93.45
2016 02 18 10    74.17    93.38
2016 02 18 11    71.68    93.45
2016 02 18 12    74.36    93.57
2016 02 18 13    73.09    93.58
2016 02 18 14    50.45    95.27
2016 02 18 15    79.55   107.72
2016 02 18 16    62.36   119.99
2016 02 18 17    66.95   132.26
2016 02 18 18    85.22   142.84
2016 02 18 19    62.85   137.12
2016 02 18 20    68.56   124.91
2016 02 18 21    62.74   112.69
2016 02 18 22    69.69   100.43
2016 02 18 23    68.12    93.73
2016 02 19 00    68.07    93.68
2016 02 19 01    75.68    93.60
2016 02 19 02    73.09    93.58
2016 02 19 03    67.93    93.54
2016 02 19 04    78.18    93.55
2016 02 19 05    67.97    93.58
2016 02 19 06    71.85    93.62
2016 02 19 07    71.86    93.63
2016 02 19 08    66.79    93.69
2016 02 19 09    78.33    93.70
2016 02 19 10    73.20    93.69
2016 02 19 11    77.04    93.69
2016 02 19 12    77.05    93.70
2016 02 19 13    74.49    93.69
2016 02 19 14    70.67    93.72
2016 02 19 15    70.67    93.72
2016 02 19 16    74.49    93.70
2016 02 19 17    69.40    93.73
2016 02 19 18    68.10    93.71
2016 02 19 19    68.07    93.68
2016 02 19 20    69.34    93.67
2016 02 19 21    68.05    93.67
2016 02 19 22    74.46    93.66
2016 02 19 23    70.66    93.72
2016 02 20 00    71.94    93.71
2016 02 20 01    71.94    93.71
2016 02 20 02    68.09    93.71
2016 02 20 03    70.62    93.67
2016 02 20 04    69.34    93.67
2016 02 20 05    68.05    93.66
2016 02 20 06    70.62    93.67
2016 02 20 07    61.69    93.71
2016 02 20 08    66.89    93.78
2016 02 20 09    64.38    93.83
2016 02 20 10    63.10    93.83
2016 02 20 11    64.38    93.83
2016 02 20 12    55.37    93.79
2016 02 20 13    56.63    93.76
2016 02 20 14    57.93    93.79
2016 02 20 15    64.38    93.83
2016 02 20 16    56.72    93.85
2016 02 20 17    81.05    93.85
2016 02 20 18    66.92    93.81
2016 02 20 19    56.62    93.76
2016 02 20 20    65.58    93.76
2016 02 20 21    34.82   103.97
2016 02 20 22    48.49   117.64
2016 02 20 23    53.19   131.31
2016 02 21 00    95.03   144.97
2016 02 21 01    65.18   148.41
2016 02 21 02    58.79   136.91
2016 02 21 03    65.61   123.24
2016 02 21 04    18.63   109.56
2016 02 21 05    60.05    95.90
2016 02 21 06    63.05    93.78
2016 02 21 07    65.65    93.82
2016 02 21 08    69.51    93.84
2016 02 21 09    66.98    93.87
2016 02 21 10    70.85    93.90
2016 02 21 11    67.03    93.93
2016 02 21 12    72.23    94.00
2016 02 21 13    78.06    92.14
2016 02 21 14    74.74    81.14
2016 02 21 15    76.57    70.17
2016 02 21 16    80.92    59.15
2016 02 21 17    78.20    50.03
2016 02 21 18    88.49    50.08
2016 02 21 19    98.75    50.08
2016 02 21 20   120.52    50.09
2016 02 21 21   114.10    50.07
2016 02 21 22   107.68    50.06
2016 02 21 23   110.21    50.02
2016 02 22 00    85.84    49.99
2016 02 22 01    94.81    49.99
2016 02 22 02    95.90    47.24
2016 02 22 03    92.57    36.23
2016 02 22 04    95.65    25.22
2016 02 22 05    92.31    14.20
2016 02 22 06    96.83     5.91
2016 02 22 07    94.44    15.04
2016 02 22 08    88.75    26.00
2016 02 22 09    94.46    38.12
2016 02 22 10    95.17    60.59
2016 02 22 11    88.03    73.94
2016 02 22 12    90.55    85.43
2016 02 22 13    88.04    95.72
2016 02 22 14    83.71    95.24
2016 02 22 15    95.99    94.71
2016 02 22 16    98.06    94.22
2016 02 22 17    98.86    93.74
2016 02 22 18   102.64    93.67
2016 02 22 19    92.39    93.67
2016 02 22 20    94.96    93.68
2016 02 22 21   101.43    93.75
2016 02 22 22   102.75    93.79
2016 02 22 23   115.06    83.04
2016 02 23 00   113.06    68.23
2016 02 23 01   116.67    46.24
2016 02 23 02   111.35    24.27
2016 02 23 03   109.10    13.06
2016 02 23 04   110.90     5.90
2016 02 23 05   104.50     5.90
2016 02 23 06   104.50     5.90
2016 02 23 07    99.37     5.89
2016 02 23 08    98.10     5.90
2016 02 23 09    94.25     5.89
2016 02 23 10    99.36     5.87
2016 02 23 11   102.36    17.84
2016 02 23 12   101.96    35.37
2016 02 23 13   105.41    52.91
2016 02 23 14   112.46    74.04
2016 02 23 15   107.10    84.06
2016 02 23 16   102.57    88.49
2016 02 23 17   105.74    92.93
2016 02 23 18    92.49    93.77
2016 02 23 19    93.78    93.78
2016 02 23 20    98.88    93.76
2016 02 23 21    96.31    93.75
2016 02 23 22    97.63    93.79
2016 02 23 23    97.10    88.13
2016 02 24 00    98.64    83.28
2016 02 24 01    97.53    77.04
2016 02 24 02    95.46    66.00
2016 02 24 03    94.85    60.28
2016 02 24 04    98.23    43.17
2016 02 24 05    97.86    27.43
2016 02 24 06    99.69    16.46
2016 02 24 07   109.56     5.84
2016 02 24 08    97.51     6.59
2016 02 24 09   100.91    18.95
2016 02 24 10   101.86    36.55
2016 02 24 11   101.52    54.14
2016 02 24 12   100.44    70.99
2016 02 24 13   105.66    76.21
2016 02 24 14   116.46    80.60
2016 02 24 15   108.39    93.02
2016 02 24 16   119.53   105.44
2016 02 24 17   132.00   117.91
2016 02 24 18   138.74   125.93
2016 02 24 19   149.00   125.95
2016 02 24 20   145.17   125.95
2016 02 24 21   140.04   125.95
2016 02 24 22   137.56   126.03
2016 02 24 23   142.54   123.33
2016 02 25 00   146.51   104.25
2016 02 25 01   144.54    83.07
2016 02 25 02   152.86    52.97
2016 02 25 03   143.45    25.64
2016 02 25 04   151.72    14.70
2016 02 25 05   156.93     5.82
2016 02 25 06   146.68     5.82
2016 02 25 07   155.55    12.13
2016 02 25 08   164.52    23.66
2016 02 25 09   156.43    43.74
2016 02 25 10   165.63    77.27
2016 02 25 11   168.52   104.49
2016 02 25 12   155.94   126.49
2016 02 25 13   169.83   131.41
2016 02 25 14   168.76   123.94
2016 02 25 15   163.20   118.38
2016 02 25 16   172.99   112.81
2016 02 25 17   173.38   115.76
2016 02 25 18   169.14   121.76
2016 02 25 19   173.40   115.78
2016 02 25 20   178.89   109.74
2016 02 25 21   171.55   103.68
2016 02 25 22   178.05    93.53
2016 02 25 23   185.62    93.42
2016 02 26 00   179.17    93.37
2016 02 26 01   182.76    82.88
2016 02 26 02   178.78    60.97
2016 02 26 03   178.66    39.08
2016 02 26 04   178.57    17.22
2016 02 26 05   177.41     5.81
2016 02 26 06   177.78     7.46
2016 02 26 07   176.65    20.42
2016 02 26 08   184.95    35.12
2016 02 26 09   171.45    49.79
2016 02 26 10   178.08    62.83
2016 02 26 11   172.11    64.55
2016 02 26 12   164.40    64.51
