#AAA MM DD HH    Qaflu   Qdeflu
2016 01 03 06   233.80   233.10
2016 01 03 07   233.07   233.30
2016 01 03 08   232.35   233.06
2016 01 03 09   231.08   232.48
2016 01 03 10   229.15   231.49
2016 01 03 11   227.89   230.23
2016 01 03 12   226.90   229.01
2016 01 03 13   226.00   227.87
2016 01 03 14   226.35   227.05
2016 01 03 15   226.68   226.68
2016 01 03 16   227.11   226.64
2016 01 03 17   228.14   226.97
2016 01 03 18   228.40   227.46
2016 01 03 19   228.59   227.88
2016 01 03 20   228.38   228.15
2016 01 03 21   227.94   228.17
2016 01 03 22   228.69   228.22
2016 01 03 23   229.18   228.48
2016 01 04 00   229.78   228.85
2016 01 04 01   230.50   229.33
2016 01 04 02   230.75   229.81
2016 01 04 03   231.22   230.28
2016 01 04 04   231.49   230.78
2016 01 04 05   232.05   231.35
2016 01 04 06   232.41   231.94
2016 01 04 07   232.67   232.43
2016 01 04 08   232.78   232.78
2016 01 04 09   233.00   233.00
2016 01 04 10   232.86   233.10
2016 01 04 11   232.53   233.00
2016 01 04 12   232.53   232.76
2016 01 04 13   231.63   232.33
2016 01 04 14   231.31   231.78
2016 01 04 15   230.85   231.32
2016 01 04 16   230.45   230.92
2016 01 04 17   230.12   230.59
2016 01 04 18   229.86   230.32
2016 01 04 19   229.59   230.05
2016 01 04 20   229.61   229.85
2016 01 04 21   229.53   229.77
2016 01 04 22   228.60   229.54
2016 01 04 23   227.26   228.90
2016 01 05 00   225.84   227.94
2016 01 05 01   224.48   226.82
2016 01 05 02   223.84   225.71
2016 01 05 03   224.65   225.12
2016 01 05 04   223.91   224.84
2016 01 05 05   223.21   224.38
2016 01 05 06   222.44   223.85
2016 01 05 07   220.74   223.08
2016 01 05 08   218.86   221.90
2016 01 05 09   218.35   220.69
2016 01 05 10   216.99   219.56
2016 01 05 11   216.09   218.42
2016 01 05 12   216.16   217.56
2016 01 05 13   215.24   216.88
2016 01 05 14   214.48   216.12
2016 01 05 15   213.98   215.39
2016 01 05 16   213.85   214.78
2016 01 05 17   212.74   214.14
2016 01 05 18   212.87   213.57
2016 01 05 19   213.31   213.31
2016 01 05 20   214.03   213.32
2016 01 05 21   215.06   213.65
2016 01 05 22   215.30   214.13
2016 01 05 23   214.03   214.27
2016 01 06 00   212.15   213.79
2016 01 06 01   210.25   212.83
2016 01 06 02   208.50   211.54
2016 01 06 03   206.82   210.10
2016 01 06 04   205.65   208.69
2016 01 06 05   204.86   207.43
2016 01 06 06   203.72   206.29
2016 01 06 07   203.77   205.41
2016 01 06 08   203.43   204.83
2016 01 06 09   203.50   204.67
2016 01 06 10   204.27   204.73
2016 01 06 11   204.18   204.88
2016 01 06 12   204.81   205.04
2016 01 06 13   205.34   205.11
2016 01 06 14   205.76   205.29
2016 01 06 15   213.43   206.88
2016 01 06 16   217.22   209.97
2016 01 06 17   221.95   213.30
2016 01 06 18   224.97   216.78
2016 01 06 19   220.56   218.68
2016 01 06 20   219.33   218.86
2016 01 06 21   217.39   218.56
2016 01 06 22   217.03   217.97
2016 01 06 23   218.56   217.86
2016 01 07 00   221.75   218.71
2016 01 07 01   224.07   220.33
2016 01 07 02   226.19   222.21
2016 01 07 03   226.69   223.88
2016 01 07 04   225.16   224.69
2016 01 07 05   223.65   224.59
2016 01 07 06   222.03   223.90
2016 01 07 07   220.25   222.82
2016 01 07 08   219.30   221.64
2016 01 07 09   218.48   220.59
2016 01 07 10   218.36   219.76
2016 01 07 11   218.54   219.25
2016 01 07 12   218.74   218.98
2016 01 07 13   219.12   218.89
2016 01 07 14   219.98   219.05
2016 01 07 15   220.92   219.52
2016 01 07 16   221.82   220.19
2016 01 07 17   223.17   221.06
2016 01 07 18   224.20   222.10
2016 01 07 19   225.55   223.21
2016 01 07 20   227.01   224.43
2016 01 07 21   229.17   225.89
2016 01 07 22   230.50   227.45
2016 01 07 23   232.00   228.96
2016 01 08 00   233.80   230.53
2016 01 08 01   234.86   232.06
2016 01 08 02   236.28   233.47
2016 01 08 03   239.72   235.28
2016 01 08 04   239.31   236.97
2016 01 08 05   240.49   238.15
2016 01 08 06   241.40   239.29
2016 01 08 07   240.15   239.92
2016 01 08 08   242.36   240.49
2016 01 08 09   242.19   241.25
2016 01 08 10   242.43   241.73
2016 01 08 11   242.36   242.13
2016 01 08 12   241.92   242.15
2016 01 08 13   242.37   242.13
2016 01 08 14   243.02   242.32
2016 01 08 15   243.20   242.50
2016 01 08 16   243.79   242.86
2016 01 08 17   243.94   243.23
2016 01 08 18   243.40   243.39
2016 01 08 19   243.38   243.38
2016 01 08 20   250.40   244.78
2016 01 08 21   263.89   249.85
2016 01 08 22   273.57   257.66
2016 01 08 23   296.01   269.10
2016 01 09 00   308.73   283.46
2016 01 09 01   312.85   295.54
2016 01 09 02   317.73   304.39
2016 01 09 03   309.21   308.51
2016 01 09 04   303.40   307.61
2016 01 09 05   300.08   305.00
2016 01 09 06   301.21   303.08
2016 01 09 07   302.62   302.62
2016 01 09 08   303.07   302.83
2016 01 09 09   302.16   302.86
2016 01 09 10   299.47   302.04
2016 01 09 11   296.27   300.25
2016 01 09 12   293.13   297.81
2016 01 09 13   291.06   295.27
2016 01 09 14   289.58   293.09
2016 01 09 15   288.25   291.29
2016 01 09 16   287.15   289.72
2016 01 09 17   285.71   288.28
2016 01 09 18   284.30   286.87
2016 01 09 19   282.82   285.40
2016 01 09 20   281.55   283.88
2016 01 09 21   280.34   282.45
2016 01 09 22   278.32   280.90
2016 01 09 23   276.61   279.19
2016 01 10 00   274.69   277.50
2016 01 10 01   272.38   275.66
2016 01 10 02   266.81   272.89
2016 01 10 03   256.03   267.97
2016 01 10 04   243.22   260.30
2016 01 10 05   229.34   250.39
2016 01 10 06   219.06   239.88
2016 01 10 07   213.86   230.70
2016 01 10 08   211.30   223.70
2016 01 10 09   210.78   218.97
2016 01 10 10   210.83   215.97
2016 01 10 11   211.52   214.10
2016 01 10 12   212.73   213.19
2016 01 10 13   214.01   213.08
2016 01 10 14   218.31   214.10
2016 01 10 15   230.18   218.01
2016 01 10 16   245.93   226.04
2016 01 10 17   262.70   237.43
2016 01 10 18   276.92   250.49
2016 01 10 19   283.11   262.52
2016 01 10 20   284.06   271.19
2016 01 10 21   283.33   276.31
2016 01 10 22   281.83   278.79
2016 01 10 23   280.53   279.59
2016 01 11 00   279.63   279.63
2016 01 11 01   278.99   279.46
2016 01 11 02   278.86   279.33
2016 01 11 03   278.52   279.22
2016 01 11 04   278.36   279.06
2016 01 11 05   278.48   278.94
2016 01 11 06   278.44   278.90
2016 01 11 07   278.71   278.95
2016 01 11 08   279.12   279.12
2016 01 11 09   279.37   279.37
2016 01 11 10   280.18   279.71
2016 01 11 11   280.82   280.12
2016 01 11 12   282.18   280.77
2016 01 11 13   283.42   281.55
2016 01 11 14   284.52   282.42
2016 01 11 15   285.80   283.46
2016 01 11 16   286.60   284.49
2016 01 11 17   288.02   285.68
2016 01 11 18   289.04   286.94
2016 01 11 19   290.25   288.14
2016 01 11 20   291.42   289.32
2016 01 11 21   291.68   290.28
2016 01 11 22   293.09   291.22
2016 01 11 23   295.11   292.54
2016 01 12 00   296.34   293.99
2016 01 12 01   298.64   295.60
2016 01 12 02   299.85   297.28
2016 01 12 03   300.78   298.68
2016 01 12 04   302.35   300.01
2016 01 12 05   304.68   301.64
2016 01 12 06   307.41   303.67
2016 01 12 07   310.23   306.02
2016 01 12 08   313.68   308.76
2016 01 12 09   315.73   311.52
2016 01 12 10   317.97   314.00
2016 01 12 11   319.50   316.23
2016 01 12 12   319.72   317.85
2016 01 12 13   319.99   318.83
2016 01 12 14   321.09   319.68
2016 01 12 15   322.96   320.86
2016 01 12 16   325.53   322.49
2016 01 12 17   327.72   324.45
2016 01 12 18   328.81   326.24
2016 01 12 19   328.78   327.38
2016 01 12 20   328.90   327.97
2016 01 12 21   326.89   327.82
2016 01 12 22   327.71   327.48
2016 01 12 23   327.72   327.48
2016 01 13 00   327.39   327.39
2016 01 13 01   329.06   327.66
2016 01 13 02   328.48   328.01
2016 01 13 03   327.94   327.94
2016 01 13 04   326.92   327.63
2016 01 13 05   325.85   327.02
2016 01 13 06   324.55   326.19
2016 01 13 07   322.45   325.03
2016 01 13 08   321.61   323.71
2016 01 13 09   320.15   322.49
2016 01 13 10   317.39   320.90
2016 01 13 11   316.94   319.28
2016 01 13 12   315.04   317.85
2016 01 13 13   314.34   316.45
2016 01 13 14   313.70   315.34
2016 01 13 15   311.80   314.14
2016 01 13 16   310.70   312.81
2016 01 13 17   308.53   311.33
2016 01 13 18   306.54   309.59
2016 01 13 19   303.81   307.55
2016 01 13 20   302.16   305.44
2016 01 13 21   298.37   303.05
2016 01 13 22   297.40   300.68
2016 01 13 23   296.98   299.09
2016 01 14 00   294.82   297.63
2016 01 14 01   295.29   296.46
2016 01 14 02   292.50   295.30
2016 01 14 03   290.23   293.51
2016 01 14 04   287.68   291.42
2016 01 14 05   285.75   289.26
2016 01 14 06   284.56   287.37
2016 01 14 07   283.19   285.76
2016 01 14 08   282.88   284.51
2016 01 14 09   281.92   283.56
2016 01 14 10   280.38   282.49
2016 01 14 11   278.90   281.25
2016 01 14 12   276.42   279.70
2016 01 14 13   274.30   277.81
2016 01 14 14   271.74   275.71
2016 01 14 15   270.12   273.63
2016 01 14 16   268.75   271.79
2016 01 14 17   267.07   270.11
2016 01 14 18   266.32   268.66
2016 01 14 19   264.73   267.30
2016 01 14 20   263.03   265.84
2016 01 14 21   261.53   264.34
2016 01 14 22   259.46   262.74
2016 01 14 23   257.79   261.06
2016 01 15 00   256.44   259.48
2016 01 15 01   254.64   257.92
2016 01 15 02   252.76   256.27
2016 01 15 03   251.16   254.67
2016 01 15 04   249.68   253.19
2016 01 15 05   248.30   251.81
2016 01 15 06   247.32   250.59
2016 01 15 07   246.37   249.41
2016 01 15 08   244.37   247.88
2016 01 15 09   243.30   246.11
2016 01 15 10   242.06   244.40
2016 01 15 11   240.37   242.71
2016 01 15 12   239.90   241.30
2016 01 15 13   239.15   240.31
2016 01 15 14   237.40   239.27
2016 01 15 15   236.26   238.13
2016 01 15 16   234.61   236.95
2016 01 15 17   232.19   235.47
2016 01 15 18   231.12   233.93
2016 01 15 19   229.15   232.43
2016 01 15 20   227.59   230.86
2016 01 15 21   226.32   229.36
2016 01 15 22   224.56   227.84
2016 01 15 23   223.29   226.34
2016 01 16 00   222.15   224.96
2016 01 16 01   220.83   223.64
2016 01 16 02   220.09   222.43
2016 01 16 03   218.71   221.28
2016 01 16 04   217.49   220.06
2016 01 16 05   216.29   218.86
2016 01 16 06   214.55   217.59
2016 01 16 07   213.78   216.35
2016 01 16 08   212.16   215.21
2016 01 16 09   211.37   214.17
2016 01 16 10   210.98   213.32
2016 01 16 11   209.78   212.35
2016 01 16 12   208.97   211.31
2016 01 16 13   208.11   210.21
2016 01 16 14   206.92   209.02
2016 01 16 15   206.66   208.06
2016 01 16 16   206.42   207.35
2016 01 16 17   205.16   206.56
2016 01 16 18   204.05   205.68
2016 01 16 19   202.35   204.69
2016 01 16 20   200.95   203.52
2016 01 16 21   199.80   202.38
2016 01 16 22   199.03   201.37
2016 01 16 23   198.34   200.44
2016 01 17 00   196.90   199.47
2016 01 17 01   195.87   198.44
2016 01 17 02   194.02   197.30
2016 01 17 03   192.51   196.02
2016 01 17 04   191.83   194.87
2016 01 17 05   191.05   193.86
2016 01 17 06   190.65   192.99
2016 01 17 07   190.41   192.28
2016 01 17 08   189.76   191.63
2016 01 17 09   188.94   191.04
2016 01 17 10   188.92   190.56
2016 01 17 11   187.88   189.99
2016 01 17 12   186.92   189.26
2016 01 17 13   186.28   188.39
2016 01 17 14   185.24   187.34
2016 01 17 15   184.70   186.33
2016 01 17 16   184.30   185.47
2016 01 17 17   183.48   184.65
2016 01 17 18   182.49   183.90
2016 01 17 19   181.52   183.16
2016 01 17 20   180.48   182.35
2016 01 17 21   179.39   181.50
2016 01 17 22   178.53   180.63
2016 01 17 23   177.61   179.71
2016 01 18 00   176.69   178.80
2016 01 18 01   175.83   177.94
2016 01 18 02   175.31   177.18
2016 01 18 03   174.49   176.60
2016 01 18 04   173.68   176.02
2016 01 18 05   172.82   175.40
2016 01 18 06   171.62   174.66
2016 01 18 07   171.30   173.88
2016 01 18 08   170.90   173.24
2016 01 18 09   170.87   172.74
2016 01 18 10   171.02   172.43
2016 01 18 11   170.79   172.19
2016 01 18 12   170.27   171.91
2016 01 18 13   169.90   171.54
2016 01 18 14   169.22   171.09
2016 01 18 15   168.72   170.59
2016 01 18 16   167.82   169.45
2016 01 18 17   166.94   168.81
2016 01 18 18   166.72   168.13
2016 01 18 19   165.77   167.42
2016 01 18 20   165.86   167.26
2016 01 18 21   165.97   166.67
2016 01 18 22   165.23   166.16
2016 01 18 23   164.94   165.64
2016 01 19 00   164.46   165.17
2016 01 19 01   163.44   164.61
2016 01 19 02   162.80   163.97
2016 01 19 03   162.44   163.37
2016 01 19 04   161.96   162.89
2016 01 19 05   161.86   162.57
2016 01 19 06   161.67   162.37
2016 01 19 07   161.24   162.18
2016 01 19 08   161.27   161.97
2016 01 19 09   161.05   161.75
2016 01 19 10   161.01   161.48
2016 01 19 11   161.00   161.24
2016 01 19 12   160.81   161.04
2016 01 19 13   160.92   160.92
2016 01 19 14   160.11   160.81
2016 01 19 15   159.94   160.64
2016 01 19 16   160.06   160.53
2016 01 19 17   159.97   160.44
2016 01 19 18   160.72   160.48
2016 01 19 19   160.66   160.66
2016 01 19 20   160.58   160.82
2016 01 19 21   160.42   160.88
2016 01 19 22   160.68   160.91
2016 01 19 23   160.68   160.92
2016 01 20 00   158.75   160.62
2016 01 20 01   156.30   159.81
2016 01 20 02   153.59   158.51
2016 01 20 03   151.29   156.91
2016 01 20 04   150.40   155.31
2016 01 20 05   150.25   153.99
2016 01 20 06   150.21   153.02
2016 01 20 07   149.88   152.22
2016 01 20 08   150.41   151.58
2016 01 20 09   151.02   151.25
2016 01 20 10   151.05   151.05
2016 01 20 11   151.41   150.95
2016 01 20 12   151.12   150.89
2016 01 20 13   151.04   150.80
2016 01 20 14   150.98   150.74
2016 01 20 15   150.73   150.72
2016 01 20 16   151.03   150.80
2016 01 20 17   150.94   150.94
2016 01 20 18   151.09   151.09
2016 01 20 19   151.23   151.23
2016 01 20 20   151.08   151.32
2016 01 20 21   151.39   151.39
2016 01 20 22   151.20   151.44
2016 01 20 23   151.50   151.50
2016 01 21 00   151.33   151.56
2016 01 21 01   151.09   151.55
2016 01 21 02   150.76   151.46
2016 01 21 03   150.56   151.26
2016 01 21 04   146.60   150.57
2016 01 21 05   139.00   148.82
2016 01 21 06   132.10   145.91
2016 01 21 07   125.92   142.29
2016 01 21 08   124.30   139.04
2016 01 21 09   124.64   136.58
2016 01 21 10   125.98   134.86
2016 01 21 11   127.76   133.84
2016 01 21 12   130.08   132.89
2016 01 21 13   133.39   132.22
2016 01 21 14   137.94   132.32
2016 01 21 15   141.50   133.08
2016 01 21 16   145.05   134.52
2016 01 21 17   148.88   136.71
2016 01 21 18   150.26   139.26
2016 01 21 19   151.04   141.69
2016 01 21 20   150.75   143.73
2016 01 21 21   150.65   145.27
2016 01 21 22   150.57   146.36
2016 01 21 23   150.46   147.19
2016 01 22 00   150.47   147.89
2016 01 22 01   150.31   148.44
2016 01 22 02   149.97   148.80
2016 01 22 03   139.50   147.92
2016 01 22 04   119.36   144.62
2016 01 22 05    89.32   139.90
2016 01 22 06    62.99   134.73
2016 01 22 07    74.86   130.58
2016 01 22 08    95.71   128.85
2016 01 22 09   127.16   128.55
2016 01 22 10   155.48   128.78
2016 01 22 11   155.02   129.24
2016 01 22 12   155.45   129.67
2016 01 22 13   154.48   130.09
2016 01 22 14   153.59   130.54
2016 01 22 15   155.43   131.57
2016 01 22 16   155.97   133.41
2016 01 22 17   156.56   136.02
2016 01 22 18   156.71   139.16
2016 01 22 19   154.74   142.11
2016 01 22 20   153.41   144.52
2016 01 22 21   152.09   146.24
2016 01 22 22   150.90   147.38
2016 01 22 23   149.69   148.05
2016 01 23 00   149.08   148.38
2016 01 23 01   149.02   148.55
2016 01 23 02   148.83   148.59
2016 01 23 03   148.78   148.54
2016 01 23 04   148.44   148.44
2016 01 23 05   148.87   148.40
2016 01 23 06   149.22   148.52
2016 01 23 07   149.13   148.66
2016 01 23 08   149.50   148.80
2016 01 23 09   134.74   147.37
2016 01 23 10   118.49   143.52
2016 01 23 11   104.14   138.82
2016 01 23 12    90.30   133.97
2016 01 23 13    91.11   130.43
2016 01 23 14    93.53   128.97
2016 01 23 15    94.12   128.18
2016 01 23 16   103.13   127.53
2016 01 23 17   120.71   127.15
2016 01 23 18   138.71   127.20
2016 01 23 19   157.85   127.70
2016 01 23 20   168.09   128.50
2016 01 23 21   168.49   129.52
2016 01 23 22   163.35   131.00
2016 01 23 23   156.67   132.58
2016 01 24 00   149.26   134.12
2016 01 24 01   142.75   135.50
2016 01 24 02   141.55   136.41
2016 01 24 03   140.71   137.20
2016 01 24 04   135.94   137.58
2016 01 24 05   129.93   137.18
2016 01 24 06   122.44   136.00
2016 01 24 07   115.75   134.38
2016 01 24 08   113.63   132.89
2016 01 24 09   113.00   131.95
2016 01 24 10   113.66   131.61
2016 01 24 11   114.23   131.49
2016 01 24 12   114.59   131.39
2016 01 24 13   114.95   131.29
2016 01 24 14   115.44   131.09
2016 01 24 15   115.87   130.82
2016 01 24 16   115.60   130.56
2016 01 24 17   115.54   130.27
2016 01 24 18   115.24   129.97
2016 01 24 19   114.94   129.67
2016 01 24 20   115.31   129.34
2016 01 24 21   115.20   129.01
2016 01 24 22   114.90   128.71
2016 01 24 23   115.07   128.42
2016 01 25 00   114.78   128.13
2016 01 25 01   114.50   127.85
2016 01 25 02   114.80   127.46
2016 01 25 03   114.84   127.03
2016 01 25 04   114.67   126.63
2016 01 25 05   114.44   126.18
2016 01 25 06   121.92   125.83
2016 01 25 07   134.96   125.76
2016 01 25 08   147.98   125.89
2016 01 25 09   161.80   126.36
2016 01 25 10   167.42   127.14
2016 01 25 11   167.53   127.94
2016 01 25 12   168.12   128.77
2016 01 25 13   167.80   129.59
2016 01 25 14   167.60   130.32
2016 01 25 15   165.62   131.25
2016 01 25 16   163.09   132.76
2016 01 25 17   160.94   134.91
2016 01 25 18   157.83   137.74
2016 01 25 19   153.36   140.50
2016 01 25 20   150.51   142.55
2016 01 25 21   147.23   143.95
2016 01 25 22   144.72   144.48
2016 01 25 23   145.07   144.60
2016 01 26 00   142.84   144.47
2016 01 26 01   141.68   144.02
2016 01 26 02   140.53   143.57
2016 01 26 03   138.78   142.52
2016 01 26 04   139.19   141.76
2016 01 26 05   138.96   141.07
2016 01 26 06   138.91   140.32
2016 01 26 07   139.29   140.23
2016 01 26 08   139.30   140.00
2016 01 26 09   140.48   140.01
2016 01 26 10   141.91   140.27
2016 01 26 11   144.36   140.85
2016 01 26 12   147.26   141.87
2016 01 26 13   149.50   143.18
2016 01 26 14   151.20   144.65
2016 01 26 15   152.47   146.16
2016 01 26 16   152.67   147.52
2016 01 26 17   152.06   148.55
2016 01 26 18   157.48   150.00
2016 01 26 19   157.71   151.86
2016 01 26 20   158.30   153.39
2016 01 26 21   158.72   154.74
2016 01 26 22   153.55   155.19
2016 01 26 23   153.65   154.82
2016 01 27 00   153.32   154.49
2016 01 27 01   153.79   154.26
2016 01 27 02   153.92   154.15
2016 01 27 03   153.73   154.20
2016 01 27 04   153.91   154.37
2016 01 27 05   153.55   154.49
2016 01 27 06   153.94   154.64
2016 01 27 07   153.63   154.80
2016 01 27 08   153.91   154.84
2016 01 27 09   153.93   154.87
2016 01 27 10   153.90   154.84
2016 01 27 11   154.01   154.72
2016 01 27 12   153.30   154.47
2016 01 27 13   154.04   154.28
2016 01 27 14   153.99   154.22
2016 01 27 15   154.25   154.25
2016 01 27 16   156.18   154.54
2016 01 27 17   156.40   155.00
2016 01 27 18   158.17   155.60
2016 01 27 19   160.23   156.48
2016 01 27 20   161.03   157.52
2016 01 27 21   162.10   158.59
2016 01 27 22   162.80   159.53
2016 01 27 23   163.02   160.21
2016 01 28 00   162.77   160.66
2016 01 28 01   161.70   160.77
2016 01 28 02   147.48   158.95
2016 01 28 03   135.17   154.59
2016 01 28 04   115.94   148.46
2016 01 28 05    86.67   141.28
2016 01 28 06    70.67   135.44
2016 01 28 07    52.01   131.63
2016 01 28 08    46.93   129.10
2016 01 28 09    63.78   127.53
2016 01 28 10    80.29   126.31
2016 01 28 11    99.93   125.48
2016 01 28 12   115.36   125.03
2016 01 28 13   119.99   124.82
2016 01 28 14   124.01   124.70
2016 01 28 15   129.51   124.68
2016 01 28 16   143.75   124.88
2016 01 28 17   156.66   125.36
2016 01 28 18   169.83   126.11
2016 01 28 19   178.85   127.07
2016 01 28 20   177.11   128.09
2016 01 28 21   176.37   129.19
2016 01 28 22   175.17   130.30
2016 01 28 23   171.99   131.40
2016 01 29 00   167.53   133.07
2016 01 29 01   162.81   135.18
2016 01 29 02   148.77   136.88
2016 01 29 03   118.02   136.75
2016 01 29 04    87.01   135.28
2016 01 29 05    56.82   132.55
2016 01 29 06    35.66   129.48
2016 01 29 07    33.70   127.59
2016 01 29 08    42.17   125.94
2016 01 29 09    77.26   124.67
2016 01 29 10   110.75   124.10
2016 01 29 11   144.43   124.17
2016 01 29 12   167.79   124.76
2016 01 29 13   165.16   125.58
2016 01 29 14   164.14   126.40
2016 01 29 15   163.28   127.15
2016 01 29 16   164.45   127.86
2016 01 29 17   163.35   128.60
2016 01 29 18   162.66   129.29
2016 01 29 19   161.70   129.94
2016 01 29 20   159.99   130.53
2016 01 29 21   159.86   131.10
2016 01 29 22   158.82   131.66
2016 01 29 23   157.68   132.49
2016 01 30 00   155.55   133.76
2016 01 30 01   153.77   135.37
2016 01 30 02   151.02   137.22
2016 01 30 03   118.65   137.16
2016 01 30 04    88.58   135.68
2016 01 30 05    58.26   133.27
2016 01 30 06    29.55   129.90
2016 01 30 07    30.68   127.57
2016 01 30 08    30.48   125.75
2016 01 30 09    40.54   124.08
2016 01 30 10    56.34   122.85
2016 01 30 11    71.72   121.89
2016 01 30 12    87.28   121.11
2016 01 30 13    92.62   120.47
2016 01 30 14    94.80   119.89
2016 01 30 15   100.10   119.43
2016 01 30 16   103.84   119.03
2016 01 30 17   107.34   118.62
2016 01 30 18   112.14   118.35
2016 01 30 19   109.69   118.21
2016 01 30 20   110.43   118.25
2016 01 30 21   111.30   118.43
2016 01 30 22   108.14   118.50
2016 01 30 23   109.69   118.44
2016 01 31 00   109.31   118.28
2016 01 31 01   109.28   118.03
2016 01 31 02   109.70   117.76
2016 01 31 03   108.55   117.52
2016 01 31 04   109.98   117.35
2016 01 31 05   110.20   117.33
2016 01 31 06   109.85   117.44
2016 01 31 07   111.57   117.56
2016 01 31 08   111.16   117.60
2016 01 31 09   112.51   117.58
2016 01 31 10   115.25   117.55
2016 01 31 11   117.60   117.60
2016 01 31 12   119.58   117.74
2016 01 31 13   120.37   117.84
2016 01 31 14   121.27   117.82
2016 01 31 15   120.99   117.77
2016 01 31 16   121.61   117.69
2016 01 31 17   122.17   117.56
2016 01 31 18   122.08   117.48
2016 01 31 19   122.69   117.39
2016 01 31 20   123.07   117.32
2016 01 31 21   133.76   117.42
2016 01 31 22   146.74   117.74
2016 01 31 23   160.08   118.19
2016 02 01 00   172.50   118.88
2016 02 01 01   175.45   119.75
2016 02 01 02   176.16   120.69
2016 02 01 03   163.16   121.50
2016 02 01 04   149.85   122.00
2016 02 01 05   136.00   122.19
2016 02 01 06   122.49   122.03
2016 02 01 07   122.25   121.79
2016 02 01 08   122.72   121.57
2016 02 01 09   134.76   121.41
2016 02 01 10   148.34   121.64
2016 02 01 11   163.16   122.20
2016 02 01 12   177.59   123.05
2016 02 01 13   180.49   124.11
2016 02 01 14   181.59   125.20
2016 02 01 15   181.38   126.37
2016 02 01 16   181.43   127.57
2016 02 01 17   181.01   128.73
2016 02 01 18   179.65   130.64
2016 02 01 19   176.16   133.72
2016 02 01 20   172.70   138.00
2016 02 01 21   169.66   143.45
2016 02 01 22   170.04   149.22
2016 02 01 23   171.34   154.49
2016 02 02 00   172.83   159.03
2016 02 02 01   174.12   162.89
2016 02 02 02   172.27   165.72
2016 02 02 03   171.70   167.72
2016 02 02 04   170.71   169.07
2016 02 02 05   170.16   169.69
2016 02 02 06   170.29   170.06
2016 02 02 07   170.10   170.33
2016 02 02 08   170.12   170.36
2016 02 02 09   170.10   170.34
2016 02 02 10   168.86   170.03
2016 02 02 11   167.73   169.36
2016 02 02 12   166.72   168.59
2016 02 02 13   165.58   167.68
2016 02 02 14   165.04   166.92
2016 02 02 15   164.80   166.20
2016 02 02 16   164.15   165.56
2016 02 02 17   163.86   165.03
2016 02 02 18   163.30   164.47
2016 02 02 19   162.80   163.97
2016 02 02 20   162.50   163.67
2016 02 02 21   161.49   163.36
2016 02 02 22   161.33   162.96
2016 02 02 23   161.05   162.68
2016 02 03 00   160.32   162.43
2016 02 03 01   160.25   162.12
2016 02 03 02   158.95   161.76
2016 02 03 03   157.37   161.12
2016 02 03 04   156.54   160.28
2016 02 03 05   156.57   159.61
2016 02 03 06   157.74   159.37
2016 02 03 07   158.89   159.59
2016 02 03 08   159.68   159.92
2016 02 03 09   159.32   160.03
2016 02 03 10   158.91   159.85
2016 02 03 11   158.85   159.55
2016 02 03 12   158.21   159.15
2016 02 03 13   158.85   158.85
2016 02 03 14   158.72   158.72
2016 02 03 15   158.26   158.50
2016 02 03 16   159.02   158.32
2016 02 03 17   158.81   158.35
2016 02 03 18   158.25   158.02
2016 02 03 19   158.81   157.88
2016 02 03 20   158.98   158.04
2016 02 03 21   159.35   158.42
2016 02 03 22   161.09   159.22
2016 02 03 23   162.30   159.96
2016 02 04 00   164.40   160.90
2016 02 04 01   166.48   162.04
2016 02 04 02   168.12   163.44
2016 02 04 03   169.64   165.20
2016 02 04 04   169.98   166.94
2016 02 04 05   169.70   168.29
2016 02 04 06   169.51   169.27
2016 02 04 07   169.18   169.88
2016 02 04 08   169.34   170.04
2016 02 04 09   169.16   169.86
2016 02 04 10   169.31   169.54
2016 02 04 11   168.58   169.04
2016 02 04 12   168.17   168.41
2016 02 04 13   167.93   167.93
2016 02 04 14   167.49   167.49
2016 02 04 15   170.31   167.51
2016 02 04 16   170.59   168.02
2016 02 04 17   171.42   168.61
2016 02 04 18   171.79   169.21
2016 02 04 19   169.59   169.36
2016 02 04 20   169.25   169.25
2016 02 04 21   168.86   169.33
2016 02 04 22   168.21   169.38
2016 02 04 23   168.07   169.24
2016 02 05 00   167.75   168.92
2016 02 05 01   166.83   168.23
2016 02 05 02   166.22   167.39
2016 02 05 03   165.32   166.73
2016 02 05 04   164.79   166.20
2016 02 05 05   164.70   165.87
2016 02 05 06   164.56   165.73
2016 02 05 07   164.54   165.71
2016 02 05 08   164.34   165.75
2016 02 05 09   163.99   165.63
2016 02 05 10   163.91   165.31
2016 02 05 11   163.65   164.81
2016 02 05 12   163.49   164.19
2016 02 05 13   163.36   163.60
2016 02 05 14   163.11   163.11
2016 02 05 15   162.73   162.73
2016 02 05 16   162.30   162.30
2016 02 05 17   162.38   161.91
2016 02 05 18   162.10   161.63
2016 02 05 19   161.44   161.44
2016 02 05 20   163.13   161.73
2016 02 05 21   164.74   162.63
2016 02 05 22   166.69   163.88
2016 02 05 23   169.23   165.25
2016 02 06 00   169.11   166.31
2016 02 06 01   168.65   166.78
2016 02 06 02   168.63   167.00
2016 02 06 03   168.41   167.24
2016 02 06 04   153.14   165.54
2016 02 06 05   138.98   160.73
2016 02 06 06   125.12   154.13
2016 02 06 07   111.61   146.47
2016 02 06 08   113.56   140.21
2016 02 06 09   125.05   137.21
2016 02 06 10   137.12   136.65
2016 02 06 11   148.69   137.70
