datahora,chuva_mm,etp_mm,q_m3s
2019-08-10 12:00:00+00:00,0.000,1.020,
2019-08-10 18:00:00+00:00,0.000,1.757,
2019-08-11 00:00:00+00:00,0.220,0.091,
2019-08-11 06:00:00+00:00,0.000,0.052,
2019-08-11 12:00:00+00:00,0.000,1.140,
2019-08-11 18:00:00+00:00,0.112,2.373,
2019-08-12 00:00:00+00:00,0.000,0.176,
2019-08-12 06:00:00+00:00,0.000,0.104,
2019-08-12 12:00:00+00:00,0.000,1.199,
2019-08-12 18:00:00+00:00,0.000,2.104,
2019-08-13 00:00:00+00:00,0.000,0.158,
2019-08-13 06:00:00+00:00,0.000,0.094,
2019-08-13 12:00:00+00:00,0.004,1.040,
2019-08-13 18:00:00+00:00,0.344,1.912,
2019-08-14 00:00:00+00:00,0.000,0.160,
2019-08-14 06:00:00+00:00,0.000,0.103,
2019-08-14 12:00:00+00:00,0.000,1.031,
2019-08-14 18:00:00+00:00,0.000,1.965,
2019-08-15 00:00:00+00:00,0.044,0.164,
2019-08-15 06:00:00+00:00,0.000,0.102,
2019-08-15 12:00:00+00:00,0.000,0.860,
2019-08-15 18:00:00+00:00,0.000,1.594,
2019-08-16 00:00:00+00:00,0.000,0.109,
2019-08-16 06:00:00+00:00,0.000,0.062,
2019-08-16 12:00:00+00:00,0.000,1.018,
2019-08-16 18:00:00+00:00,0.000,1.926,
2019-08-17 00:00:00+00:00,0.000,0.171,
2019-08-17 06:00:00+00:00,0.000,0.071,
2019-08-17 12:00:00+00:00,0.000,0.975,
2019-08-17 18:00:00+00:00,0.000,1.712,
2019-08-18 00:00:00+00:00,0.000,0.113,
2019-08-18 06:00:00+00:00,0.000,0.064,
2019-08-18 12:00:00+00:00,0.000,1.021,
2019-08-18 18:00:00+00:00,0.332,2.073,
2019-08-19 00:00:00+00:00,0.752,0.144,
2019-08-19 06:00:00+00:00,5.304,0.087,
2019-08-19 12:00:00+00:00,0.776,1.354,
2019-08-19 18:00:00+00:00,0.000,2.324,
2019-08-20 00:00:00+00:00,0.000,0.154,
2019-08-20 06:00:00+00:00,0.000,0.086,
2019-08-20 12:00:00+00:00,0.000,1.090,
2019-08-20 18:00:00+00:00,0.000,1.984,
2019-08-21 00:00:00+00:00,0.000,0.128,
2019-08-21 06:00:00+00:00,0.000,0.064,
2019-08-21 12:00:00+00:00,0.000,1.160,
2019-08-21 18:00:00+00:00,0.252,2.054,
2019-08-22 00:00:00+00:00,0.000,0.120,
2019-08-22 06:00:00+00:00,0.000,0.047,
2019-08-22 12:00:00+00:00,0.020,1.102,
2019-08-22 18:00:00+00:00,0.236,1.988,
2019-08-23 00:00:00+00:00,0.000,0.146,
2019-08-23 06:00:00+00:00,2.844,0.081,
2019-08-23 12:00:00+00:00,0.384,1.346,
2019-08-23 18:00:00+00:00,0.016,2.444,
2019-08-24 00:00:00+00:00,0.000,0.190,
2019-08-24 06:00:00+00:00,0.000,0.082,
2019-08-24 12:00:00+00:00,0.000,1.250,
2019-08-24 18:00:00+00:00,0.000,2.174,
2019-08-25 00:00:00+00:00,0.000,0.149,
2019-08-25 06:00:00+00:00,0.000,0.065,
2019-08-25 12:00:00+00:00,0.000,1.424,
2019-08-25 18:00:00+00:00,0.000,2.429,
2019-08-26 00:00:00+00:00,0.000,0.140,
2019-08-26 06:00:00+00:00,0.000,0.112,
2019-08-26 12:00:00+00:00,0.000,0.979,
2019-08-26 18:00:00+00:00,0.000,1.327,
2019-08-27 00:00:00+00:00,0.000,0.106,
2019-08-27 06:00:00+00:00,0.000,0.065,
2019-08-27 12:00:00+00:00,0.000,0.884,
2019-08-27 18:00:00+00:00,0.000,1.609,
2019-08-28 00:00:00+00:00,0.000,0.124,
2019-08-28 06:00:00+00:00,0.000,0.066,
2019-08-28 12:00:00+00:00,0.220,1.360,
2019-08-28 18:00:00+00:00,0.048,2.280,
2019-08-29 00:00:00+00:00,0.000,0.142,
2019-08-29 06:00:00+00:00,0.000,0.110,
2019-08-29 12:00:00+00:00,0.000,1.251,
2019-08-29 18:00:00+00:00,1.860,2.105,
2019-08-30 00:00:00+00:00,0.000,0.243,
2019-08-30 06:00:00+00:00,0.000,0.187,
2019-08-30 12:00:00+00:00,0.136,1.419,
2019-08-30 18:00:00+00:00,0.000,2.350,
2019-08-31 00:00:00+00:00,0.000,0.237,
2019-08-31 06:00:00+00:00,0.000,0.137,
2019-08-31 12:00:00+00:00,0.000,0.969,
2019-08-31 18:00:00+00:00,9.424,1.758,
2019-09-01 00:00:00+00:00,0.456,0.123,
2019-09-01 06:00:00+00:00,0.364,0.073,
2019-09-01 12:00:00+00:00,1.084,1.158,
2019-09-01 18:00:00+00:00,1.620,2.007,
2019-09-02 00:00:00+00:00,1.444,0.117,
2019-09-02 06:00:00+00:00,0.000,0.069,
2019-09-02 12:00:00+00:00,0.000,1.397,
2019-09-02 18:00:00+00:00,0.240,2.414,
2019-09-03 00:00:00+00:00,0.000,0.164,
2019-09-03 06:00:00+00:00,0.000,0.071,
2019-09-03 12:00:00+00:00,0.000,1.502,
2019-09-03 18:00:00+00:00,0.000,2.388,
2019-09-04 00:00:00+00:00,0.000,0.199,
2019-09-04 06:00:00+00:00,0.000,0.097,
2019-09-04 12:00:00+00:00,0.000,1.259,
2019-09-04 18:00:00+00:00,0.000,2.061,
2019-09-05 00:00:00+00:00,0.108,0.168,
2019-09-05 06:00:00+00:00,0.000,0.084,
2019-09-05 12:00:00+00:00,0.000,1.248,
2019-09-05 18:00:00+00:00,0.284,2.019,
2019-09-06 00:00:00+00:00,0.336,0.127,
2019-09-06 06:00:00+00:00,0.000,0.096,
2019-09-06 12:00:00+00:00,1.048,1.427,
2019-09-06 18:00:00+00:00,0.160,2.296,
2019-09-07 00:00:00+00:00,0.352,0.211,
2019-09-07 06:00:00+00:00,0.012,0.152,
2019-09-07 12:00:00+00:00,0.008,1.624,
2019-09-07 18:00:00+00:00,0.000,2.515,
2019-09-08 00:00:00+00:00,0.000,0.276,
2019-09-08 06:00:00+00:00,0.000,0.183,
2019-09-08 12:00:00+00:00,0.000,1.104,
2019-09-08 18:00:00+00:00,0.000,1.470,
2019-09-09 00:00:00+00:00,0.000,0.114,
2019-09-09 06:00:00+00:00,0.000,0.066,
2019-09-09 12:00:00+00:00,0.000,0.966,
2019-09-09 18:00:00+00:00,0.000,1.569,
2019-09-10 00:00:00+00:00,0.000,0.114,
2019-09-10 06:00:00+00:00,0.000,0.065,
2019-09-10 12:00:00+00:00,0.000,1.140,
2019-09-10 18:00:00+00:00,0.000,1.745,
2019-09-11 00:00:00+00:00,0.000,0.144,
2019-09-11 06:00:00+00:00,0.000,0.100,
2019-09-11 12:00:00+00:00,0.000,1.365,
2019-09-11 18:00:00+00:00,0.000,2.023,
2019-09-12 00:00:00+00:00,0.000,0.149,
2019-09-12 06:00:00+00:00,0.000,0.087,
2019-09-12 12:00:00+00:00,0.000,0.964,
2019-09-12 18:00:00+00:00,0.028,1.291,
2019-09-13 00:00:00+00:00,0.908,0.129,
2019-09-13 06:00:00+00:00,0.016,0.085,
2019-09-13 12:00:00+00:00,0.000,0.938,
2019-09-13 18:00:00+00:00,0.000,1.315,
2019-09-14 00:00:00+00:00,0.096,0.088,
2019-09-14 06:00:00+00:00,0.000,0.054,
2019-09-14 12:00:00+00:00,0.000,0.885,
2019-09-14 18:00:00+00:00,0.000,1.410,
2019-09-15 00:00:00+00:00,0.144,0.090,
2019-09-15 06:00:00+00:00,0.000,0.057,
2019-09-15 12:00:00+00:00,0.000,1.099,
2019-09-15 18:00:00+00:00,0.000,1.502,
2019-09-16 00:00:00+00:00,0.000,0.075,
2019-09-16 06:00:00+00:00,0.000,0.037,
2019-09-16 12:00:00+00:00,0.000,1.151,
2019-09-16 18:00:00+00:00,0.000,1.772,
2019-09-17 00:00:00+00:00,0.000,0.110,
2019-09-17 06:00:00+00:00,0.000,0.054,
2019-09-17 12:00:00+00:00,0.000,1.240,
2019-09-17 18:00:00+00:00,0.000,2.042,
2019-09-18 00:00:00+00:00,0.000,0.164,
2019-09-18 06:00:00+00:00,0.000,0.113,
2019-09-18 12:00:00+00:00,0.000,1.292,
2019-09-18 18:00:00+00:00,0.476,2.025,
2019-09-19 00:00:00+00:00,1.336,0.129,
2019-09-19 06:00:00+00:00,0.064,0.081,
2019-09-19 12:00:00+00:00,0.624,1.421,
2019-09-19 18:00:00+00:00,4.268,2.119,
2019-09-20 00:00:00+00:00,6.088,0.160,
2019-09-20 06:00:00+00:00,6.932,0.095,
2019-09-20 12:00:00+00:00,8.340,1.279,
2019-09-20 18:00:00+00:00,2.488,1.983,
2019-09-21 00:00:00+00:00,0.000,0.180,
2019-09-21 06:00:00+00:00,0.000,0.094,
2019-09-21 12:00:00+00:00,0.000,1.640,
2019-09-21 18:00:00+00:00,0.000,2.601,
2019-09-22 00:00:00+00:00,0.000,0.178,
2019-09-22 06:00:00+00:00,0.000,0.074,
2019-09-22 12:00:00+00:00,0.000,1.377,
2019-09-22 18:00:00+00:00,0.000,2.314,
2019-09-23 00:00:00+00:00,0.000,0.186,
2019-09-23 06:00:00+00:00,0.000,0.132,
2019-09-23 12:00:00+00:00,0.000,1.476,
2019-09-23 18:00:00+00:00,0.004,2.217,
2019-09-24 00:00:00+00:00,0.000,0.210,
2019-09-24 06:00:00+00:00,0.000,0.143,
2019-09-24 12:00:00+00:00,0.000,1.238,
2019-09-24 18:00:00+00:00,0.000,1.637,
2019-09-25 00:00:00+00:00,0.000,0.133,
2019-09-25 06:00:00+00:00,0.004,0.081,
2019-09-25 12:00:00+00:00,0.000,1.350,
2019-09-25 18:00:00+00:00,0.000,1.958,
2019-09-26 00:00:00+00:00,0.000,0.111,
2019-09-26 06:00:00+00:00,0.000,0.085,
2019-09-26 12:00:00+00:00,0.000,1.399,
2019-09-26 18:00:00+00:00,0.000,2.252,
2019-09-27 00:00:00+00:00,0.000,0.204,
2019-09-27 06:00:00+00:00,0.000,0.100,
2019-09-27 12:00:00+00:00,0.000,1.608,
2019-09-27 18:00:00+00:00,0.000,2.466,
2019-09-28 00:00:00+00:00,0.056,0.226,
2019-09-28 06:00:00+00:00,0.000,0.122,
2019-09-28 12:00:00+00:00,0.000,1.244,
2019-09-28 18:00:00+00:00,0.148,1.577,
2019-09-29 00:00:00+00:00,0.000,0.122,
2019-09-29 06:00:00+00:00,0.000,0.082,
2019-09-29 12:00:00+00:00,0.000,1.283,
2019-09-29 18:00:00+00:00,0.000,1.938,
2019-09-30 00:00:00+00:00,0.000,0.155,
2019-09-30 06:00:00+00:00,0.000,0.128,
2019-09-30 12:00:00+00:00,0.000,1.049,
2019-09-30 18:00:00+00:00,0.000,1.360,
2019-10-01 00:00:00+00:00,0.000,0.100,
2019-10-01 06:00:00+00:00,0.124,0.051,
2019-10-01 12:00:00+00:00,0.000,1.069,
2019-10-01 18:00:00+00:00,0.000,1.791,
2019-10-02 00:00:00+00:00,0.000,0.117,
2019-10-02 06:00:00+00:00,0.000,0.092,
2019-10-02 12:00:00+00:00,0.000,1.375,
2019-10-02 18:00:00+00:00,0.000,2.090,
2019-10-03 00:00:00+00:00,8.272,0.129,
2019-10-03 06:00:00+00:00,5.444,0.086,
2019-10-03 12:00:00+00:00,0.160,1.518,
2019-10-03 18:00:00+00:00,0.012,2.217,
2019-10-04 00:00:00+00:00,3.048,0.150,
2019-10-04 06:00:00+00:00,0.016,0.078,
2019-10-04 12:00:00+00:00,0.156,1.683,
2019-10-04 18:00:00+00:00,0.000,2.388,
2019-10-05 00:00:00+00:00,1.248,0.131,
2019-10-05 06:00:00+00:00,0.000,0.067,
2019-10-05 12:00:00+00:00,0.016,1.443,
2019-10-05 18:00:00+00:00,0.000,1.966,
2019-10-06 00:00:00+00:00,5.204,0.116,
2019-10-06 06:00:00+00:00,4.452,0.061,
2019-10-06 12:00:00+00:00,4.524,1.328,
2019-10-06 18:00:00+00:00,0.212,1.972,
2019-10-07 00:00:00+00:00,0.544,0.118,
2019-10-07 06:00:00+00:00,0.000,0.085,
2019-10-07 12:00:00+00:00,0.000,1.416,
2019-10-07 18:00:00+00:00,0.000,2.017,
2019-10-08 00:00:00+00:00,0.000,0.150,
2019-10-08 06:00:00+00:00,0.000,0.084,
2019-10-08 12:00:00+00:00,0.056,1.451,
2019-10-08 18:00:00+00:00,2.068,2.026,
2019-10-09 00:00:00+00:00,1.172,0.128,
2019-10-09 06:00:00+00:00,0.000,0.070,
2019-10-09 12:00:00+00:00,0.020,1.600,
2019-10-09 18:00:00+00:00,0.016,2.376,
2019-10-10 00:00:00+00:00,0.000,0.145,
2019-10-10 06:00:00+00:00,0.000,0.090,
2019-10-10 12:00:00+00:00,0.000,1.673,
2019-10-10 18:00:00+00:00,0.112,2.151,
2019-10-11 00:00:00+00:00,0.000,0.149,
2019-10-11 06:00:00+00:00,0.000,0.070,
2019-10-11 12:00:00+00:00,0.000,1.653,
2019-10-11 18:00:00+00:00,0.000,2.132,
2019-10-12 00:00:00+00:00,0.000,0.110,
2019-10-12 06:00:00+00:00,0.000,0.072,
2019-10-12 12:00:00+00:00,0.000,1.690,
2019-10-12 18:00:00+00:00,0.000,2.237,
2019-10-13 00:00:00+00:00,0.000,0.126,
2019-10-13 06:00:00+00:00,0.000,0.074,
2019-10-13 12:00:00+00:00,0.000,1.589,
2019-10-13 18:00:00+00:00,0.004,2.122,
2019-10-14 00:00:00+00:00,8.088,0.135,
2019-10-14 06:00:00+00:00,0.284,0.087,
2019-10-14 12:00:00+00:00,0.004,1.710,
2019-10-14 18:00:00+00:00,0.284,2.023,
2019-10-15 00:00:00+00:00,0.448,0.092,
2019-10-15 06:00:00+00:00,0.020,0.073,
2019-10-15 12:00:00+00:00,0.040,1.663,
2019-10-15 18:00:00+00:00,1.680,1.872,
2019-10-16 00:00:00+00:00,0.000,0.123,
2019-10-16 06:00:00+00:00,0.000,0.088,
2019-10-16 12:00:00+00:00,0.044,1.235,
2019-10-16 18:00:00+00:00,0.072,1.576,
2019-10-17 00:00:00+00:00,0.056,0.072,
2019-10-17 06:00:00+00:00,0.000,0.045,
2019-10-17 12:00:00+00:00,0.012,1.496,
2019-10-17 18:00:00+00:00,0.096,2.027,
2019-10-18 00:00:00+00:00,0.228,0.114,
2019-10-18 06:00:00+00:00,0.644,0.060,
2019-10-18 12:00:00+00:00,0.024,1.996,
2019-10-18 18:00:00+00:00,0.292,2.252,
2019-10-19 00:00:00+00:00,5.376,0.107,
2019-10-19 06:00:00+00:00,0.192,0.088,
2019-10-19 12:00:00+00:00,0.000,1.665,
2019-10-19 18:00:00+00:00,0.004,2.319,
2019-10-20 00:00:00+00:00,0.000,0.171,
2019-10-20 06:00:00+00:00,0.000,0.104,
2019-10-20 12:00:00+00:00,0.000,2.054,
2019-10-20 18:00:00+00:00,0.036,2.634,
2019-10-21 00:00:00+00:00,8.224,0.168,
2019-10-21 06:00:00+00:00,1.872,0.108,
2019-10-21 12:00:00+00:00,6.120,1.645,
2019-10-21 18:00:00+00:00,0.980,2.232,
2019-10-22 00:00:00+00:00,0.640,0.122,
2019-10-22 06:00:00+00:00,0.000,0.084,
2019-10-22 12:00:00+00:00,0.000,2.101,
2019-10-22 18:00:00+00:00,0.012,2.886,
2019-10-23 00:00:00+00:00,0.000,0.195,
2019-10-23 06:00:00+00:00,0.000,0.118,
2019-10-23 12:00:00+00:00,0.000,2.052,
2019-10-23 18:00:00+00:00,0.000,2.431,
2019-10-24 00:00:00+00:00,0.000,0.177,
2019-10-24 06:00:00+00:00,0.000,0.121,
2019-10-24 12:00:00+00:00,0.000,2.009,
2019-10-24 18:00:00+00:00,0.000,2.436,
2019-10-25 00:00:00+00:00,0.000,0.190,
2019-10-25 06:00:00+00:00,0.000,0.113,
2019-10-25 12:00:00+00:00,0.000,1.262,
2019-10-25 18:00:00+00:00,0.024,1.827,
2019-10-26 00:00:00+00:00,0.000,0.122,
2019-10-26 06:00:00+00:00,0.000,0.085,
2019-10-26 12:00:00+00:00,0.000,1.471,
2019-10-26 18:00:00+00:00,0.000,1.766,
2019-10-27 00:00:00+00:00,0.548,0.087,
2019-10-27 06:00:00+00:00,0.000,0.054,
2019-10-27 12:00:00+00:00,0.000,1.672,
2019-10-27 18:00:00+00:00,0.000,2.123,
2019-10-28 00:00:00+00:00,12.760,0.115,
2019-10-28 06:00:00+00:00,1.684,0.063,
2019-10-28 12:00:00+00:00,0.588,1.898,
2019-10-28 18:00:00+00:00,4.616,2.460,
2019-10-29 00:00:00+00:00,0.000,0.124,
2019-10-29 06:00:00+00:00,0.000,0.083,
2019-10-29 12:00:00+00:00,0.000,2.281,
2019-10-29 18:00:00+00:00,0.000,2.674,
2019-10-30 00:00:00+00:00,0.000,0.160,
2019-10-30 06:00:00+00:00,0.000,0.128,
2019-10-30 12:00:00+00:00,0.000,2.090,
2019-10-30 18:00:00+00:00,0.000,2.820,
2019-10-31 00:00:00+00:00,0.000,0.169,
2019-10-31 06:00:00+00:00,0.000,0.100,
2019-10-31 12:00:00+00:00,0.468,2.191,
2019-10-31 18:00:00+00:00,5.804,2.630,
2019-11-01 00:00:00+00:00,0.052,0.147,
2019-11-01 06:00:00+00:00,0.000,0.082,
2019-11-01 12:00:00+00:00,0.000,2.011,
2019-11-01 18:00:00+00:00,0.000,2.668,
2019-11-02 00:00:00+00:00,0.000,0.240,
2019-11-02 06:00:00+00:00,0.000,0.143,
2019-11-02 12:00:00+00:00,0.000,1.771,
2019-11-02 18:00:00+00:00,0.000,2.256,
2019-11-03 00:00:00+00:00,0.064,0.134,
2019-11-03 06:00:00+00:00,0.000,0.097,
2019-11-03 12:00:00+00:00,0.000,2.205,
2019-11-03 18:00:00+00:00,0.028,2.614,
2019-11-04 00:00:00+00:00,0.000,0.136,
2019-11-04 06:00:00+00:00,0.000,0.079,
2019-11-04 12:00:00+00:00,4.424,1.753,
2019-11-04 18:00:00+00:00,1.008,2.051,
2019-11-05 00:00:00+00:00,1.304,0.129,
2019-11-05 06:00:00+00:00,0.000,0.084,
2019-11-05 12:00:00+00:00,0.648,1.898,
2019-11-05 18:00:00+00:00,11.928,2.515,
2019-11-06 00:00:00+00:00,1.716,0.172,
2019-11-06 06:00:00+00:00,0.012,0.077,
2019-11-06 12:00:00+00:00,0.024,1.943,
2019-11-06 18:00:00+00:00,0.056,2.457,
2019-11-07 00:00:00+00:00,0.000,0.158,
2019-11-07 06:00:00+00:00,0.000,0.100,
2019-11-07 12:00:00+00:00,0.000,2.065,
2019-11-07 18:00:00+00:00,1.616,2.612,
2019-11-08 00:00:00+00:00,0.692,0.173,
2019-11-08 06:00:00+00:00,0.056,0.096,
2019-11-08 12:00:00+00:00,0.040,2.318,
2019-11-08 18:00:00+00:00,0.380,3.110,
2019-11-09 00:00:00+00:00,0.800,0.182,
2019-11-09 06:00:00+00:00,0.000,0.128,
2019-11-09 12:00:00+00:00,0.000,2.008,
2019-11-09 18:00:00+00:00,0.156,2.451,
2019-11-10 00:00:00+00:00,6.864,0.174,
2019-11-10 06:00:00+00:00,15.224,0.150,
2019-11-10 12:00:00+00:00,3.320,1.790,
2019-11-10 18:00:00+00:00,0.504,2.391,
2019-11-11 00:00:00+00:00,0.256,0.179,
2019-11-11 06:00:00+00:00,0.032,0.127,
2019-11-11 12:00:00+00:00,0.272,2.057,
2019-11-11 18:00:00+00:00,0.000,2.503,
2019-11-12 00:00:00+00:00,0.000,0.180,
2019-11-12 06:00:00+00:00,0.000,0.121,
2019-11-12 12:00:00+00:00,0.000,2.387,
2019-11-12 18:00:00+00:00,0.000,2.850,
2019-11-13 00:00:00+00:00,0.000,0.208,
2019-11-13 06:00:00+00:00,0.000,0.129,
2019-11-13 12:00:00+00:00,0.008,2.430,
2019-11-13 18:00:00+00:00,0.004,3.056,
2019-11-14 00:00:00+00:00,17.528,0.204,
2019-11-14 06:00:00+00:00,4.060,0.105,
2019-11-14 12:00:00+00:00,4.740,2.327,
2019-11-14 18:00:00+00:00,4.828,3.021,
2019-11-15 00:00:00+00:00,1.864,0.248,
2019-11-15 06:00:00+00:00,0.020,0.110,
2019-11-15 12:00:00+00:00,0.420,2.299,
2019-11-15 18:00:00+00:00,0.532,2.997,
2019-11-16 00:00:00+00:00,0.000,0.166,
2019-11-16 06:00:00+00:00,0.056,0.093,
2019-11-16 12:00:00+00:00,0.000,2.551,
2019-11-16 18:00:00+00:00,0.000,2.872,
2019-11-17 00:00:00+00:00,0.000,0.182,
2019-11-17 06:00:00+00:00,0.000,0.090,
2019-11-17 12:00:00+00:00,0.020,2.110,
2019-11-17 18:00:00+00:00,0.000,2.456,
2019-11-18 00:00:00+00:00,0.000,0.178,
2019-11-18 06:00:00+00:00,0.000,0.101,
2019-11-18 12:00:00+00:00,0.000,2.195,
2019-11-18 18:00:00+00:00,0.000,2.810,
2019-11-19 00:00:00+00:00,0.000,0.203,
2019-11-19 06:00:00+00:00,0.000,0.110,
2019-11-19 12:00:00+00:00,0.000,2.430,
2019-11-19 18:00:00+00:00,0.052,3.207,
2019-11-20 00:00:00+00:00,0.084,0.190,
2019-11-20 06:00:00+00:00,0.000,0.078,
2019-11-20 12:00:00+00:00,0.000,2.667,
2019-11-20 18:00:00+00:00,0.000,3.213,
2019-11-21 00:00:00+00:00,0.000,0.215,
2019-11-21 06:00:00+00:00,0.000,0.154,
2019-11-21 12:00:00+00:00,0.000,2.298,
2019-11-21 18:00:00+00:00,0.000,2.784,
2019-11-22 00:00:00+00:00,0.000,0.168,
2019-11-22 06:00:00+00:00,0.000,0.111,
2019-11-22 12:00:00+00:00,0.000,2.348,
2019-11-22 18:00:00+00:00,0.000,3.150,
2019-11-23 00:00:00+00:00,0.028,0.203,
2019-11-23 06:00:00+00:00,0.000,0.099,
2019-11-23 12:00:00+00:00,0.000,2.834,
2019-11-23 18:00:00+00:00,1.116,3.395,
2019-11-24 00:00:00+00:00,0.776,0.201,
2019-11-24 06:00:00+00:00,0.000,0.088,
2019-11-24 12:00:00+00:00,0.000,2.376,
2019-11-24 18:00:00+00:00,0.000,2.493,
2019-11-25 00:00:00+00:00,0.000,0.134,
2019-11-25 06:00:00+00:00,0.000,0.054,
2019-11-25 12:00:00+00:00,0.000,1.954,
2019-11-25 18:00:00+00:00,0.000,2.199,
2019-11-26 00:00:00+00:00,0.000,0.131,
2019-11-26 06:00:00+00:00,0.000,0.079,
2019-11-26 12:00:00+00:00,0.000,2.075,
2019-11-26 18:00:00+00:00,0.748,3.020,
2019-11-27 00:00:00+00:00,12.260,0.198,
2019-11-27 06:00:00+00:00,14.156,0.094,
2019-11-27 12:00:00+00:00,7.532,2.016,
2019-11-27 18:00:00+00:00,1.204,2.771,
2019-11-28 00:00:00+00:00,3.748,0.205,
2019-11-28 06:00:00+00:00,0.024,0.074,
2019-11-28 12:00:00+00:00,0.252,2.257,
2019-11-28 18:00:00+00:00,0.020,2.748,
2019-11-29 00:00:00+00:00,0.020,0.168,
2019-11-29 06:00:00+00:00,0.000,0.105,
2019-11-29 12:00:00+00:00,0.000,2.234,
2019-11-29 18:00:00+00:00,0.000,2.412,
2019-11-30 00:00:00+00:00,0.000,0.163,
2019-11-30 06:00:00+00:00,0.000,0.135,
2019-11-30 12:00:00+00:00,0.116,2.351,
2019-11-30 18:00:00+00:00,0.000,2.989,
2019-12-01 00:00:00+00:00,0.000,0.287,
2019-12-01 06:00:00+00:00,0.000,0.162,
2019-12-01 12:00:00+00:00,0.000,2.600,
2019-12-01 18:00:00+00:00,0.396,3.054,
2019-12-02 00:00:00+00:00,0.020,0.287,
2019-12-02 06:00:00+00:00,0.000,0.161,
2019-12-02 12:00:00+00:00,0.000,2.507,
2019-12-02 18:00:00+00:00,0.000,3.204,
2019-12-03 00:00:00+00:00,0.000,0.209,
2019-12-03 06:00:00+00:00,0.000,0.104,
2019-12-03 12:00:00+00:00,0.000,2.250,
2019-12-03 18:00:00+00:00,0.068,2.654,
2019-12-04 00:00:00+00:00,0.096,0.206,
2019-12-04 06:00:00+00:00,0.212,0.109,
2019-12-04 12:00:00+00:00,1.872,1.689,
2019-12-04 18:00:00+00:00,1.148,2.162,
2019-12-05 00:00:00+00:00,4.228,0.083,
2019-12-05 06:00:00+00:00,7.684,0.026,
2019-12-05 12:00:00+00:00,0.420,1.893,
2019-12-05 18:00:00+00:00,3.528,2.606,
2019-12-06 00:00:00+00:00,0.404,0.117,
2019-12-06 06:00:00+00:00,0.120,0.041,
2019-12-06 12:00:00+00:00,0.412,2.300,
2019-12-06 18:00:00+00:00,0.000,2.832,
2019-12-07 00:00:00+00:00,0.000,0.161,
2019-12-07 06:00:00+00:00,0.000,0.051,
2019-12-07 12:00:00+00:00,0.000,2.277,
2019-12-07 18:00:00+00:00,0.000,3.169,
2019-12-08 00:00:00+00:00,0.000,0.198,
2019-12-08 06:00:00+00:00,0.000,0.084,
2019-12-08 12:00:00+00:00,0.000,2.080,
2019-12-08 18:00:00+00:00,0.192,2.860,
2019-12-09 00:00:00+00:00,0.048,0.154,
2019-12-09 06:00:00+00:00,2.860,0.069,
2019-12-09 12:00:00+00:00,5.188,1.964,
2019-12-09 18:00:00+00:00,0.564,2.696,
2019-12-10 00:00:00+00:00,0.616,0.155,
2019-12-10 06:00:00+00:00,0.000,0.068,
2019-12-10 12:00:00+00:00,0.000,1.972,
2019-12-10 18:00:00+00:00,0.044,2.222,
2019-12-11 00:00:00+00:00,0.284,0.193,
2019-12-11 06:00:00+00:00,0.008,0.145,
2019-12-11 12:00:00+00:00,0.028,2.174,
