datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-30 18:00:00+00:00,0.621,0.649,0.701,0.486,0.221,0.741,0.646,0.886,0.137,0.376,0.434,0.602,0.518,0.187,0.411,0.591,0.227,0.695,0.617,0.488,0.613,0.717,0.488,0.356,0.548,0.651,0.838,0.888,0.744,0.453,0.427,0.756,0.651,0.445,0.488,0.549,0.598,0.272,0.411,0.495,0.724,0.757,0.370,0.777,0.201,0.197,0.721,0.673,0.894,0.493,0.566,2.197
2021-08-31 00:00:00+00:00,0.543,0.891,0.329,1.018,0.529,0.621,0.537,0.712,0.526,0.587,0.278,0.653,0.421,0.342,0.580,0.373,0.470,1.457,0.397,0.528,0.396,0.977,0.788,0.274,0.603,0.369,0.451,0.725,0.491,0.842,1.032,0.399,0.570,0.818,0.645,0.847,0.571,0.582,0.305,0.442,0.804,0.501,0.738,0.397,0.975,0.422,0.534,0.673,0.486,0.604,0.770,0.124
2021-08-31 06:00:00+00:00,0.531,0.505,0.849,0.462,0.318,0.907,0.583,0.504,0.590,0.822,0.329,0.847,0.571,0.779,0.620,0.711,0.557,0.755,0.574,0.526,0.326,0.573,0.631,0.544,0.658,0.628,0.639,0.620,0.253,0.439,0.335,0.804,0.699,0.790,0.372,0.632,0.483,0.830,0.643,0.577,0.718,0.538,0.505,0.553,0.630,0.454,0.452,1.071,0.606,0.700,0.601,0.059
2021-08-31 12:00:00+00:00,0.145,0.146,0.371,0.132,0.325,0.316,0.294,0.134,0.138,0.261,0.091,0.244,0.397,0.053,0.136,0.200,0.327,0.425,0.170,0.273,0.403,0.172,0.340,0.065,0.198,0.201,0.100,0.098,0.103,0.256,0.145,0.270,0.124,0.541,0.493,0.187,0.193,0.192,0.164,0.061,0.150,0.336,0.276,0.220,0.324,0.188,0.502,0.277,0.197,0.273,0.149,0.946
2021-08-31 18:00:00+00:00,0.161,0.185,0.260,0.063,0.359,0.172,0.060,0.282,0.041,0.047,0.011,0.034,0.252,0.138,0.057,0.215,0.135,0.187,0.197,0.074,0.528,0.301,0.205,0.031,0.036,0.240,0.156,0.317,0.180,0.472,0.074,0.045,0.207,0.271,0.548,0.135,0.169,0.046,0.167,0.097,0.123,0.106,0.342,0.314,0.105,0.068,0.801,0.022,0.102,0.436,0.105,1.397
2021-09-01 00:00:00+00:00,0.132,0.159,0.094,0.050,0.060,0.090,0.075,0.195,0.085,0.057,0.067,0.115,0.126,0.078,0.062,0.112,0.219,0.080,0.130,0.147,0.118,0.204,0.138,0.044,0.114,0.152,0.150,0.281,0.360,0.122,0.120,0.089,0.109,0.105,0.130,0.044,0.187,0.067,0.122,0.226,0.206,0.223,0.131,0.190,0.181,0.024,0.195,0.078,0.151,0.199,0.115,0.077
2021-09-01 06:00:00+00:00,0.275,0.820,0.410,0.459,0.475,0.339,0.163,0.643,0.247,0.272,0.629,0.536,0.425,0.315,0.377,0.450,0.314,0.197,0.441,0.430,0.398,0.466,0.723,0.359,0.169,0.159,0.588,0.635,0.521,0.574,0.229,0.592,0.557,0.359,0.315,0.154,0.173,0.455,0.335,0.722,0.537,0.476,0.461,0.627,0.273,0.504,0.190,0.396,0.581,0.383,0.610,0.050
2021-09-01 12:00:00+00:00,0.192,0.857,0.386,0.413,0.203,0.351,0.128,0.224,0.084,0.161,0.091,0.377,0.288,0.165,0.111,0.309,0.132,0.212,0.285,0.114,0.269,0.148,0.917,0.355,0.050,0.199,0.181,0.248,0.038,0.374,0.123,0.351,0.322,0.077,0.103,0.347,0.087,0.531,0.315,0.748,0.170,0.175,0.372,0.969,0.196,0.442,0.074,0.321,0.245,0.240,0.405,1.120
2021-09-01 18:00:00+00:00,0.021,0.233,0.060,0.007,0.001,0.042,0.004,0.041,0.000,0.024,0.030,0.057,0.016,0.016,0.037,0.069,0.043,0.056,0.046,0.010,0.019,0.023,0.290,0.097,0.006,0.027,0.026,0.025,0.000,0.044,0.003,0.142,0.023,0.001,0.029,0.081,0.019,0.042,0.051,0.147,0.032,0.032,0.031,0.193,0.022,0.064,0.004,0.011,0.004,0.033,0.059,1.766
2021-09-02 00:00:00+00:00,0.026,0.076,0.002,0.002,0.000,0.014,0.017,0.008,0.002,0.010,0.051,0.015,0.012,0.004,0.013,0.021,0.013,0.013,0.018,0.033,0.014,0.018,0.023,0.057,0.012,0.011,0.020,0.016,0.002,0.040,0.007,0.012,0.036,0.008,0.030,0.014,0.023,0.032,0.052,0.014,0.024,0.035,0.029,0.019,0.030,0.028,0.045,0.005,0.021,0.019,0.019,0.099
