datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-30 18:00:00+00:00,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.001,0.000,0.000,0.000,0.000,0.013,0.000,0.009,0.002,0.000,0.005,0.000,0.004,0.027,0.000,0.003,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.027,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,2.691
2021-08-31 00:00:00+00:00,0.001,0.000,0.004,0.004,0.000,0.000,0.000,0.000,0.011,0.000,0.007,0.001,0.012,0.001,0.001,0.001,0.002,0.000,0.018,0.001,0.035,0.025,0.016,0.006,0.005,0.021,0.018,0.005,0.005,0.000,0.002,0.000,0.001,0.005,0.002,0.001,0.000,0.001,0.000,0.004,0.000,0.002,0.025,0.014,0.036,0.000,0.000,0.007,0.009,0.001,0.000,0.256
2021-08-31 06:00:00+00:00,0.004,0.003,0.003,0.025,0.012,0.009,0.003,0.002,0.002,0.002,0.004,0.019,0.001,0.005,0.009,0.000,0.006,0.005,0.011,0.034,0.007,0.008,0.036,0.004,0.016,0.005,0.012,0.006,0.019,0.014,0.007,0.007,0.005,0.011,0.005,0.016,0.005,0.003,0.001,0.007,0.001,0.014,0.004,0.021,0.065,0.003,0.004,0.002,0.012,0.019,0.002,0.154
2021-08-31 12:00:00+00:00,0.008,0.015,0.014,0.007,0.012,0.016,0.020,0.011,0.016,0.022,0.004,0.015,0.011,0.004,0.027,0.018,0.012,0.010,0.008,0.029,0.015,0.002,0.025,0.010,0.012,0.021,0.040,0.011,0.011,0.008,0.011,0.020,0.014,0.032,0.006,0.015,0.015,0.006,0.015,0.008,0.059,0.015,0.008,0.028,0.020,0.017,0.012,0.034,0.009,0.009,0.010,1.311
2021-08-31 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.000,0.000,0.000,1.819
2021-09-01 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.136
2021-09-01 06:00:00+00:00,0.007,0.013,0.004,0.008,0.003,0.004,0.005,0.006,0.002,0.010,0.024,0.004,0.009,0.007,0.000,0.006,0.007,0.004,0.001,0.003,0.002,0.009,0.007,0.005,0.000,0.002,0.008,0.008,0.009,0.000,0.003,0.004,0.004,0.007,0.005,0.002,0.006,0.005,0.005,0.006,0.005,0.005,0.005,0.006,0.008,0.005,0.007,0.001,0.009,0.006,0.006,0.137
2021-09-01 12:00:00+00:00,0.000,0.010,0.021,0.012,0.015,0.018,0.002,0.002,0.001,0.011,0.049,0.001,0.003,0.001,0.017,0.006,0.004,0.002,0.006,0.006,0.005,0.001,0.006,0.012,0.006,0.004,0.003,0.007,0.002,0.028,0.007,0.002,0.004,0.004,0.002,0.005,0.003,0.001,0.003,0.010,0.004,0.009,0.007,0.008,0.002,0.004,0.002,0.006,0.004,0.004,0.008,1.524
2021-09-01 18:00:00+00:00,0.000,0.000,0.000,0.002,0.001,0.004,0.000,0.001,0.000,0.000,0.003,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,2.183
2021-09-02 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.132
2021-09-02 06:00:00+00:00,0.001,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.059
2021-09-02 12:00:00+00:00,0.014,0.007,0.026,0.007,0.001,0.009,0.003,0.005,0.004,0.000,0.014,0.011,0.008,0.010,0.007,0.008,0.018,0.011,0.015,0.000,0.003,0.031,0.012,0.011,0.016,0.008,0.012,0.000,0.006,0.019,0.014,0.011,0.010,0.010,0.014,0.006,0.016,0.003,0.004,0.003,0.008,0.000,0.013,0.010,0.045,0.036,0.006,0.004,0.000,0.003,0.028,1.773
2021-09-02 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,2.602
2021-09-03 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.163
2021-09-03 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.306,0.129
