#AAA MM DD HH    Qaflu   Qdeflu
2015 01 24 15   161.69   158.18
2015 01 24 16   161.65   158.85
2015 01 24 17   163.65   159.68
2015 01 24 18   165.75   161.08
2015 01 24 19   167.61   162.93
2015 01 24 20   169.72   165.04
2015 01 24 21   169.54   166.97
2015 01 24 22   169.72   168.32
2015 01 24 23   169.69   168.99
2015 01 25 00   169.47   169.24
2015 01 25 01   169.21   169.21
2015 01 25 02   169.20   168.97
2015 01 25 03   169.87   168.93
2015 01 25 04   170.30   169.13
2015 01 25 05   170.71   169.31
2015 01 25 06   171.23   169.59
2015 01 25 07   171.04   169.87
2015 01 25 08   170.93   169.99
2015 01 25 09   171.29   170.12
2015 01 25 10   170.98   170.28
2015 01 25 11   170.82   170.35
2015 01 25 12   170.89   170.42
2015 01 25 13   169.65   170.35
2015 01 25 14   167.44   169.78
2015 01 25 15   165.19   168.69
2015 01 25 16   162.79   167.23
2015 01 25 17   161.16   165.61
2015 01 25 18   160.65   164.16
2015 01 25 19   160.26   163.07
2015 01 25 20   160.25   162.36
2015 01 25 21   159.75   161.85
2015 01 25 22   160.63   161.57
2015 01 25 23   160.77   161.47
2015 01 26 00   160.64   161.34
2015 01 26 01   161.29   161.29
2015 01 26 02   160.77   161.23
2015 01 26 03   160.91   161.14
2015 01 26 04   161.12   161.12
2015 01 26 05   161.11   161.11
2015 01 26 06   161.12   161.12
2015 01 26 07   161.42   161.18
2015 01 26 08   161.74   161.28
2015 01 26 09   161.85   161.39
2015 01 26 10   161.95   161.49
2015 01 26 11   161.52   161.52
2015 01 26 12   160.97   161.44
2015 01 26 13   161.37   161.37
2015 01 26 14   162.15   161.45
2015 01 26 15   162.86   161.69
2015 01 26 16   163.72   162.08
2015 01 26 17   163.98   162.57
2015 01 26 18   164.00   163.06
2015 01 26 19   164.25   163.55
2015 01 26 20   164.84   164.14
2015 01 26 21   165.03   164.79
2015 01 26 22   164.99   165.23
2015 01 26 23   164.68   165.38
2015 01 27 00   163.51   165.15
2015 01 27 01   164.55   164.79
2015 01 27 02   162.23   164.33
2015 01 27 03   164.25   164.01
2015 01 27 04   165.67   164.26
2015 01 27 05   164.51   164.51
2015 01 27 06   167.21   164.87
2015 01 27 07   165.78   165.32
2015 01 27 08   165.33   165.33
2015 01 27 09   165.53   165.30
2015 01 27 10   165.58   165.35
2015 01 27 11   165.61   165.38
2015 01 27 12   166.21   165.51
2015 01 27 13   166.72   165.79
2015 01 27 14   166.76   166.06
2015 01 27 15   166.98   166.28
2015 01 27 16   166.36   166.36
2015 01 27 17   165.99   166.23
2015 01 27 18   166.10   166.10
2015 01 27 19   165.82   166.05
2015 01 27 20   165.77   166.01
2015 01 27 21   166.00   166.00
2015 01 27 22   165.82   166.05
2015 01 27 23   165.84   166.07
2015 01 28 00   166.09   166.09
2015 01 28 01   165.86   166.09
2015 01 28 02   165.77   166.01
2015 01 28 03   165.90   165.90
2015 01 28 04   166.41   165.94
2015 01 28 05   167.12   166.18
2015 01 28 06   167.97   166.57
2015 01 28 07   168.70   167.07
2015 01 28 08   168.73   167.56
