#AAA MM DD HH    Qaflu   Qdeflu
2015 01 21 23  1893.22  2378.43
2015 01 22 00  1816.02  2405.88
2015 01 22 01  2015.78  2405.85
2015 01 22 02  1874.15  2406.93
2015 01 22 03  1817.71  2407.57
2015 01 22 04  1931.61  2407.30
2015 01 22 05  1990.05  2408.66
2015 01 22 06  1989.70  2408.31
2015 01 22 07  1856.31  2408.11
2015 01 22 08  2009.19  2408.78
2015 01 22 09  1961.36  2408.51
2015 01 22 10  1876.41  2409.19
2015 01 22 11  1949.83  2406.50
2015 01 22 12  1969.14  2359.21
2015 01 22 13  1879.99  2279.58
2015 01 22 14  1732.10  2103.14
2015 01 22 15  1723.80  1676.23
2015 01 22 16  1425.68  1225.89
2015 01 22 17  1171.35   809.82
2015 01 22 18  1168.69   502.72
2015 01 22 19  1082.83   454.92
2015 01 22 20  1104.69   571.91
2015 01 22 21  1221.62   812.52
2015 01 22 22  1510.69  1082.56
2015 01 22 23  1505.40  1391.23
2015 01 23 00  1606.33  1739.52
2015 01 23 01  1824.26  1909.88
2015 01 23 02  1643.30  2061.91
2015 01 23 03  1701.90  2206.14
2015 01 23 04  1785.95  2204.56
2015 01 23 05  1853.57  2234.13
2015 01 23 06  1780.03  2113.02
2015 01 23 07  1677.91  2029.92
2015 01 23 08  1658.73  2010.75
2015 01 23 09  1686.20  2066.75
2015 01 23 10  1803.29  2098.22
2015 01 23 11  1796.38  1891.52
2015 01 23 12  1866.86  1552.90
2015 01 23 13  1646.54  1056.67
2015 01 23 14  1495.45   705.80
2015 01 23 15  1239.40   535.37
2015 01 23 16   663.84   445.02
2015 01 23 17   658.24   439.41
2015 01 23 18   395.97   453.05
2015 01 23 19   336.39   441.05
2015 01 23 20   456.68   437.65
2015 01 23 21   193.44   459.82
2015 01 23 22   586.06   481.40
2015 01 23 23  1035.89   512.62
2015 01 24 00  1444.11   644.95
2015 01 24 01  1676.08   800.80
2015 01 24 02  1685.86   943.78
2015 01 24 03  1752.70  1086.73
2015 01 24 04  1644.03  1082.71
2015 01 24 05  1832.39  1090.30
2015 01 24 06  1625.61  1207.00
2015 01 24 07  1642.26  1442.47
2015 01 24 08  1757.76  1748.24
2015 01 24 09  1574.95  1974.54
2015 01 24 10  1734.21  2152.82
2015 01 24 11  1640.76  2116.46
2015 01 24 12  1792.57  1868.68
2015 01 24 13  1743.52  1467.62
2015 01 24 14  1569.41   998.57
2015 01 24 15  1300.05   624.56
2015 01 24 16   750.35   426.88
2015 01 24 17   523.99   428.85
2015 01 24 18   355.04   440.66
2015 01 24 19   782.05   525.17
2015 01 24 20  1153.31   877.41
2015 01 24 21  1409.69  1352.61
2015 01 24 22  1845.75  1836.23
2015 01 24 23  1781.21  2247.40
2015 01 25 00  1828.79  2390.11
2015 01 25 01  1906.51  2401.23
2015 01 25 02  1832.22  2393.54
2015 01 25 03  1816.46  2387.29
2015 01 25 04  1818.02  2388.85
2015 01 25 05  1896.53  2391.26
2015 01 25 06  1915.04  2400.25
2015 01 25 07  1922.64  2407.84
2015 01 25 08  1893.91  2407.66
2015 01 25 09  1856.58  2408.39
2015 01 25 10  1876.36  2409.14
2015 01 25 11  1858.09  2409.90
2015 01 25 12  1869.35  2411.64
2015 01 25 13  1876.65  2219.15
2015 01 25 14  1754.21  1896.92
2015 01 25 15  1577.91  1425.68
2015 01 25 16  1521.76   931.90
2015 01 25 17  1468.56   650.36
2015 01 25 18  1545.34   489.31
2015 01 25 19  1565.01   575.56
2015 01 25 20  1419.59   905.84
2015 01 25 21  1584.53  1375.23
2015 01 25 22  1658.49  1858.28
2015 01 25 23  1672.53  2243.37
2015 01 26 00  1900.97  2405.21
2015 01 26 01  1800.15  2409.04
2015 01 26 02  1743.34  2409.31
2015 01 26 03  1802.14  2411.03
2015 01 26 04  1850.53  2411.84
2015 01 26 05  2041.45  2412.49
2015 01 26 06  1870.70  2412.99
2015 01 26 07  1964.56  2411.72
2015 01 26 08  1945.91  2412.09
2015 01 26 09  1718.12  2412.63
2015 01 26 10  1842.54  2413.38
2015 01 26 11  1833.00  2413.35
2015 01 26 12  1814.79  2414.17
2015 01 26 13  1779.82  2398.22
2015 01 26 14  1793.11  2354.43
2015 01 26 15  1844.95  2215.99
2015 01 26 16  1728.82  1995.21
2015 01 26 17  1661.49  1794.68
2015 01 26 18  1710.33  1624.71
2015 01 26 19  1652.92  1548.27
2015 01 26 20  1661.85  1585.74
2015 01 26 21  1570.47  1741.73
2015 01 26 22  1707.57  1954.93
2015 01 26 23  1742.01  2170.13
2015 01 27 00  1707.75  2353.03
2015 01 27 01  1914.59  2414.04
2015 01 27 02  1794.64  2415.06
2015 01 27 03  1732.96  2416.01
2015 01 27 04  1774.92  2417.01
2015 01 27 05  1840.19  2417.14
2015 01 27 06  1885.98  2416.40
2015 01 27 07  1875.13  2414.85
2015 01 27 08  1883.66  2414.08
2015 01 27 09  1845.71  2413.35
2015 01 27 10  1790.01  2413.48
2015 01 27 11  1799.50  2413.67
2015 01 27 12  1854.69  2413.03
2015 01 27 13  1913.60  2136.93
2015 01 27 14  1758.28  1655.92
2015 01 27 15  1580.69  1152.63
2015 01 27 16  1570.27   649.02
2015 01 27 17  1603.11   421.31
2015 01 27 18  1561.43   398.23
2015 01 27 19  1616.85   602.55
2015 01 27 20  1740.59   865.87
2015 01 27 21  1585.92  1250.92
2015 01 27 22  1539.63  1753.66
2015 01 27 23  1809.34  2051.29
2015 01 28 00  1794.17  2259.45
2015 01 28 01  1740.64  2308.27
2015 01 28 02  1803.90  2287.78
2015 01 28 03  1813.60  2288.18
2015 01 28 04  1799.64  2320.76
2015 01 28 05  1776.32  2390.48
2015 01 28 06  1992.64  2411.39
2015 01 28 07  2076.98  2411.98
2015 01 28 08  2048.01  2410.93
2015 01 28 09  2093.48  2409.87
2015 01 28 10  2223.36  2409.47
2015 01 28 11  2158.14  2409.39
2015 01 28 12  2109.38  2388.55
2015 01 28 13  2196.23  2159.01
2015 01 28 14  2008.13  1952.30
2015 01 28 15  1896.51  1682.48
2015 01 28 16  1705.20  1295.75
2015 01 28 17  1664.61  1050.44
2015 01 28 18  1643.15   842.87
2015 01 28 19  1649.47   867.80
2015 01 28 20  1847.36  1186.66
2015 01 28 21  1914.13  1662.88
2015 01 28 22  2078.61  2078.62
2015 01 28 23  1979.68  2323.98
2015 01 29 00  2115.45  2413.23
2015 01 29 01  2096.65  2413.03
2015 01 29 02  2039.75  2411.97
2015 01 29 03  2151.11  2411.67
2015 01 29 04  2076.34  2411.33
2015 01 29 05  2187.64  2410.97
2015 01 29 06  2112.03  2409.80
2015 01 29 07  2176.01  2408.65
2015 01 29 08  2167.07  2409.02
2015 01 29 09  2101.58  2408.66
2015 01 29 10  2195.20  2409.23
2015 01 29 11  2112.93  2410.71
2015 01 29 12  2187.30  2410.63
2015 01 29 13  2125.25  2385.80
2015 01 29 14  2098.89  2154.73
2015 01 29 15  2024.37  1828.95
2015 01 29 16  1739.52  1441.74
2015 01 29 17  1785.57  1069.04
2015 01 29 18  1693.96   902.98
2015 01 29 19  1660.95   832.75
2015 01 29 20  1680.33   898.67
2015 01 29 21  1643.18  1215.12
2015 01 29 22  1809.89  1502.81
2015 01 29 23  1835.63  1742.58
2015 01 30 00  1898.40  2047.29
2015 01 30 01  1962.98  2000.20
2015 01 30 02  1870.97  1945.41
2015 01 30 03  1558.49  1902.79
2015 01 30 04  1571.43  1720.32
2015 01 30 05  1575.45  1649.90
2015 01 30 06  1383.42  1616.06
2015 01 30 07  1518.56  1639.53
2015 01 30 08  1601.19  1833.83
2015 01 30 09  1599.44  2027.50
2015 01 30 10  1587.79  2220.57
2015 01 30 11  1754.25  2173.00
2015 01 30 12  1685.94  1779.00
2015 01 30 13  1393.04  1402.34
2015 01 30 14  1399.33  1036.41
2015 01 30 15  1312.28   865.61
2015 01 30 16   986.76   865.79
2015 01 30 17   728.36   849.33
2015 01 30 18   684.27   842.47
2015 01 30 19   654.07   784.34
2015 01 30 20   361.70   706.00
2015 01 30 21   351.05   630.22
2015 01 30 22   273.41   533.97
2015 01 30 23    56.13   502.80
2015 01 31 00   131.90   494.82
2015 01 31 01   344.78   484.36
2015 01 31 02   686.41   463.07
2015 01 31 03   757.63   450.54
2015 01 31 04   993.63   453.90
2015 01 31 05  1251.89   451.62
2015 01 31 06  1297.88   451.07
2015 01 31 07  1497.98   511.59
2015 01 31 08  1727.01   601.04
2015 01 31 09  1889.15   691.79
2015 01 31 10  1751.57   790.94
2015 01 31 11  1702.10   775.78
2015 01 31 12  1675.75   670.20
2015 01 31 13  1455.30   570.51
2015 01 31 14  1284.81   476.13
2015 01 31 15  1033.12   424.23
2015 01 31 16   657.55   419.70
2015 01 31 17   272.33   424.55
2015 01 31 18   166.82   433.21
2015 01 31 19    92.95   435.45
2015 01 31 20    86.07   457.11
2015 01 31 21   316.70   478.43
2015 01 31 22   721.33   531.06
2015 01 31 23  1293.21   693.83
2015 02 01 00  1680.17   833.43
2015 02 01 01  1839.05   906.69
2015 02 01 02  1795.19   938.94
2015 02 01 03  1676.24   839.02
2015 02 01 04  1754.42   679.35
2015 02 01 05  1797.57   608.33
2015 02 01 06  1726.17   632.07
2015 02 01 07  1760.98   885.70
2015 02 01 08  1755.38  1279.68
2015 02 01 09  1985.45  1700.04
2015 02 01 10  1893.87  1893.87
2015 02 01 11  1997.50  1892.85
2015 02 01 12  2077.29  1582.56
2015 02 01 13  1773.94  1136.51
2015 02 01 14  1719.69   815.87
2015 02 01 15  1375.04   499.76
2015 02 01 16  1016.75   417.37
2015 02 01 17   801.04   439.51
2015 02 01 18   813.15   613.36
2015 02 01 19  1216.81   731.61
2015 02 01 20  1732.07   828.25
2015 02 01 21  1598.55   894.53
2015 02 01 22  1800.94   849.55
2015 02 01 23  2023.43   929.33
2015 02 02 00  1781.05  1029.45
2015 02 02 01  2007.18  1131.90
2015 02 02 02  1930.07  1378.26
2015 02 02 03  1891.61  1663.28
2015 02 02 04  1929.15  1948.17
2015 02 02 05  2005.26  2233.59
2015 02 02 06  2294.54  2342.11
2015 02 02 07  1974.58  2288.53
2015 02 02 08  1955.89  2260.34
2015 02 02 09  2096.18  2238.89
2015 02 02 10  2006.14  2224.96
2015 02 02 11  2111.84  2264.06
2015 02 02 12  1980.55  2237.43
2015 02 02 13  2175.59  2080.45
2015 02 02 14  2031.12  1793.27
2015 02 02 15  1697.62  1374.15
2015 02 02 16  1834.76   969.00
2015 02 02 17  1432.85   671.74
2015 02 02 18  1173.35   659.61
2015 02 02 19  1284.48   951.49
2015 02 02 20  1637.61  1390.24
2015 02 02 21  1743.36  1867.04
2015 02 02 22  1900.60  2176.50
2015 02 02 23  2237.93  2314.04
2015 02 03 00  2034.71  2339.15
2015 02 03 01  2082.90  2349.29
2015 02 03 02  2183.69  2364.45
2015 02 03 03  2152.21  2380.54
2015 02 03 04  2112.73  2388.63
2015 02 03 05  2084.58  2389.03
2015 02 03 06  2209.56  2390.32
2015 02 03 07  1981.20  2371.27
2015 02 03 08  1924.69  2371.84
2015 02 03 09  1991.85  2372.41
2015 02 03 10  1863.08  2367.32
2015 02 03 11  1905.32  2352.47
2015 02 03 12  1835.71  2330.43
2015 02 03 13  1936.36  2155.18
2015 02 03 14  1818.06  1827.57
2015 02 03 15  1528.13  1366.39
2015 02 03 16  1419.04   895.78
2015 02 03 17   995.18   605.11
2015 02 03 18   887.14   544.64
2015 02 03 19  1157.31   757.73
2015 02 03 20  1255.42  1055.62
2015 02 03 21  1563.49  1506.40
2015 02 03 22  1754.16  1887.36
2015 02 03 23  1965.06  2155.34
2015 02 04 00  1920.16  2329.26
2015 02 04 01  1823.99  2328.23
2015 02 04 02  1991.89  2324.87
2015 02 04 03  1981.02  2323.52
2015 02 04 04  1967.04  2328.57
2015 02 04 05  2062.71  2329.09
2015 02 04 06  1971.30  2323.31
2015 02 04 07  1842.85  2309.03
2015 02 04 08  1896.25  2295.83
2015 02 04 09  2053.93  2282.27
2015 02 04 10  2075.04  2274.83
2015 02 04 11  2047.75  2276.08
2015 02 04 12  1937.58  2270.57
2015 02 04 13  1916.58  2268.59
2015 02 04 14  1889.13  2126.97
2015 02 04 15  1748.27  1824.39
2015 02 04 16  1806.68  1378.55
2015 02 04 17  1560.17  1055.94
2015 02 04 18  1563.34  1021.05
2015 02 04 19  1651.54  1242.44
2015 02 04 20  1627.02  1703.12
2015 02 04 21  1772.41  2057.82
2015 02 04 22  1763.21  2257.93
2015 02 04 23  1866.09  2360.81
2015 02 05 00  1898.99  2374.68
2015 02 05 01  1902.29  2368.47
2015 02 05 02  1895.06  2370.75
2015 02 05 03  1784.27  2374.14
2015 02 05 04  1900.54  2376.24
2015 02 05 05  1882.06  2376.78
2015 02 05 06  1871.97  2376.21
2015 02 05 07  1823.88  2375.69
2015 02 05 08  1843.31  2376.09
2015 02 05 09  1863.84  2377.59
