#AAA MM DD HH    Qaflu   Qdeflu
2015 02 02 19  1614.43  1586.93
2015 02 02 20  1549.14  1582.13
2015 02 02 21  1531.82  1581.30
2015 02 02 22  1579.10  1584.60
2015 02 02 23  1644.32  1583.83
2015 02 03 00  1593.29  1587.79
2015 02 03 01  1655.17  1589.19
2015 02 03 02  1646.47  1585.99
2015 02 03 03  1621.06  1588.07
2015 02 03 04  1597.54  1586.54
2015 02 03 05  1622.52  1584.03
2015 02 03 06  1622.10  1583.61
2015 02 03 07  1665.95  1583.48
2015 02 03 08  1655.35  1534.38
2015 02 03 09  1529.21  1452.23
2015 02 03 10  1385.48  1451.46
2015 02 03 11  1430.36  1452.35
2015 02 03 12  1438.77  1499.26
2015 02 03 13  1414.83  1579.79
2015 02 03 14  1505.95  1582.93
2015 02 03 15  1526.28  1581.27
2015 02 03 16  1529.02  1584.01
2015 02 03 17  1651.23  1585.24
2015 02 03 18  1666.29  1583.81
2015 02 03 19  1594.16  1583.16
2015 02 03 20  1603.63  1581.64
2015 02 03 21  1648.68  1582.69
2015 02 03 22  1643.72  1583.24
2015 02 03 23  1566.67  1583.17
2015 02 04 00  1605.09  1583.09
2015 02 04 01  1602.86  1580.87
2015 02 04 02  1613.54  1580.54
2015 02 04 03  1620.37  1581.88
2015 02 04 04  1614.64  1587.15
2015 02 04 05  1600.29  1589.29
2015 02 04 06  1579.77  1590.77
2015 02 04 07  1601.42  1590.42
2015 02 04 08  1579.50  1585.00
2015 02 04 09  1472.47  1582.45
2015 02 04 10  1257.39  1581.81
2015 02 04 11  1025.10  1580.46
2015 02 04 12   701.15  1580.93
2015 02 04 13   509.65  1581.89
2015 02 04 14   535.69  1585.92
2015 02 04 15   701.89  1587.17
2015 02 04 16  1187.69  1589.09
2015 02 04 17  1446.76  1589.72
2015 02 04 18  1563.22  1585.21
2015 02 04 19  1689.18  1584.70
2015 02 04 20  1583.39  1583.39
2015 02 04 21  1445.90  1583.37
2015 02 04 22  1417.84  1582.80
2015 02 04 23  1483.52  1582.49
