#AAA MM DD HH    Qaflu   Qdeflu
2015 02 01 01   100.52   105.29
2015 02 01 02    99.46   106.88
2015 02 01 03    98.18   105.28
2015 02 01 04    98.27   102.05
2015 02 01 05    98.98    99.60
2015 02 01 06   100.25    97.71
2015 02 01 07   101.20    97.32
2015 02 01 08   102.46    97.38
2015 02 01 09   104.01    97.49
2015 02 01 10   105.33    97.54
2015 02 01 11   106.37    97.65
2015 02 01 12   106.72    98.93
2015 02 01 13   106.25   100.81
2015 02 01 14   104.75   104.54
2015 02 01 15   102.98   108.17
2015 02 01 16   101.17   110.60
2015 02 01 17    99.10   112.40
2015 02 01 18    99.72   109.95
2015 02 01 19   100.54   107.42
2015 02 01 20   101.99   104.87
2015 02 01 21   103.74    95.23
2015 02 01 22   103.92    88.01
2015 02 01 23   104.10    88.42
2015 02 02 00   105.29    91.08
2015 02 02 01   106.37   101.97
2015 02 02 02   106.73   112.85
2015 02 02 03   106.76   116.17
2015 02 02 04   105.29   117.26
2015 02 02 05   103.77   117.22
2015 02 02 06   105.88   114.08
2015 02 02 07   108.99   107.87
2015 02 02 08   113.06   102.53
2015 02 02 09   117.28   101.14
2015 02 02 10   119.48   104.38
2015 02 02 11   121.30   112.77
2015 02 02 12   123.33   121.41
2015 02 02 13   126.39   127.71
2015 02 02 14   131.14   127.29
2015 02 02 15   132.29   118.84
2015 02 02 16   141.27   128.25
2015 02 02 17   150.19   136.78
2015 02 02 18   156.05   149.57
2015 02 02 19   165.63   168.16
2015 02 02 20   166.99   168.02
2015 02 02 21   168.61   167.82
2015 02 02 22   171.68   169.63
2015 02 02 23   175.76   172.86
2015 02 03 00   180.97   177.33
2015 02 03 01   186.58   182.61
2015 02 03 02   192.23   188.20
2015 02 03 03   197.32   193.59
2015 02 03 04   201.70   198.46
2015 02 03 05   205.24   202.58
2015 02 03 06   208.20   206.00
2015 02 03 07   211.08   209.03
2015 02 03 08   213.50   211.72
2015 02 03 09   215.75   214.13
2015 02 03 10   217.51   216.20
2015 02 03 11   218.65   217.80
2015 02 03 12   219.53   218.93
2015 02 03 13   220.08   219.75
2015 02 03 14   220.79   220.45
2015 02 03 15   222.42   221.63
2015 02 03 16   224.89   223.72
2015 02 03 17   229.04   227.09
2015 02 03 18   235.35   232.40
2015 02 03 19   243.48   239.68
2015 02 03 20   253.61   248.88
2015 02 03 21   265.03   259.69
2015 02 03 22   276.14   270.97
2015 02 03 23   285.62   281.28
2015 02 04 00   292.88   289.64
2015 02 04 01   297.32   295.46
2015 02 04 02   299.39   298.60
2015 02 04 03   299.74   299.68
2015 02 04 04   298.53   299.08
2015 02 04 05   296.18   297.17
2015 02 04 06   293.25   294.50
2015 02 04 07   289.99   291.39
2015 02 04 08   286.68   288.09
2015 02 04 09   283.38   284.78
2015 02 04 10   280.03   281.48
2015 02 04 11   276.57   278.12
2015 02 04 12   273.06   274.69
2015 02 04 13   269.51   271.20
2015 02 04 14   265.97   267.63
2015 02 04 15   262.45   264.08
2015 02 04 16   259.02   260.62
2015 02 04 17   255.83   257.32
2015 02 04 18   252.70   254.16
2015 02 04 19   249.63   251.06
2015 02 04 20   246.86   248.14
2015 02 04 21   244.06   245.35
2015 02 04 22   241.42   242.65
2015 02 04 23   239.05   240.16
2015 02 05 00   236.68   237.79
2015 02 05 01   234.51   235.53
2015 02 05 02   232.53   233.47
2015 02 05 03   230.60   231.50
2015 02 05 04   228.77   229.65
2015 02 05 05   226.93   227.80
2015 02 05 06   225.01   225.91
2015 02 05 07   223.17   224.05
2015 02 05 08   220.30   221.79
2015 02 05 09   218.71   219.63
2015 02 05 10   217.04   218.00
2015 02 05 11   215.54   216.51
2015 02 05 12   214.99   215.45
2015 02 05 13   213.37   214.41
2015 02 05 14   205.26   206.30
2015 02 05 15   167.27   168.40
2015 02 05 16   154.42   155.59
2015 02 05 17   152.61   153.87
2015 02 05 18   157.41   158.69
2015 02 05 19   191.71   193.08
2015 02 05 20   200.92   202.26
2015 02 05 21   199.02   200.31
2015 02 05 22   197.09   198.38
2015 02 05 23   195.51   196.61
2015 02 06 00   193.00   194.61
2015 02 06 01   191.73   192.70
2015 02 06 02   190.39   191.31
2015 02 06 03   189.02   189.96
2015 02 06 04   188.65   189.01
2015 02 06 05   187.06   188.04
2015 02 06 06   185.68   186.66
2015 02 06 07   184.29   185.27
2015 02 06 08   181.64   183.41
2015 02 06 09   181.90   181.41
2015 02 06 10   172.30   166.25
2015 02 06 11   176.61   173.18
2015 02 06 12   180.80   177.87
2015 02 06 13   181.15   181.24
2015 02 06 14   190.87   196.95
2015 02 06 15   186.40   190.07
2015 02 06 16   183.12   185.66
2015 02 06 17   180.66   182.52
2015 02 06 18   178.57   180.07
2015 02 06 19   176.74   178.05
2015 02 06 20   174.92   176.18
2015 02 06 21   173.16   174.38
2015 02 06 22   171.51   172.67
2015 02 06 23   169.70   170.95
2015 02 07 00   168.13   169.33
2015 02 07 01   166.69   167.91
2015 02 07 02   165.38   166.69
2015 02 07 03   164.39   165.65
2015 02 07 04   163.46   164.77
2015 02 07 05   162.66   163.92
2015 02 07 06   161.73   163.02
2015 02 07 07   160.78   162.13
2015 02 07 08   159.77   161.18
2015 02 07 09   158.53   160.11
2015 02 07 10   157.31   158.96
2015 02 07 11   155.87   157.71
2015 02 07 12   154.31   156.30
2015 02 07 13   152.73   154.80
2015 02 07 14   150.85   153.20
2015 02 07 15   148.97   151.63
2015 02 07 16   147.27   150.48
2015 02 07 17   145.67   149.67
2015 02 07 18   144.18   149.29
2015 02 07 19   142.68   149.10
2015 02 07 20   140.76   148.74
2015 02 07 21   139.51   146.96
2015 02 07 22   138.11   145.14
2015 02 07 23   137.91   142.25
2015 02 08 00   138.21   139.56
2015 02 08 01   137.79   138.34
2015 02 08 02   137.82   137.21
2015 02 08 03   136.85   137.27
2015 02 08 04   135.75   137.31
2015 02 08 05   134.62   137.34
2015 02 08 06   133.37   137.39
2015 02 08 07   132.88   136.67
2015 02 08 08   132.93   135.46
2015 02 08 09   133.31   134.23
2015 02 08 10   133.76   132.98
2015 02 08 11   133.61   132.48
2015 02 08 12   132.77   132.44
2015 02 08 13   131.59   132.42
2015 02 08 14   130.20   132.35
2015 02 08 15   128.24   132.23
2015 02 08 16   125.84   132.09
2015 02 08 17   123.34   131.68
2015 02 08 18   121.62   130.28
2015 02 08 19   125.53   122.55
2015 02 08 20   128.89   113.90
2015 02 08 21   130.58   105.03
2015 02 08 22   130.88    99.22
2015 02 08 23   127.80   103.29
2015 02 09 00   128.22   115.72
2015 02 09 01   131.59   130.76
2015 02 09 02   134.66   142.72
2015 02 09 03   134.60   147.86
2015 02 09 04   132.13   143.71
2015 02 09 05   128.56   137.06
2015 02 09 06   125.97   131.26
2015 02 09 07   124.53   128.77
2015 02 09 08   123.08   128.21
2015 02 09 09   121.35   128.02
2015 02 09 10   119.57   128.01
2015 02 09 11   119.09   125.83
2015 02 09 12   119.65   121.95
2015 02 09 13   120.63   118.07
2015 02 09 14   122.11   114.52
2015 02 09 15   122.53   113.31
2015 02 09 16   122.23   114.38
2015 02 09 17   122.10   115.98
2015 02 09 18   122.07   117.85
2015 02 09 19   122.08   119.61
2015 02 09 20   122.03   120.78
2015 02 09 21   121.80   121.37
2015 02 09 22   121.13   121.37
2015 02 09 23   120.36   121.28
2015 02 10 00   119.38   121.18
2015 02 10 01   118.45   121.11
2015 02 10 02   117.47   121.04
2015 02 10 03   116.37   120.98
2015 02 10 04   115.33   120.95
2015 02 10 05   114.15   120.91
2015 02 10 06   113.03   120.84
2015 02 10 07   112.21   120.27
2015 02 10 08   111.94   118.95
2015 02 10 09   112.28   116.72
2015 02 10 10   112.53   114.55
2015 02 10 11   112.76   112.91
2015 02 10 12   112.47   112.03
2015 02 10 13   111.52   112.13
2015 02 10 14   110.61   112.16
2015 02 10 15   109.97   111.49
2015 02 10 16   109.64   110.25
2015 02 10 17   109.05   108.93
2015 02 10 18   109.87   107.71
2015 02 10 19   110.01   107.21
2015 02 10 20   110.16   107.28
2015 02 10 21   110.85   107.36
2015 02 10 22   110.53   107.37
2015 02 10 23   110.60   107.32
2015 02 11 00   110.67   107.26
2015 02 11 01   110.79   107.25
2015 02 11 02   110.74   107.23
2015 02 11 03   110.66   107.24
2015 02 11 04   110.35   107.21
2015 02 11 05   109.96   107.21
2015 02 11 06   109.58   107.23
2015 02 11 07   109.08   107.19
2015 02 11 08   108.67   107.24
2015 02 11 09   108.24   107.23
2015 02 11 10   107.84   107.26
2015 02 11 11   107.52   107.36
2015 02 11 12   107.16   107.40
2015 02 11 13   106.69   107.45
2015 02 11 14   106.12   107.43
2015 02 11 15   105.50   107.40
2015 02 11 16   104.89   107.43
2015 02 11 17   104.20   107.37
2015 02 11 18   103.60   107.36
2015 02 11 19   103.14   106.96
2015 02 11 20   102.72   106.14
2015 02 11 21   102.45   105.35
2015 02 11 22   102.09   104.57
2015 02 11 23   101.70   104.21
2015 02 12 00   101.15   104.17
