#AAA MM DD HH    Qaflu   Qdeflu
2015 01 31 10   367.92   251.92
2015 01 31 11   307.83   489.08
2015 01 31 12   316.28   802.03
2015 01 31 13   415.08   987.83
2015 01 31 14   387.28   952.78
2015 01 31 15   221.05   895.30
2015 01 31 16   294.69   896.44
2015 01 31 17   401.08   988.33
2015 01 31 18   289.93  1123.68
2015 01 31 19   534.44  1252.19
2015 01 31 20   483.93  1187.18
2015 01 31 21   345.51  1106.76
2015 01 31 22   519.31  1005.06
2015 01 31 23   257.24   931.49
2015 02 01 00   422.97   865.22
2015 02 01 01   694.68   832.43
2015 02 01 02   362.48   775.73
2015 02 01 03   754.42   674.67
2015 02 01 04   725.64   573.39
2015 02 01 05   533.76   497.51
2015 02 01 06   753.80   558.05
2015 02 01 07   592.73   563.73
2015 02 01 08   446.18   612.93
2015 02 01 09   532.42   612.17
2015 02 01 10   582.92   532.17
2015 02 01 11   577.04   526.29
2015 02 01 12   731.06   528.06
2015 02 01 13   717.76   529.26
2015 02 01 14   618.11   618.11
2015 02 01 15   670.57   685.07
2015 02 01 16   578.75   752.75
2015 02 01 17   510.63   865.88
2015 02 01 18   662.70   909.20
2015 02 01 19   692.35   953.35
2015 02 01 20   619.87  1011.37
2015 02 01 21   726.45  1023.70
2015 02 01 22   721.37  1018.62
2015 02 01 23   676.55  1031.80
2015 02 02 00   826.48   985.98
2015 02 02 01   807.68   887.43
2015 02 02 02   871.17   711.67
2015 02 02 03   867.29   454.04
2015 02 02 04   879.63   241.63
2015 02 02 05   829.32    82.57
2015 02 02 06   715.45    62.95
2015 02 02 07   882.11   273.11
2015 02 02 08   830.90   526.40
2015 02 02 09   853.22   766.22
2015 02 02 10   965.19   950.69
2015 02 02 11   860.61   998.36
2015 02 02 12   807.82  1003.57
2015 02 02 13   847.53  1021.53
2015 02 02 14   822.22  1032.47
2015 02 02 15   808.73  1033.48
2015 02 02 16   865.95  1032.70
2015 02 02 17   808.76  1033.51
2015 02 02 18   802.18  1034.18
2015 02 02 19   845.86  1034.36
2015 02 02 20   824.80  1035.05
2015 02 02 21   813.21   994.46
2015 02 02 22   846.14   940.39
2015 02 02 23   870.04   826.54
2015 02 03 00   791.60   704.60
2015 02 03 01   960.14   619.39
2015 02 03 02   837.02   489.02
2015 02 03 03   781.67   346.67
2015 02 03 04   913.46   210.21
2015 02 03 05   702.89    79.39
2015 02 03 06   798.33   138.58
2015 02 03 07   782.65   333.15
2015 02 03 08   715.01   562.76
2015 02 03 09   796.93   825.93
2015 02 03 10   746.45   956.70
2015 02 03 11   754.42  1022.67
2015 02 03 12   692.19  1047.44
2015 02 03 13   699.47  1047.47
2015 02 03 14   685.39  1047.89
2015 02 03 15   679.92  1049.67
2015 02 03 16   770.24  1060.24
2015 02 03 17   755.69  1060.19
2015 02 03 18   806.80  1060.55
2015 02 03 19   726.97  1060.47
2015 02 03 20   719.86  1060.61
2015 02 03 21   654.49  1060.49
2015 02 03 22   610.67  1060.17
2015 02 03 23   776.86  1059.61
2015 02 04 00   707.09  1033.34
2015 02 04 01   740.68  1008.93
2015 02 04 02   816.15   917.65
2015 02 04 03   655.73   735.48
2015 02 04 04   712.94   560.69
2015 02 04 05   776.29   384.79
2015 02 04 06   655.69   372.94
2015 02 04 07   650.14   512.39
2015 02 04 08   741.78   691.03
2015 02 04 09   632.83   872.08
2015 02 04 10   665.95   955.95
2015 02 04 11   799.10   980.35
2015 02 04 12   638.25   985.37
2015 02 04 13   753.15   984.28
2015 02 04 14   740.77   985.03
2015 02 04 15   710.47   983.15
2015 02 04 16   786.36   979.48
2015 02 04 17   693.36   979.47
2015 02 04 18   728.62   978.97
2015 02 04 19   693.31   979.42
2015 02 04 20   657.76   979.64
2015 02 04 21   708.04   979.84
2015 02 04 22   700.33   979.28
2015 02 04 23   720.45   977.95
2015 02 05 00   779.88   951.55
2015 02 05 01   746.37   896.58
2015 02 05 02   739.51   725.20
2015 02 05 03   752.98   495.48
2015 02 05 04   692.49   277.63
2015 02 05 05   752.96    87.75
2015 02 05 06   729.45    13.68
2015 02 05 07   703.79     0.00
2015 02 05 08   713.80    36.86
2015 02 05 09   724.58   247.53
2015 02 05 10   753.13   492.13
2015 02 05 11   715.89   737.64
2015 02 05 12   736.38   939.38
2015 02 05 13   686.81   947.81
2015 02 05 14   683.94   930.44
2015 02 05 15   734.45   901.20
2015 02 05 16   720.41   886.77
2015 02 05 17   682.16   912.51
2015 02 05 18   693.19   929.91
2015 02 05 19   708.05   958.68
2015 02 05 20   689.85   975.96
2015 02 05 21   722.70   973.05
2015 02 05 22   740.99   969.88
2015 02 05 23   704.00   954.35
2015 02 06 00   780.98   852.51
2015 02 06 01   732.62   711.16
2015 02 06 02   681.45   481.17
2015 02 06 03   752.66   251.67
2015 02 06 04   701.31   112.06
2015 02 06 05   738.95    11.47
2015 02 06 06   780.08     0.00
2015 02 06 07   725.00     0.00
2015 02 06 08   746.75     0.00
2015 02 06 09   732.25     0.00
2015 02 06 10   718.44    80.44
2015 02 06 11   679.62   201.12
2015 02 06 12   662.56   445.06
2015 02 06 13   710.74   688.99
2015 02 06 14   697.52   828.02
2015 02 06 15   705.10   857.35
2015 02 06 16   744.62   715.62
2015 02 06 17   688.20   535.95
2015 02 06 18   691.86   380.11
2015 02 06 19   708.49   374.99
2015 02 06 20   605.42   445.92
2015 02 06 21   640.45   625.95
2015 02 06 22   688.76   804.76
2015 02 06 23   722.95   882.45
2015 02 07 00   756.22   814.22
2015 02 07 01   760.07   593.32
2015 02 07 02   735.13   350.88
2015 02 07 03   722.79   128.29
2015 02 07 04   733.87    23.37
2015 02 07 05   688.75     0.00
2015 02 07 06   703.25     0.00
2015 02 07 07   622.95   115.45
2015 02 07 08   705.50   328.50
2015 02 07 09   621.33   585.08
2015 02 07 10   566.61   842.11
2015 02 07 11   707.83   983.33
2015 02 07 12   562.75  1026.75
2015 02 07 13   628.70  1027.45
2015 02 07 14   708.43  1027.43
2015 02 07 15   607.43  1027.93
2015 02 07 16   672.97  1028.22
2015 02 07 17   701.43  1027.68
2015 02 07 18   622.27  1028.27
2015 02 07 19   636.96  1028.46
2015 02 07 20   629.96  1028.71
2015 02 07 21   640.81   981.56
2015 02 07 22   593.83   949.08
2015 02 07 23   688.26   942.01
2015 02 08 00   743.06   851.81
2015 02 08 01   659.90   688.90
2015 02 08 02   688.53   463.78
2015 02 08 03   663.00   213.50
2015 02 08 04   561.45    46.70
2015 02 08 05   616.25     0.00
2015 02 08 06   696.00     0.00
2015 02 08 07   602.10    72.85
2015 02 08 08   512.55   302.30
2015 02 08 09   653.86   559.61
2015 02 08 10   570.62   817.12
2015 02 08 11   522.94  1001.44
2015 02 08 12   739.03  1029.03
2015 02 08 13   565.16  1029.16
2015 02 08 14   557.85  1029.10
2015 02 08 15   674.35  1029.60
2015 02 08 16   506.42  1050.17
2015 02 08 17   557.59  1137.59
2015 02 08 18   703.08  1196.08
2015 02 08 19   502.00  1263.25
2015 02 08 20   540.45  1330.70
2015 02 08 21   649.98  1331.48
2015 02 08 22   436.74  1354.67
2015 02 08 23   602.37  1344.35
2015 02 09 00   707.28  1310.25
2015 02 09 01   497.79  1249.90
2015 02 09 02   729.64  1137.35
2015 02 09 03   704.34   947.53
2015 02 09 04   515.92   701.89
2015 02 09 05   601.28   486.83
2015 02 09 06   565.70   336.81
2015 02 09 07   491.65   348.59
2015 02 09 08   636.19   600.43
2015 02 09 09   619.13   876.63
2015 02 09 10   452.43  1146.25
2015 02 09 11   526.33  1356.05
2015 02 09 12   576.97  1385.23
2015 02 09 13   348.05  1385.21
2015 02 09 14   448.59  1385.60
2015 02 09 15   614.12  1386.62
2015 02 09 16   378.68  1387.22
2015 02 09 17   671.65  1386.93
2015 02 09 18   600.98  1387.78
2015 02 09 19   415.28  1388.06
2015 02 09 20   587.57  1388.68
2015 02 09 21   488.65  1389.90
2015 02 09 22   468.02  1369.26
2015 02 09 23   511.53  1341.26
2015 02 10 00   529.28  1244.56
2015 02 10 01   635.62  1093.40
2015 02 10 02   602.35   845.54
2015 02 10 03   529.78   544.08
2015 02 10 04   536.42   293.23
2015 02 10 05   483.29    97.04
2015 02 10 06   576.02    18.10
2015 02 10 07   570.89   184.65
2015 02 10 08   498.93   498.93
2015 02 10 09   487.94   845.57
2015 02 10 10   476.67  1191.95
2015 02 10 11   467.22  1354.17
2015 02 10 12   499.75  1386.69
2015 02 10 13   378.64  1387.18
2015 02 10 14   550.97  1387.84
2015 02 10 15   500.86  1387.80
2015 02 10 16   458.32  1388.18
2015 02 10 17   579.83  1388.09
2015 02 10 18   455.07  1320.55
2015 02 10 19   455.45  1292.33
2015 02 10 20   491.03  1292.14
2015 02 10 21   541.17  1292.21
2015 02 10 22   379.85  1359.78
2015 02 10 23   508.19  1387.99
2015 02 11 00   612.96  1356.85
2015 02 11 01   412.50  1113.34
2015 02 11 02   537.37   766.26
2015 02 11 03   555.36   419.46
2015 02 11 04   368.24   103.58
2015 02 11 05   550.63     0.00
2015 02 11 06   529.31     0.00
2015 02 11 07   457.78     0.00
2015 02 11 08   383.37   168.79
2015 02 11 09   458.35   515.57
2015 02 11 10   469.11   862.51
2015 02 11 11   408.62  1209.45
2015 02 11 12   595.47  1387.41
2015 02 11 13   405.47  1387.62
2015 02 11 14   343.86  1387.75
2015 02 11 15   480.84  1387.51
2015 02 11 16   447.97  1368.80
2015 02 11 17   431.47  1281.47
2015 02 11 18   372.53  1208.36
2015 02 11 19   422.02  1208.27
2015 02 11 20   390.86  1226.69
2015 02 11 21   459.52  1295.35
2015 02 11 22   549.90  1336.15
2015 02 11 23   522.99  1266.74
2015 02 12 00   487.27  1082.27
2015 02 12 01   462.78   774.44
2015 02 12 02   523.44   459.69
2015 02 12 03   444.58   182.49
2015 02 12 04   480.90    20.49
2015 02 12 05   524.17     0.00
2015 02 12 06   495.83     0.00
2015 02 12 07   488.75     0.00
2015 02 12 08   384.74    37.66
2015 02 12 09   359.32   253.07
2015 02 12 10   431.15   565.74
2015 02 12 11   386.79   889.70
2015 02 12 12   469.82  1171.07
2015 02 12 13   522.65  1266.40
2015 02 12 14   400.20  1250.20
2015 02 12 15   600.75  1139.08
2015 02 12 16   513.32   846.23
2015 02 12 17   408.00   535.50
2015 02 12 18   586.11   239.03
2015 02 12 19   380.35    26.18
2015 02 12 20   467.50     0.00
2015 02 12 21   623.33     0.00
2015 02 12 22   432.08     0.00
2015 02 12 23   446.25     0.00
2015 02 13 00   495.83     0.00
2015 02 13 01   389.58     0.00
2015 02 13 02   389.58     0.00
2015 02 13 03   502.92     0.00
2015 02 13 04   453.33     0.00
2015 02 13 05   446.25     0.00
2015 02 13 06   552.50     0.00
2015 02 13 07   417.92     0.00
2015 02 13 08   417.92     0.00
2015 02 13 09   474.58     0.00
2015 02 13 10   361.25     0.00
2015 02 13 11   425.00     0.00
2015 02 13 12   481.67     0.00
2015 02 13 13   446.25     0.00
2015 02 13 14   495.83     0.00
2015 02 13 15   474.58     0.00
2015 02 13 16   403.75     0.00
2015 02 13 17   468.54     0.00
2015 02 13 18   438.82    19.16
2015 02 13 19   272.16   258.00
2015 02 13 20   514.14   599.14
2015 02 13 21   390.04   929.42
2015 02 13 22   491.53  1159.10
2015 02 13 23   554.19  1064.19
2015 02 14 00   352.59   798.84
2015 02 14 01   357.21   470.54
2015 02 14 02   313.78   221.69
2015 02 14 03   396.51    77.77
2015 02 14 04   349.06     1.97
2015 02 14 05   453.33     0.00
2015 02 14 06   410.97     0.00
2015 02 14 07   389.88    99.46
2015 02 14 08   448.08   306.41
2015 02 14 09   359.24   628.40
2015 02 14 10   331.98   969.62
2015 02 14 11   374.78  1210.61
2015 02 14 12   331.16  1344.08
2015 02 14 13   334.04  1325.71
2015 02 14 14   397.06  1324.97
2015 02 14 15   306.98  1326.98
2015 02 14 16   379.23  1328.40
2015 02 14 17   375.04  1366.71
2015 02 14 18   320.01  1368.34
2015 02 14 19   472.06  1350.39
2015 02 14 20   323.67  1350.76
2015 02 14 21   338.90  1351.82
2015 02 14 22   368.06  1352.64
2015 02 14 23   244.21  1370.46
2015 02 15 00   475.01  1303.76
2015 02 15 01   418.97  1049.39
2015 02 15 02   411.26   744.18
2015 02 15 03   486.85   401.86
2015 02 15 04   310.52   126.36
2015 02 15 05   420.23    37.73
2015 02 15 06   439.17     0.00
2015 02 15 07   422.05    89.14
2015 02 15 08   276.68   305.01
2015 02 15 09   371.29   647.54
2015 02 15 10   282.36   990.70
2015 02 15 11   259.54  1244.12
2015 02 15 12   443.68  1371.60
2015 02 15 13   303.65  1344.90
2015 02 15 14   324.81  1344.81
2015 02 15 15   389.30  1345.55
2015 02 15 16   310.69  1344.86
2015 02 15 17   267.42  1372.42
2015 02 15 18   381.92  1373.59
2015 02 15 19   283.88  1374.71
2015 02 15 20   314.16  1376.66
2015 02 15 21   372.28  1378.11
2015 02 15 22   255.09  1378.98
2015 02 15 23   314.65  1379.51
2015 02 16 00   412.08  1368.82
2015 02 16 01   391.26  1275.50
2015 02 16 02   437.83  1125.20
2015 02 16 03   418.77   874.67
2015 02 16 04   317.32   611.91
2015 02 16 05   374.20   437.32
2015 02 16 06   353.61   430.76
2015 02 16 07   343.63   561.06
2015 02 16 08   308.59   806.57
2015 02 16 09   338.31  1074.77
2015 02 16 10   312.44  1231.25
2015 02 16 11   299.08  1351.16
2015 02 16 12   369.18  1379.19
2015 02 16 13   263.84  1379.05
