datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-03 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.000,0.048,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.007,0.003,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.003,1.581
2021-08-04 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.066
2021-08-04 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.025
2021-08-04 12:00:00+00:00,0.002,0.004,0.000,0.001,0.000,0.011,0.001,0.012,0.003,0.005,0.000,0.004,0.003,0.000,0.012,0.000,0.001,0.000,0.019,0.000,0.004,0.000,0.000,0.013,0.001,0.002,0.001,0.001,0.000,0.012,0.001,0.001,0.003,0.001,0.002,0.002,0.005,0.008,0.000,0.001,0.000,0.004,0.005,0.001,0.019,0.021,0.001,0.000,0.003,0.000,0.002,0.924
2021-08-04 18:00:00+00:00,0.001,0.008,0.001,0.013,0.001,0.017,0.000,0.002,0.004,0.000,0.001,0.007,0.001,0.017,0.005,0.003,0.000,0.011,0.004,0.001,0.001,0.002,0.001,0.012,0.001,0.000,0.000,0.032,0.000,0.046,0.000,0.001,0.015,0.000,0.017,0.001,0.001,0.010,0.005,0.003,0.000,0.001,0.001,0.012,0.001,0.003,0.000,0.000,0.000,0.000,0.001,1.781
2021-08-05 00:00:00+00:00,0.008,0.020,0.033,0.072,0.056,0.013,0.000,0.012,0.061,0.000,0.048,0.099,0.026,0.110,0.020,0.051,0.000,0.071,0.024,0.003,0.006,0.011,0.011,0.096,0.025,0.000,0.000,0.029,0.000,0.096,0.002,0.101,0.028,0.000,0.055,0.013,0.022,0.005,0.015,0.021,0.006,0.021,0.005,0.007,0.034,0.542,0.013,0.002,0.000,0.017,0.021,0.080
2021-08-05 06:00:00+00:00,0.038,0.047,0.133,0.180,0.152,0.010,0.042,0.035,0.201,0.137,0.049,0.211,0.292,0.068,0.111,0.259,0.001,0.334,0.081,0.391,0.068,0.012,0.071,0.226,0.079,0.012,0.078,0.045,0.039,0.317,0.043,0.258,0.040,0.007,0.015,0.005,0.054,0.007,0.060,0.530,0.015,0.191,0.257,0.086,0.284,0.447,0.196,0.031,0.048,0.107,0.436,0.041
2021-08-05 12:00:00+00:00,0.567,0.111,0.716,0.270,0.038,0.353,0.119,0.656,0.536,0.394,0.329,0.270,0.227,0.042,0.592,0.047,0.048,0.380,0.137,0.749,0.238,0.267,0.632,0.430,0.297,0.217,0.442,0.250,0.055,0.229,0.317,0.427,0.059,0.174,0.057,0.218,0.468,0.073,0.265,0.529,0.129,0.563,0.241,0.202,0.320,0.182,0.211,0.365,0.149,0.583,0.367,0.933
2021-08-05 18:00:00+00:00,0.021,0.009,0.057,0.069,0.005,0.149,0.004,0.066,0.028,0.006,0.259,0.015,0.005,0.001,0.159,0.287,0.009,0.027,0.067,0.169,0.025,0.031,0.190,0.028,0.034,0.011,0.061,0.170,0.033,0.018,0.017,0.006,0.000,0.003,0.028,0.021,0.055,0.008,0.011,0.042,0.095,0.174,0.022,0.013,0.083,0.102,0.007,0.031,0.006,0.024,0.015,1.661
2021-08-06 00:00:00+00:00,0.000,0.000,0.000,0.000,0.005,0.000,0.002,0.000,0.000,0.001,0.014,0.003,0.000,0.000,0.001,0.015,0.000,0.001,0.007,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.002,0.000,0.003,0.107,0.000,0.000,0.007,0.000,0.000,0.080
