datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-08-05 18:00:00+00:00,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650,0.650
2021-08-06 00:00:00+00:00,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638
2021-08-06 06:00:00+00:00,0.626,0.627,0.627,0.626,0.627,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.627,0.626
2021-08-06 12:00:00+00:00,0.615,0.616,0.622,0.615,0.617,0.617,0.616,0.616,0.615,0.617,0.615,0.619,0.616,0.615,0.615,0.615,0.615,0.616,0.615,0.615,0.616,0.615,0.615,0.616,0.616,0.615,0.619,0.616,0.615,0.615,0.616,0.615,0.615,0.616,0.615,0.617,0.615,0.618,0.615,0.616,0.615,0.615,0.616,0.616,0.615,0.616,0.619,0.616,0.616,0.615,0.615,0.616,0.615,0.616,0.622,0.615
2021-08-06 18:00:00+00:00,0.605,0.607,0.614,0.605,0.608,0.607,0.606,0.606,0.605,0.608,0.605,0.610,0.606,0.605,0.605,0.605,0.605,0.607,0.605,0.605,0.606,0.605,0.605,0.607,0.606,0.605,0.610,0.606,0.605,0.606,0.606,0.605,0.605,0.606,0.605,0.608,0.605,0.609,0.605,0.606,0.605,0.605,0.607,0.606,0.606,0.606,0.610,0.606,0.606,0.605,0.605,0.606,0.605,0.606,0.614,0.605
2021-08-07 00:00:00+00:00,0.596,0.598,0.605,0.596,0.601,0.598,0.596,0.596,0.596,0.599,0.596,0.601,0.596,0.596,0.596,0.596,0.596,0.598,0.596,0.596,0.597,0.596,0.596,0.597,0.597,0.596,0.602,0.597,0.596,0.596,0.597,0.596,0.596,0.597,0.596,0.598,0.596,0.600,0.597,0.597,0.596,0.596,0.604,0.597,0.597,0.596,0.601,0.597,0.597,0.597,0.596,0.596,0.596,0.597,0.605,0.596
2021-08-07 06:00:00+00:00,0.587,0.589,0.597,0.587,0.593,0.590,0.587,0.588,0.587,0.590,0.587,0.593,0.587,0.587,0.587,0.588,0.587,0.589,0.587,0.587,0.588,0.587,0.587,0.589,0.588,0.587,0.594,0.588,0.588,0.588,0.588,0.587,0.587,0.588,0.588,0.590,0.587,0.592,0.589,0.588,0.587,0.587,0.597,0.588,0.588,0.588,0.593,0.588,0.588,0.588,0.587,0.588,0.587,0.589,0.597,0.587
2021-08-07 12:00:00+00:00,0.579,0.581,0.588,0.579,0.585,0.581,0.579,0.580,0.579,0.582,0.579,0.585,0.579,0.579,0.579,0.579,0.579,0.581,0.579,0.579,0.582,0.579,0.579,0.581,0.580,0.579,0.586,0.580,0.580,0.579,0.580,0.579,0.580,0.580,0.580,0.582,0.579,0.583,0.581,0.580,0.579,0.579,0.589,0.580,0.580,0.580,0.584,0.580,0.580,0.580,0.579,0.580,0.579,0.581,0.589,0.579
2021-08-07 18:00:00+00:00,0.571,0.574,0.581,0.571,0.577,0.575,0.577,0.572,0.572,0.575,0.572,0.577,0.572,0.572,0.572,0.572,0.572,0.577,0.572,0.571,0.574,0.572,0.586,0.573,0.572,0.631,0.578,0.581,0.572,0.572,0.572,0.571,0.573,0.572,0.572,0.574,0.571,0.576,0.573,0.572,0.572,0.571,0.582,0.572,0.572,0.572,0.577,0.572,0.573,0.572,0.572,0.572,0.572,0.575,0.631,0.571
2021-08-08 00:00:00+00:00,0.565,0.567,0.573,0.564,0.570,0.568,0.571,0.565,0.564,0.568,0.565,0.570,0.565,0.565,0.565,0.565,0.565,0.573,0.566,0.564,0.567,0.565,0.591,0.566,0.566,0.681,0.571,0.576,0.567,0.565,0.565,0.564,0.566,0.565,0.566,0.567,0.564,0.569,0.566,0.566,0.565,0.564,0.575,0.565,0.565,0.565,0.570,0.565,0.567,0.565,0.565,0.566,0.565,0.568,0.681,0.564
