datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-05 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.002,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.853
2021-08-06 00:00:00+00:00,0.002,0.000,0.009,0.001,0.010,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.121
2021-08-06 06:00:00+00:00,0.000,0.007,0.001,0.000,0.010,0.004,0.000,0.005,0.002,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.003,0.002,0.000,0.014,0.000,0.006,0.002,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.010,0.000,0.083
2021-08-06 12:00:00+00:00,0.017,0.055,0.034,0.014,0.004,0.030,0.047,0.059,0.026,0.027,0.005,0.019,0.003,0.003,0.034,0.000,0.016,0.003,0.000,0.001,0.001,0.009,0.019,0.008,0.015,0.001,0.051,0.031,0.020,0.014,0.016,0.055,0.018,0.075,0.002,0.037,0.040,0.007,0.009,0.010,0.027,0.013,0.001,0.002,0.047,0.002,0.019,0.007,0.010,0.000,0.005,1.036
2021-08-06 18:00:00+00:00,0.024,0.014,0.086,0.000,0.020,0.047,0.142,0.084,0.022,0.000,0.009,0.165,0.005,0.002,0.024,0.026,0.017,0.001,0.012,0.001,0.000,0.007,0.004,0.144,0.135,0.001,0.012,0.008,0.011,0.004,0.000,0.031,0.000,0.066,0.004,0.001,0.014,0.047,0.004,0.066,0.008,0.002,0.028,0.004,0.009,0.016,0.004,0.005,0.009,0.000,0.044,2.206
2021-08-07 00:00:00+00:00,0.000,0.000,0.002,0.000,0.176,0.002,0.039,0.016,0.001,0.036,0.000,0.040,0.000,0.001,0.000,0.004,0.000,0.001,0.001,0.000,0.000,0.009,0.001,0.009,0.021,0.001,0.017,0.058,0.002,0.021,0.001,0.003,0.133,0.026,0.008,0.008,0.000,0.000,0.006,0.005,0.000,0.001,0.046,0.000,0.007,0.013,0.003,0.000,0.027,0.001,0.036,0.128
2021-08-07 06:00:00+00:00,0.000,0.000,0.001,0.000,0.032,0.000,0.004,0.000,0.001,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.001,0.000,0.000,0.006,0.011,0.035,0.019,0.039,0.001,0.000,0.000,0.000,0.078,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.015,0.001,0.001,0.001,0.000,0.000,0.000,0.059,0.005,0.094
2021-08-07 12:00:00+00:00,0.004,0.003,0.002,0.005,0.008,0.006,0.011,0.003,0.004,0.002,0.002,0.004,0.007,0.009,0.004,0.005,0.004,0.004,0.018,0.002,0.007,0.014,0.003,0.001,0.004,0.009,0.009,0.013,0.006,0.010,0.003,0.006,0.009,0.024,0.005,0.003,0.003,0.005,0.007,0.004,0.007,0.004,0.010,0.008,0.015,0.011,0.027,0.004,0.004,0.001,0.004,1.068
2021-08-07 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.004,0.120,0.000,0.049,0.000,0.001,0.004,0.007,0.000,0.002,0.000,0.010,0.000,0.037,0.000,0.002,0.010,0.024,0.000,0.001,0.118,0.001,0.189,0.014,0.001,0.012,0.001,0.126,0.020,0.000,0.000,0.002,0.000,0.000,0.007,0.000,0.000,0.004,0.000,0.001,0.002,0.013,0.000,0.044,0.000,0.046,2.181
2021-08-08 00:00:00+00:00,0.000,0.000,0.000,0.000,0.002,0.004,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.003,0.000,0.004,0.000,0.000,0.001,0.110,0.000,0.000,0.073,0.000,0.004,0.004,0.000,0.000,0.000,0.004,0.006,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.020,0.000,0.028,0.132
2021-08-08 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069
2021-08-08 12:00:00+00:00,0.001,0.002,0.002,0.001,0.001,0.004,0.002,0.000,0.001,0.000,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.001,0.008,0.003,0.001,0.003,0.002,0.002,0.004,0.003,0.002,0.001,0.002,0.003,0.000,0.003,0.001,0.002,0.001,0.002,0.001,0.003,0.001,0.002,0.002,0.003,0.001,0.002,0.003,0.001,0.000,0.000,0.001,0.000,0.003,1.291
2021-08-08 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.102
2021-08-09 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211
2021-08-09 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.141
2021-08-09 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.102
2021-08-09 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.926
2021-08-10 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.158
2021-08-10 06:00:00+00:00,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083
2021-08-10 12:00:00+00:00,0.000,0.000,0.021,0.000,0.000,0.029,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.006,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.113
2021-08-10 18:00:00+00:00,0.000,0.000,0.912,0.013,0.000,0.050,0.000,3.965,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.173,0.001,0.000,0.000,0.000,0.000,0.108,0.000,0.055,0.000,0.009,0.001,0.000,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.857
2021-08-11 00:00:00+00:00,0.000,0.000,3.749,0.001,0.001,0.282,1.861,0.411,0.000,0.000,0.770,0.100,0.000,0.000,0.000,0.005,0.044,0.000,0.001,0.000,0.000,0.006,0.087,0.000,0.000,0.000,4.645,1.600,0.002,0.000,0.000,0.000,2.781,0.004,0.392,0.000,0.033,0.000,0.052,0.000,0.000,0.000,3.850,0.000,0.002,0.000,0.000,0.002,0.002,0.000,0.000,0.136
2021-08-11 06:00:00+00:00,0.070,0.002,0.705,0.000,0.000,0.301,1.716,0.019,0.058,1.165,2.647,2.176,0.000,0.002,0.000,1.303,0.000,0.000,0.122,0.000,0.001,0.085,2.721,0.000,0.000,0.091,0.490,1.663,0.020,0.135,0.002,0.002,5.204,1.250,2.168,0.223,0.844,0.020,1.260,0.009,0.000,0.000,0.192,0.000,0.180,0.012,0.000,0.394,0.021,0.000,0.000,0.096
2021-08-11 12:00:00+00:00,1.618,0.014,1.042,0.007,0.000,0.181,0.006,0.000,0.537,4.512,0.019,3.381,0.000,0.264,0.163,1.731,0.000,0.099,0.520,0.000,0.004,2.854,0.760,0.000,0.019,0.023,0.001,0.075,0.091,0.147,0.032,0.053,7.093,3.019,4.326,0.748,0.479,1.850,4.430,2.038,0.000,0.000,0.005,0.004,2.447,0.191,0.029,3.080,1.146,0.003,0.000,1.362
2021-08-11 18:00:00+00:00,1.004,0.111,0.291,0.356,0.003,0.225,0.001,0.000,0.401,0.163,0.000,4.138,0.000,0.721,0.936,0.003,0.000,1.824,0.397,0.000,0.001,0.710,0.000,0.000,0.038,0.000,0.000,0.000,0.632,2.236,0.025,0.103,1.293,0.112,0.008,2.105,0.000,5.835,1.559,1.800,0.000,0.000,0.000,0.000,0.812,1.191,0.265,0.631,0.411,0.007,0.000,2.469
2021-08-12 00:00:00+00:00,1.272,0.691,0.002,0.014,0.001,0.243,0.000,0.000,2.934,0.000,0.000,1.069,0.000,0.713,4.671,0.000,0.000,2.115,1.647,2.060,0.002,0.000,0.000,0.001,3.195,0.000,0.000,0.000,4.895,2.039,0.002,0.001,0.094,0.000,2.236,1.783,0.000,2.620,2.087,1.747,0.007,0.804,0.000,0.319,0.249,0.192,1.825,0.190,0.160,0.005,0.000,0.227
2021-08-12 06:00:00+00:00,1.585,0.166,0.206,3.134,0.015,1.743,0.000,0.000,3.507,0.000,0.000,0.012,0.000,0.141,0.395,0.000,0.000,0.000,1.021,7.112,0.006,0.000,0.000,2.489,5.534,0.000,0.000,0.000,4.494,0.300,1.136,0.000,0.052,0.000,0.000,0.099,0.000,7.434,1.514,0.007,0.024,1.715,0.000,0.901,0.002,2.464,5.501,0.004,1.770,0.108,0.018,0.152
2021-08-12 12:00:00+00:00,0.296,0.082,0.105,4.248,1.692,6.079,0.000,0.000,0.011,0.000,0.000,0.002,0.011,1.648,0.006,0.000,0.000,0.000,5.895,0.089,0.095,0.000,0.000,2.024,0.260,1.245,0.001,0.000,0.165,0.126,6.070,0.001,0.003,0.000,0.001,0.006,0.000,0.235,2.556,0.001,0.291,0.049,0.000,0.025,0.000,2.720,0.364,0.000,2.689,1.647,0.000,1.341
2021-08-12 18:00:00+00:00,2.675,7.080,0.571,2.221,9.951,10.952,0.000,0.000,0.466,0.000,0.000,0.015,3.309,4.613,0.114,0.001,0.000,0.000,12.223,0.097,1.514,0.000,0.000,3.387,1.666,4.746,0.000,0.000,6.135,5.203,2.990,0.023,0.000,0.000,0.003,0.012,0.000,0.539,14.965,0.000,1.990,0.090,0.000,0.000,0.000,5.683,0.102,0.000,11.475,1.993,0.000,2.227
2021-08-13 00:00:00+00:00,13.398,4.581,11.109,0.362,8.863,3.136,0.000,0.000,7.962,0.000,0.000,0.003,6.426,11.829,2.356,0.000,0.000,0.000,14.232,0.050,2.379,2.292,0.000,1.386,3.619,1.142,0.000,0.000,7.702,11.139,0.045,2.525,0.000,0.000,0.000,0.016,0.000,0.034,8.247,0.000,2.046,0.067,0.000,4.107,0.000,10.745,0.005,0.486,6.718,4.020,0.102,0.226
2021-08-13 06:00:00+00:00,4.462,0.508,7.008,0.006,0.414,0.021,0.000,0.918,6.969,0.000,0.002,0.002,0.198,6.648,0.043,0.321,0.000,0.043,6.013,0.004,11.343,6.193,0.000,0.136,2.929,0.769,0.000,0.004,0.016,0.884,0.002,3.681,0.000,0.000,0.000,0.000,0.000,0.000,2.319,0.000,5.062,0.019,0.000,4.136,0.000,2.527,0.000,0.032,0.036,5.109,2.789,0.126
