datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-05 18:00:00+00:00,0.020,0.020,0.021,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.021,0.020,0.032,0.021,0.020,0.024,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.021,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,1.761
2021-08-06 00:00:00+00:00,0.000,0.000,0.008,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097
2021-08-06 06:00:00+00:00,0.000,0.000,0.001,0.000,0.029,0.024,0.000,0.005,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.019,0.000,0.003,0.001,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037
2021-08-06 12:00:00+00:00,0.138,0.027,0.102,0.006,0.001,0.031,0.038,0.004,0.072,0.001,0.007,0.128,0.000,0.004,0.064,0.004,0.080,0.000,0.008,0.056,0.000,0.013,0.012,0.048,0.008,0.001,0.018,0.005,0.070,0.009,0.033,0.034,0.052,0.006,0.010,0.046,0.006,0.016,0.027,0.013,0.039,0.024,0.004,0.011,0.046,0.005,0.023,0.088,0.053,0.000,0.028,0.885
2021-08-06 18:00:00+00:00,0.021,0.012,0.073,0.001,0.043,0.080,0.646,0.064,0.014,0.000,0.017,0.051,0.000,0.003,0.005,0.088,0.035,0.041,0.002,0.018,0.022,0.013,0.000,0.199,0.247,0.015,0.073,0.065,0.016,0.007,0.003,0.049,0.050,0.020,0.001,0.015,0.062,0.037,0.000,0.119,0.004,0.024,0.045,0.038,0.004,0.132,0.024,0.074,0.044,0.000,0.535,1.922
2021-08-07 00:00:00+00:00,0.000,0.004,0.000,0.000,0.025,0.000,0.028,0.033,0.000,0.024,0.000,0.013,0.005,0.002,0.000,0.002,0.000,0.001,0.000,0.000,0.002,0.024,0.003,0.002,0.070,0.010,0.064,0.130,0.002,0.011,0.005,0.002,0.023,0.162,0.002,0.000,0.012,0.006,0.020,0.023,0.000,0.001,0.109,0.000,0.001,0.009,0.000,0.015,0.042,0.009,0.027,0.078
2021-08-07 06:00:00+00:00,0.000,0.000,0.002,0.000,0.024,0.000,0.004,0.001,0.010,0.000,0.000,0.001,0.005,0.001,0.000,0.000,0.000,0.023,0.000,0.000,0.019,0.001,0.001,0.000,0.067,0.018,0.018,0.101,0.073,0.000,0.002,0.000,0.001,0.235,0.000,0.000,0.008,0.014,0.000,0.003,0.011,0.000,0.080,0.004,0.002,0.002,0.001,0.001,0.003,0.300,0.001,0.043
2021-08-07 12:00:00+00:00,0.035,0.024,0.018,0.033,0.041,0.023,0.032,0.029,0.016,0.010,0.015,0.023,0.018,0.054,0.019,0.038,0.019,0.024,0.033,0.022,0.033,0.042,0.026,0.007,0.023,0.074,0.037,0.057,0.022,0.032,0.019,0.017,0.031,0.051,0.031,0.025,0.023,0.038,0.024,0.027,0.020,0.025,0.042,0.050,0.047,0.061,0.039,0.020,0.018,0.011,0.024,0.854
2021-08-07 18:00:00+00:00,0.012,0.032,0.004,0.004,0.042,0.076,0.329,0.059,0.175,0.028,0.046,0.018,0.118,0.003,0.006,0.000,0.055,0.020,0.137,0.009,0.026,0.070,0.027,0.001,0.013,0.630,0.005,0.299,0.054,0.038,0.144,0.039,0.387,0.139,0.002,0.013,0.010,0.052,0.001,0.076,0.000,0.007,0.115,0.003,0.003,0.042,0.243,0.000,0.150,0.001,0.257,1.948
2021-08-08 00:00:00+00:00,0.000,0.000,0.000,0.001,0.000,0.027,0.033,0.001,0.009,0.000,0.001,0.000,0.069,0.009,0.001,0.000,0.047,0.000,0.002,0.001,0.000,0.000,0.381,0.000,0.004,0.770,0.000,0.003,0.004,0.000,0.000,0.000,0.008,0.006,0.000,0.002,0.000,0.001,0.000,0.003,0.000,0.000,0.028,0.000,0.000,0.000,0.009,0.000,0.333,0.030,0.024,0.099
