#AAA MM DD HH    Qaflu   Qdeflu
2015 02 27 15  1612.75  1579.76
2015 02 27 16  1638.93  1578.45
2015 02 27 17  1604.47  1576.98
2015 02 27 18  1577.85  1577.86
2015 02 27 19  1583.39  1577.90
2015 02 27 20  1622.15  1578.16
2015 02 27 21  1638.22  1577.74
2015 02 27 22  1623.14  1573.65
2015 02 27 23  1522.72  1572.20
2015 02 28 00  1414.11  1573.57
2015 02 28 01  1304.58  1574.02
2015 02 28 02  1055.36  1577.73
2015 02 28 03   991.92  1580.27
2015 02 28 04  1155.55  1578.94
2015 02 28 05  1213.62  1543.54
2015 02 28 06  1477.24  1543.23
2015 02 28 07  1694.83  1546.37
2015 02 28 08  1578.80  1551.31
2015 02 28 09  1625.23  1586.74
2015 02 28 10  1614.43  1586.93
2015 02 28 11  1549.14  1582.13
2015 02 28 12  1531.82  1581.30
2015 02 28 13  1579.10  1584.60
2015 02 28 14  1644.32  1583.83
2015 02 28 15  1593.29  1587.79
2015 02 28 16  1655.17  1589.19
2015 02 28 17  1646.47  1585.99
2015 02 28 18  1621.06  1588.07
2015 02 28 19  1597.54  1586.54
2015 02 28 20  1622.52  1584.03
2015 02 28 21  1622.10  1583.61
2015 02 28 22  1665.95  1583.48
2015 02 28 23  1655.35  1534.38
2015 03 01 00  1529.21  1452.23
2015 03 01 01  1385.48  1451.46
2015 03 01 02  1430.36  1452.35
2015 03 01 03  1438.77  1499.26
2015 03 01 04  1414.83  1579.79
2015 03 01 05  1505.95  1582.93
2015 03 01 06  1526.28  1581.27
2015 03 01 07  1529.02  1584.01
2015 03 01 08  1651.23  1585.24
2015 03 01 09  1666.29  1583.81
2015 03 01 10  1594.16  1583.16
2015 03 01 11  1603.63  1581.64
2015 03 01 12  1648.68  1582.69
2015 03 01 13  1643.72  1583.24
2015 03 01 14  1566.67  1583.17
2015 03 01 15  1605.09  1583.09
2015 03 01 16  1602.86  1580.87
2015 03 01 17  1613.54  1580.54
2015 03 01 18  1620.37  1581.88
2015 03 01 19  1614.64  1587.15
2015 03 01 20  1600.29  1589.29
2015 03 01 21  1579.77  1590.77
2015 03 01 22  1601.42  1590.42
2015 03 01 23  1579.50  1585.00
2015 03 02 00  1472.47  1582.45
2015 03 02 01  1257.39  1581.81
2015 03 02 02  1025.10  1580.46
2015 03 02 03   701.15  1580.93
2015 03 02 04   509.65  1581.89
2015 03 02 05   535.69  1585.92
2015 03 02 06   701.89  1587.17
2015 03 02 07  1187.69  1589.09
2015 03 02 08  1446.76  1589.72
2015 03 02 09  1563.22  1585.21
2015 03 02 10  1689.18  1584.70
2015 03 02 11  1583.39  1583.39
2015 03 02 12  1445.90  1583.37
2015 03 02 13  1417.84  1582.80
2015 03 02 14  1483.52  1582.49
2015 03 02 15  1225.54  1582.95
2015 03 02 16  1258.95  1583.37
2015 03 02 17  1429.27  1583.24
