#AAA MM DD HH    Qaflu   Qdeflu
2015 05 29 14   281.55   283.09
2015 05 29 15   282.62   282.62
2015 05 29 16   258.54   281.60
2015 05 29 17   233.05   279.16
2015 05 29 18   221.88   275.69
2015 05 29 19   210.20   271.69
2015 05 29 20   221.98   268.10
2015 05 29 21   234.79   265.53
2015 05 29 22   232.80   263.54
2015 05 29 23   230.78   261.52
2015 05 30 00   252.49   260.17
2015 05 30 01   244.03   259.40
2015 05 30 02   234.98   258.04
2015 05 30 03   225.49   256.23
2015 05 30 04   207.58   253.69
2015 05 30 05   220.46   251.20
2015 05 30 06   242.39   250.08
2015 05 30 07   265.96   250.59
2015 05 30 08   275.32   252.26
2015 05 30 09   285.11   254.36
2015 05 30 10   287.45   256.70
2015 05 30 11   289.66   258.92
2015 05 30 12   210.63   258.29
2015 05 30 13   197.93   254.81
2015 05 30 14   179.88   250.60
2015 05 30 15   159.42   245.51
2015 05 30 16   219.01   242.07
2015 05 30 17   212.80   240.47
2015 05 30 18   209.34   238.55
2015 05 30 19   216.73   236.72
2015 05 30 20   219.97   235.34
2015 05 30 21   217.27   234.17
2015 05 30 22   228.79   233.40
2015 05 30 23   222.17   232.93
2015 05 31 00   229.40   232.48
2015 05 31 01   235.44   232.36
2015 05 31 02   245.03   232.72
2015 05 31 03   263.12   233.91
2015 05 31 04   260.12   235.53
2015 05 31 05   264.80   237.12
2015 05 31 06   268.12   238.92
2015 05 31 07   277.89   241.00
2015 05 31 08   289.76   243.65
2015 05 31 09   300.69   246.88
2015 05 31 10   301.00   250.27
2015 05 31 11   298.03   253.45
2015 05 31 12   301.03   256.45
2015 05 31 13   302.42   259.38
2015 05 31 14   306.98   262.39
2015 05 31 15   306.76   265.25
2015 05 31 16   311.12   268.08
2015 05 31 17   314.09   271.05
2015 05 31 18   310.61   273.71
2015 05 31 19   308.40   276.12
2015 05 31 20   309.07   278.33
2015 05 31 21   312.83   280.54
2015 05 31 22   311.92   282.71
2015 05 31 23   312.42   284.74
2015 06 01 00   312.86   286.72
2015 06 01 01   309.95   288.42
2015 06 01 02   306.72   289.81
2015 06 01 03   307.90   291.00
2015 06 01 04   307.44   292.07
2015 06 01 05   308.49   293.11
2015 06 01 06   311.26   294.35
2015 06 01 07   307.68   295.38
2015 06 01 08   302.30   296.15
2015 06 01 09   298.23   296.69
2015 06 01 10   296.69   296.69
2015 06 01 11   299.93   296.86
2015 06 01 12   298.51   296.97
2015 06 01 13   299.99   296.91
2015 06 01 14   300.25   297.17
2015 06 01 15   298.94   297.41
2015 06 01 16   300.64   297.57
2015 06 01 17   297.71   297.71
2015 06 01 18   300.93   297.85
2015 06 01 19   297.97   297.97
2015 06 01 20   294.89   297.97
2015 06 01 21   291.64   297.79
2015 06 01 22   289.62   297.31
2015 06 01 23   281.16   296.53
2015 06 02 00   284.75   295.51
2015 06 02 01   272.70   294.22
2015 06 02 02   280.65   292.95
2015 06 02 03   287.61   292.22
2015 06 02 04   277.67   291.51
2015 06 02 05   297.34   291.20
2015 06 02 06   283.48   291.17
2015 06 02 07   263.81   289.95
2015 06 02 08   247.70   287.66
2015 06 02 09   224.24   284.20
2015 06 02 10   207.34   279.59
2015 06 02 11   222.96   275.23
2015 06 02 12   241.56   272.31
2015 06 02 13   255.25   270.63
2015 06 02 14   270.00   270.00
2015 06 02 15   265.20   269.82
2015 06 02 16   258.52   269.28
2015 06 02 17   253.03   268.41
2015 06 02 18   247.26   267.24
2015 06 02 19   247.52   265.97
2015 06 02 20   247.88   264.79
2015 06 02 21   248.44   263.82
2015 06 02 22   252.18   262.94
2015 06 02 23   254.76   262.45
2015 06 03 00   227.29   261.11
2015 06 03 01   220.21   258.64
2015 06 03 02   209.71   255.83
2015 06 03 03   195.46   252.34
2015 06 03 04   213.94   249.29
2015 06 03 05   208.44   246.87
2015 06 03 06   205.93   244.37
2015 06 03 07   206.58   241.94
2015 06 03 08   229.60   240.36
2015 06 03 09   236.75   239.83
2015 06 03 10   231.72   239.40
2015 06 03 11   234.40   239.01
2015 06 03 12   211.87   238.01
2015 06 03 13   205.45   236.19
2015 06 03 14   214.61   234.60
2015 06 03 15   210.14   233.19
2015 06 03 16   210.30   231.82
2015 06 03 17   228.34   231.42
2015 06 03 18   242.80   232.04
2015 06 03 19   245.45   233.16
2015 06 03 20   249.79   234.42
2015 06 03 21   239.84   235.23
2015 06 03 22   222.78   235.08
2015 06 03 23   226.89   234.58
2015 06 04 00   231.18   234.26
2015 06 04 01   226.10   233.79
2015 06 04 02   223.99   233.21
2015 06 04 03   229.64   232.71
2015 06 04 04   226.26   232.41
2015 06 04 05   232.24   232.24
2015 06 04 06   235.50   232.42
2015 06 04 07   226.24   232.39
2015 06 04 08   225.97   232.12
2015 06 04 09   220.87   231.63
2015 06 04 10   221.74   230.96
2015 06 04 11   222.77   230.46
2015 06 04 12   220.64   229.86
2015 06 04 13   220.13   229.35
2015 06 04 14   219.57   228.79
2015 06 04 15   222.16   228.31
2015 06 04 16   223.36   227.98
2015 06 04 17   221.24   222.78
2015 06 04 18   204.94   204.94
2015 06 04 19   195.80   195.80
2015 06 04 20   195.44   195.44
2015 06 04 21   192.15   199.84
2015 06 04 22   201.27   216.64
2015 06 04 23   193.32   224.07
2015 06 05 00   207.32   222.69
2015 06 05 01   214.27   221.95
2015 06 05 02   221.60   221.60
2015 06 05 03   212.10   221.33
2015 06 05 04   191.08   220.29
2015 06 05 05   227.36   219.67
2015 06 05 06   196.32   219.38
2015 06 05 07   225.03   218.88
2015 06 05 08   238.09   219.64
2015 06 05 09   194.89   219.49
2015 06 05 10   218.74   218.74
2015 06 05 11   215.58   218.65
2015 06 05 12   196.30   217.83
2015 06 05 13   199.79   216.70
2015 06 05 14   201.91   215.75
2015 06 05 15   196.44   214.88
2015 06 05 16   203.34   214.10
2015 06 05 17   201.19   213.49
2015 06 05 18   211.66   213.20
2015 06 05 19   222.59   213.37
2015 06 05 20   234.22   214.24
2015 06 05 21   246.47   215.72
2015 06 05 22   245.01   217.34
2015 06 05 23   245.14   219.01
2015 06 06 00   243.38   220.32
2015 06 06 01   224.02   220.95
2015 06 06 02   208.30   220.60
2015 06 06 03   185.54   214.75
2015 06 06 04   162.72   208.83
2015 06 06 05   156.98   206.18
2015 06 06 06   157.48   203.60
2015 06 06 07   162.65   205.69
2015 06 06 08   168.93   207.36
2015 06 06 09   174.80   205.54
2015 06 06 10   192.12   204.41
2015 06 06 11   194.65   203.87
2015 06 06 12   198.84   203.44
2015 06 06 13   203.39   203.39
2015 06 06 14   189.19   203.02
2015 06 06 15   190.06   202.36
2015 06 06 16   186.27   201.64
2015 06 06 17   187.01   200.84
2015 06 06 18   183.11   200.02
2015 06 06 19   182.20   199.11
2015 06 06 20   182.95   198.32
2015 06 06 21   175.85   197.37
2015 06 06 22   181.16   196.53
2015 06 06 23   180.48   195.85
2015 06 07 00   176.58   195.03
2015 06 07 01   183.56   194.32
2015 06 07 02   178.28   193.65
2015 06 07 03   172.78   192.77
2015 06 07 04   176.51   191.89
2015 06 07 05   172.63   191.08
2015 06 07 06   167.11   190.17
2015 06 07 07   170.76   189.21
2015 06 07 08   173.13   188.51
2015 06 07 09   172.59   187.97
2015 06 07 10   173.47   187.31
2015 06 07 11   176.07   186.83
2015 06 07 12   167.78   186.23
2015 06 07 13   167.01   185.46
2015 06 07 14   166.23   184.67
2015 06 07 15   160.66   183.72
2015 06 07 16   164.28   182.73
2015 06 07 17   161.75   181.73
2015 06 07 18   167.09   180.93
2015 06 07 19   163.35   180.26
2015 06 07 20   164.23   179.61
2015 06 07 21   165.20   179.04
2015 06 07 22   160.03   178.48
2015 06 07 23   164.12   177.95
2015 06 08 00   161.95   177.32
2015 06 08 01   156.52   176.50
2015 06 08 02   160.24   175.62
2015 06 08 03   159.43   174.80
2015 06 08 04   157.23   174.14
2015 06 08 05   162.82   173.58
2015 06 08 06   160.87   173.17
2015 06 08 07   158.85   172.68
2015 06 08 08   161.51   172.27
2015 06 08 09   156.46   171.83
2015 06 08 10   159.04   171.34
2015 06 08 11   157.06   170.90
2015 06 08 12   154.92   170.29
2015 06 08 13   159.03   169.79
2015 06 08 14   146.05   169.11
2015 06 08 15   148.26   168.25
2015 06 08 16   149.07   167.51
2015 06 08 17   154.60   166.89
2015 06 08 18   158.82   166.51
2015 06 08 19   149.14   166.05
2015 06 08 20   145.53   165.51
2015 06 08 21   148.17   165.08
2015 06 08 22   144.52   164.50
2015 06 08 23   151.79   164.09
2015 06 09 00   140.41   163.47
2015 06 09 01   145.75   162.66
2015 06 09 02   165.50   162.42
2015 06 09 03   160.80   162.34
2015 06 09 04   198.24   162.89
2015 06 09 05   175.91   163.61
2015 06 09 06   157.66   163.81
2015 06 09 07   174.69   163.93
2015 06 09 08   153.19   163.95
2015 06 09 09   160.72   163.80
2015 06 09 10   166.82   163.74
2015 06 09 11   151.27   163.56
2015 06 09 12   166.43   163.36
2015 06 09 13   164.90   163.37
2015 06 09 14   193.07   163.86
2015 06 09 15   205.15   165.18
2015 06 09 16   195.69   166.48
2015 06 09 17   202.98   167.62
2015 06 09 18   183.92   168.54
2015 06 09 19   178.07   168.84
2015 06 09 20   175.24   169.09
2015 06 09 21   180.17   169.41
2015 06 09 22   183.66   169.83
2015 06 09 23   188.94   170.50
2015 06 10 00   186.47   171.10
2015 06 10 01   188.62   171.71
2015 06 10 02   189.24   172.33
2015 06 10 03   194.57   173.04
2015 06 10 04   196.95   173.89
2015 06 10 05   194.81   174.83
2015 06 10 06   198.74   175.69
2015 06 10 07   196.51   176.53
2015 06 10 08   206.80   177.59
2015 06 10 09   208.03   178.82
2015 06 10 10   209.34   180.13
2015 06 10 11   216.96   181.60
2015 06 10 12   213.69   182.95
2015 06 10 13   216.47   184.19
2015 06 10 14   213.12   185.44
2015 06 10 15   212.67   186.54
2015 06 10 16   215.44   187.77
2015 06 10 17   238.77   189.58
2015 06 10 18   214.27   191.22
2015 06 10 19   213.82   192.30
2015 06 10 20   210.25   193.34
2015 06 10 21   185.89   193.58
2015 06 10 22   209.21   193.84
2015 06 10 23   203.64   194.42
2015 06 11 00   207.11   194.82
2015 06 11 01   201.35   195.20
2015 06 11 02   198.49   195.41
2015 06 11 03   197.08   195.54
2015 06 11 04   197.25   195.71
2015 06 11 05   195.90   195.90
2015 06 11 06   192.88   195.95
2015 06 11 07   191.18   195.80
2015 06 11 08   184.59   195.35
2015 06 11 09   190.27   194.88
2015 06 11 10   189.97   194.58
2015 06 11 11   186.60   194.29
2015 06 11 12   187.83   193.98
2015 06 11 13   179.80   193.64
2015 06 11 14   180.67   192.96
2015 06 11 15   183.15   192.38
2015 06 11 16   176.43   191.80
2015 06 11 17   180.23   190.99
2015 06 11 18   171.82   190.27
2015 06 11 19   166.22   189.28
2015 06 11 20   169.76   188.21
2015 06 11 21   167.28   187.27
2015 06 11 22   167.92   186.37
2015 06 11 23   174.96   185.72
2015 06 12 00   168.19   185.09
2015 06 12 01   164.28   184.26
2015 06 12 02   168.18   183.55
2015 06 12 03   164.43   182.87
2015 06 12 04   166.85   182.22
2015 06 12 05   161.57   181.56
2015 06 12 06   162.29   180.74
2015 06 12 07   155.12   179.72
2015 06 12 08   155.67   178.73
2015 06 12 09   162.57   177.94
2015 06 12 10   160.45   177.36
2015 06 12 11   164.73   177.03
2015 06 12 12   159.61   176.52
2015 06 12 13   155.83   175.82
2015 06 12 14   155.03   175.01
2015 06 12 15   151.13   174.19
2015 06 12 16   154.98   173.43
2015 06 12 17   152.69   172.68
2015 06 12 18   150.33   171.85
2015 06 12 19   154.02   170.93
2015 06 12 20   150.23   170.21
2015 06 12 21   152.63   169.54
2015 06 12 22   148.91   168.90
2015 06 12 23   146.67   168.19
2015 06 13 00   152.08   167.46
2015 06 13 01   151.51   166.88
2015 06 13 02   152.47   166.30
2015 06 13 03   150.36   165.74
2015 06 13 04   146.69   165.14
2015 06 13 05   146.02   164.46
2015 06 13 06   148.50   163.87
2015 06 13 07   149.59   163.43
2015 06 13 08   146.10   163.01
2015 06 13 09   147.17   162.54
2015 06 13 10   148.30   162.13
2015 06 13 11   141.66   161.65
2015 06 13 12   147.19   161.02
2015 06 13 13   145.27   160.64
2015 06 13 14   151.10   160.33
2015 06 13 15   164.81   160.20
2015 06 13 16   155.63   160.24
2015 06 13 17   157.15   160.22
2015 06 13 18   150.75   159.98
2015 06 13 19   141.11   159.56
2015 06 13 20   140.61   159.06
2015 06 13 21   136.88   158.40
2015 06 13 22   137.77   157.75
2015 06 13 23   135.73   157.25
2015 06 14 00   142.82   156.65
2015 06 14 01   146.99   156.22
2015 06 14 02   146.72   155.94
2015 06 14 03   149.47   155.62
2015 06 14 04   143.04   155.33
2015 06 14 05   142.67   154.97
2015 06 14 06   137.63   154.54
2015 06 14 07   134.06   154.04
2015 06 14 08   141.34   153.64
2015 06 14 09   137.89   153.26
2015 06 14 10   135.89   152.80
2015 06 14 11   140.09   152.39
2015 06 14 12   136.60   151.97
2015 06 14 13   136.18   151.56
2015 06 14 14   138.96   151.25
2015 06 14 15   137.03   150.86
2015 06 14 16   135.13   150.50
2015 06 14 17   125.34   149.94
2015 06 14 18   152.64   149.56
2015 06 14 19   158.92   149.69
2015 06 14 20   165.35   149.98
2015 06 14 21   175.11   150.52
2015 06 14 22   146.12   150.73
2015 06 14 23   144.54   150.69
2015 06 15 00   138.21   150.51
2015 06 15 01   144.19   150.34
2015 06 15 02   147.29   150.36
2015 06 15 03   148.76   150.30
2015 06 15 04   151.84   150.30
2015 06 15 05   137.89   150.19
2015 06 15 06   154.78   150.17
2015 06 15 07   147.16   150.24
2015 06 15 08   148.69   150.23
2015 06 15 09   156.44   150.29
2015 06 15 10   134.79   150.16
2015 06 15 11   140.66   149.89
2015 06 15 12   143.52   149.67
2015 06 15 13   143.37   149.52
2015 06 15 14   141.66   149.34
2015 06 15 15   139.92   149.14
2015 06 15 16   135.11   148.95
2015 06 15 17   136.39   148.69
2015 06 15 18   140.78   148.47
2015 06 15 19   143.78   148.39
2015 06 15 20   142.15   148.30
2015 06 15 21   143.59   148.21
2015 06 15 22   145.05   148.13
2015 06 15 23   143.48   148.09
2015 06 16 00   144.87   147.95
2015 06 16 01   146.32   147.86
2015 06 16 02   144.68   147.75
2015 06 16 03   142.94   147.55
2015 06 16 04   142.80   147.42
2015 06 16 05   139.58   147.26
2015 06 16 06   139.41   147.10
2015 06 16 07   137.67   146.89
2015 06 16 08   135.89   146.65
2015 06 16 09   132.52   146.36
2015 06 16 10   130.65   146.03
2015 06 16 11   130.34   145.72
2015 06 16 12   131.56   145.40
2015 06 16 13   134.41   145.17
2015 06 16 14   132.67   144.97
2015 06 16 15   127.83   144.74
2015 06 16 16   135.36   144.59
2015 06 16 17   138.26   144.41
2015 06 16 18   128.90   144.27
2015 06 16 19   131.85   144.15
2015 06 16 20   128.66   144.03
2015 06 16 21   120.81   143.87
2015 06 16 22   131.44   143.74
2015 06 16 23   131.34   143.65
2015 06 17 00   123.54   143.52
2015 06 17 01   128.07   143.44
2015 06 17 02   128.01   143.38
2015 06 17 03   129.52   143.35
2015 06 17 04   128.22   143.34
2015 06 17 05   127.18   143.32
2015 06 17 06   124.11   143.32
2015 06 17 07   124.72   143.42
2015 06 17 08   124.31   143.52
2015 06 17 09   120.55   143.60
2015 06 17 10   123.21   143.70
2015 06 17 11   123.28   143.76
2015 06 17 12   125.81   143.74
2015 06 17 13   128.43   143.80
2015 06 17 14   138.66   143.78
2015 06 17 15   142.39   143.67
2015 06 17 16   148.81   143.68
2015 06 17 17   147.45   143.61
2015 06 17 18   137.13   143.54
2015 06 17 19   139.65   143.49
2015 06 17 20   133.29   143.53
2015 06 17 21   138.35   143.47
2015 06 17 22   148.60   143.47
2015 06 17 23   151.17   143.48
2015 06 18 00   158.73   143.37
2015 06 18 01   165.12   143.35
2015 06 18 02   165.10   143.33
2015 06 18 03   159.95   143.30
2015 06 18 04   162.52   143.31
2015 06 18 05   161.26   143.33
2015 06 18 06   164.63   143.37
2015 06 18 07   167.99   143.40
2015 06 18 08   173.86   143.37
2015 06 18 09   182.68   143.48
2015 06 18 10   183.56   143.59
2015 06 18 11   197.68   143.88
2015 06 18 12   201.35   144.47
2015 06 18 13   200.63   145.29
2015 06 18 14   211.07   146.50
2015 06 18 15   217.22   148.04
2015 06 18 16   217.43   149.79
2015 06 18 17   222.16   151.45
2015 06 18 18   222.32   153.15
2015 06 18 19   221.03   154.92
2015 06 18 20   229.13   156.88
2015 06 18 21   232.95   159.16
2015 06 18 22   233.75   161.50
2015 06 18 23   237.69   163.90
2015 06 19 00   254.26   166.64
2015 06 19 01   273.13   170.14
2015 06 19 02   289.63   174.34
2015 06 19 03   306.83   179.24
2015 06 19 04   305.96   184.52
2015 06 19 05   298.82   189.67
2015 06 19 06   292.85   194.46
2015 06 19 07   277.15   198.75
2015 06 19 08   268.47   202.37
2015 06 19 09   260.84   205.50
2015 06 19 10   257.43   208.23
2015 06 19 11   253.71   210.67
2015 06 19 12   249.76   212.87
2015 06 19 13   246.97   214.69
2015 06 19 14   240.86   216.26
2015 06 19 15   235.99   217.54
2015 06 19 16   232.28   218.44
2015 06 19 17   226.82   219.14
2015 06 19 18   227.31   219.63
2015 06 19 19   218.21   219.75
2015 06 19 20   215.04   219.65
2015 06 19 21   214.88   219.49
2015 06 19 22   211.48   219.16
2015 06 19 23   207.98   218.74
2015 06 20 00   202.53   217.91
2015 06 20 01   201.56   216.93
2015 06 20 02   195.95   215.93
2015 06 20 03   205.78   215.01
2015 06 20 04   203.82   214.58
2015 06 20 05   201.65   213.95
2015 06 20 06   201.03   213.33
2015 06 20 07   195.69   212.60
2015 06 20 08   197.90   211.74
2015 06 20 09   194.18   211.09
2015 06 20 10   198.00   210.30
2015 06 20 11   199.00   209.76
2015 06 20 12   199.95   209.18
2015 06 20 13   197.71   208.47
2015 06 20 14   197.08   207.84
2015 06 20 15   201.12   207.27
2015 06 20 16   196.04   206.80
2015 06 20 17   200.17   206.32
2015 06 20 18   191.95   205.78
2015 06 20 19   188.06   204.97
2015 06 20 20   190.35   204.19
2015 06 20 21   180.22   203.29
2015 06 20 22   190.10   202.39
2015 06 20 23   192.63   201.86
2015 06 21 00   189.01   201.30
2015 06 21 01   191.47   200.69
2015 06 21 02   190.99   200.21
2015 06 21 03   190.49   199.72
2015 06 21 04   197.87   199.41
2015 06 21 05   200.95   199.42
2015 06 21 06   194.73   199.35
2015 06 21 07   191.35   199.04
2015 06 21 08   187.89   198.65
2015 06 21 09   193.72   198.33
2015 06 21 10   190.39   198.07
2015 06 21 11   186.89   197.65
2015 06 21 12   186.34   197.11
2015 06 21 13   182.76   196.59
2015 06 21 14   183.63   195.93
2015 06 21 15   187.75   195.44
2015 06 21 16   193.65   195.19
2015 06 21 17   187.14   194.82
2015 06 21 18   193.05   194.59
2015 06 21 19   191.38   194.46
2015 06 21 20   172.40   193.93
2015 06 21 21   187.15   193.30
2015 06 21 22   191.56   193.10
2015 06 21 23   202.50   193.28
2015 06 22 00   223.35   194.15
2015 06 22 01   220.05   195.46
2015 06 22 02   213.34   196.43
2015 06 22 03   203.13   196.98
2015 06 22 04   187.63   196.85
2015 06 22 05   182.39   196.23
2015 06 22 06   186.49   195.71
2015 06 22 07   184.48   195.24
2015 06 22 08   187.11   194.79
2015 06 22 09   193.07   194.61
2015 06 22 10   188.32   194.46
2015 06 22 11   189.66   194.27
2015 06 22 12   197.37   194.30
2015 06 22 13   194.35   194.35
2015 06 22 14   192.72   194.25
2015 06 22 15   205.16   194.39
2015 06 22 16   191.45   194.53
2015 06 22 17   189.73   194.34
2015 06 22 18   189.48   194.09
2015 06 22 19   173.53   193.51
2015 06 22 20   180.60   192.90
2015 06 22 21   181.63   192.39
2015 06 22 22   182.76   191.98
2015 06 22 23   185.50   191.65
2015 06 23 00   185.08   191.23
2015 06 23 01   192.60   191.06
2015 06 23 02   205.22   191.38
2015 06 23 03   213.77   192.24
2015 06 23 04   230.55   193.66
2015 06 23 05   230.75   195.39
2015 06 23 06   229.32   197.03
2015 06 23 07   232.43   198.61
2015 06 23 08   226.18   200.05
2015 06 23 09   233.85   201.57
2015 06 23 10   221.40   202.95
2015 06 23 11   216.10   203.80
2015 06 23 12   215.18   204.42
2015 06 23 13   206.24   204.70
2015 06 23 14   214.14   204.92
2015 06 23 15   212.99   205.30
2015 06 23 16   218.17   205.87
2015 06 23 17   207.79   206.25
2015 06 23 18   211.01   206.40
2015 06 23 19   208.09   206.56
2015 06 23 20   204.99   206.53
2015 06 23 21   216.00   206.78
2015 06 23 22   210.19   207.12
2015 06 23 23   213.62   207.47
2015 06 24 00   207.61   207.61
2015 06 24 01   204.42   207.50
2015 06 24 02   207.39   207.39
2015 06 24 03   202.55   207.16
2015 06 24 04   203.90   206.98
2015 06 24 05   205.29   206.83
2015 06 24 06   197.33   206.55
2015 06 24 07   203.16   206.23
2015 06 24 08   202.96   206.03
2015 06 24 09   204.37   205.90
2015 06 24 10   215.38   206.16
2015 06 24 11   222.19   206.81
2015 06 24 12   219.84   207.54
2015 06 24 13   222.05   208.21
2015 06 24 14   221.23   208.93
2015 06 24 15   210.85   209.31
2015 06 24 16   214.11   209.49
2015 06 24 17   214.37   209.75
2015 06 24 18   233.49   210.43
2015 06 24 19   225.23   211.40
2015 06 24 20   229.19   212.27
2015 06 24 21   230.13   213.22
2015 06 24 22   212.12   213.66
2015 06 24 23   227.85   214.01
2015 06 25 00   225.39   214.63
2015 06 25 01   224.37   215.15
2015 06 25 02   220.14   215.53
2015 06 25 03   214.08   215.61
2015 06 25 04   215.58   215.58
2015 06 25 05   214.03   215.56
2015 06 25 06   217.11   215.57
2015 06 25 07   215.64   215.64
2015 06 25 08   215.69   215.69
2015 06 25 09   214.20   215.74
2015 06 25 10   212.52   215.59
2015 06 25 11   217.05   215.52
2015 06 25 12   207.61   215.30
2015 06 25 13   208.64   214.79
2015 06 25 14   201.99   214.28
2015 06 25 15   199.75   213.59
2015 06 25 16   206.90   213.05
2015 06 25 17   217.63   213.02
2015 06 25 18   202.09   212.85
2015 06 25 19   199.92   212.22
2015 06 25 20   197.72   211.55
2015 06 25 21   181.25   210.46
2015 06 25 22   200.24   209.47
2015 06 25 23   199.76   208.98
2015 06 26 00   189.75   208.20
2015 06 26 01   185.56   207.08
2015 06 26 02   182.81   205.87
2015 06 26 03   184.73   204.72
2015 06 26 04   189.99   203.83
2015 06 26 05   190.89   203.19
2015 06 26 06   190.27   202.57
2015 06 26 07   181.78   201.76
2015 06 26 08   182.38   200.83
2015 06 26 09   153.46   167.30
2015 06 26 10   148.04   166.49
2015 06 26 11   148.72   165.62
2015 06 26 12   147.85   164.76
2015 06 26 13   175.06   196.58
2015 06 26 14   174.07   195.59
2015 06 26 15   174.63   194.62
2015 06 26 16   175.27   193.72
2015 06 26 17   169.63   192.69
2015 06 26 18   185.82   191.98
2015 06 26 19   174.50   191.41
2015 06 26 20   167.45   190.51
2015 06 26 21   177.41   189.71
2015 06 26 22   161.13   188.80
2015 06 26 23   170.91   187.82
2015 06 27 00   174.79   187.09
2015 06 27 01   179.02   186.71
2015 06 27 02   181.81   186.42
2015 06 27 03   192.57   186.42
2015 06 27 04   205.41   186.96
2015 06 27 05   204.53   187.62
2015 06 27 06   213.14   188.54
2015 06 27 07   209.56   189.58
2015 06 27 08   202.67   190.38
2015 06 27 09   192.27   190.74
2015 06 27 10   189.20   190.74
2015 06 27 11   185.93   190.54
2015 06 27 12   179.40   190.16
2015 06 27 13   185.17   189.78
2015 06 27 14   186.54   189.62
2015 06 27 15   203.76   189.93
2015 06 27 16   209.13   190.68
2015 06 27 17   208.46   191.55
2015 06 27 18   212.38   192.40
2015 06 27 19   199.12   192.97
2015 06 27 20   201.00   193.31
2015 06 27 21   196.70   193.62
2015 06 27 22   185.90   193.59
2015 06 27 23   191.93   193.47
2015 06 28 00   190.27   193.35
2015 06 28 01   196.34   193.27
2015 06 28 02   204.32   193.57
2015 06 28 03   201.64   193.95
2015 06 28 04   208.28   194.44
2015 06 28 05   210.48   195.11
2015 06 28 06   214.34   195.89
2015 06 28 07   215.21   196.77
2015 06 28 08   222.66   198.06
2015 06 28 09   228.62   199.41
2015 06 28 10   231.60   200.86
2015 06 28 11   236.31   202.49
2015 06 28 12   234.62   203.88
2015 06 28 13   234.61   205.41
2015 06 28 14   237.71   206.97
2015 06 28 15   242.45   208.63
2015 06 28 16   244.24   210.41
2015 06 28 17   246.11   212.29
2015 06 28 18   244.81   214.07
2015 06 28 19   243.37   215.70
2015 06 28 20   243.37   217.23
2015 06 28 21   244.91   218.78
2015 06 28 22   249.59   220.37
2015 06 28 23   244.97   221.91
2015 06 29 00   243.14   223.15
2015 06 29 01   253.78   224.58
2015 06 29 02   241.24   225.87
2015 06 29 03   242.11   226.74
2015 06 29 04   243.03   227.66
2015 06 29 05   232.82   228.21
2015 06 29 06   236.49   228.81
2015 06 29 07   232.32   229.24
2015 06 29 08   230.98   229.45
2015 06 29 09   228.02   229.55
2015 06 29 10   226.21   229.28
2015 06 29 11   231.15   229.61
2015 06 29 12   226.53   229.61
2015 06 29 13   221.45   229.14
2015 06 29 14   228.84   228.84
2015 06 29 15   226.75   228.29
2015 06 29 16   226.53   228.07
2015 06 29 17   232.78   228.17
2015 06 29 18   231.52   228.44
2015 06 29 19   236.52   228.83
2015 06 29 20   262.86   230.58
2015 06 29 21   303.39   234.22
2015 06 29 22   291.37   237.56
2015 06 29 23   299.84   241.43
2015 06 30 00   285.98   244.47
2015 06 30 01   253.73   246.04
2015 06 30 02   282.09   248.27
2015 06 30 03   289.11   250.68
2015 06 30 04   299.65   253.53
2015 06 30 05   304.33   256.67
2015 06 30 06   297.92   259.48
2015 06 30 07   287.69   261.56
2015 06 30 08   276.72   262.88
2015 06 30 09   271.30   263.62
2015 06 30 10   264.07   264.07
2015 06 30 11   260.59   263.66
2015 06 30 12   255.23   262.92
2015 06 30 13   249.49   261.79
2015 06 30 14   246.52   260.35
2015 06 30 15   245.55   259.39
2015 06 30 16   241.41   258.32
2015 06 30 17   240.31   257.22
2015 06 30 18   240.79   256.16
2015 06 30 19   238.21   255.12
2015 06 30 20   233.87   253.86
2015 06 30 21   232.53   252.52
2015 06 30 22   226.38   250.97
2015 06 30 23   219.94   249.15
2015 07 01 00   224.77   237.06
2015 07 01 01   219.32   219.32
2015 07 01 02   213.09   202.33
2015 07 01 03   220.30   186.48
2015 07 01 04   219.14   182.24
2015 07 01 05   215.26   184.51
2015 07 01 06   218.98   186.70
2015 07 01 07   211.55   188.49
2015 07 01 08   206.71   189.80
2015 07 01 09   207.82   190.91
2015 07 01 10   207.39   192.02
2015 07 01 11   205.38   193.08
2015 07 01 12   206.88   205.34
2015 07 01 13   208.43   222.26
2015 07 01 14   224.77   238.61
2015 07 01 15   228.42   254.56
2015 07 01 16   232.27   258.41
2015 07 01 17   244.82   257.12
2015 07 01 18   234.45   255.97
2015 07 01 19   232.97   254.49
2015 07 01 20   234.76   253.21
2015 07 01 21   232.02   252.00
2015 07 01 22   237.27   251.10
2015 07 01 23   249.13   250.67
2015 07 02 00   253.74   250.67
2015 07 02 01   258.66   250.97
2015 07 02 02   262.16   251.40
2015 07 02 03   264.46   252.16
2015 07 02 04   266.83   253.00
2015 07 02 05   270.91   254.00
2015 07 02 06   275.25   255.26
2015 07 02 07   278.21   256.69
2015 07 02 08   279.70   258.18
2015 07 02 09   282.86   259.80
2015 07 02 10   284.37   261.31
2015 07 02 11   287.45   262.85
2015 07 02 12   290.62   264.49
2015 07 02 13   292.23   266.10
2015 07 02 14   295.64   267.97
2015 07 02 15   291.14   269.62
2015 07 02 16   294.19   271.13
2015 07 02 17   292.62   272.63
2015 07 02 18   290.71   273.80
2015 07 02 19   309.34   275.53
