#AAA MM DD HH    Qaflu   Qdeflu
2015 02 20 21   161.12   161.12
2015 02 20 22   161.42   161.18
2015 02 20 23   161.74   161.28
2015 02 21 00   161.85   161.39
2015 02 21 01   161.95   161.49
2015 02 21 02   161.52   161.52
2015 02 21 03   160.97   161.44
2015 02 21 04   161.37   161.37
2015 02 21 05   162.15   161.45
2015 02 21 06   162.86   161.69
2015 02 21 07   163.72   162.08
2015 02 21 08   163.98   162.57
2015 02 21 09   164.00   163.06
2015 02 21 10   164.25   163.55
2015 02 21 11   164.84   164.14
2015 02 21 12   165.03   164.79
2015 02 21 13   164.99   165.23
2015 02 21 14   164.68   165.38
2015 02 21 15   163.51   165.15
2015 02 21 16   164.55   164.79
2015 02 21 17   162.23   164.33
2015 02 21 18   164.25   164.01
2015 02 21 19   165.67   164.26
2015 02 21 20   164.51   164.51
2015 02 21 21   167.21   164.87
2015 02 21 22   165.78   165.32
2015 02 21 23   165.33   165.33
2015 02 22 00   165.53   165.30
2015 02 22 01   165.58   165.35
2015 02 22 02   165.61   165.38
2015 02 22 03   166.21   165.51
2015 02 22 04   166.72   165.79
2015 02 22 05   166.76   166.06
2015 02 22 06   166.98   166.28
2015 02 22 07   166.36   166.36
2015 02 22 08   165.99   166.23
2015 02 22 09   166.10   166.10
2015 02 22 10   165.82   166.05
2015 02 22 11   165.77   166.01
2015 02 22 12   166.00   166.00
2015 02 22 13   165.82   166.05
2015 02 22 14   165.84   166.07
2015 02 22 15   166.09   166.09
2015 02 22 16   165.86   166.09
2015 02 22 17   165.77   166.01
2015 02 22 18   165.90   165.90
2015 02 22 19   166.41   165.94
2015 02 22 20   167.12   166.18
2015 02 22 21   167.97   166.57
2015 02 22 22   168.70   167.07
2015 02 22 23   168.73   167.56
2015 02 23 00   168.59   167.89
2015 02 23 01   168.83   168.13
2015 02 23 02   168.78   168.32
2015 02 23 03   168.92   168.46
2015 02 23 04   169.06   168.60
2015 02 23 05   168.39   168.62
2015 02 23 06   168.58   168.58
2015 02 23 07   168.58   168.58
2015 02 23 08   168.58   168.58
2015 02 23 09   168.90   168.67
2015 02 23 10   168.62   168.86
2015 02 23 11   168.64   169.11
2015 02 23 12   168.82   169.52
2015 02 23 13   168.57   169.98
2015 02 23 14   168.42   170.29
2015 02 23 15   167.46   170.27
2015 02 23 16   166.45   169.73
2015 02 23 17   165.82   168.86
2015 02 23 18   165.40   167.98
2015 02 23 19   165.63   167.26
2015 02 23 20   166.16   166.87
2015 02 23 21   166.01   166.71
2015 02 23 22   165.93   166.63
2015 02 23 23   166.09   166.56
2015 02 24 00   165.87   166.57
2015 02 24 01   164.86   166.50
2015 02 24 02   163.77   166.11
2015 02 24 03   163.23   165.57
2015 02 24 04   162.92   165.02
2015 02 24 05   163.90   164.60
2015 02 24 06   165.00   164.53
2015 02 24 07   165.37   164.67
2015 02 24 08   165.54   164.83
2015 02 24 09   165.70   165.00
2015 02 24 10   165.36   165.12
2015 02 24 11   165.57   165.34
2015 02 24 12   165.37   165.60
2015 02 24 13   165.38   165.85
2015 02 24 14   165.72   166.18
2015 02 24 15   165.36   166.53
2015 02 24 16   165.32   166.72
2015 02 24 17   165.55   166.72
2015 02 24 18   165.61   166.55
2015 02 24 19   165.98   166.21
2015 02 24 20   166.14   165.90
2015 02 24 21   165.87   165.63
2015 02 24 22   165.91   165.44
2015 02 24 23   166.37   165.43
2015 02 25 00   167.26   165.62
2015 02 25 01   168.42   166.08
2015 02 25 02   169.01   166.67
2015 02 25 03   169.29   167.19
2015 02 25 04   169.27   167.63
2015 02 25 05   168.94   168.00
2015 02 25 06   169.03   168.33
2015 02 25 07   169.17   168.70
2015 02 25 08   169.08   169.08
2015 02 25 09   169.43   169.43
2015 02 25 10   168.46   169.63
2015 02 25 11   167.41   169.51
2015 02 25 12   166.30   169.11
2015 02 25 13   164.99   168.50
2015 02 25 14   165.08   167.88
2015 02 25 15   164.90   167.47
2015 02 25 16   165.06   167.16
2015 02 25 17   165.21   166.85
2015 02 25 18   165.59   166.53
2015 02 25 19   165.45   166.15
2015 02 25 20   165.79   165.79
2015 02 25 21   165.88   165.64
2015 02 25 22   165.37   165.60
2015 02 25 23   165.45   165.45
2015 02 26 00   165.20   165.20
2015 02 26 01   165.42   164.95
2015 02 26 02   166.74   164.87
2015 02 26 03   167.60   165.03
2015 02 26 04   168.25   165.44
2015 02 26 05   169.86   166.11
2015 02 26 06   173.02   167.17
2015 02 26 07   173.43   168.52
2015 02 26 08   175.00   169.86
2015 02 26 09   175.80   171.12
2015 02 26 10   173.37   171.96
2015 02 26 11   173.85   172.45
2015 02 26 12   173.81   172.88
2015 02 26 13   174.95   173.31
2015 02 26 14   177.48   174.20
2015 02 26 15   181.21   175.82
2015 02 26 16   184.55   178.00
2015 02 26 17   186.64   180.32
2015 02 26 18   186.50   182.28
2015 02 26 19   185.80   183.46
2015 02 26 20   185.42   184.02
2015 02 26 21   183.45   184.15
2015 02 26 22   184.17   183.94
2015 02 26 23   184.53   183.83
2015 02 27 00   184.54   183.84
2015 02 27 01   185.56   183.92
2015 02 27 02   185.50   184.10
2015 02 27 03   185.12   184.19
2015 02 27 04   184.52   184.05
2015 02 27 05   183.72   183.72
2015 02 27 06   182.80   183.27
2015 02 27 07   182.28   182.75
2015 02 27 08   181.04   182.21
2015 02 27 09   179.72   181.59
2015 02 27 10   178.31   180.88
2015 02 27 11   176.87   180.14
2015 02 27 12   175.82   179.33
2015 02 27 13   175.24   178.51
2015 02 27 14   173.15   177.36
2015 02 27 15   155.00   173.48
2015 02 27 16   137.77   166.08
2015 02 27 17   120.16   156.89
2015 02 27 18   103.98   146.97
2015 02 27 19   103.89   139.50
2015 02 27 20   103.34   135.55
2015 02 27 21   102.94   133.39
2015 02 27 22   113.72   132.36
2015 02 27 23   129.27   131.80
2015 02 28 00   145.35   131.54
2015 02 28 01   161.44   131.69
2015 02 28 02   167.14   132.88
2015 02 28 03   167.82   135.29
2015 02 28 04   168.19   139.02
2015 02 28 05   168.43   143.86
2015 02 28 06   166.42   148.64
2015 02 28 07   164.19   152.49
2015 02 28 08   162.21   155.19
2015 02 28 09   160.38   156.87
2015 02 28 10   160.36   158.02
2015 02 28 11   160.67   159.03
2015 02 28 12   160.32   159.85
2015 02 28 13   160.12   160.35
2015 02 28 14   159.69   160.39
2015 02 28 15   143.98   158.25
2015 02 28 16   128.82   153.16
2015 02 28 17   114.01   146.52
2015 02 28 18    99.08   139.41
2015 02 28 19    99.49   134.07
2015 02 28 20    99.48   131.37
2015 02 28 21    99.21   130.05
2015 02 28 22    99.06   129.21
2015 02 28 23    99.40   128.40
2015 03 01 00   103.13   127.76
2015 03 01 01   121.27   127.48
2015 03 01 02   138.94   127.66
2015 03 01 03   157.06   128.29
2015 03 01 04   171.65   129.30
2015 03 01 05   171.79   130.54
2015 03 01 06   172.04   132.49
2015 03 01 07   171.93   135.71
2015 03 01 08   171.53   140.28
2015 03 01 09   171.85   145.89
2015 03 01 10   172.06   151.71
2015 03 01 11   172.43   156.99
2015 03 01 12   171.68   161.15
2015 03 01 13   171.74   164.25
2015 03 01 14   172.14   166.53
2015 03 01 15   171.80   168.05
2015 03 01 16   172.07   169.03
2015 03 01 17   171.56   169.68
2015 03 01 18   171.43   170.03
2015 03 01 19   170.31   170.07
2015 03 01 20   170.74   170.04
2015 03 01 21   170.48   170.01
2015 03 01 22   170.39   169.92
2015 03 01 23   170.59   169.88
2015 03 02 00   170.35   169.89
2015 03 02 01   169.76   169.76
2015 03 02 02   169.29   169.53
2015 03 02 03   169.56   169.33
2015 03 02 04   169.68   169.21
2015 03 02 05   170.16   169.22
2015 03 02 06   169.98   169.28
2015 03 02 07   169.47   169.24
2015 03 02 08   169.15   169.15
2015 03 02 09   168.89   169.13
