datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-04 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.023,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.006,0.000,0.000,1.913
2021-08-05 00:00:00+00:00,0.012,0.013,0.010,0.003,0.004,0.007,0.001,0.045,0.144,0.003,0.005,0.030,0.108,0.023,0.007,0.021,0.002,0.053,0.055,0.003,0.001,0.002,0.011,0.015,0.020,0.004,0.128,0.005,0.009,0.001,0.095,0.003,0.038,0.003,0.001,0.005,0.000,0.114,0.005,0.007,0.004,0.001,0.016,0.031,0.019,0.023,0.027,0.003,0.021,0.000,0.003,0.083
2021-08-05 06:00:00+00:00,0.034,0.008,0.003,0.018,0.009,0.022,0.013,0.046,0.014,0.033,0.006,0.091,0.044,0.077,0.014,0.069,0.014,0.056,0.039,0.009,0.040,0.009,0.009,0.048,0.008,0.007,0.075,0.005,0.030,0.019,0.118,0.009,0.085,0.043,0.012,0.008,0.009,0.042,0.101,0.032,0.051,0.012,0.026,0.012,0.018,0.027,0.017,0.007,0.013,0.018,0.011,0.027
2021-08-05 12:00:00+00:00,0.088,0.084,0.023,0.108,0.079,0.027,0.043,0.041,0.077,0.083,0.143,0.108,0.122,0.067,0.031,0.113,0.065,0.096,0.052,0.074,0.089,0.145,0.075,0.075,0.175,0.085,0.032,0.085,0.077,0.043,0.096,0.033,0.050,0.094,0.077,0.120,0.103,0.047,0.089,0.074,0.059,0.122,0.206,0.020,0.053,0.059,0.111,0.178,0.146,0.136,0.098,1.131
2021-08-05 18:00:00+00:00,0.002,0.003,0.000,0.001,0.013,0.014,0.007,0.011,0.000,0.018,0.044,0.000,0.000,0.001,0.001,0.001,0.002,0.000,0.001,0.000,0.003,0.003,0.006,0.058,0.001,0.010,0.016,0.000,0.000,0.004,0.004,0.003,0.000,0.000,0.000,0.001,0.006,0.001,0.003,0.006,0.000,0.000,0.011,0.001,0.000,0.000,0.000,0.005,0.001,0.000,0.007,1.845
2021-08-06 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.001,0.006,0.000,0.000,0.000,0.002,0.001,0.000,0.000,0.003,0.000,0.003,0.000,0.001,0.000,0.000,0.000,0.005,0.000,0.028,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.090
2021-08-06 06:00:00+00:00,0.000,0.001,0.001,0.007,0.001,0.004,0.006,0.001,0.001,0.001,0.013,0.002,0.000,0.008,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.002,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.005,0.000,0.001,0.002,0.004,0.001,0.003,0.003,0.000,0.000,0.000,0.000,0.004,0.005,0.002,0.000,0.000,0.000,0.000,0.003,0.021
2021-08-06 12:00:00+00:00,0.044,0.020,0.004,0.021,0.020,0.012,0.000,0.007,0.014,0.031,0.081,0.020,0.010,0.016,0.036,0.003,0.012,0.023,0.016,0.046,0.009,0.011,0.033,0.016,0.026,0.006,0.005,0.025,0.005,0.013,0.002,0.005,0.008,0.068,0.022,0.012,0.033,0.090,0.011,0.018,0.022,0.058,0.005,0.011,0.010,0.022,0.016,0.007,0.019,0.012,0.007,1.112
2021-08-06 18:00:00+00:00,0.000,0.004,0.005,0.000,0.005,0.003,0.038,0.009,0.016,0.014,0.002,0.000,0.000,0.001,0.004,0.005,0.000,0.072,0.000,0.016,0.707,0.001,0.072,0.012,0.001,0.059,0.028,0.099,0.036,0.000,0.033,0.000,0.023,0.016,0.000,0.132,0.018,0.099,0.000,0.056,0.001,0.001,0.002,0.001,0.096,0.031,0.002,0.040,0.006,0.016,0.008,1.884
2021-08-07 00:00:00+00:00,0.000,0.000,0.094,0.000,0.000,0.001,0.055,0.051,0.010,0.001,0.003,0.008,0.000,0.000,0.001,0.002,0.061,0.110,0.000,0.000,0.004,0.005,0.004,0.015,0.000,0.006,0.000,0.006,0.093,0.006,0.001,0.000,0.021,0.000,0.004,0.025,0.008,0.001,0.000,0.131,0.000,0.000,0.000,0.005,0.014,0.036,0.000,0.006,0.007,0.088,0.003,0.072
