datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2021-08-31 18:00:00+00:00,21.480,21.469,21.497,21.481,21.471,21.478,21.471,21.477,21.485,21.464,21.457,21.476,21.450,21.491,21.488,21.491,21.462,21.525,21.483,21.459,21.491,21.490,21.512,21.492,21.482,21.481,21.462,21.471,21.498,21.457,21.456,21.477,21.456,21.493,21.474,21.514,21.468,21.518,21.482,21.479,21.483,21.451,21.487,21.476,21.494,21.520,21.523,21.485,21.462,21.486,21.482,21.481,21.470,21.491,21.525,21.450
2021-09-01 00:00:00+00:00,21.318,21.300,21.343,21.322,21.293,21.316,21.303,21.307,21.335,21.281,21.271,21.313,21.289,21.322,21.336,21.336,21.298,21.395,21.325,21.282,21.340,21.338,21.366,21.335,21.322,21.324,21.293,21.293,21.360,21.270,21.280,21.305,21.278,21.338,21.321,21.376,21.285,21.371,21.314,21.310,21.343,21.258,21.339,21.319,21.335,21.391,21.392,21.324,21.287,21.336,21.321,21.321,21.297,21.336,21.395,21.258
2021-09-01 06:00:00+00:00,21.179,21.181,21.192,21.203,21.153,21.212,21.161,21.145,21.203,21.180,21.097,21.185,21.169,21.155,21.207,21.187,21.169,21.300,21.172,21.127,21.212,21.236,21.208,21.208,21.177,21.168,21.137,21.136,21.253,21.150,21.116,21.145,21.104,21.185,21.185,21.228,21.177,21.215,21.177,21.135,21.220,21.114,21.228,21.157,21.168,21.269,21.378,21.180,21.165,21.193,21.195,21.180,21.157,21.207,21.378,21.097
2021-09-01 12:00:00+00:00,21.007,21.022,21.006,21.059,20.977,21.065,21.002,20.955,21.032,21.087,20.912,21.021,21.007,20.965,21.045,21.002,21.002,21.168,20.986,20.984,21.043,21.081,21.016,21.086,21.042,20.975,20.951,20.943,21.110,21.013,20.918,20.963,20.913,21.005,21.008,21.042,21.022,21.028,21.004,20.931,21.055,20.943,21.073,20.959,20.973,21.115,21.303,21.005,20.999,21.009,21.079,21.007,20.977,21.043,21.303,20.912
2021-09-01 18:00:00+00:00,20.805,20.824,20.792,20.884,20.767,20.878,20.817,20.739,20.830,20.936,20.703,20.818,20.807,20.749,20.846,20.792,20.798,20.986,20.772,20.809,20.839,20.884,20.801,20.920,20.864,20.763,20.736,20.723,20.931,20.842,20.701,20.761,20.697,20.795,20.799,20.828,20.822,20.817,20.796,20.706,20.852,20.737,20.876,20.739,20.758,20.925,21.156,20.805,20.796,20.796,20.912,20.805,20.766,20.846,21.156,20.697
2021-09-02 00:00:00+00:00,20.590,20.608,20.570,20.685,20.543,20.673,20.612,20.513,20.616,20.752,20.478,20.598,20.589,20.521,20.629,20.570,20.580,20.780,20.544,20.613,20.623,20.675,20.574,20.725,20.657,20.538,20.508,20.492,20.735,20.640,20.476,20.550,20.470,20.570,20.581,20.602,20.605,20.597,20.572,20.474,20.633,20.518,20.661,20.509,20.535,20.715,20.979,20.589,20.577,20.570,20.710,20.589,20.544,20.633,20.979,20.470
2021-09-02 06:00:00+00:00,20.366,20.385,20.347,20.476,20.315,20.458,20.399,20.281,20.398,20.554,20.248,20.369,20.363,20.303,20.404,20.340,20.354,20.560,20.312,20.415,20.405,20.457,20.344,20.514,20.444,20.313,20.275,20.256,20.527,20.428,20.245,20.328,20.238,20.336,20.362,20.370,20.384,20.377,20.347,20.240,20.406,20.299,20.435,20.273,20.308,20.493,20.784,20.365,20.351,20.346,20.493,20.365,20.314,20.415,20.784,20.238
2021-09-02 12:00:00+00:00,20.135,20.156,20.114,20.253,20.080,20.233,20.174,20.043,20.170,20.340,20.011,20.138,20.129,20.089,20.172,20.104,20.122,20.332,20.074,20.203,20.183,20.230,20.108,20.293,20.221,20.084,20.038,20.018,20.310,20.214,20.009,20.098,20.004,20.104,20.133,20.133,20.155,20.147,20.124,20.002,20.174,20.076,20.203,20.040,20.075,20.262,20.576,20.133,20.118,20.118,20.265,20.133,20.088,20.203,20.576,20.002
2021-09-02 18:00:00+00:00,19.898,19.920,19.876,20.022,19.840,20.001,19.941,19.802,19.934,20.115,19.770,19.902,19.891,19.862,19.935,19.864,19.885,20.098,19.832,19.977,19.951,19.996,19.867,20.063,19.990,19.848,19.797,19.776,20.083,19.988,19.769,19.861,19.765,19.867,19.897,19.892,19.918,19.910,19.895,19.760,19.936,19.845,19.966,19.802,19.836,20.025,20.355,19.896,19.880,19.883,20.031,19.896,19.858,19.966,20.355,19.760
2021-09-03 00:00:00+00:00,19.658,19.680,19.635,19.786,19.599,19.764,19.704,19.559,19.695,19.883,19.528,19.662,19.650,19.627,19.694,19.621,19.644,19.860,19.589,19.745,19.714,19.758,19.624,19.828,19.754,19.609,19.554,19.533,19.849,19.756,19.530,19.622,19.523,19.626,19.658,19.649,19.679,19.671,19.676,19.516,19.696,19.608,19.726,19.561,19.595,19.785,20.125,19.669,19.640,19.644,19.794,19.658,19.618,19.726,20.125,19.516
2021-09-03 06:00:00+00:00,19.417,19.440,19.392,19.548,19.359,19.524,19.465,19.316,19.454,19.647,19.285,19.422,19.408,19.389,19.453,19.378,19.403,19.620,19.345,19.510,19.474,19.518,19.381,19.591,19.515,19.368,19.311,19.290,19.611,19.519,19.291,19.380,19.281,19.383,19.416,19.405,19.438,19.433,19.452,19.273,19.453,19.369,19.486,19.319,19.353,19.543,19.891,19.439,19.398,19.403,19.555,19.417,19.376,19.486,19.891,19.273
2021-09-03 12:00:00+00:00,19.177,19.200,19.151,19.310,19.120,19.285,19.225,19.074,19.213,19.411,19.043,19.184,19.168,19.151,19.211,19.136,19.162,19.381,19.103,19.274,19.235,19.277,19.139,19.352,19.276,19.128,19.069,19.048,19.373,19.282,19.053,19.140,19.039,19.142,19.176,19.163,19.197,19.196,19.221,19.030,19.212,19.130,19.246,19.079,19.111,19.302,19.653,19.210,19.157,19.162,19.317,19.177,19.135,19.246,19.653,19.030
2021-09-03 18:00:00+00:00,18.896,18.920,18.869,19.031,18.840,19.004,18.945,18.792,18.932,19.132,18.762,18.903,18.903,18.872,18.930,18.854,18.880,19.099,18.821,19.005,18.954,18.996,18.857,19.072,19.020,18.850,18.787,18.767,19.093,19.003,18.774,18.859,18.758,18.860,18.897,18.880,18.916,18.916,18.947,18.748,18.930,18.851,18.965,18.798,18.830,19.023,19.373,18.936,18.876,18.881,19.036,18.903,18.853,18.965,19.373,18.748
2021-09-04 00:00:00+00:00,18.637,18.663,18.610,18.772,18.582,18.745,18.687,18.532,18.673,18.874,18.504,18.645,18.689,18.615,18.670,18.595,18.621,18.840,18.561,18.776,18.695,18.737,18.597,18.814,18.778,18.602,18.528,18.508,18.834,18.746,18.517,18.601,18.500,18.601,18.667,18.621,18.658,18.660,18.693,18.490,18.670,18.594,18.705,18.559,18.571,18.791,19.114,18.682,18.620,18.636,18.778,18.658,18.597,18.705,19.114,18.490
2021-09-04 06:00:00+00:00,18.404,18.430,18.376,18.539,18.349,18.511,18.453,18.299,18.440,18.640,18.271,18.412,18.483,18.383,18.436,18.361,18.388,18.604,18.327,18.562,18.462,18.503,18.363,18.580,18.553,18.379,18.294,18.275,18.600,18.513,18.285,18.367,18.267,18.367,18.453,18.387,18.424,18.428,18.463,18.256,18.436,18.362,18.471,18.340,18.337,18.574,18.878,18.451,18.387,18.419,18.544,18.424,18.363,18.483,18.878,18.256
2021-09-04 12:00:00+00:00,18.174,18.201,18.146,18.308,18.120,18.281,18.224,18.070,18.209,18.431,18.047,18.182,18.272,18.154,18.205,18.131,18.158,18.378,18.100,18.342,18.232,18.272,18.133,18.350,18.329,18.158,18.065,18.046,18.369,18.283,18.057,18.138,18.038,18.137,18.235,18.157,18.194,18.199,18.236,18.027,18.205,18.133,18.241,18.121,18.112,18.352,18.644,18.224,18.170,18.199,18.313,18.199,18.133,18.272,18.644,18.027
2021-09-04 18:00:00+00:00,17.951,18.015,17.924,18.081,17.895,18.061,17.997,17.866,18.026,18.252,17.829,17.959,18.149,17.928,18.072,17.906,17.933,18.153,17.880,18.123,18.006,18.045,17.936,18.123,18.177,17.973,17.846,17.823,18.143,18.060,17.832,17.926,17.814,17.913,18.048,17.944,17.969,17.973,18.011,17.803,17.988,17.908,18.086,18.285,18.157,18.150,18.412,18.062,17.976,17.982,18.086,17.988,17.926,18.081,18.412,17.803
2021-09-05 00:00:00+00:00,17.738,17.825,17.705,17.857,17.673,18.035,17.782,17.683,17.855,18.066,17.644,17.741,18.334,17.707,18.111,17.685,17.729,17.933,17.665,17.904,17.783,17.823,17.828,17.943,18.042,17.833,17.634,17.603,17.919,17.841,17.611,17.756,17.593,17.705,17.873,17.745,17.753,17.750,17.791,17.583,17.809,17.722,17.919,18.349,18.169,18.104,18.184,19.381,17.943,17.766,17.863,17.809,17.718,17.919,19.381,17.583
2021-09-05 06:00:00+00:00,17.527,17.634,17.488,17.636,17.456,18.044,17.580,17.497,17.666,17.869,17.454,17.530,18.468,17.489,18.069,17.466,17.535,17.721,17.457,17.689,17.564,17.604,18.174,17.846,17.874,17.788,17.435,17.387,17.698,17.623,17.394,17.573,17.376,17.496,17.699,17.614,17.552,17.531,17.583,17.366,17.675,17.561,17.750,18.381,18.085,18.005,17.958,20.197,17.856,17.552,17.643,17.614,17.519,17.788,20.197,17.366
2021-09-05 12:00:00+00:00,17.318,17.485,17.275,17.419,17.252,18.021,17.379,17.307,17.625,17.676,17.260,17.321,18.496,17.275,17.955,17.252,17.338,17.510,17.289,17.475,17.350,17.389,18.544,17.706,17.690,17.900,17.236,17.174,17.533,17.409,17.181,17.378,17.201,17.286,17.645,17.504,17.412,17.316,17.414,17.154,17.653,17.451,17.845,19.737,18.934,18.175,17.736,22.096,17.718,17.549,17.426,17.426,17.314,17.690,22.096,17.154
2021-09-05 18:00:00+00:00,17.114,17.320,17.192,17.204,17.095,18.024,17.174,17.116,17.543,17.478,17.062,17.114,18.920,17.063,18.418,17.039,17.135,17.297,17.107,17.262,17.137,17.177,18.738,17.533,17.497,17.927,17.032,16.964,17.352,17.195,16.969,17.179,17.016,17.147,17.579,17.364,17.404,17.102,17.262,16.942,17.635,17.842,17.875,20.594,19.623,18.241,17.515,23.400,17.586,17.619,17.211,17.262,17.115,17.586,23.400,16.942
2021-09-06 00:00:00+00:00,16.917,17.183,17.092,16.997,16.926,17.960,16.972,16.970,18.443,17.280,16.887,17.186,19.154,16.859,18.894,16.835,16.940,17.187,16.918,17.056,16.942,17.017,18.872,17.353,17.308,17.901,16.832,16.760,17.163,16.987,16.765,16.984,16.825,16.995,17.463,17.202,17.415,16.897,17.174,16.738,17.546,18.028,17.811,21.017,19.934,18.334,17.300,24.270,17.442,17.664,17.006,17.174,16.941,17.546,24.270,16.738
2021-09-06 06:00:00+00:00,16.721,17.073,17.011,16.794,16.765,17.865,16.774,16.814,19.049,17.082,16.712,17.176,19.235,16.669,19.091,16.634,16.778,17.249,16.735,16.853,16.772,16.911,18.904,17.168,17.119,17.828,16.636,16.562,16.972,16.787,16.565,16.795,16.634,16.872,17.332,17.029,17.369,16.696,17.094,16.541,17.460,18.039,17.785,21.243,20.127,18.366,17.089,24.853,17.285,17.643,16.804,17.029,16.773,17.460,24.853,16.541
2021-09-06 12:00:00+00:00,16.527,16.943,17.438,16.593,16.683,17.757,16.577,16.700,19.295,17.015,16.531,17.083,19.322,16.516,19.145,16.438,16.624,17.431,16.563,16.652,16.612,16.843,18.862,16.981,16.934,17.719,16.442,16.368,16.781,16.590,16.379,16.607,16.461,16.788,17.228,16.852,17.326,16.498,17.015,16.346,17.393,17.987,17.710,21.347,20.219,18.317,16.881,25.208,17.194,17.564,16.606,16.881,16.592,17.438,25.208,16.346
2021-09-06 18:00:00+00:00,16.336,16.794,19.078,16.397,16.601,17.670,16.387,17.201,19.628,16.927,16.377,16.959,19.361,16.372,19.219,16.246,16.509,17.695,16.388,16.456,16.447,17.608,18.792,16.794,16.749,17.587,16.263,16.198,16.591,16.396,16.195,16.429,16.287,16.778,17.099,16.673,17.320,16.305,16.909,16.155,17.352,17.911,17.686,21.368,20.244,18.243,16.678,25.400,17.145,17.451,16.414,16.794,16.397,17.608,25.400,16.155
2021-09-07 00:00:00+00:00,16.150,16.638,21.136,16.206,16.570,17.571,16.200,17.543,20.128,16.797,16.512,16.820,19.496,16.216,19.298,16.059,16.409,17.891,16.211,16.265,16.281,19.129,18.708,16.610,16.564,17.441,16.098,16.028,16.404,16.207,16.014,16.250,16.139,16.745,16.950,16.495,17.539,16.117,16.779,15.970,17.272,17.822,17.861,21.330,20.230,18.236,16.480,25.479,17.145,17.320,16.225,16.638,16.223,17.571,25.479,15.970
2021-09-07 06:00:00+00:00,15.966,16.491,22.867,16.019,16.635,17.462,16.018,17.788,20.390,16.778,16.546,16.673,19.560,16.059,19.288,15.878,16.285,17.952,16.039,16.078,16.112,20.715,18.603,16.427,16.384,17.353,15.935,15.897,16.228,16.021,15.835,16.081,16.127,16.684,16.793,16.319,17.664,15.939,16.642,15.788,17.155,17.744,18.022,21.248,20.167,18.190,16.287,25.480,17.162,17.178,16.039,16.635,16.073,17.744,25.480,15.788
2021-09-07 12:00:00+00:00,15.798,16.344,24.356,15.860,16.678,18.043,15.838,18.750,20.485,17.462,16.639,16.521,19.575,15.907,19.258,15.700,16.142,17.966,15.868,15.895,15.971,22.580,18.497,16.311,16.205,17.358,15.770,16.117,16.801,15.992,15.676,16.118,16.277,16.602,16.636,16.143,17.675,15.763,16.496,15.611,17.020,18.653,18.093,21.132,20.063,18.094,16.097,25.413,17.244,17.027,15.857,16.602,15.987,18.043,25.413,15.611
2021-09-07 18:00:00+00:00,15.647,16.189,25.423,15.713,16.649,19.461,15.662,20.860,20.517,18.890,17.156,16.385,19.848,15.750,20.526,15.533,15.992,17.968,15.700,15.898,15.843,24.988,18.376,16.208,16.028,17.673,15.612,16.455,18.875,16.559,15.891,16.139,16.441,16.497,16.521,15.970,17.624,15.590,16.343,15.438,18.224,20.641,18.075,21.303,19.932,17.969,15.912,25.293,17.313,16.892,15.684,16.521,15.909,18.376,25.423,15.438
2021-09-08 00:00:00+00:00,15.539,16.029,26.400,15.562,16.679,20.902,15.490,27.004,20.491,22.425,19.282,16.255,20.062,15.591,22.484,15.413,16.005,17.977,15.533,17.507,16.338,26.801,18.291,16.078,15.856,18.840,15.476,17.430,21.869,19.851,19.039,16.254,16.547,16.373,16.643,15.799,17.538,15.434,16.186,15.394,19.608,22.047,18.042,23.577,19.894,17.831,15.732,25.195,17.312,17.355,15.581,17.355,15.968,19.851,27.004,15.394
