datahora,sac_0,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,sac_7,sac_8,sac_9,sac_10,sac_11,sac_12,sac_13,sac_14,sac_15,sac_16,sac_17,sac_18,sac_19,sac_20,sac_21,sac_22,sac_23,sac_24,sac_25,sac_26,sac_27,sac_28,sac_29,sac_30,sac_31,sac_32,sac_33,sac_34,sac_35,sac_36,sac_37,sac_38,sac_39,sac_40,sac_41,sac_42,sac_43,sac_44,sac_45,sac_46,sac_47,sac_48,sac_49,sac_50,Qmed,Q25,Q75,Qmax,Qmin
2019-09-01 18:00:00+00:00,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409,123.409
2019-09-02 00:00:00+00:00,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265,129.265
2019-09-02 06:00:00+00:00,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428,132.428
2019-09-02 12:00:00+00:00,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505,133.505
2019-09-02 18:00:00+00:00,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231,133.231
2019-09-03 00:00:00+00:00,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015,132.015
2019-09-03 06:00:00+00:00,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183,130.183
2019-09-03 12:00:00+00:00,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957,127.957
2019-09-03 18:00:00+00:00,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489,125.489
2019-09-04 00:00:00+00:00,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882,122.882
2019-09-04 06:00:00+00:00,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204,120.204
2019-09-04 12:00:00+00:00,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502,117.502
2019-09-04 18:00:00+00:00,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810,114.810
2019-09-05 00:00:00+00:00,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149,112.149
2019-09-05 06:00:00+00:00,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533,109.533
