datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-31 18:00:00+00:00,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.002,0.000,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.001,0.005,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.002,0.000,1.546
2021-09-01 00:00:00+00:00,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.083
2021-09-01 06:00:00+00:00,0.027,0.020,0.022,0.030,0.005,0.013,0.041,0.013,0.019,0.045,0.019,0.005,0.019,0.010,0.020,0.015,0.019,0.021,0.018,0.021,0.012,0.020,0.014,0.018,0.013,0.018,0.031,0.012,0.046,0.013,0.014,0.015,0.019,0.014,0.062,0.027,0.011,0.021,0.019,0.014,0.039,0.018,0.029,0.018,0.019,0.015,0.027,0.016,0.021,0.025,0.016,0.045
2021-09-01 12:00:00+00:00,0.039,0.064,0.017,0.041,0.023,0.038,0.033,0.035,0.036,0.061,0.037,0.046,0.039,0.008,0.064,0.022,0.024,0.023,0.022,0.050,0.058,0.014,0.019,0.031,0.029,0.022,0.042,0.017,0.041,0.060,0.016,0.031,0.035,0.057,0.046,0.014,0.043,0.021,0.030,0.024,0.051,0.063,0.029,0.047,0.020,0.019,0.029,0.030,0.020,0.029,0.051,0.943
2021-09-01 18:00:00+00:00,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.759
2021-09-02 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101
2021-09-02 06:00:00+00:00,0.009,0.001,0.012,0.015,0.002,0.007,0.008,0.006,0.007,0.009,0.001,0.007,0.003,0.002,0.010,0.003,0.000,0.000,0.000,0.009,0.014,0.010,0.000,0.006,0.000,0.010,0.000,0.000,0.010,0.002,0.008,0.008,0.000,0.002,0.013,0.001,0.005,0.016,0.006,0.000,0.004,0.004,0.000,0.000,0.003,0.002,0.010,0.002,0.010,0.002,0.000,0.054
2021-09-02 12:00:00+00:00,0.018,0.025,0.037,0.054,0.027,0.024,0.031,0.008,0.036,0.041,0.027,0.006,0.014,0.017,0.036,0.009,0.009,0.023,0.009,0.041,0.022,0.023,0.013,0.025,0.016,0.028,0.019,0.027,0.031,0.011,0.008,0.023,0.017,0.009,0.045,0.018,0.013,0.030,0.049,0.021,0.025,0.031,0.021,0.009,0.025,0.013,0.034,0.020,0.021,0.043,0.006,1.205
2021-09-02 18:00:00+00:00,0.000,0.001,0.001,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.002,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.007,0.000,0.000,0.004,0.001,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,2.188
2021-09-03 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.137
