datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-09-10 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.367
2021-09-11 00:00:00+00:00,0.001,0.000,0.007,0.000,0.000,0.005,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.001,0.047,0.000,0.000,0.000,0.000,0.000,0.001,0.076,0.000,0.000,0.000,0.000,0.131,0.007,0.000,0.000,0.048,0.000,0.000,0.007,0.000,0.001,0.000,0.000,0.017,0.020,0.000,0.000,0.000,0.000,0.003,0.005,0.000,0.000,0.000,0.000,0.402
2021-09-11 06:00:00+00:00,0.006,0.000,0.135,0.016,0.000,0.013,0.001,0.000,0.080,0.000,0.000,0.000,0.029,0.104,0.051,0.046,0.039,0.001,0.011,0.044,0.000,0.010,0.175,0.000,0.000,0.038,0.000,0.069,0.003,0.000,0.010,0.023,0.002,0.000,0.158,0.000,0.027,0.005,0.000,0.243,0.156,0.097,0.022,0.146,0.001,0.004,0.092,0.000,0.000,0.006,0.029,0.216
2021-09-11 12:00:00+00:00,0.021,0.000,0.005,0.000,0.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.327,0.001,0.207,0.000,0.019,0.000,0.138,0.121,0.000,0.568,0.000,0.060,0.000,0.064,0.000,0.022,0.000,0.025,0.219,0.014,0.183,0.000,0.022,0.000,0.013,0.000,0.000,0.029,0.009,0.000,0.153,0.007,0.000,0.000,0.000,0.000,0.002,0.221,0.143,1.719
2021-09-11 18:00:00+00:00,0.000,0.000,0.000,0.000,0.227,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.018,0.000,0.000,0.000,0.023,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.093,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.004,2.686
2021-09-12 00:00:00+00:00,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.002,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.257,0.056,0.459
2021-09-12 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.347
2021-09-12 12:00:00+00:00,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.011,0.001,0.000,0.000,0.005,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.016,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,1.128
2021-09-12 18:00:00+00:00,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.001,0.002,0.000,0.003,0.006,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.025,0.000,0.004,0.011,0.000,0.000,0.000,0.000,0.000,0.003,0.000,1.749
2021-09-13 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.276
2021-09-13 06:00:00+00:00,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.189
2021-09-13 12:00:00+00:00,0.000,0.218,0.000,4.910,0.000,0.009,0.005,0.017,0.347,1.556,0.000,0.000,2.129,0.574,0.000,0.001,7.147,3.051,0.000,0.000,1.780,0.001,0.000,0.069,0.000,0.001,0.739,0.000,0.000,0.000,0.002,0.000,0.008,2.122,0.152,0.000,0.001,0.000,0.000,0.001,0.052,0.004,0.011,0.004,2.681,0.000,0.000,0.001,0.000,0.123,0.000,1.072
2021-09-13 18:00:00+00:00,0.009,0.001,0.000,0.076,0.000,0.004,0.090,0.547,0.052,0.148,0.000,0.000,0.098,2.133,0.000,0.000,2.065,0.120,0.000,0.013,0.026,0.000,0.000,0.079,0.000,0.000,0.061,0.184,0.054,0.139,0.000,0.000,0.073,2.662,0.006,0.039,0.000,0.002,0.004,0.000,0.002,0.071,0.008,0.015,0.158,0.003,0.003,0.000,0.001,0.066,0.000,1.531
2021-09-14 00:00:00+00:00,0.003,0.564,0.000,0.249,0.001,0.038,0.214,1.540,0.012,0.060,0.000,0.074,0.061,0.159,0.000,0.000,0.045,0.101,0.002,0.023,1.043,0.000,0.000,0.167,0.000,0.000,3.917,0.248,9.463,0.186,0.000,0.001,0.007,7.448,3.483,0.146,0.000,0.000,0.010,0.000,0.062,0.138,0.000,0.000,2.019,0.009,0.000,0.149,0.000,0.133,0.000,0.238
2021-09-14 06:00:00+00:00,10.991,0.407,0.008,6.340,18.200,1.159,40.272,17.686,1.827,0.000,10.511,0.564,18.662,0.000,0.010,0.107,2.220,0.000,0.000,16.157,21.424,0.000,2.727,9.236,0.174,33.165,36.683,20.812,21.996,20.997,0.000,14.136,0.117,18.091,29.789,7.216,0.000,1.973,0.000,2.817,16.237,0.785,17.501,0.750,14.421,20.409,0.029,13.410,2.237,0.000,15.760,0.134
2021-09-14 12:00:00+00:00,7.707,8.344,0.075,27.075,20.580,12.031,35.394,66.155,18.466,7.436,4.629,3.965,17.018,1.850,1.569,6.464,14.715,0.082,1.217,15.727,14.576,0.000,2.289,20.076,4.402,37.140,36.508,23.270,5.061,8.883,1.499,6.445,13.800,33.480,52.235,11.551,0.023,0.110,1.149,29.811,27.444,32.697,24.868,6.775,6.463,26.220,1.757,17.698,12.214,0.000,26.630,1.030
2021-09-14 18:00:00+00:00,4.520,15.509,0.948,18.212,6.626,8.894,5.428,5.723,9.959,22.460,7.972,20.700,6.993,0.762,5.804,20.258,4.530,2.166,0.556,17.019,28.923,0.664,3.628,19.262,0.171,8.634,9.489,10.114,4.222,5.971,2.077,0.803,8.906,36.715,26.706,4.075,0.091,1.330,3.551,3.152,7.332,16.661,27.363,4.956,13.853,2.800,6.436,6.204,1.272,0.054,36.706,1.442
2021-09-15 00:00:00+00:00,10.631,2.013,4.050,5.770,8.143,13.336,0.574,0.197,13.926,25.098,5.964,2.987,13.064,15.188,12.757,41.997,3.839,12.543,6.936,0.543,6.498,2.818,7.080,6.244,2.814,4.894,1.339,2.583,3.146,1.156,9.936,4.842,8.119,4.760,0.554,7.821,31.232,19.376,0.989,12.464,3.436,4.524,14.777,18.217,6.529,8.289,11.309,13.838,19.820,0.775,5.695,0.195
2021-09-15 06:00:00+00:00,1.230,1.811,9.064,0.000,9.745,0.003,0.001,0.003,0.553,0.671,0.925,0.683,19.848,11.329,8.556,2.524,1.328,1.805,24.592,0.002,0.050,21.605,0.015,0.000,1.058,0.011,0.059,0.004,0.003,0.211,3.729,7.026,1.458,0.089,0.047,1.038,35.482,3.271,2.951,18.939,0.233,0.799,0.051,1.489,0.001,1.009,8.204,8.230,16.133,0.822,0.064,0.123
2021-09-15 12:00:00+00:00,0.032,1.154,0.035,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.330,0.259,0.009,0.007,1.477,0.085,2.451,0.000,0.000,12.879,0.272,0.000,0.024,2.906,0.082,0.000,0.000,0.000,0.539,0.095,0.072,0.176,0.007,0.117,8.857,0.067,6.424,0.006,0.002,0.547,0.000,0.005,0.000,0.067,0.355,2.220,3.809,11.983,0.000,1.199
2021-09-15 18:00:00+00:00,0.220,0.273,0.016,0.001,0.084,0.028,0.044,4.135,0.024,0.184,0.000,0.049,0.606,0.594,1.739,0.000,1.279,0.041,0.156,0.000,0.132,0.010,0.427,0.166,0.992,3.281,1.300,0.022,0.624,0.474,2.822,0.350,0.059,0.363,0.045,0.045,2.083,0.000,0.806,0.046,0.003,0.724,0.000,0.002,0.000,1.294,0.125,6.316,1.444,2.970,0.000,1.726
2021-09-16 00:00:00+00:00,0.005,0.000,0.058,0.003,0.000,1.489,0.147,1.141,0.000,0.032,0.000,0.117,0.041,3.357,0.438,0.000,2.412,0.087,0.010,0.001,0.069,0.002,0.473,0.000,0.007,2.485,3.354,0.020,0.955,0.002,0.131,0.000,0.020,0.091,0.323,0.015,5.258,0.006,1.941,0.000,0.000,0.029,0.021,0.168,0.000,0.356,1.180,4.400,0.199,3.628,0.000,0.165
2021-09-16 06:00:00+00:00,2.873,0.000,0.200,0.503,2.203,0.781,0.162,9.885,0.000,0.000,0.029,0.037,0.197,0.295,0.038,0.000,13.817,1.926,2.634,0.370,0.102,0.000,2.296,0.080,0.716,5.323,0.428,0.978,0.004,0.004,0.432,0.152,0.001,0.005,0.467,0.009,5.186,0.012,1.323,0.481,6.390,0.170,1.264,0.007,0.000,1.282,0.697,19.324,0.215,7.173,0.008,0.094
2021-09-16 12:00:00+00:00,4.466,0.095,2.865,3.562,9.278,1.281,0.000,14.658,0.003,0.013,0.267,1.573,0.304,2.409,0.015,0.000,7.028,1.309,4.125,0.500,0.672,0.045,0.776,0.221,17.148,7.420,1.492,2.575,0.240,2.371,2.946,7.932,0.001,0.000,0.458,0.612,2.614,0.000,2.990,7.116,13.063,0.009,5.869,0.000,0.000,1.679,1.758,7.482,0.508,5.282,0.000,1.507
2021-09-16 18:00:00+00:00,4.728,0.339,6.789,18.356,6.667,2.224,0.001,9.561,2.192,0.472,2.180,6.150,1.034,1.155,1.387,0.082,0.870,0.252,2.804,0.335,0.371,0.013,3.751,2.236,4.869,13.748,6.026,0.472,4.385,2.203,1.285,2.399,0.391,0.740,0.030,2.946,1.022,0.000,20.363,6.541,7.628,0.019,3.820,0.699,0.160,0.372,4.775,14.326,0.002,6.461,0.003,2.157
2021-09-17 00:00:00+00:00,0.577,1.013,5.059,7.259,1.502,4.069,0.000,6.286,2.501,1.296,3.695,6.689,1.644,0.633,3.171,0.044,2.021,0.001,1.195,3.401,0.475,0.093,3.489,2.543,0.784,7.523,4.510,0.298,9.093,0.000,0.134,0.085,1.407,1.413,0.000,1.717,7.450,0.000,4.665,2.290,3.198,0.031,1.598,1.721,0.465,0.103,0.711,10.945,0.017,4.229,0.704,0.301
2021-09-17 06:00:00+00:00,2.106,0.745,1.413,0.932,0.036,0.142,0.000,0.438,0.002,2.781,0.063,0.057,0.015,0.070,7.136,0.056,1.098,0.000,0.393,4.522,0.001,1.384,1.143,0.126,0.007,0.222,0.392,1.663,18.469,0.069,0.052,0.481,3.348,0.092,0.000,0.737,4.801,0.000,0.380,1.382,0.120,0.126,0.102,0.987,1.108,0.149,0.556,0.085,1.100,6.894,0.000,0.161
2021-09-17 12:00:00+00:00,2.784,5.712,1.739,0.039,0.319,0.000,0.000,4.123,0.125,7.378,0.000,0.000,0.000,0.000,6.161,0.101,2.201,0.000,1.384,7.238,0.000,6.904,1.010,0.504,1.547,0.033,0.000,4.385,45.262,0.607,0.361,10.343,5.480,0.000,0.216,0.002,5.345,0.000,4.383,0.357,0.000,0.571,0.016,0.034,3.630,0.441,9.459,0.000,0.009,8.398,0.022,1.594
2021-09-17 18:00:00+00:00,5.990,8.441,3.110,0.019,2.859,1.675,0.000,7.332,0.259,9.524,0.007,0.001,0.611,0.001,11.893,1.202,4.053,0.219,0.196,3.499,0.004,17.363,4.307,0.081,3.696,0.698,0.000,1.162,20.736,4.465,0.111,17.821,8.198,0.014,0.094,0.079,1.451,0.000,8.849,6.367,0.811,0.586,0.002,1.863,2.672,1.325,32.979,0.000,0.002,14.266,8.661,2.663
2021-09-18 00:00:00+00:00,13.436,0.624,1.952,0.300,0.470,0.497,0.000,5.292,1.348,0.149,0.000,0.025,1.902,0.058,6.843,0.087,1.563,0.658,0.003,0.616,0.084,10.209,4.283,0.003,0.813,0.149,0.008,0.547,6.330,9.323,3.734,11.453,6.606,0.000,0.024,0.007,0.157,0.000,0.509,3.194,0.412,0.071,0.000,2.634,1.041,0.270,13.157,0.000,0.040,9.388,2.497,0.406
2021-09-18 06:00:00+00:00,3.245,0.260,0.001,0.041,0.000,0.000,0.000,0.313,0.985,0.002,0.000,0.000,0.957,0.003,0.572,0.000,0.008,0.026,0.021,0.120,0.000,0.737,2.394,0.000,0.836,0.000,0.582,0.022,1.730,5.485,0.591,3.664,5.103,0.000,0.000,0.000,0.001,0.000,0.100,0.001,0.007,2.277,0.000,0.511,0.000,0.007,0.001,0.001,0.155,0.184,0.220,0.283
2021-09-18 12:00:00+00:00,1.255,0.000,0.000,0.805,0.000,0.000,0.000,0.000,2.925,3.051,0.000,0.002,1.644,0.007,0.529,0.000,2.029,0.004,1.244,1.856,0.243,0.000,0.001,0.000,0.010,0.000,5.084,5.518,0.000,11.220,0.084,0.071,5.522,0.000,0.000,0.305,0.000,0.000,0.019,0.072,0.001,15.450,0.000,5.925,0.000,0.004,0.000,0.011,7.218,0.282,7.432,1.727
2021-09-18 18:00:00+00:00,0.439,0.000,0.007,0.009,0.000,0.000,1.678,0.034,5.878,3.054,0.276,0.026,3.418,0.003,0.197,0.124,1.641,0.014,0.474,0.881,2.356,0.005,0.000,0.013,0.003,0.008,5.836,1.571,0.101,10.376,0.050,0.010,14.748,2.737,0.000,4.504,0.000,0.000,0.031,0.833,0.210,3.033,0.000,1.423,0.300,0.003,0.000,0.022,11.739,0.327,16.191,2.343
2021-09-19 00:00:00+00:00,0.166,0.000,0.000,0.059,0.000,0.000,3.080,0.010,0.147,0.029,2.125,0.004,0.299,0.087,0.000,0.000,1.989,0.000,0.018,0.348,0.011,0.000,0.000,0.000,0.004,0.024,0.167,0.196,0.037,3.559,0.000,0.000,3.620,0.640,0.000,0.472,0.000,0.000,0.000,0.052,0.311,1.283,0.000,0.010,0.003,0.011,0.004,0.135,7.140,0.001,1.055,0.321
2021-09-19 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.004,0.000,0.000,0.098,0.000,0.014,1.735,0.000,0.000,0.335,0.000,0.000,0.000,0.015,0.141,0.014,0.004,0.246,0.000,0.009,0.000,0.000,0.000,1.168,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.051,0.000,0.000,0.000,0.003,0.019,0.939,0.000,1.573,0.217
2021-09-19 12:00:00+00:00,0.014,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.139,1.608,2.430,5.317,0.000,4.911,0.001,0.409,0.430,0.002,0.247,11.469,0.005,0.000,0.000,0.368,0.309,0.000,0.263,0.061,0.000,0.021,0.000,0.000,0.001,15.725,0.000,0.462,0.000,0.000,0.000,1.369,0.000,0.000,0.212,6.255,0.000,0.002,3.824,0.004,0.552,0.248,0.964,2.001
2021-09-19 18:00:00+00:00,0.303,0.712,0.028,0.132,0.000,0.024,0.000,1.453,0.007,0.481,8.625,3.813,0.061,1.066,0.012,0.001,0.208,0.250,4.428,4.038,0.045,0.000,0.000,0.029,0.222,0.145,2.587,0.215,0.000,0.498,0.000,0.020,0.010,15.005,7.608,11.440,0.000,0.033,0.001,10.420,0.538,0.000,0.166,3.329,0.533,0.025,14.349,0.239,2.032,7.475,1.293,2.559
2021-09-20 00:00:00+00:00,0.000,0.538,0.011,4.548,0.000,0.006,0.000,1.473,0.000,0.335,1.089,0.012,5.165,1.363,0.906,0.008,0.003,0.063,1.108,0.798,0.001,0.000,0.000,0.046,0.014,0.122,4.833,0.147,0.000,0.027,0.003,0.519,0.758,2.085,1.744,1.680,0.000,0.000,0.000,2.027,0.000,0.000,0.085,0.819,0.391,0.006,0.099,0.041,0.012,1.288,0.616,0.406
2021-09-20 06:00:00+00:00,1.968,0.039,0.000,0.000,0.000,0.000,0.000,0.000,3.663,0.077,0.011,0.000,0.064,9.207,11.209,0.000,0.000,0.000,0.015,0.004,0.000,0.000,0.000,0.002,0.000,0.000,0.471,0.000,0.000,1.357,0.000,0.023,2.423,0.002,0.000,0.013,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.327
2021-09-20 12:00:00+00:00,4.207,0.000,0.000,0.000,2.927,0.000,0.069,0.126,3.065,7.764,0.002,0.001,0.970,14.623,0.283,0.000,0.000,0.000,1.494,0.000,1.797,0.000,0.000,0.710,0.002,0.107,3.820,0.027,0.000,2.145,3.402,5.608,1.096,0.000,0.001,0.698,0.000,0.001,0.000,0.004,0.041,0.000,0.000,0.000,0.619,0.079,9.652,0.022,5.172,0.000,0.000,1.722
2021-09-20 18:00:00+00:00,0.521,0.000,0.000,0.054,10.882,0.000,0.261,5.477,3.216,11.538,0.000,0.088,6.470,3.801,0.000,0.069,0.000,0.000,13.399,0.000,5.402,0.000,0.000,2.355,0.000,0.083,1.973,0.027,0.000,0.638,0.718,9.648,0.319,0.151,0.004,8.802,0.001,0.000,0.000,0.000,2.236,0.018,0.042,0.000,1.855,0.701,16.084,0.006,18.433,0.335,0.001,2.531
2021-09-21 00:00:00+00:00,0.007,0.000,0.000,14.037,3.518,0.000,0.251,5.632,0.928,0.203,0.000,0.013,4.572,0.009,0.000,0.933,0.000,0.000,1.674,0.000,7.053,0.000,0.000,2.093,0.000,5.311,2.236,0.003,0.009,0.275,1.882,6.149,0.010,1.325,0.000,0.080,0.000,0.000,0.000,0.000,0.174,0.045,0.000,0.000,0.038,0.756,0.199,0.013,8.435,0.001,0.000,0.458
2021-09-21 06:00:00+00:00,0.374,0.000,0.000,0.362,0.000,0.000,0.018,22.860,0.009,0.000,0.000,0.110,0.010,0.192,0.000,4.090,0.000,0.000,0.000,0.000,13.856,0.000,0.000,0.001,0.000,3.379,0.577,0.000,0.884,0.001,0.241,3.922,0.005,0.434,0.000,0.100,0.000,0.000,0.000,0.000,0.008,0.338,0.280,0.000,0.001,0.181,0.155,0.000,10.023,0.000,0.000,0.320
2021-09-21 12:00:00+00:00,0.664,0.000,0.000,0.000,1.578,0.000,0.020,8.241,0.000,0.000,0.000,7.492,0.504,0.000,0.000,7.370,0.000,0.000,0.021,0.000,14.054,0.002,0.000,0.000,0.312,3.750,1.859,2.692,4.743,0.102,0.208,3.276,0.597,0.110,0.000,0.020,0.000,0.000,0.000,0.000,1.517,0.071,3.352,0.000,0.000,0.445,0.224,0.000,4.686,0.030,0.000,1.987
2021-09-21 18:00:00+00:00,0.694,0.000,0.000,0.000,16.234,0.000,6.465,2.304,0.000,5.223,0.033,15.951,2.266,0.001,0.001,8.190,0.000,0.234,0.008,0.000,12.421,0.000,0.000,0.000,2.234,1.996,7.192,17.861,1.198,4.774,0.675,1.943,1.503,0.807,0.000,0.360,0.000,0.000,0.000,0.000,7.818,0.015,0.391,0.000,0.001,0.072,2.956,0.043,0.066,2.810,0.000,2.699
2021-09-22 00:00:00+00:00,1.007,0.000,0.000,0.101,7.287,0.000,0.003,0.319,0.000,12.451,0.020,11.623,0.035,0.006,0.000,0.087,0.000,0.794,0.000,0.000,1.960,0.000,0.000,0.000,11.340,1.459,1.031,1.264,0.205,3.930,0.007,0.987,1.200,1.919,0.000,0.098,0.000,0.000,0.000,0.000,2.193,0.210,0.152,0.000,0.008,0.000,1.675,0.191,0.000,0.900,0.000,0.431
2021-09-22 06:00:00+00:00,2.213,0.041,0.000,0.000,0.033,0.000,0.000,0.002,0.000,0.185,3.289,1.812,1.549,0.000,0.000,0.000,0.079,0.006,0.000,0.000,8.560,0.000,0.000,0.002,10.630,1.129,2.072,0.000,0.166,1.081,0.000,0.001,0.486,0.461,0.000,0.150,0.000,0.000,0.085,0.000,3.294,0.031,0.005,0.000,0.000,0.000,0.003,0.166,0.000,1.943,0.000,0.252
2021-09-22 12:00:00+00:00,6.372,0.284,0.000,0.000,10.165,8.846,0.007,0.002,0.000,0.000,3.289,3.771,8.205,0.000,0.000,0.000,1.723,0.000,0.018,1.354,9.380,0.002,0.000,0.000,12.938,1.161,6.756,0.000,1.065,1.149,0.000,0.001,0.000,1.026,0.000,0.000,0.003,0.000,0.098,0.000,4.281,0.000,3.041,3.132,0.164,0.005,0.008,1.719,0.000,8.569,0.000,1.993
2021-09-22 18:00:00+00:00,1.838,0.056,0.000,1.867,5.026,33.483,0.691,0.281,0.187,0.002,3.636,2.534,2.038,0.102,0.001,0.000,5.807,0.310,1.197,4.896,31.550,0.011,0.000,0.000,4.022,0.738,11.659,0.027,0.001,10.475,0.004,0.001,0.000,0.609,0.001,0.001,0.077,0.004,0.002,0.000,0.293,0.000,6.479,7.250,0.028,0.053,0.028,8.173,0.000,1.862,0.154,2.620
