fid,id,x,y
"4484","4483",-50.4410000000001,-26.2618
"4605","4604",-51.0810000000001,-26.3018
"4606","4605",-51.0410000000001,-26.3018
"4607","4606",-51.0010000000001,-26.3018
"4608","4607",-50.9610000000001,-26.3018
"4609","4608",-50.9210000000001,-26.3018
"4610","4609",-50.8810000000001,-26.3018
"4611","4610",-50.8410000000001,-26.3018
"4612","4611",-50.8010000000001,-26.3018
"4613","4612",-50.7610000000001,-26.3018
"4614","4613",-50.7210000000001,-26.3018
"4615","4614",-50.6810000000001,-26.3018
"4616","4615",-50.6410000000001,-26.3018
"4617","4616",-50.6010000000001,-26.3018
"4618","4617",-50.5610000000001,-26.3018
"4619","4618",-50.5210000000001,-26.3018
"4620","4619",-50.4810000000001,-26.3018
"4621","4620",-50.4410000000001,-26.3018
"4742","4741",-51.0810000000001,-26.3418
"4743","4742",-51.0410000000001,-26.3418
"4744","4743",-51.0010000000001,-26.3418
"4745","4744",-50.9610000000001,-26.3418
"4746","4745",-50.9210000000001,-26.3418
"4747","4746",-50.8810000000001,-26.3418
"4748","4747",-50.8410000000001,-26.3418
"4749","4748",-50.8010000000001,-26.3418
"4750","4749",-50.7610000000001,-26.3418
"4751","4750",-50.7210000000001,-26.3418
"4752","4751",-50.6810000000001,-26.3418
"4753","4752",-50.6410000000001,-26.3418
"4754","4753",-50.6010000000001,-26.3418
"4755","4754",-50.5610000000001,-26.3418
"4756","4755",-50.5210000000001,-26.3418
"4757","4756",-50.4810000000001,-26.3418
"4758","4757",-50.4410000000001,-26.3418
"4878","4877",-51.1210000000001,-26.3818
"4879","4878",-51.0810000000001,-26.3818
"4880","4879",-51.0410000000001,-26.3818
"4881","4880",-51.0010000000001,-26.3818
"4882","4881",-50.9610000000001,-26.3818
"4883","4882",-50.9210000000001,-26.3818
"4890","4889",-50.6410000000001,-26.3818
"4891","4890",-50.6010000000001,-26.3818
"4892","4891",-50.5610000000001,-26.3818
"4893","4892",-50.5210000000001,-26.3818
"4894","4893",-50.4810000000001,-26.3818
"4895","4894",-50.4410000000001,-26.3818
"5014","5013",-51.1610000000001,-26.4218
"5015","5014",-51.1210000000001,-26.4218
"5016","5015",-51.0810000000001,-26.4218
"5017","5016",-51.0410000000001,-26.4218
"5029","5028",-50.5610000000001,-26.4218
"5030","5029",-50.5210000000001,-26.4218
"5031","5030",-50.4810000000001,-26.4218
"5032","5031",-50.4410000000001,-26.4218
"5151","5150",-51.1610000000001,-26.4618
"5152","5151",-51.1210000000001,-26.4618
"5153","5152",-51.0810000000001,-26.4618
"5167","5166",-50.5210000000001,-26.4618
"5168","5167",-50.4810000000001,-26.4618
