fid,id,x,y
"1892","1891",-50.0010000000001,-25.5018
"1893","1892",-49.9610000000001,-25.5018
"2020","2019",-50.3610000000001,-25.5418
"2027","2026",-50.0810000000001,-25.5418
"2028","2027",-50.0410000000001,-25.5418
"2029","2028",-50.0010000000001,-25.5418
"2030","2029",-49.9610000000001,-25.5418
"2031","2030",-49.9210000000001,-25.5418
"2156","2155",-50.4010000000001,-25.5818
"2157","2156",-50.3610000000001,-25.5818
"2158","2157",-50.3210000000001,-25.5818
"2159","2158",-50.2810000000001,-25.5818
"2160","2159",-50.2410000000001,-25.5818
"2162","2161",-50.1610000000001,-25.5818
"2163","2162",-50.1210000000001,-25.5818
"2164","2163",-50.0810000000001,-25.5818
"2165","2164",-50.0410000000001,-25.5818
"2166","2165",-50.0010000000001,-25.5818
"2167","2166",-49.9610000000001,-25.5818
"2168","2167",-49.9210000000001,-25.5818
"2169","2168",-49.8810000000001,-25.5818
"2170","2169",-49.8410000000001,-25.5818
"2293","2292",-50.4010000000001,-25.6218
"2294","2293",-50.3610000000001,-25.6218
"2295","2294",-50.3210000000001,-25.6218
"2296","2295",-50.2810000000001,-25.6218
"2297","2296",-50.2410000000001,-25.6218
"2298","2297",-50.2010000000001,-25.6218
"2299","2298",-50.1610000000001,-25.6218
"2300","2299",-50.1210000000001,-25.6218
"2301","2300",-50.0810000000001,-25.6218
"2302","2301",-50.0410000000001,-25.6218
"2303","2302",-50.0010000000001,-25.6218
"2304","2303",-49.9610000000001,-25.6218
"2305","2304",-49.9210000000001,-25.6218
"2306","2305",-49.8810000000001,-25.6218
"2307","2306",-49.8410000000001,-25.6218
"2430","2429",-50.4010000000001,-25.6618
"2431","2430",-50.3610000000001,-25.6618
"2432","2431",-50.3210000000001,-25.6618
"2433","2432",-50.2810000000001,-25.6618
"2434","2433",-50.2410000000001,-25.6618
"2435","2434",-50.2010000000001,-25.6618
"2436","2435",-50.1610000000001,-25.6618
"2437","2436",-50.1210000000001,-25.6618
"2438","2437",-50.0810000000001,-25.6618
"2439","2438",-50.0410000000001,-25.6618
"2440","2439",-50.0010000000001,-25.6618
"2441","2440",-49.9610000000001,-25.6618
"2442","2441",-49.9210000000001,-25.6618
"2443","2442",-49.8810000000001,-25.6618
"2567","2566",-50.4010000000001,-25.7018
"2568","2567",-50.3610000000001,-25.7018
"2569","2568",-50.3210000000001,-25.7018
"2570","2569",-50.2810000000001,-25.7018
"2571","2570",-50.2410000000001,-25.7018
"2572","2571",-50.2010000000001,-25.7018
"2573","2572",-50.1610000000001,-25.7018
"2574","2573",-50.1210000000001,-25.7018
"2575","2574",-50.0810000000001,-25.7018
"2576","2575",-50.0410000000001,-25.7018
"2577","2576",-50.0010000000001,-25.7018
"2578","2577",-49.9610000000001,-25.7018
"2579","2578",-49.9210000000001,-25.7018
"2580","2579",-49.8810000000001,-25.7018
"2705","2704",-50.3610000000001,-25.7418
"2706","2705",-50.3210000000001,-25.7418
"2707","2706",-50.2810000000001,-25.7418
"2708","2707",-50.2410000000001,-25.7418
"2709","2708",-50.2010000000001,-25.7418
"2710","2709",-50.1610000000001,-25.7418
"2711","2710",-50.1210000000001,-25.7418
"2712","2711",-50.0810000000001,-25.7418
"2713","2712",-50.0410000000001,-25.7418
"2714","2713",-50.0010000000001,-25.7418
"2715","2714",-49.9610000000001,-25.7418
"2716","2715",-49.9210000000001,-25.7418
"2717","2716",-49.8810000000001,-25.7418
"2718","2717",-49.8410000000001,-25.7418
"2719","2718",-49.8010000000001,-25.7418
"2841","2840",-50.4010000000001,-25.7818
"2842","2841",-50.3610000000001,-25.7818
"2843","2842",-50.3210000000001,-25.7818
"2844","2843",-50.2810000000001,-25.7818
"2845","2844",-50.2410000000001,-25.7818
"2846","2845",-50.2010000000001,-25.7818
"2847","2846",-50.1610000000001,-25.7818
"2848","2847",-50.1210000000001,-25.7818
"2849","2848",-50.0810000000001,-25.7818
"2850","2849",-50.0410000000001,-25.7818
"2851","2850",-50.0010000000001,-25.7818
"2852","2851",-49.9610000000001,-25.7818
"2853","2852",-49.9210000000001,-25.7818
"2854","2853",-49.8810000000001,-25.7818
"2855","2854",-49.8410000000001,-25.7818
"2856","2855",-49.8010000000001,-25.7818
"2857","2856",-49.7610000000001,-25.7818
"2978","2977",-50.4010000000001,-25.8218
"2979","2978",-50.3610000000001,-25.8218
"2980","2979",-50.3210000000001,-25.8218
"2981","2980",-50.2810000000001,-25.8218
"2982","2981",-50.2410000000001,-25.8218
"2983","2982",-50.2010000000001,-25.8218
"2984","2983",-50.1610000000001,-25.8218
"2985","2984",-50.1210000000001,-25.8218
"2986","2985",-50.0810000000001,-25.8218
"2987","2986",-50.0410000000001,-25.8218
"2988","2987",-50.0010000000001,-25.8218
"2989","2988",-49.9610000000001,-25.8218
"2990","2989",-49.9210000000001,-25.8218
"2991","2990",-49.8810000000001,-25.8218
"2992","2991",-49.8410000000001,-25.8218
"3116","3115",-50.3610000000001,-25.8618
"3117","3116",-50.3210000000001,-25.8618
"3118","3117",-50.2810000000001,-25.8618
"3119","3118",-50.2410000000001,-25.8618
"3120","3119",-50.2010000000001,-25.8618
"3121","3120",-50.1610000000001,-25.8618
"3122","3121",-50.1210000000001,-25.8618
"3123","3122",-50.0810000000001,-25.8618
"3124","3123",-50.0410000000001,-25.8618
