fid,id,x,y
"2778","2777",-52.921,-25.7818
"2779","2778",-52.881,-25.7818
"2780","2779",-52.841,-25.7818
"2781","2780",-52.801,-25.7818
"2914","2913",-52.961,-25.8218
"2915","2914",-52.921,-25.8218
"2916","2915",-52.881,-25.8218
"2917","2916",-52.841,-25.8218
"2918","2917",-52.801,-25.8218
"2919","2918",-52.761,-25.8218
"2920","2919",-52.721,-25.8218
"3052","3051",-52.921,-25.8618
"3053","3052",-52.881,-25.8618
"3054","3053",-52.841,-25.8618
"3055","3054",-52.801,-25.8618
"3056","3055",-52.761,-25.8618
"3057","3056",-52.721,-25.8618
"3058","3057",-52.681,-25.8618
"3187","3186",-53.001,-25.9018
"3188","3187",-52.961,-25.9018
"3189","3188",-52.921,-25.9018
"3190","3189",-52.881,-25.9018
"3191","3190",-52.841,-25.9018
"3192","3191",-52.801,-25.9018
"3193","3192",-52.761,-25.9018
"3194","3193",-52.721,-25.9018
"3195","3194",-52.681,-25.9018
"3196","3195",-52.641,-25.9018
"3197","3196",-52.601,-25.9018
"3324","3323",-53.001,-25.9418
"3325","3324",-52.961,-25.9418
"3326","3325",-52.921,-25.9418
"3327","3326",-52.881,-25.9418
"3328","3327",-52.841,-25.9418
"3329","3328",-52.801,-25.9418
"3330","3329",-52.761,-25.9418
"3331","3330",-52.721,-25.9418
"3332","3331",-52.681,-25.9418
"3333","3332",-52.641,-25.9418
"3334","3333",-52.601,-25.9418
"3335","3334",-52.561,-25.9418
"3457","3456",-53.161,-25.9818
"3458","3457",-53.121,-25.9818
"3459","3458",-53.081,-25.9818
"3460","3459",-53.041,-25.9818
"3461","3460",-53.001,-25.9818
"3462","3461",-52.961,-25.9818
"3463","3462",-52.921,-25.9818
"3464","3463",-52.881,-25.9818
"3465","3464",-52.841,-25.9818
"3466","3465",-52.801,-25.9818
"3467","3466",-52.761,-25.9818
"3468","3467",-52.721,-25.9818
"3469","3468",-52.681,-25.9818
"3470","3469",-52.641,-25.9818
"3471","3470",-52.601,-25.9818
"3472","3471",-52.561,-25.9818
"3473","3472",-52.521,-25.9818
"3474","3473",-52.481,-25.9818
"3475","3474",-52.441,-25.9818
"3476","3475",-52.401,-25.9818
"3593","3592",-53.201,-26.0218
"3594","3593",-53.161,-26.0218
"3595","3594",-53.121,-26.0218
"3596","3595",-53.081,-26.0218
"3597","3596",-53.041,-26.0218
"3598","3597",-53.001,-26.0218
"3599","3598",-52.961,-26.0218
"3600","3599",-52.921,-26.0218
"3601","3600",-52.881,-26.0218
"3602","3601",-52.841,-26.0218
"3603","3602",-52.801,-26.0218
"3604","3603",-52.761,-26.0218
"3605","3604",-52.721,-26.0218
"3606","3605",-52.681,-26.0218
"3607","3606",-52.641,-26.0218
"3608","3607",-52.601,-26.0218
"3609","3608",-52.561,-26.0218
"3610","3609",-52.521,-26.0218
"3611","3610",-52.481,-26.0218
"3612","3611",-52.441,-26.0218
"3613","3612",-52.401,-26.0218
"3729","3728",-53.241,-26.0618
"3730","3729",-53.201,-26.0618
"3731","3730",-53.161,-26.0618
"3732","3731",-53.121,-26.0618
"3733","3732",-53.081,-26.0618
"3734","3733",-53.041,-26.0618
"3735","3734",-53.001,-26.0618
"3736","3735",-52.961,-26.0618
"3737","3736",-52.921,-26.0618
"3738","3737",-52.881,-26.0618
"3739","3738",-52.841,-26.0618
"3740","3739",-52.801,-26.0618
"3741","3740",-52.761,-26.0618
"3742","3741",-52.721,-26.0618
"3743","3742",-52.681,-26.0618
"3744","3743",-52.641,-26.0618
"3745","3744",-52.601,-26.0618
"3746","3745",-52.561,-26.0618
"3747","3746",-52.521,-26.0618
"3748","3747",-52.481,-26.0618
"3749","3748",-52.441,-26.0618
"3750","3749",-52.401,-26.0618
"3866","3865",-53.241,-26.1018
"3867","3866",-53.201,-26.1018
"3868","3867",-53.161,-26.1018
"3869","3868",-53.121,-26.1018
"3870","3869",-53.081,-26.1018
"3871","3870",-53.041,-26.1018
"3872","3871",-53.001,-26.1018
"3873","3872",-52.961,-26.1018
"3874","3873",-52.921,-26.1018
"3875","3874",-52.881,-26.1018
"3876","3875",-52.841,-26.1018
"3877","3876",-52.801,-26.1018
"3878","3877",-52.761,-26.1018
"3879","3878",-52.721,-26.1018
"3880","3879",-52.681,-26.1018
"3881","3880",-52.641,-26.1018
"3882","3881",-52.601,-26.1018
"3883","3882",-52.561,-26.1018
"3884","3883",-52.521,-26.1018
"3885","3884",-52.481,-26.1018
"3886","3885",-52.441,-26.1018
"3887","3886",-52.401,-26.1018
"3888","3887",-52.361,-26.1018
"4003","4002",-53.241,-26.1418
"4004","4003",-53.201,-26.1418
"4005","4004",-53.161,-26.1418
"4006","4005",-53.121,-26.1418
"4007","4006",-53.081,-26.1418
"4008","4007",-53.041,-26.1418
"4009","4008",-53.001,-26.1418
"4010","4009",-52.961,-26.1418
"4011","4010",-52.921,-26.1418
"4012","4011",-52.881,-26.1418
"4013","4012",-52.841,-26.1418
"4014","4013",-52.801,-26.1418
"4015","4014",-52.761,-26.1418
"4016","4015",-52.721,-26.1418
"4017","4016",-52.681,-26.1418
"4018","4017",-52.641,-26.1418
"4019","4018",-52.601,-26.1418
"4020","4019",-52.561,-26.1418
"4021","4020",-52.521,-26.1418
"4022","4021",-52.481,-26.1418
"4023","4022",-52.441,-26.1418
"4024","4023",-52.401,-26.1418
"4025","4024",-52.361,-26.1418
"4026","4025",-52.321,-26.1418
"4140","4139",-53.241,-26.1818
"4141","4140",-53.201,-26.1818
"4142","4141",-53.161,-26.1818
"4143","4142",-53.121,-26.1818
"4144","4143",-53.081,-26.1818
"4145","4144",-53.041,-26.1818
"4146","4145",-53.001,-26.1818
"4147","4146",-52.961,-26.1818
"4148","4147",-52.921,-26.1818
"4149","4148",-52.881,-26.1818
"4150","4149",-52.841,-26.1818
"4151","4150",-52.801,-26.1818
"4152","4151",-52.761,-26.1818
"4153","4152",-52.721,-26.1818
"4154","4153",-52.681,-26.1818
"4155","4154",-52.641,-26.1818
"4156","4155",-52.601,-26.1818
"4157","4156",-52.561,-26.1818
"4158","4157",-52.521,-26.1818
"4159","4158",-52.481,-26.1818
"4160","4159",-52.441,-26.1818
"4161","4160",-52.401,-26.1818
"4162","4161",-52.361,-26.1818
"4163","4162",-52.321,-26.1818
"4276","4275",-53.281,-26.2218
"4277","4276",-53.241,-26.2218
"4278","4277",-53.201,-26.2218
"4279","4278",-53.161,-26.2218
"4280","4279",-53.121,-26.2218
"4281","4280",-53.081,-26.2218
"4282","4281",-53.041,-26.2218
"4283","4282",-53.001,-26.2218
"4284","4283",-52.961,-26.2218
"4285","4284",-52.921,-26.2218
"4286","4285",-52.881,-26.2218
"4287","4286",-52.841,-26.2218
"4288","4287",-52.801,-26.2218
"4289","4288",-52.761,-26.2218
"4290","4289",-52.721,-26.2218
"4291","4290",-52.681,-26.2218
"4292","4291",-52.641,-26.2218
"4293","4292",-52.601,-26.2218
