fid,id,x,y
"3898","3897",-51.9610000000001,-26.1018
"3899","3898",-51.9210000000001,-26.1018
"3900","3899",-51.8810000000001,-26.1018
"3901","3900",-51.8410000000001,-26.1018
"4035","4034",-51.9610000000001,-26.1418
"4036","4035",-51.9210000000001,-26.1418
"4037","4036",-51.8810000000001,-26.1418
"4038","4037",-51.8410000000001,-26.1418
"4039","4038",-51.8010000000001,-26.1418
"4040","4039",-51.7610000000001,-26.1418
"4171","4170",-52.0010000000001,-26.1818
"4172","4171",-51.9610000000001,-26.1818
"4173","4172",-51.9210000000001,-26.1818
"4174","4173",-51.8810000000001,-26.1818
"4175","4174",-51.8410000000001,-26.1818
"4176","4175",-51.8010000000001,-26.1818
"4177","4176",-51.7610000000001,-26.1818
"4178","4177",-51.7210000000001,-26.1818
"4308","4307",-52.0010000000001,-26.2218
"4309","4308",-51.9610000000001,-26.2218
"4310","4309",-51.9210000000001,-26.2218
"4311","4310",-51.8810000000001,-26.2218
"4312","4311",-51.8410000000001,-26.2218
"4313","4312",-51.8010000000001,-26.2218
"4314","4313",-51.7610000000001,-26.2218
"4315","4314",-51.7210000000001,-26.2218
"4316","4315",-51.6810000000001,-26.2218
"4317","4316",-51.6410000000001,-26.2218
"4318","4317",-51.6010000000001,-26.2218
"4445","4444",-52.0010000000001,-26.2618
"4446","4445",-51.9610000000001,-26.2618
"4447","4446",-51.9210000000001,-26.2618
"4448","4447",-51.8810000000001,-26.2618
"4449","4448",-51.8410000000001,-26.2618
"4450","4449",-51.8010000000001,-26.2618
"4451","4450",-51.7610000000001,-26.2618
"4452","4451",-51.7210000000001,-26.2618
"4453","4452",-51.6810000000001,-26.2618
"4454","4453",-51.6410000000001,-26.2618
"4455","4454",-51.6010000000001,-26.2618
"4456","4455",-51.5610000000001,-26.2618
"4583","4582",-51.9610000000001,-26.3018
"4584","4583",-51.9210000000001,-26.3018
"4585","4584",-51.8810000000001,-26.3018
"4586","4585",-51.8410000000001,-26.3018
"4587","4586",-51.8010000000001,-26.3018
"4588","4587",-51.7610000000001,-26.3018
"4589","4588",-51.7210000000001,-26.3018
"4590","4589",-51.6810000000001,-26.3018
"4591","4590",-51.6410000000001,-26.3018
"4592","4591",-51.6010000000001,-26.3018
"4593","4592",-51.5610000000001,-26.3018
"4594","4593",-51.5210000000001,-26.3018
"4595","4594",-51.4810000000001,-26.3018
"4724","4723",-51.8010000000001,-26.3418
"4725","4724",-51.7610000000001,-26.3418
"4726","4725",-51.7210000000001,-26.3418
"4727","4726",-51.6810000000001,-26.3418
"4728","4727",-51.6410000000001,-26.3418
"4729","4728",-51.6010000000001,-26.3418
"4730","4729",-51.5610000000001,-26.3418
"4731","4730",-51.5210000000001,-26.3418
"4732","4731",-51.4810000000001,-26.3418
"4733","4732",-51.4410000000001,-26.3418
"4862","4861",-51.7610000000001,-26.3818
"4863","4862",-51.7210000000001,-26.3818
"4864","4863",-51.6810000000001,-26.3818
"4865","4864",-51.6410000000001,-26.3818
"4866","4865",-51.6010000000001,-26.3818
"4867","4866",-51.5610000000001,-26.3818
"4868","4867",-51.5210000000001,-26.3818
"4869","4868",-51.4810000000001,-26.3818
"4870","4869",-51.4410000000001,-26.3818
"5001","5000",-51.6810000000001,-26.4218
"5002","5001",-51.6410000000001,-26.4218
"5003","5002",-51.6010000000001,-26.4218
"5004","5003",-51.5610000000001,-26.4218
"5005","5004",-51.5210000000001,-26.4218
"5006","5005",-51.4810000000001,-26.4218
"5007","5006",-51.4410000000001,-26.4218
"5139","5138",-51.6410000000001,-26.4618
"5140","5139",-51.6010000000001,-26.4618
"5141","5140",-51.5610000000001,-26.4618
"5142","5141",-51.5210000000001,-26.4618
"5143","5142",-51.4810000000001,-26.4618
"5144","5143",-51.4410000000001,-26.4618
"5278","5277",-51.5610000000001,-26.5018
"5279","5278",-51.5210000000001,-26.5018
"5280","5279",-51.4810000000001,-26.5018
"5281","5280",-51.4410000000001,-26.5018
"5282","5281",-51.4010000000001,-26.5018
"5416","5415",-51.5210000000001,-26.5418
