fid,id,x,y
"2722","2721",-49.6810000000001,-25.7418
"2723","2722",-49.6410000000001,-25.7418
"2724","2723",-49.6010000000001,-25.7418
"2725","2724",-49.5610000000001,-25.7418
"2726","2725",-49.5210000000001,-25.7418
"2727","2726",-49.4810000000001,-25.7418
"2728","2727",-49.4410000000001,-25.7418
"2735","2734",-49.1610000000001,-25.7418
"2736","2735",-49.1210000000001,-25.7418
"2858","2857",-49.7210000000001,-25.7818
"2859","2858",-49.6810000000001,-25.7818
"2860","2859",-49.6410000000001,-25.7818
"2861","2860",-49.6010000000001,-25.7818
"2862","2861",-49.5610000000001,-25.7818
"2863","2862",-49.5210000000001,-25.7818
"2864","2863",-49.4810000000001,-25.7818
"2865","2864",-49.4410000000001,-25.7818
"2866","2865",-49.4010000000001,-25.7818
"2867","2866",-49.3610000000001,-25.7818
"2871","2870",-49.2010000000001,-25.7818
"2872","2871",-49.1610000000001,-25.7818
"2873","2872",-49.1210000000001,-25.7818
"2993","2992",-49.8010000000001,-25.8218
"2994","2993",-49.7610000000001,-25.8218
"2995","2994",-49.7210000000001,-25.8218
"2996","2995",-49.6810000000001,-25.8218
"2997","2996",-49.6410000000001,-25.8218
"2998","2997",-49.6010000000001,-25.8218
"2999","2998",-49.5610000000001,-25.8218
"3000","2999",-49.5210000000001,-25.8218
"3001","3000",-49.4810000000001,-25.8218
"3002","3001",-49.4410000000001,-25.8218
"3003","3002",-49.4010000000001,-25.8218
"3004","3003",-49.3610000000001,-25.8218
"3005","3004",-49.3210000000001,-25.8218
"3006","3005",-49.2810000000001,-25.8218
"3007","3006",-49.2410000000001,-25.8218
"3008","3007",-49.2010000000001,-25.8218
"3009","3008",-49.1610000000001,-25.8218
"3010","3009",-49.1210000000001,-25.8218
"3130","3129",-49.8010000000001,-25.8618
"3131","3130",-49.7610000000001,-25.8618
"3132","3131",-49.7210000000001,-25.8618
"3133","3132",-49.6810000000001,-25.8618
"3134","3133",-49.6410000000001,-25.8618
"3135","3134",-49.6010000000001,-25.8618
"3136","3135",-49.5610000000001,-25.8618
"3137","3136",-49.5210000000001,-25.8618
"3138","3137",-49.4810000000001,-25.8618
"3139","3138",-49.4410000000001,-25.8618
"3140","3139",-49.4010000000001,-25.8618
"3141","3140",-49.3610000000001,-25.8618
"3142","3141",-49.3210000000001,-25.8618
"3143","3142",-49.2810000000001,-25.8618
"3144","3143",-49.2410000000001,-25.8618
"3145","3144",-49.2010000000001,-25.8618
"3146","3145",-49.1610000000001,-25.8618
"3147","3146",-49.1210000000001,-25.8618
"3268","3267",-49.7610000000001,-25.9018
"3269","3268",-49.7210000000001,-25.9018
"3270","3269",-49.6810000000001,-25.9018
"3271","3270",-49.6410000000001,-25.9018
"3272","3271",-49.6010000000001,-25.9018
"3273","3272",-49.5610000000001,-25.9018
"3274","3273",-49.5210000000001,-25.9018
"3275","3274",-49.4810000000001,-25.9018
"3276","3275",-49.4410000000001,-25.9018
"3277","3276",-49.4010000000001,-25.9018
"3278","3277",-49.3610000000001,-25.9018
"3279","3278",-49.3210000000001,-25.9018
"3280","3279",-49.2810000000001,-25.9018
"3281","3280",-49.2410000000001,-25.9018
"3282","3281",-49.2010000000001,-25.9018
"3283","3282",-49.1610000000001,-25.9018
"3284","3283",-49.1210000000001,-25.9018
"3405","3404",-49.7610000000001,-25.9418
"3406","3405",-49.7210000000001,-25.9418
"3407","3406",-49.6810000000001,-25.9418
"3408","3407",-49.6410000000001,-25.9418
"3409","3408",-49.6010000000001,-25.9418
"3410","3409",-49.5610000000001,-25.9418
"3411","3410",-49.5210000000001,-25.9418
"3412","3411",-49.4810000000001,-25.9418
"3413","3412",-49.4410000000001,-25.9418
"3414","3413",-49.4010000000001,-25.9418
"3415","3414",-49.3610000000001,-25.9418
"3416","3415",-49.3210000000001,-25.9418
"3417","3416",-49.2810000000001,-25.9418
"3418","3417",-49.2410000000001,-25.9418
"3419","3418",-49.2010000000001,-25.9418
"3421","3420",-49.1210000000001,-25.9418
"3542","3541",-49.7610000000001,-25.9818
"3543","3542",-49.7210000000001,-25.9818
"3544","3543",-49.6810000000001,-25.9818
"3545","3544",-49.6410000000001,-25.9818
"3546","3545",-49.6010000000001,-25.9818
"3547","3546",-49.5610000000001,-25.9818
"3548","3547",-49.5210000000001,-25.9818
"3549","3548",-49.4810000000001,-25.9818
"3550","3549",-49.4410000000001,-25.9818
"3551","3550",-49.4010000000001,-25.9818
"3552","3551",-49.3610000000001,-25.9818
"3553","3552",-49.3210000000001,-25.9818
"3554","3553",-49.2810000000001,-25.9818
"3679","3678",-49.7610000000001,-26.0218
"3680","3679",-49.7210000000001,-26.0218
"3681","3680",-49.6810000000001,-26.0218
"3682","3681",-49.6410000000001,-26.0218
"3683","3682",-49.6010000000001,-26.0218
"3684","3683",-49.5610000000001,-26.0218
"3685","3684",-49.5210000000001,-26.0218
"3686","3685",-49.4810000000001,-26.0218
"3687","3686",-49.4410000000001,-26.0218
"3688","3687",-49.4010000000001,-26.0218
"3689","3688",-49.3610000000001,-26.0218
"3822","3821",-49.5210000000001,-26.0618
