fid,id,x,y
"3126","3125",-49.9610000000001,-25.8618
"3127","3126",-49.9210000000001,-25.8618
"3128","3127",-49.8810000000001,-25.8618
"3129","3128",-49.8410000000001,-25.8618
"3262","3261",-50.0010000000001,-25.9018
"3263","3262",-49.9610000000001,-25.9018
"3264","3263",-49.9210000000001,-25.9018
"3265","3264",-49.8810000000001,-25.9018
"3266","3265",-49.8410000000001,-25.9018
"3267","3266",-49.8010000000001,-25.9018
"3394","3393",-50.2010000000001,-25.9418
"3395","3394",-50.1610000000001,-25.9418
"3396","3395",-50.1210000000001,-25.9418
"3398","3397",-50.0410000000001,-25.9418
"3399","3398",-50.0010000000001,-25.9418
"3400","3399",-49.9610000000001,-25.9418
"3401","3400",-49.9210000000001,-25.9418
"3402","3401",-49.8810000000001,-25.9418
"3403","3402",-49.8410000000001,-25.9418
"3404","3403",-49.8010000000001,-25.9418
"3529","3528",-50.2810000000001,-25.9818
"3530","3529",-50.2410000000001,-25.9818
"3531","3530",-50.2010000000001,-25.9818
"3532","3531",-50.1610000000001,-25.9818
"3533","3532",-50.1210000000001,-25.9818
"3534","3533",-50.0810000000001,-25.9818
"3535","3534",-50.0410000000001,-25.9818
"3536","3535",-50.0010000000001,-25.9818
"3537","3536",-49.9610000000001,-25.9818
"3538","3537",-49.9210000000001,-25.9818
"3539","3538",-49.8810000000001,-25.9818
"3540","3539",-49.8410000000001,-25.9818
"3541","3540",-49.8010000000001,-25.9818
"3666","3665",-50.2810000000001,-26.0218
"3667","3666",-50.2410000000001,-26.0218
"3668","3667",-50.2010000000001,-26.0218
"3669","3668",-50.1610000000001,-26.0218
"3670","3669",-50.1210000000001,-26.0218
"3671","3670",-50.0810000000001,-26.0218
"3672","3671",-50.0410000000001,-26.0218
"3673","3672",-50.0010000000001,-26.0218
"3674","3673",-49.9610000000001,-26.0218
"3675","3674",-49.9210000000001,-26.0218
"3676","3675",-49.8810000000001,-26.0218
"3677","3676",-49.8410000000001,-26.0218
"3678","3677",-49.8010000000001,-26.0218
"3802","3801",-50.3210000000001,-26.0618
"3803","3802",-50.2810000000001,-26.0618
"3804","3803",-50.2410000000001,-26.0618
"3805","3804",-50.2010000000001,-26.0618
"3806","3805",-50.1610000000001,-26.0618
"3807","3806",-50.1210000000001,-26.0618
"3808","3807",-50.0810000000001,-26.0618
"3809","3808",-50.0410000000001,-26.0618
"3810","3809",-50.0010000000001,-26.0618
"3811","3810",-49.9610000000001,-26.0618
"3812","3811",-49.9210000000001,-26.0618
"3813","3812",-49.8810000000001,-26.0618
"3814","3813",-49.8410000000001,-26.0618
"3815","3814",-49.8010000000001,-26.0618
"3816","3815",-49.7610000000001,-26.0618
"3817","3816",-49.7210000000001,-26.0618
"3818","3817",-49.6810000000001,-26.0618
"3819","3818",-49.6410000000001,-26.0618
"3820","3819",-49.6010000000001,-26.0618
"3821","3820",-49.5610000000001,-26.0618
"3941","3940",-50.2410000000001,-26.1018
"3942","3941",-50.2010000000001,-26.1018
"3943","3942",-50.1610000000001,-26.1018
"3944","3943",-50.1210000000001,-26.1018
"3945","3944",-50.0810000000001,-26.1018
"3946","3945",-50.0410000000001,-26.1018
"3947","3946",-50.0010000000001,-26.1018
"3948","3947",-49.9610000000001,-26.1018
"3949","3948",-49.9210000000001,-26.1018
"3950","3949",-49.8810000000001,-26.1018
"3951","3950",-49.8410000000001,-26.1018
"3952","3951",-49.8010000000001,-26.1018
"3956","3955",-49.6410000000001,-26.1018
"3957","3956",-49.6010000000001,-26.1018
"4078","4077",-50.2410000000001,-26.1418
"4079","4078",-50.2010000000001,-26.1418
"4080","4079",-50.1610000000001,-26.1418
"4081","4080",-50.1210000000001,-26.1418
"4082","4081",-50.0810000000001,-26.1418
"4083","4082",-50.0410000000001,-26.1418
"4084","4083",-50.0010000000001,-26.1418
"4085","4084",-49.9610000000001,-26.1418
"4086","4085",-49.9210000000001,-26.1418
"4087","4086",-49.8810000000001,-26.1418
"4088","4087",-49.8410000000001,-26.1418
"4215","4214",-50.2410000000001,-26.1818
"4216","4215",-50.2010000000001,-26.1818
"4217","4216",-50.1610000000001,-26.1818
"4218","4217",-50.1210000000001,-26.1818
"4219","4218",-50.0810000000001,-26.1818
"4220","4219",-50.0410000000001,-26.1818
"4221","4220",-50.0010000000001,-26.1818
"4222","4221",-49.9610000000001,-26.1818
"4223","4222",-49.9210000000001,-26.1818
"4224","4223",-49.8810000000001,-26.1818
"4353","4352",-50.2010000000001,-26.2218
"4354","4353",-50.1610000000001,-26.2218
"4355","4354",-50.1210000000001,-26.2218
"4356","4355",-50.0810000000001,-26.2218
"4357","4356",-50.0410000000001,-26.2218
