fid,id,x,y
"2214","2213",-53.561,-25.6218
"2215","2214",-53.521,-25.6218
"2216","2215",-53.481,-25.6218
"2217","2216",-53.441,-25.6218
"2218","2217",-53.401,-25.6218
"2345","2344",-53.801,-25.6618
"2346","2345",-53.761,-25.6618
"2347","2346",-53.721,-25.6618
"2348","2347",-53.681,-25.6618
"2349","2348",-53.641,-25.6618
"2350","2349",-53.601,-25.6618
"2351","2350",-53.561,-25.6618
"2352","2351",-53.521,-25.6618
"2353","2352",-53.481,-25.6618
"2354","2353",-53.441,-25.6618
"2355","2354",-53.401,-25.6618
"2356","2355",-53.361,-25.6618
"2483","2482",-53.761,-25.7018
"2484","2483",-53.721,-25.7018
"2485","2484",-53.681,-25.7018
"2486","2485",-53.641,-25.7018
"2487","2486",-53.601,-25.7018
"2488","2487",-53.561,-25.7018
"2489","2488",-53.521,-25.7018
"2490","2489",-53.481,-25.7018
"2491","2490",-53.441,-25.7018
"2492","2491",-53.401,-25.7018
"2493","2492",-53.361,-25.7018
"2621","2620",-53.721,-25.7418
"2622","2621",-53.681,-25.7418
"2623","2622",-53.641,-25.7418
"2624","2623",-53.601,-25.7418
"2625","2624",-53.561,-25.7418
"2626","2625",-53.521,-25.7418
"2627","2626",-53.481,-25.7418
"2628","2627",-53.441,-25.7418
"2629","2628",-53.401,-25.7418
"2630","2629",-53.361,-25.7418
"2758","2757",-53.721,-25.7818
"2759","2758",-53.681,-25.7818
"2760","2759",-53.641,-25.7818
"2761","2760",-53.601,-25.7818
"2762","2761",-53.561,-25.7818
"2763","2762",-53.521,-25.7818
"2764","2763",-53.481,-25.7818
"2765","2764",-53.441,-25.7818
"2766","2765",-53.401,-25.7818
"2767","2766",-53.361,-25.7818
"2896","2895",-53.681,-25.8218
"2897","2896",-53.641,-25.8218
"2898","2897",-53.601,-25.8218
"2899","2898",-53.561,-25.8218
"2900","2899",-53.521,-25.8218
"2901","2900",-53.481,-25.8218
"2902","2901",-53.441,-25.8218
"2903","2902",-53.401,-25.8218
"2904","2903",-53.361,-25.8218
"3034","3033",-53.641,-25.8618
"3035","3034",-53.601,-25.8618
"3036","3035",-53.561,-25.8618
"3037","3036",-53.521,-25.8618
"3038","3037",-53.481,-25.8618
"3039","3038",-53.441,-25.8618
"3040","3039",-53.401,-25.8618
"3041","3040",-53.361,-25.8618
"3171","3170",-53.641,-25.9018
"3172","3171",-53.601,-25.9018
"3173","3172",-53.561,-25.9018
"3174","3173",-53.521,-25.9018
"3175","3174",-53.481,-25.9018
"3176","3175",-53.441,-25.9018
"3177","3176",-53.401,-25.9018
"3178","3177",-53.361,-25.9018
"3179","3178",-53.321,-25.9018
"3308","3307",-53.641,-25.9418
"3309","3308",-53.601,-25.9418
"3310","3309",-53.561,-25.9418
"3311","3310",-53.521,-25.9418
"3312","3311",-53.481,-25.9418
"3313","3312",-53.441,-25.9418
"3314","3313",-53.401,-25.9418
"3315","3314",-53.361,-25.9418
"3316","3315",-53.321,-25.9418
"3317","3316",-53.281,-25.9418
"3444","3443",-53.681,-25.9818
"3445","3444",-53.641,-25.9818
"3446","3445",-53.601,-25.9818
"3447","3446",-53.561,-25.9818
"3448","3447",-53.521,-25.9818
"3449","3448",-53.481,-25.9818
"3450","3449",-53.441,-25.9818
"3451","3450",-53.401,-25.9818
"3452","3451",-53.361,-25.9818
"3453","3452",-53.321,-25.9818
"3454","3453",-53.281,-25.9818
"3455","3454",-53.241,-25.9818
"3581","3580",-53.681,-26.0218
"3582","3581",-53.641,-26.0218
"3583","3582",-53.601,-26.0218
"3584","3583",-53.561,-26.0218
"3585","3584",-53.521,-26.0218
"3586","3585",-53.481,-26.0218
"3587","3586",-53.441,-26.0218
"3588","3587",-53.401,-26.0218
"3589","3588",-53.361,-26.0218
"3590","3589",-53.321,-26.0218
"3591","3590",-53.281,-26.0218
"3592","3591",-53.241,-26.0218
"3719","3718",-53.641,-26.0618
"3720","3719",-53.601,-26.0618
"3721","3720",-53.561,-26.0618
"3722","3721",-53.521,-26.0618
"3723","3722",-53.481,-26.0618
"3724","3723",-53.441,-26.0618
"3725","3724",-53.401,-26.0618
"3726","3725",-53.361,-26.0618
"3727","3726",-53.321,-26.0618
"3728","3727",-53.281,-26.0618
"3855","3854",-53.681,-26.1018
"3856","3855",-53.641,-26.1018
"3857","3856",-53.601,-26.1018
"3858","3857",-53.561,-26.1018
"3859","3858",-53.521,-26.1018
"3860","3859",-53.481,-26.1018
"3861","3860",-53.441,-26.1018
"3862","3861",-53.401,-26.1018
"3863","3862",-53.361,-26.1018
"3864","3863",-53.321,-26.1018
"3865","3864",-53.281,-26.1018
"3992","3991",-53.681,-26.1418
"3993","3992",-53.641,-26.1418
"3994","3993",-53.601,-26.1418
"3995","3994",-53.561,-26.1418
"3996","3995",-53.521,-26.1418
"3997","3996",-53.481,-26.1418
"3998","3997",-53.441,-26.1418
"3999","3998",-53.401,-26.1418
"4000","3999",-53.361,-26.1418
"4001","4000",-53.321,-26.1418
"4002","4001",-53.281,-26.1418
"4130","4129",-53.641,-26.1818
"4131","4130",-53.601,-26.1818
"4132","4131",-53.561,-26.1818
"4133","4132",-53.521,-26.1818
"4134","4133",-53.481,-26.1818
"4135","4134",-53.441,-26.1818
"4136","4135",-53.401,-26.1818
"4137","4136",-53.361,-26.1818
"4138","4137",-53.321,-26.1818
"4139","4138",-53.281,-26.1818
"4267","4266",-53.641,-26.2218
"4268","4267",-53.601,-26.2218
"4269","4268",-53.561,-26.2218
"4270","4269",-53.521,-26.2218
"4271","4270",-53.481,-26.2218
"4272","4271",-53.441,-26.2218
"4273","4272",-53.401,-26.2218
"4274","4273",-53.361,-26.2218
"4275","4274",-53.321,-26.2218
"4406","4405",-53.561,-26.2618
"4407","4406",-53.521,-26.2618
"4408","4407",-53.481,-26.2618
"4409","4408",-53.441,-26.2618
