Parametros,Par_NSE,Par_GR4
x1,22.20938525332857,478.80105990482923
x2,0.0315335072497599,0.27542412745614775
x3,499.1736919877869,81.36975254390846
x4,5.091296571291688,6.575637321899008
x5,0.5628416694183375,0.0
