Parametros,Par_NSE
RMAX,8.301430232582046
Io,13.732329376240568
fIb,0.16398012185851163
H,0.9489047155555638
alfa,0.017225873866416514
Ksup,14.373750120870625
Ksub,355.57253530647455
Aimp,0.07157326445422896
NH,2.781001407852137
