Parametros,Par_NSE,Par_GR4
x1,202.8313331550217,36.16814883193752
x2,-0.8299244419581266,0.3265104131663324
x3,92.90327548810099,303.1511441077872
x4,2.048540284114579,1.4422497021423817
x5,0.8399478218384859,0.0
