Parametros,Par_NSE,Par_GR4
x1,372.64256810112767,561.1112716637883
x2,-0.34286743984361545,0.2250352180528683
x3,165.9509104806122,123.43735468637594
x4,3.4690248104708314,3.5125402162300796
x5,0.7986492515490913,0.0
