Parametros,Par_NSE
RMAX,0.11762209392353234
Io,54.981158804216385
fIb,0.010559499907333753
H,0.7941917981263222
alfa,19.95547257061424
Ksup,7.579868234665975
Ksub,27.116196650251453
Aimp,0.1976580784677986
NH,1.5221964406758746
