Parametros,Par_NSE,Par_GR4
x1,265.5713844917997,46.28682098239075
x2,-0.27980860504968597,0.13057418749473645
x3,115.6289034804412,318.2262579952268
x4,2.098421455110262,1.964308863088064
x5,0.9344593221394019,0.0
