Parametros,Par_NSE
Sat,452.3612066708423
AI,0.5376049831931998
CAPC,0.3999422507722687
Crec,19.992985060287655
kkt,42.16033069091609
k2t,2.9911584523783867
tc,0.9978947968672627
solo0,0.7847726175167831
pc,0.7933188955220738
