Parametros,Par_NSE,Par_GR4
x1,381.3685654848861,331.57842677085546
x2,0.18346086685002705,0.2159891123708408
x3,94.66879921080039,121.83476914529756
x4,3.539030178668088,3.2570969302939563
x5,0.0260510473405087,0.0
