data,Q_obs,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2020-01-28,3.44,3.45,4.333,4.59,3.397,6.396,8.577,7.788,5.346
2020-01-29,3.6,12.0,4.456,9.42,5.212,6.543,10.332,9.172,6.215
2020-01-30,13.67,16.99,4.23,12.17,8.436,7.656,14.297,12.583,8.796
2020-01-31,9.8,0.48,4.139,9.78,9.459,8.549,14.612,13.252,10.007
2020-02-01,8.59,0.02,4.263,7.63,7.801,7.402,13.359,12.819,9.254
2020-02-02,5.88,10.86,5.276,6.49,7.3,7.037,13.345,13.28,9.371
2020-02-03,5.71,0.59,4.91,5.77,7.06,7.542,12.393,12.763,9.474
2020-02-04,5.4,0.22,4.862,5.3,5.801,7.047,11.23,11.934,8.785
2020-02-05,5.25,0.45,4.305,4.98,4.608,6.692,10.219,11.077,8.178
2020-02-06,5.05,2.32,4.921,4.8,4.036,6.559,9.531,10.33,7.643
2020-02-07,5.12,2.18,4.845,5.01,3.946,6.434,9.075,9.699,7.172
2020-02-08,5.81,2.26,5.608,5.18,3.974,6.314,8.774,9.182,6.755
2020-02-09,5.0,4.93,4.705,6.74,4.363,6.209,8.809,8.946,6.404
2020-02-10,7.5,0.24,4.594,5.99,4.421,6.121,8.631,8.63,6.093
2020-02-11,7.1,0.05,5.415,5.25,3.835,6.004,8.373,8.318,5.8
2020-02-12,5.93,0.04,4.754,4.85,3.206,5.896,8.115,8.041,5.539
2020-02-13,4.81,0.0,3.872,4.59,2.758,5.799,7.89,7.804,5.307
2020-02-14,4.78,0.0,3.416,4.41,2.462,5.707,7.701,7.608,5.099
2020-02-15,3.97,0.16,3.75,4.28,2.299,5.618,7.54,7.447,4.913
2020-02-16,4.16,0.18,3.762,4.19,2.223,5.532,7.398,7.315,4.746
2020-02-17,3.43,0.4,4.571,4.12,2.213,5.45,7.271,7.206,4.595
2020-02-18,5.87,3.86,4.442,4.06,2.689,5.372,7.341,7.226,4.46
2020-02-19,5.66,0.85,3.938,4.01,3.116,5.296,7.273,7.181,4.338
2020-02-20,6.26,0.52,3.742,3.96,3.047,5.223,7.134,7.116,4.227
2020-02-21,5.4,0.2,3.61,3.93,2.784,5.153,6.972,7.049,4.125
2020-02-22,4.34,0.08,3.863,3.9,2.494,5.085,6.818,6.987,4.032
2020-02-23,3.83,0.01,3.859,3.87,2.253,5.02,6.677,6.932,3.945
2020-02-24,3.77,0.37,3.786,5.17,2.125,4.957,6.552,6.884,3.865
2020-02-25,11.09,42.6,4.193,30.76,7.606,5.951,30.025,24.47,14.175
2020-02-26,72.7,42.94,4.332,32.77,24.257,10.833,58.852,49.007,37.288
2020-02-27,43.68,0.04,4.439,22.39,35.383,14.826,59.943,53.567,47.187
2020-02-28,22.94,0.07,4.807,15.47,30.71,10.577,49.814,50.141,41.81
2020-02-29,15.46,0.04,4.234,11.7,23.222,8.482,38.189,44.096,37.095
2020-03-01,11.2,0.0,4.292,9.37,17.508,8.245,28.925,37.729,32.962
2020-03-02,9.51,0.35,4.383,7.87,13.732,8.033,22.608,31.937,29.338
2020-03-03,9.03,0.37,4.633,6.86,11.369,7.834,18.644,26.992,26.16
2020-03-04,7.24,1.52,4.192,6.15,10.011,7.644,16.293,22.911,23.373
2020-03-05,7.18,0.0,4.167,5.64,9.062,7.466,14.886,19.592,20.928
2020-03-06,7.66,0.0,4.178,5.26,8.132,7.296,14.027,16.92,18.783
2020-03-07,5.54,1.2,4.42,7.39,7.504,7.135,13.494,14.783,16.9
2020-03-08,6.93,3.85,4.351,6.43,7.612,6.982,13.304,13.2,15.249
2020-03-09,6.35,0.0,4.128,5.49,7.513,6.839,13.046,11.874,13.8
2020-03-10,5.15,0.0,4.232,4.99,6.896,6.7,12.763,10.788,12.526
2020-03-11,5.44,0.0,4.068,4.67,6.245,6.568,12.489,9.909,11.407
2020-03-12,4.86,0.0,3.806,4.45,5.706,6.442,12.236,9.202,10.423
2020-03-13,4.97,0.04,3.75,4.28,5.29,6.322,12.007,8.636,9.557
2020-03-14,4.27,0.0,3.719,4.16,4.961,6.207,11.795,8.183,8.795
2020-03-15,4.34,0.06,4.259,4.06,4.698,6.097,11.595,7.821,8.123
2020-03-16,4.1,0.22,3.694,3.98,4.503,5.992,11.405,7.531,7.531
2020-03-17,4.52,0.1,3.411,3.92,4.335,5.891,11.221,7.298,7.009
2020-03-18,4.25,24.12,3.78,11.55,7.299,6.507,18.574,13.436,9.43
2020-03-19,5.7,0.94,4.372,9.49,9.71,8.288,19.995,14.964,11.559
2020-03-20,6.32,0.02,4.169,7.07,8.669,7.115,18.594,14.595,10.552
2020-03-21,4.35,0.0,3.622,5.9,6.908,6.346,16.471,13.554,9.667
2020-03-22,3.9,0.0,3.189,5.2,5.466,6.226,14.603,12.374,8.889
2020-03-23,5.06,0.01,3.316,4.76,4.493,6.116,13.234,11.27,8.204
2020-03-24,3.14,0.07,2.603,4.46,3.892,6.011,12.304,10.313,7.602
2020-03-25,4.2,0.0,3.947,4.25,3.522,5.91,11.686,9.515,7.071
2020-03-26,3.43,0.02,3.75,4.1,3.282,5.813,11.263,8.863,6.603
2020-03-27,3.47,0.0,3.803,3.99,3.119,5.72,10.956,8.335,6.19
2020-03-28,3.2,0.01,3.489,3.9,2.964,5.631,10.715,7.91,5.824
2020-03-29,3.95,8.59,3.154,13.94,4.007,5.701,11.463,8.315,6.26
2020-03-30,5.41,4.52,3.335,13.14,5.404,6.061,11.742,8.412,6.811
2020-03-31,4.83,1.42,3.218,9.39,5.637,5.836,11.496,8.213,6.539
2020-04-01,4.15,0.41,3.006,7.22,5.029,5.553,11.049,7.919,6.13
2020-04-02,3.78,1.16,2.934,6.12,4.366,5.438,10.619,7.622,5.769
2020-04-03,3.55,0.67,3.166,5.34,3.887,5.361,10.253,7.353,5.45
2020-04-04,3.44,0.0,2.956,4.83,3.438,5.286,9.952,7.123,5.168
2020-04-05,3.75,0.0,3.143,4.49,3.037,5.214,9.706,6.932,4.918
2020-04-06,3.63,17.39,3.091,13.01,5.018,5.564,13.41,10.02,6.718
2020-04-07,5.83,0.18,3.171,10.29,6.629,6.6,14.053,10.752,8.3
2020-04-08,6.2,0.0,2.952,7.52,5.807,5.875,13.25,10.52,7.672
2020-04-09,3.62,0.0,2.438,6.18,4.576,5.399,12.083,9.951,7.119
2020-04-10,4.16,0.0,2.603,5.38,3.606,5.321,11.054,9.316,6.633
2020-04-11,4.51,0.0,3.701,4.86,2.971,5.248,10.287,8.725,6.205
2020-04-12,3.54,0.0,3.349,4.52,2.584,5.178,9.75,8.213,5.827
2020-04-13,3.41,0.01,3.603,7.39,2.359,5.11,9.376,7.786,5.493
2020-04-14,4.98,20.22,3.021,11.87,4.866,5.568,14.393,11.881,7.632
2020-04-15,4.91,0.0,2.394,9.24,6.851,6.892,15.297,12.776,9.514
2020-04-16,4.48,0.0,2.564,6.99,5.951,6.001,14.257,12.373,8.738
2020-04-17,4.24,0.0,3.115,5.84,4.597,5.422,12.73,11.526,8.056
2020-04-18,3.82,0.0,2.775,5.14,3.52,5.342,11.393,10.604,7.457
2020-04-19,3.01,0.0,2.85,4.69,2.816,5.269,10.411,9.754,6.93
2020-04-20,3.12,0.0,3.128,4.38,2.394,5.199,9.739,9.022,6.466
2020-04-21,2.47,0.0,2.421,4.16,2.15,5.131,9.287,8.414,6.058
2020-04-22,2.98,0.0,2.995,4.0,2.009,5.065,8.973,7.916,5.698
2020-04-23,3.08,0.0,2.654,3.88,1.924,5.001,8.741,7.514,5.381
2020-04-24,2.9,0.0,2.873,3.79,1.841,4.94,8.555,7.19,5.101
2020-04-25,2.36,0.0,2.676,3.72,1.817,4.881,8.395,6.929,4.853
2020-04-26,2.47,0.0,2.863,3.66,1.794,4.824,8.249,6.72,4.633
2020-04-27,2.56,0.0,2.754,3.61,1.77,4.768,8.112,6.551,4.439
2020-04-28,2.44,0.02,2.504,3.56,1.75,4.714,7.981,6.415,4.265
2020-04-29,2.48,0.14,2.867,3.53,1.748,4.662,7.853,6.304,4.111
2020-04-30,1.73,0.29,2.659,3.51,1.778,4.612,7.729,6.214,3.973
2020-05-01,2.55,3.67,2.497,5.93,2.258,4.588,7.78,6.239,4.001
2020-05-02,2.52,0.11,2.626,5.15,2.605,4.606,7.696,6.205,4.024
2020-05-03,2.25,0.0,2.359,4.39,2.42,4.52,7.548,6.15,3.892
2020-05-04,2.25,0.0,2.185,4.03,2.135,4.45,7.386,6.093,3.774
2020-05-05,2.35,2.93,1.904,5.37,2.288,4.426,7.343,6.093,3.798
2020-05-06,3.41,4.9,2.46,5.0,3.072,4.486,7.535,6.261,4.165
2020-05-07,2.58,0.0,2.643,4.38,3.356,4.543,7.453,6.271,4.358
2020-05-08,2.67,0.01,2.191,4.01,2.904,4.4,7.253,6.22,4.178
2020-05-09,2.95,0.05,2.541,3.79,2.397,4.31,7.034,6.15,4.017
2020-05-10,2.45,0.0,2.238,3.65,2.02,4.27,6.837,6.079,3.875
2020-05-11,1.7,0.0,2.548,3.56,1.767,4.231,6.67,6.015,3.747
2020-05-12,1.79,1.26,2.529,4.04,1.782,4.194,6.548,5.96,3.633
2020-05-13,2.33,12.94,2.373,7.35,3.51,4.368,8.59,7.621,5.021
2020-05-14,3.65,0.18,2.467,6.09,4.751,4.893,8.93,8.033,6.24
2020-05-15,3.6,0.0,2.283,4.91,4.122,4.506,8.465,7.931,5.823
2020-05-16,3.33,0.01,1.874,4.34,3.173,4.252,7.799,7.646,5.457
2020-05-17,2.84,0.0,1.995,4.0,2.432,4.213,7.21,7.322,5.134
2020-05-18,2.11,0.06,2.181,3.78,1.957,4.176,6.767,7.018,4.849
2020-05-19,2.15,0.04,1.884,3.64,1.679,4.14,6.452,6.754,4.598
2020-05-20,2.24,0.0,0.98,3.54,1.514,4.106,6.227,6.532,4.377
2020-05-21,2.16,0.03,1.834,3.47,1.417,4.072,6.06,6.349,4.181
2020-05-22,16.7,69.55,2.24,42.52,16.082,6.505,69.163,51.874,34.706
2020-05-23,38.57,1.03,1.813,31.04,30.697,13.478,82.383,63.874,61.473
2020-05-24,16.28,0.19,1.956,19.11,28.113,9.358,71.954,61.996,54.251
2020-05-25,9.47,0.02,2.242,13.52,21.587,6.76,55.47,55.12,47.921
2020-05-26,6.54,0.0,1.898,10.26,16.269,6.62,41.123,47.122,42.374
2020-05-27,5.81,0.0,2.38,8.23,12.618,6.503,30.937,39.578,37.513
2020-05-28,5.25,0.04,2.119,6.91,10.262,6.389,24.418,33.028,33.252
2020-05-29,5.07,0.0,2.054,6.02,8.74,6.281,20.482,27.565,29.517
2020-05-30,4.68,0.0,1.828,5.4,7.716,6.177,18.168,23.107,26.244
2020-05-31,4.37,0.08,2.232,4.95,6.994,6.077,16.806,19.512,23.374
2020-06-01,4.23,4.75,1.901,6.56,6.942,6.132,16.265,16.854,21.249
2020-06-02,4.13,2.01,2.062,6.13,7.295,6.431,15.835,14.635,19.387
2020-06-03,4.0,0.04,1.923,5.22,6.956,6.117,15.408,12.802,17.368
2020-06-04,3.93,8.45,1.803,6.37,7.347,6.254,15.934,12.141,16.529
2020-06-05,3.87,8.01,1.776,19.55,8.59,7.492,16.608,11.919,16.685
2020-06-06,7.45,19.48,1.513,14.84,13.646,9.121,21.235,16.087,18.459
2020-06-07,9.4,0.0,1.838,10.09,18.747,11.534,21.623,16.496,19.138
2020-06-08,7.13,0.18,1.458,7.8,17.435,9.22,20.151,15.445,17.185
2020-06-09,8.53,43.04,1.97,28.71,27.292,12.083,42.392,38.014,32.879
2020-06-10,50.83,39.41,1.679,45.0,53.117,30.522,66.084,66.754,64.139
2020-06-11,125.03,19.69,1.908,38.99,68.258,48.727,70.274,78.397,79.229
2020-06-12,199.37,0.11,1.525,26.58,64.887,48.483,61.003,74.84,74.983
2020-06-13,82.44,5.59,1.686,21.27,54.705,37.722,49.379,66.51,66.74
2020-06-14,48.59,0.17,1.794,15.8,44.727,34.636,39.37,56.769,59.522
2020-06-15,35.46,0.05,1.536,11.99,37.527,30.492,32.19,47.564,52.663
2020-06-16,28.72,0.0,1.499,9.69,31.568,27.292,27.503,39.568,46.656
2020-06-17,24.04,0.01,1.621,8.18,27.411,25.055,24.589,32.902,41.395
2020-06-18,20.8,0.0,1.0,7.15,24.413,23.179,22.801,27.463,36.788
2020-06-19,18.28,0.01,1.414,6.42,22.056,21.584,21.679,23.082,32.754
2020-06-20,15.79,0.0,1.67,5.88,20.213,20.208,20.934,19.576,29.221
2020-06-21,14.24,0.0,1.964,5.48,18.741,19.005,20.395,16.782,26.126
2020-06-22,13.33,0.0,1.854,5.16,17.514,17.943,19.966,14.56,23.416
2020-06-23,11.92,0.0,1.935,4.92,16.397,17.0,19.597,12.796,21.043
2020-06-24,11.58,0.0,1.766,4.72,15.404,16.156,19.261,11.396,18.964
2020-06-25,11.35,17.3,1.693,16.12,16.775,18.316,22.812,14.71,19.802
2020-06-26,20.39,0.28,1.382,13.26,17.773,24.97,23.322,15.015,20.545
2020-06-27,18.67,9.99,1.616,14.36,18.513,22.773,23.68,15.652,19.727
2020-06-28,16.89,0.09,1.778,11.12,19.626,24.289,22.657,14.853,19.015
2020-06-29,14.42,1.77,1.954,10.21,18.841,21.313,21.328,13.617,17.223
2020-06-30,19.03,20.67,1.933,22.47,22.369,23.487,25.63,18.914,22.978
2020-07-01,43.53,0.15,1.624,17.33,27.28,33.32,25.827,19.518,28.029
2020-07-02,32.26,0.0,1.573,11.87,25.478,27.422,24.199,18.291,25.142
2020-07-03,24.08,0.01,1.741,9.2,21.577,23.268,22.222,16.512,22.614
2020-07-04,19.75,0.0,1.39,7.61,18.478,21.67,20.549,14.722,20.401
2020-07-05,16.96,0.0,1.56,8.96,16.228,20.305,19.311,13.123,18.462
2020-07-06,21.49,14.28,1.356,24.9,17.196,22.063,21.071,14.839,20.077
2020-07-07,28.24,3.83,1.789,20.92,19.758,28.734,21.191,14.722,21.791
2020-07-08,25.57,11.17,1.848,21.15,23.048,28.214,21.944,15.695,22.125
2020-07-09,26.41,0.0,1.542,15.7,24.67,30.459,21.195,15.041,22.133
2020-07-10,22.16,0.0,1.682,11.5,22.545,26.133,19.968,13.845,20.015
2020-07-11,19.08,2.66,1.781,10.09,19.7,23.364,18.888,12.64,18.27
2020-07-12,18.5,0.14,2.356,8.58,17.528,22.344,17.973,11.502,16.742
2020-07-13,17.45,2.57,2.523,9.3,15.998,20.797,17.345,10.566,15.298
2020-07-14,20.76,0.4,2.153,7.98,14.853,19.519,16.819,9.756,14.033
2020-07-15,20.43,0.0,1.607,6.86,13.683,18.451,16.378,9.079,12.926
2020-07-16,16.64,0.0,2.107,6.22,12.615,17.5,16.006,8.527,11.956
2020-07-17,15.63,2.8,2.166,6.9,12.14,16.782,15.784,8.147,11.181
2020-07-18,14.84,0.01,1.594,6.39,11.729,16.33,15.517,7.806,10.503
2020-07-19,13.7,0.02,1.856,5.77,11.077,15.506,15.234,7.518,9.835
2020-07-20,12.97,0.01,2.063,5.41,10.429,14.786,14.956,7.278,9.25
2020-07-21,11.6,0.0,2.119,5.17,9.867,14.192,14.691,7.083,8.736
2020-07-22,11.43,0.0,1.971,4.98,9.402,13.645,14.44,6.924,8.285
2020-07-23,10.08,0.0,2.171,4.85,9.006,13.14,14.199,6.795,7.888
2020-07-24,10.23,0.0,2.02,4.73,8.669,12.672,13.968,6.69,7.539
2020-07-25,8.97,0.38,2.19,4.64,8.42,12.237,13.745,6.605,7.232
2020-07-26,9.24,0.0,2.328,4.56,8.189,11.833,13.525,6.534,6.961
2020-07-27,9.17,0.0,1.833,4.48,7.924,11.454,13.309,6.475,6.722
2020-07-28,8.92,8.27,2.336,9.58,8.754,11.923,13.98,7.254,7.34
2020-07-29,11.27,1.51,2.5,8.2,9.568,13.648,13.987,7.442,7.884
2020-07-30,12.09,0.0,2.02,6.47,9.18,12.321,13.644,7.378,7.534
2020-07-31,9.85,0.0,2.075,5.64,8.388,11.369,13.209,7.225,7.225
2020-08-01,9.38,0.0,1.935,5.15,7.686,11.013,12.805,7.054,6.952
2020-08-02,8.24,0.0,2.171,4.83,7.169,10.684,12.462,6.893,6.711
2020-08-03,8.71,0.0,2.306,4.61,6.805,10.373,12.176,6.752,6.497
2020-08-04,7.3,0.0,2.619,4.46,6.544,10.079,11.931,6.633,6.307
2020-08-05,7.84,0.0,2.556,4.34,6.347,9.8,11.712,6.533,6.137
2020-08-06,6.78,0.0,2.612,4.25,6.188,9.536,11.511,6.451,5.985
2020-08-07,7.28,0.0,2.654,4.17,6.04,9.285,11.32,6.382,5.848
2020-08-08,,0.01,2.739,4.1,5.922,9.046,11.136,6.325,5.725
2020-08-09,,0.0,2.546,4.04,5.815,8.819,10.957,6.277,5.614
2020-08-10,,0.11,2.608,3.99,5.726,8.604,10.783,6.237,5.513
2020-08-11,5.77,0.01,3.315,3.95,5.639,8.398,10.611,6.202,5.42
2020-08-12,6.64,6.05,3.037,28.69,6.33,8.471,10.915,6.553,5.748
2020-08-13,30.4,41.29,2.65,32.4,13.155,13.319,33.002,26.472,23.822
2020-08-14,28.63,3.77,2.692,30.88,20.504,25.242,37.612,31.854,39.413
2020-08-15,29.31,27.52,2.286,42.74,28.505,24.008,43.561,41.496,45.516
2020-08-16,,5.94,2.663,31.3,36.267,32.778,40.049,41.727,51.186
2020-08-17,,0.97,2.32,22.2,32.575,28.209,33.283,37.926,45.947
2020-08-18,,25.56,2.75,40.5,34.511,28.901,35.351,42.859,51.001
2020-08-19,69.31,9.78,3.481,34.2,41.283,43.572,33.575,42.261,56.335
2020-08-20,50.8,0.86,2.816,23.23,38.526,40.087,29.259,38.104,50.908
2020-08-21,36.49,0.12,2.884,16.92,32.508,32.293,24.846,33.067,45.257
2020-08-22,29.27,0.0,2.828,13.31,26.675,28.483,21.368,28.251,40.304
2020-08-23,24.91,0.0,3.442,11.04,22.388,26.03,18.951,24.043,35.962
2020-08-24,21.6,0.0,3.286,9.55,19.501,23.969,17.37,20.524,32.154
2020-08-25,18.93,0.0,3.588,8.53,17.414,22.21,16.352,17.646,28.815
2020-08-26,16.94,0.0,2.238,7.8,15.962,20.694,15.681,15.322,25.887
2020-08-27,15.33,0.0,2.332,7.26,14.842,19.382,15.212,13.46,23.319
2020-08-28,14.22,0.0,3.445,6.84,13.855,18.231,14.855,11.974,21.065
2020-08-29,12.72,0.0,3.273,6.51,13.076,17.205,14.561,10.789,19.087
2020-08-30,12.12,0.04,3.579,6.24,12.413,16.287,14.3,9.846,17.35
2020-08-31,11.92,0.0,2.484,6.01,11.81,15.462,14.058,9.095,15.825
2020-09-01,11.1,0.02,2.847,5.82,11.255,14.721,13.828,8.496,14.485
2020-09-02,10.22,0.01,3.582,5.65,10.748,14.049,13.606,8.019,13.307
2020-09-03,10.24,0.68,3.686,5.49,10.37,13.433,13.394,7.637,12.271
2020-09-04,10.1,0.04,3.0,5.35,10.014,12.87,13.182,7.331,11.359
2020-09-05,9.19,0.0,2.745,5.22,9.597,12.354,12.972,7.086,10.556
2020-09-06,9.55,0.0,3.254,5.11,9.189,11.879,12.765,6.888,9.848
2020-09-07,8.5,0.02,3.686,5.0,8.821,11.439,12.561,6.73,9.223
2020-09-08,8.53,0.01,2.118,4.89,8.493,11.03,12.361,6.601,8.672
2020-09-09,8.61,0.0,2.132,4.8,8.196,10.653,12.164,6.497,8.184
2020-09-10,8.78,0.02,2.332,4.71,7.927,10.304,11.971,6.412,7.753
2020-09-11,7.62,0.0,2.877,4.62,7.681,9.978,11.781,6.342,7.371
2020-09-12,8.01,0.0,1.963,4.54,7.452,9.673,11.594,6.284,7.032
2020-09-13,6.78,0.0,2.025,4.47,7.239,9.388,11.41,6.235,6.731
2020-09-14,7.14,0.0,1.995,4.39,7.042,9.122,11.229,6.194,6.463
2020-09-15,7.2,0.0,2.398,4.33,6.86,8.872,11.051,6.16,6.224
2020-09-16,6.35,0.76,2.601,4.27,6.789,8.636,10.883,6.129,6.011
2020-09-17,7.7,10.38,2.823,10.51,8.062,9.022,12.104,7.336,6.881
2020-09-18,7.46,0.08,2.813,8.75,8.954,10.359,12.226,7.639,7.642
2020-09-19,6.27,0.0,3.087,6.68,8.352,9.335,11.83,7.57,7.25
2020-09-20,7.11,0.0,2.993,5.7,7.497,8.617,11.303,7.368,6.901
2020-09-21,6.1,0.05,3.921,5.11,6.81,8.39,10.827,7.136,6.591
2020-09-22,5.95,0.0,3.255,4.74,6.33,8.178,10.445,6.917,6.315
2020-09-23,5.77,0.0,3.116,4.48,6.002,7.976,10.146,6.726,6.068
2020-09-24,5.31,0.0,2.579,4.3,5.775,7.786,9.907,6.565,5.847
2020-09-25,5.06,0.0,2.927,4.17,5.608,7.606,9.706,6.432,5.649
2020-09-26,5.62,0.0,3.341,4.07,5.476,7.435,9.528,6.322,5.471
2020-09-27,5.48,7.15,3.664,12.04,6.285,7.481,10.024,6.758,5.791
2020-09-28,10.57,24.72,2.479,25.36,10.154,9.441,17.921,13.865,9.276
2020-09-29,10.23,0.0,2.78,18.19,12.308,13.177,19.331,15.651,11.859
2020-09-30,7.81,0.7,1.839,12.1,10.849,10.619,17.729,15.247,10.927
2020-10-01,6.12,0.01,2.323,9.14,8.855,9.052,15.389,14.065,10.108
2020-10-02,6.51,0.01,3.096,7.38,7.233,8.795,13.36,12.72,9.387
2020-10-03,4.88,9.63,3.437,8.89,7.405,9.045,13.088,12.536,9.619
2020-10-04,5.02,0.28,3.688,7.48,7.758,10.053,12.36,11.73,9.823
2020-10-05,5.36,0.0,3.173,6.14,6.998,9.187,11.526,10.777,9.136
2020-10-06,5.26,0.0,2.882,5.41,6.113,8.568,10.792,9.872,8.531
2020-10-07,4.4,1.25,3.056,6.58,5.593,8.343,10.245,9.085,7.999
2020-10-08,5.87,23.7,3.146,24.41,8.339,9.773,17.105,15.197,10.533
2020-10-09,7.49,12.93,3.538,26.76,12.89,14.828,20.485,18.597,14.101
2020-10-10,9.08,0.22,3.412,18.25,14.849,14.786,19.511,18.468,14.239
2020-10-11,7.66,0.0,3.339,12.62,13.508,11.95,17.075,17.026,13.026
2020-10-12,6.06,0.0,3.369,9.64,10.72,10.853,14.704,15.249,11.96
2020-10-13,6.14,0.0,3.286,7.83,8.656,10.475,12.901,13.539,11.024
2020-10-14,4.2,1.43,3.245,6.67,7.512,10.129,11.696,12.045,10.203
2020-10-15,5.35,1.69,2.847,5.89,7.044,9.809,10.936,10.799,9.482
2020-10-16,4.16,0.02,2.451,5.36,6.632,9.513,10.415,9.771,8.849
2020-10-17,3.7,0.0,3.106,4.97,6.118,9.234,10.046,8.936,8.291
2020-10-18,3.83,0.0,3.764,4.68,5.648,8.97,9.77,8.263,7.799
2020-10-19,4.36,0.02,3.505,4.46,5.311,8.721,9.55,7.723,7.365
2020-10-20,3.53,0.39,4.398,4.28,5.139,8.485,9.366,7.291,6.981
2020-10-21,3.46,0.0,3.575,4.14,5.0,8.263,9.2,6.946,6.641
2020-10-22,3.36,0.0,4.564,4.02,4.835,8.052,9.044,6.669,6.339
2020-10-23,3.33,0.02,4.208,3.93,4.684,7.852,8.895,6.448,6.07
2020-10-24,3.8,6.66,3.911,11.34,5.419,7.825,9.323,6.733,6.207
2020-10-25,4.08,0.67,2.809,8.94,6.069,8.057,9.31,6.712,6.326
2020-10-26,3.98,0.28,3.067,6.58,5.801,7.664,9.081,6.578,6.053
2020-10-27,4.0,0.74,3.442,5.47,5.369,7.361,8.804,6.415,5.81
2020-10-28,3.38,0.0,4.02,4.82,4.957,7.199,8.543,6.257,5.594
2020-10-29,3.29,1.69,4.558,7.26,4.791,7.045,8.355,6.128,5.4
2020-10-30,3.41,7.89,4.328,6.55,5.701,7.077,8.977,6.666,5.719
2020-10-31,2.97,1.99,4.347,6.24,6.495,7.397,9.028,6.758,5.997
2020-11-01,4.22,0.01,4.248,5.32,6.126,7.006,8.752,6.654,5.747
2020-11-02,3.96,0.0,3.556,4.64,5.335,6.715,8.393,6.486,5.525
2020-11-03,3.88,2.42,4.652,4.97,4.962,6.583,8.141,6.345,5.326
2020-11-04,3.32,0.08,3.647,4.58,4.752,6.459,7.89,6.195,5.148
2020-11-05,3.41,0.0,4.163,4.17,4.361,6.339,7.667,6.057,4.987
2020-11-06,2.9,0.0,4.033,3.93,4.008,6.225,7.475,5.937,4.842
2020-11-07,2.26,0.0,4.194,3.77,3.752,6.115,7.311,5.837,4.71
2020-11-08,2.95,0.14,5.133,3.65,3.593,6.009,7.168,5.753,4.589
2020-11-09,2.94,5.86,3.991,5.28,4.244,5.973,7.482,5.998,4.729
2020-11-10,2.81,1.34,3.769,4.86,4.93,6.042,7.479,6.026,4.849
2020-11-11,6.65,26.03,4.343,35.34,8.157,6.733,16.073,13.258,7.776
2020-11-12,12.91,3.03,5.001,26.41,10.717,8.909,17.811,15.17,10.348
2020-11-13,14.59,0.11,5.293,16.32,9.54,7.485,16.189,14.814,9.538
2020-11-14,11.39,0.88,4.689,12.55,7.528,6.556,13.725,13.645,8.824
2020-11-15,6.55,19.91,4.964,16.16,8.463,7.154,16.695,16.768,10.309
2020-11-16,6.09,2.18,5.091,14.05,9.583,8.935,16.276,16.711,11.616
2020-11-17,7.24,0.3,4.252,10.38,8.279,7.75,14.422,15.444,10.655
2020-11-18,6.49,10.45,4.794,14.2,7.83,7.265,13.837,15.074,10.6
2020-11-19,11.35,9.6,5.406,17.88,8.694,8.132,13.731,14.888,11.153
2020-11-20,16.07,0.72,5.534,13.91,8.396,8.18,12.644,13.768,10.85
2020-11-21,9.56,0.78,4.802,10.07,6.891,7.432,11.36,12.42,9.987
2020-11-22,8.21,0.22,5.097,7.91,5.484,7.072,10.256,11.132,9.228
2020-11-23,7.69,0.2,6.03,6.6,4.426,6.921,9.44,10.006,8.559
2020-11-24,6.16,0.0,4.848,5.75,3.713,6.779,8.874,9.063,7.969
2020-11-25,5.59,0.01,3.933,5.16,3.227,6.643,8.486,8.291,7.448
2020-11-26,4.15,1.75,4.706,6.39,3.189,6.514,8.251,7.677,6.99
2020-11-27,8.11,26.96,4.511,39.79,6.727,7.47,17.469,15.168,9.767
2020-11-28,9.5,18.85,4.674,53.8,13.4,11.122,23.875,21.095,14.231
2020-11-29,22.67,19.3,4.543,53.72,23.325,13.005,27.967,26.187,17.084
2020-11-30,40.62,5.25,5.103,36.26,26.802,13.695,26.005,26.094,17.602
2020-12-01,24.95,1.1,5.261,24.08,23.614,11.138,21.864,23.771,15.962
2020-12-02,19.42,3.79,5.411,23.55,19.024,9.869,18.083,20.995,14.505
2020-12-03,47.69,32.3,4.744,37.46,23.65,12.271,28.662,31.135,24.263
2020-12-04,49.27,2.91,3.564,27.99,30.231,19.212,29.581,32.173,32.826
2020-12-05,47.46,45.8,4.426,53.8,42.817,21.781,53.354,56.566,51.879
2020-12-06,50.85,5.61,4.971,42.87,54.325,37.173,55.145,60.547,68.679
2020-12-07,43.21,0.44,5.161,27.83,47.339,28.901,47.162,55.997,60.836
2020-12-08,33.94,0.95,4.531,19.73,38.148,22.891,37.493,48.747,53.873
2020-12-09,26.56,0.23,4.307,15.02,30.761,21.115,29.586,41.277,47.77
2020-12-10,20.76,0.05,3.829,12.07,25.514,19.665,24.094,34.54,42.421
2020-12-11,17.21,2.48,4.384,10.12,22.207,18.405,20.669,28.861,37.733
2020-12-12,14.91,0.89,4.768,8.79,20.026,17.305,18.551,24.152,33.624
2020-12-13,13.99,1.91,4.333,13.61,18.34,16.329,17.283,20.339,30.023
2020-12-14,14.46,4.5,5.074,11.06,17.524,15.464,16.716,17.474,26.867
2020-12-15,12.88,6.8,4.692,9.82,17.351,14.991,16.796,15.619,24.386
2020-12-16,12.8,2.08,5.466,8.47,16.953,14.997,16.511,13.812,22.211
2020-12-17,12.46,3.74,5.483,8.85,16.082,14.032,16.201,12.325,20.023
