Parametros,Par_LOG,Par_DRMS,Par_MACS,Par_NSE
UZTWM,82.93750261992405,68.38158204245637,68.38158204245637,123.18456813198019
UZFWM,44.74726133364801,44.21335603592729,44.21335603592729,69.99634020970554
LZTWM,495.8425666257498,495.8425666257498,499.5921616374095,47.98022980326011
LZFPM,386.2057274287116,386.2057274287116,604.2007530906326,976.0304627168924
LZFSM,245.08036864581092,245.08036864581092,392.55444171851576,397.59126537151417
UZK,0.7166550919965287,0.7026342975831643,0.7026342975831643,0.13347045320733797
LZPK,0.009516068099193666,0.009516068099193666,0.011847074553231139,0.001366373084800971
LZSK,0.08962659549360748,0.08962659549360748,0.09782338547618424,0.08195717541210733
ADIMP,0.12049732477159397,0.12184982055723736,0.12184982055723736,0.14100519391077923
PCTIM,0.06579114580101768,0.120717842465042,0.07270156089887264,0.09592680420157938
ZPERC,73.76426707947455,48.70148618361405,48.70148618361405,335.6057862163188
REXP,2.8794427065462647,2.3779401624092666,2.3779401624092666,4.282119590802573
PFREE,0.7929829925041478,0.7929829925041478,0.7833723189943008,0.0779169361066816
NUH,2.3866275668525265,2.295077028679491,2.227734561445739,2.3548436084778075
KUH,1.0976002647836496,1.126853390765135,1.1936309056978913,1.0121249909556729
NMSK,,,,
KMSK,,,,
XMSK,,,,
