Parametros,Par_NSE,Par_GR4
x1,408.73074942395476,405.331861318751
x2,0.4761675359003634,0.23474352835453266
x3,92.09480831774162,87.49809547468855
x4,1.4211235083209801,1.6496589242092499
x5,0.28588606558592544,0.0
