Parametros,Par_NSE
Sat,191.88489386123376
AI,0.5266345880168685
CAPC,0.3652636198612227
Crec,10.25494464533636
kkt,347.25018903515485
k2t,2.979759913335233
tc,0.9255508545325035
solo0,0.831989479276972
pc,0.6210394936522611
