Parametros,Par_NSE,Par_GR4
x1,132.82673033571365,299.44255052781176
x2,-1.3864333831002618,0.15596098150946736
x3,238.53829804026557,152.7436329317731
x4,1.712160838800953,1.5795945016472357
x5,0.5077435866999155,0.0
