Parametros,Par_NSE
Sat,240.10578583951477
AI,0.5395386589829465
CAPC,0.30062077082190897
Crec,2.3848936479810945
kkt,12.528918222505233
k2t,2.661756861792061
tc,0.9998085389845793
solo0,0.6155235611724502
pc,0.7398157063863101
