Parametros,Par_NSE
Sat,382.3781371774784
AI,0.553352414634817
CAPC,0.49584864970003717
Crec,2.9995697681411055
kkt,28.690959627223872
k2t,2.09289269989258
tc,0.9716783567995497
solo0,0.8124163177914905
pc,0.8520537659151642
