datahora,chuva_mm,etp_mm,q_m3s
2019-10-12 12:00:00+00:00,0.000,1.825,37.557
2019-10-12 18:00:00+00:00,0.000,2.408,37.000
2019-10-13 00:00:00+00:00,0.000,0.161,36.687
2019-10-13 06:00:00+00:00,0.000,0.071,35.892
2019-10-13 12:00:00+00:00,0.000,1.874,33.452
2019-10-13 18:00:00+00:00,0.111,2.316,34.657
2019-10-14 00:00:00+00:00,1.410,0.162,36.542
2019-10-14 06:00:00+00:00,0.007,0.072,36.083
2019-10-14 12:00:00+00:00,0.025,1.701,32.995
2019-10-14 18:00:00+00:00,0.349,1.965,32.893
2019-10-15 00:00:00+00:00,0.638,0.100,32.835
2019-10-15 06:00:00+00:00,0.013,0.076,30.443
2019-10-15 12:00:00+00:00,0.385,1.785,31.353
2019-10-15 18:00:00+00:00,2.482,1.926,30.890
2019-10-16 00:00:00+00:00,0.000,0.130,30.603
2019-10-16 06:00:00+00:00,0.002,0.079,30.755
2019-10-16 12:00:00+00:00,0.325,1.368,29.912
2019-10-16 18:00:00+00:00,0.556,1.683,31.162
2019-10-17 00:00:00+00:00,0.107,0.091,30.575
2019-10-17 06:00:00+00:00,0.003,0.047,30.538
2019-10-17 12:00:00+00:00,0.000,1.505,30.523
2019-10-17 18:00:00+00:00,0.000,2.201,29.388
2019-10-18 00:00:00+00:00,0.015,0.132,30.952
2019-10-18 06:00:00+00:00,0.754,0.071,30.610
2019-10-18 12:00:00+00:00,0.259,2.119,29.833
2019-10-18 18:00:00+00:00,0.211,2.445,27.713
2019-10-19 00:00:00+00:00,2.915,0.169,26.327
2019-10-19 06:00:00+00:00,0.262,0.090,27.225
2019-10-19 12:00:00+00:00,0.015,1.881,26.212
2019-10-19 18:00:00+00:00,0.011,2.365,25.240
2019-10-20 00:00:00+00:00,0.000,0.166,24.090
2019-10-20 06:00:00+00:00,0.000,0.084,24.292
2019-10-20 12:00:00+00:00,0.000,2.192,24.228
2019-10-20 18:00:00+00:00,0.197,2.599,23.130
2019-10-21 00:00:00+00:00,10.552,0.175,26.125
2019-10-21 06:00:00+00:00,1.420,0.099,28.852
2019-10-21 12:00:00+00:00,3.682,1.705,30.997
2019-10-21 18:00:00+00:00,2.577,2.295,32.522
2019-10-22 00:00:00+00:00,0.046,0.162,31.488
2019-10-22 06:00:00+00:00,0.013,0.102,32.227
2019-10-22 12:00:00+00:00,0.028,2.200,31.883
2019-10-22 18:00:00+00:00,0.000,2.976,30.348
2019-10-23 00:00:00+00:00,0.000,0.284,30.060
2019-10-23 06:00:00+00:00,0.000,0.130,30.903
2019-10-23 12:00:00+00:00,0.000,2.165,33.258
2019-10-23 18:00:00+00:00,0.000,2.387,46.847
2019-10-24 00:00:00+00:00,0.000,0.174,50.727
2019-10-24 06:00:00+00:00,0.000,0.106,48.570
2019-10-24 12:00:00+00:00,0.000,2.081,44.975
2019-10-24 18:00:00+00:00,0.000,2.426,42.247
2019-10-25 00:00:00+00:00,0.000,0.176,34.758
2019-10-25 06:00:00+00:00,0.000,0.115,33.360
2019-10-25 12:00:00+00:00,0.000,1.433,31.897
2019-10-25 18:00:00+00:00,0.000,1.825,29.663
2019-10-26 00:00:00+00:00,0.000,0.084,30.690
2019-10-26 06:00:00+00:00,0.000,0.089,31.592
2019-10-26 12:00:00+00:00,0.000,1.426,30.293
2019-10-26 18:00:00+00:00,0.000,1.795,29.278
2019-10-27 00:00:00+00:00,0.000,0.107,28.270
2019-10-27 06:00:00+00:00,0.000,0.063,29.622
2019-10-27 12:00:00+00:00,0.000,1.691,28.517
2019-10-27 18:00:00+00:00,0.008,2.268,27.427
2019-10-28 00:00:00+00:00,19.266,0.175,31.017
2019-10-28 06:00:00+00:00,0.193,0.092,31.597
2019-10-28 12:00:00+00:00,4.813,2.098,31.228
2019-10-28 18:00:00+00:00,5.241,2.602,31.902
2019-10-29 00:00:00+00:00,0.011,0.168,33.163
2019-10-29 06:00:00+00:00,0.007,0.087,32.400
2019-10-29 12:00:00+00:00,0.002,2.444,35.300
2019-10-29 18:00:00+00:00,0.000,2.847,40.492
2019-10-30 00:00:00+00:00,0.000,0.197,41.048
2019-10-30 06:00:00+00:00,0.007,0.096,41.882
2019-10-30 12:00:00+00:00,0.000,2.379,43.092
2019-10-30 18:00:00+00:00,0.000,2.974,43.303
2019-10-31 00:00:00+00:00,0.000,0.206,39.843
2019-10-31 06:00:00+00:00,0.000,0.105,39.810
2019-10-31 12:00:00+00:00,5.679,2.234,40.637
2019-10-31 18:00:00+00:00,8.521,2.827,43.925
2019-11-01 00:00:00+00:00,1.051,0.223,46.563
2019-11-01 06:00:00+00:00,0.002,0.106,50.837
2019-11-01 12:00:00+00:00,0.000,2.281,49.265
2019-11-01 18:00:00+00:00,0.020,2.834,46.938
2019-11-02 00:00:00+00:00,0.007,0.269,45.950
2019-11-02 06:00:00+00:00,0.007,0.142,47.248
2019-11-02 12:00:00+00:00,0.000,2.048,49.315
2019-11-02 18:00:00+00:00,0.000,2.322,45.312
2019-11-03 00:00:00+00:00,0.016,0.182,45.525
2019-11-03 06:00:00+00:00,0.000,0.072,47.288
2019-11-03 12:00:00+00:00,0.021,2.283,48.975
2019-11-03 18:00:00+00:00,0.192,2.661,46.702
2019-11-04 00:00:00+00:00,0.005,0.159,47.075
2019-11-04 06:00:00+00:00,0.000,0.062,46.435
2019-11-04 12:00:00+00:00,3.925,1.765,44.362
2019-11-04 18:00:00+00:00,1.221,2.034,44.347
2019-11-05 00:00:00+00:00,1.269,0.124,48.443
2019-11-05 06:00:00+00:00,0.007,0.065,52.023
2019-11-05 12:00:00+00:00,3.833,1.904,54.963
2019-11-05 18:00:00+00:00,19.328,2.681,60.437
2019-11-06 00:00:00+00:00,1.207,0.156,71.738
2019-11-06 06:00:00+00:00,0.154,0.097,87.423
2019-11-06 12:00:00+00:00,0.066,1.998,85.782
2019-11-06 18:00:00+00:00,0.031,2.732,86.088
2019-11-07 00:00:00+00:00,0.000,0.180,93.863
2019-11-07 06:00:00+00:00,0.002,0.112,94.895
2019-11-07 12:00:00+00:00,0.503,2.260,102.598
2019-11-07 18:00:00+00:00,0.951,2.843,110.295
2019-11-08 00:00:00+00:00,0.305,0.215,109.697
2019-11-08 06:00:00+00:00,0.000,0.093,122.067
2019-11-08 12:00:00+00:00,0.005,2.482,119.695
2019-11-08 18:00:00+00:00,0.049,3.239,113.372
2019-11-09 00:00:00+00:00,5.434,0.260,114.825
2019-11-09 06:00:00+00:00,0.010,0.140,116.803
2019-11-09 12:00:00+00:00,0.002,2.444,108.807
2019-11-09 18:00:00+00:00,0.002,2.644,104.592
2019-11-10 00:00:00+00:00,4.134,0.225,103.645
2019-11-10 06:00:00+00:00,14.528,0.168,102.817
2019-11-10 12:00:00+00:00,0.546,2.167,108.918
2019-11-10 18:00:00+00:00,3.574,2.604,127.127
2019-11-11 00:00:00+00:00,0.433,0.224,146.710
2019-11-11 06:00:00+00:00,0.005,0.122,159.975
2019-11-11 12:00:00+00:00,0.010,2.186,189.073
2019-11-11 18:00:00+00:00,0.007,2.698,212.523
2019-11-12 00:00:00+00:00,0.057,0.196,213.845
2019-11-12 06:00:00+00:00,0.005,0.106,231.798
2019-11-12 12:00:00+00:00,0.002,2.613,241.075
2019-11-12 18:00:00+00:00,0.002,2.875,221.512
2019-11-13 00:00:00+00:00,0.000,0.222,205.122
2019-11-13 06:00:00+00:00,0.002,0.121,189.795
2019-11-13 12:00:00+00:00,0.279,2.553,171.452
2019-11-13 18:00:00+00:00,2.233,3.031,155.582
2019-11-14 00:00:00+00:00,28.825,0.210,154.123
2019-11-14 06:00:00+00:00,0.649,0.087,162.995
2019-11-14 12:00:00+00:00,7.833,2.485,170.548
2019-11-14 18:00:00+00:00,6.298,2.999,193.792
2019-11-15 00:00:00+00:00,0.646,0.273,228.137
2019-11-15 06:00:00+00:00,0.013,0.112,237.315
2019-11-15 12:00:00+00:00,0.046,2.529,250.723
2019-11-15 18:00:00+00:00,0.026,2.974,279.997
2019-11-16 00:00:00+00:00,0.052,0.221,303.322
2019-11-16 06:00:00+00:00,0.070,0.138,308.037
2019-11-16 12:00:00+00:00,0.098,2.629,301.322
2019-11-16 18:00:00+00:00,0.070,3.153,283.435
2019-11-17 00:00:00+00:00,0.003,0.220,262.420
2019-11-17 06:00:00+00:00,0.000,0.112,243.633
2019-11-17 12:00:00+00:00,0.000,2.308,230.887
2019-11-17 18:00:00+00:00,0.000,2.633,213.538
2019-11-18 00:00:00+00:00,0.000,0.213,198.208
2019-11-18 06:00:00+00:00,0.000,0.115,184.363
2019-11-18 12:00:00+00:00,0.000,2.259,175.707
2019-11-18 18:00:00+00:00,0.013,2.971,165.432
2019-11-19 00:00:00+00:00,0.000,0.232,154.258
2019-11-19 06:00:00+00:00,0.000,0.090,143.907
2019-11-19 12:00:00+00:00,0.000,2.503,136.328
2019-11-19 18:00:00+00:00,0.007,3.137,131.420
2019-11-20 00:00:00+00:00,0.646,0.229,132.088
2019-11-20 06:00:00+00:00,0.000,0.097,128.843
2019-11-20 12:00:00+00:00,0.002,2.861,121.052
2019-11-20 18:00:00+00:00,0.000,3.446,114.760
2019-11-21 00:00:00+00:00,0.000,0.253,111.207
2019-11-21 06:00:00+00:00,0.000,0.150,105.057
2019-11-21 12:00:00+00:00,0.000,2.470,101.993
2019-11-21 18:00:00+00:00,0.000,3.045,101.133
2019-11-22 00:00:00+00:00,0.000,0.210,100.727
2019-11-22 06:00:00+00:00,0.000,0.099,98.588
2019-11-22 12:00:00+00:00,0.000,2.740,94.108
2019-11-22 18:00:00+00:00,0.000,3.245,91.048
2019-11-23 00:00:00+00:00,0.139,0.242,88.837
2019-11-23 06:00:00+00:00,0.002,0.150,86.668
2019-11-23 12:00:00+00:00,0.000,3.074,83.618
2019-11-23 18:00:00+00:00,0.044,3.582,82.068
2019-11-24 00:00:00+00:00,0.007,0.228,84.750
2019-11-24 06:00:00+00:00,0.031,0.142,85.245
2019-11-24 12:00:00+00:00,0.002,2.459,81.498
2019-11-24 18:00:00+00:00,0.000,2.421,77.515
2019-11-25 00:00:00+00:00,0.000,0.164,78.058
2019-11-25 06:00:00+00:00,0.000,0.091,77.887
2019-11-25 12:00:00+00:00,0.000,2.129,72.893
2019-11-25 18:00:00+00:00,0.000,2.163,70.197
2019-11-26 00:00:00+00:00,0.000,0.118,72.235
2019-11-26 06:00:00+00:00,0.000,0.058,72.582
2019-11-26 12:00:00+00:00,0.067,2.258,65.917
2019-11-26 18:00:00+00:00,4.448,3.094,62.843
2019-11-27 00:00:00+00:00,27.397,0.181,71.488
2019-11-27 06:00:00+00:00,10.990,0.102,74.498
2019-11-27 12:00:00+00:00,1.244,2.222,77.438
2019-11-27 18:00:00+00:00,1.977,2.873,80.028
2019-11-28 00:00:00+00:00,3.684,0.221,92.892
2019-11-28 06:00:00+00:00,0.021,0.106,116.933
2019-11-28 12:00:00+00:00,0.023,2.308,140.582
2019-11-28 18:00:00+00:00,0.010,2.795,179.857
2019-11-29 00:00:00+00:00,0.123,0.224,208.462
2019-11-29 06:00:00+00:00,0.003,0.101,222.812
2019-11-29 12:00:00+00:00,0.000,2.275,241.777
2019-11-29 18:00:00+00:00,0.000,2.345,235.368
2019-11-30 00:00:00+00:00,0.000,0.204,216.200
2019-11-30 06:00:00+00:00,0.000,0.150,193.352
2019-11-30 12:00:00+00:00,0.002,2.568,173.862
2019-11-30 18:00:00+00:00,0.000,3.326,163.645
2019-12-01 00:00:00+00:00,0.000,0.267,154.755
2019-12-01 06:00:00+00:00,0.000,0.150,143.800
2019-12-01 12:00:00+00:00,0.000,2.718,135.727
2019-12-01 18:00:00+00:00,0.913,2.999,131.665
2019-12-02 00:00:00+00:00,0.015,0.276,126.935
2019-12-02 06:00:00+00:00,0.000,0.141,120.340
2019-12-02 12:00:00+00:00,0.000,2.777,112.505
2019-12-02 18:00:00+00:00,0.000,3.328,105.465
2019-12-03 00:00:00+00:00,0.000,0.221,99.523
2019-12-03 06:00:00+00:00,0.000,0.119,95.253
2019-12-03 12:00:00+00:00,0.000,2.504,92.708
2019-12-03 18:00:00+00:00,0.457,2.929,91.935
2019-12-04 00:00:00+00:00,0.838,0.223,86.523
2019-12-04 06:00:00+00:00,1.925,0.116,82.795
2019-12-04 12:00:00+00:00,7.164,1.800,84.973
2019-12-04 18:00:00+00:00,2.120,2.160,84.282
2019-12-05 00:00:00+00:00,5.485,0.111,90.420
2019-12-05 06:00:00+00:00,11.203,0.032,94.073
2019-12-05 12:00:00+00:00,0.685,1.903,94.638
2019-12-05 18:00:00+00:00,0.936,2.794,106.598
2019-12-06 00:00:00+00:00,0.013,0.161,117.617
2019-12-06 06:00:00+00:00,0.011,0.060,135.627
2019-12-06 12:00:00+00:00,0.021,2.333,144.720
2019-12-06 18:00:00+00:00,0.005,2.931,137.892
2019-12-07 00:00:00+00:00,0.000,0.234,127.388
2019-12-07 06:00:00+00:00,0.010,0.098,123.525
2019-12-07 12:00:00+00:00,0.000,2.592,122.147
2019-12-07 18:00:00+00:00,0.000,3.354,118.750
2019-12-08 00:00:00+00:00,0.000,0.223,113.097
2019-12-08 06:00:00+00:00,0.010,0.092,109.925
2019-12-08 12:00:00+00:00,0.000,2.216,110.345
2019-12-08 18:00:00+00:00,0.003,2.874,107.368
2019-12-09 00:00:00+00:00,0.070,0.155,100.358
2019-12-09 06:00:00+00:00,5.016,0.083,95.342
2019-12-09 12:00:00+00:00,2.226,2.029,95.387
2019-12-09 18:00:00+00:00,5.141,2.782,95.747
2019-12-10 00:00:00+00:00,0.595,0.169,89.403
2019-12-10 06:00:00+00:00,0.000,0.071,91.762
2019-12-10 12:00:00+00:00,0.087,2.235,88.600
2019-12-10 18:00:00+00:00,0.300,2.534,85.757
2019-12-11 00:00:00+00:00,0.061,0.217,87.150
2019-12-11 06:00:00+00:00,0.000,0.103,89.450
2019-12-11 12:00:00+00:00,0.000,2.406,88.330
2019-12-11 18:00:00+00:00,2.828,2.897,88.922
2019-12-12 00:00:00+00:00,4.198,0.210,91.970
2019-12-12 06:00:00+00:00,0.341,0.083,93.532
2019-12-12 12:00:00+00:00,0.031,2.601,89.498
2019-12-12 18:00:00+00:00,0.134,2.704,85.597
2019-12-13 00:00:00+00:00,0.267,0.237,89.620
2019-12-13 06:00:00+00:00,0.000,0.071,89.967
2019-12-13 12:00:00+00:00,0.003,2.031,84.737
2019-12-13 18:00:00+00:00,0.000,2.783,87.480
2019-12-14 00:00:00+00:00,0.000,0.200,84.652
2019-12-14 06:00:00+00:00,0.002,0.082,83.213
2019-12-14 12:00:00+00:00,0.000,2.357,80.475
2019-12-14 18:00:00+00:00,1.015,2.918,83.088
2019-12-15 00:00:00+00:00,3.857,0.184,90.015
2019-12-15 06:00:00+00:00,0.084,0.067,86.413
2019-12-15 12:00:00+00:00,0.133,2.143,87.050
2019-12-15 18:00:00+00:00,0.969,2.902,83.488
2019-12-16 00:00:00+00:00,12.238,0.156,77.885
2019-12-16 06:00:00+00:00,19.787,0.073,99.718
2019-12-16 12:00:00+00:00,0.648,2.308,110.520
2019-12-16 18:00:00+00:00,7.736,3.004,123.933
2019-12-17 00:00:00+00:00,0.384,0.205,136.693
2019-12-17 06:00:00+00:00,0.077,0.079,148.555
2019-12-17 12:00:00+00:00,1.097,2.551,149.038
2019-12-17 18:00:00+00:00,5.054,3.560,160.153
2019-12-18 00:00:00+00:00,0.266,0.297,189.840
2019-12-18 06:00:00+00:00,0.041,0.110,199.417
2019-12-18 12:00:00+00:00,0.016,2.831,208.235
2019-12-18 18:00:00+00:00,0.013,3.531,225.770
2019-12-19 00:00:00+00:00,0.021,0.291,219.448
2019-12-19 06:00:00+00:00,0.002,0.098,209.670
2019-12-19 12:00:00+00:00,0.003,2.799,198.195
2019-12-19 18:00:00+00:00,0.420,3.138,186.323
2019-12-20 00:00:00+00:00,0.441,0.210,180.958
2019-12-20 06:00:00+00:00,0.010,0.071,172.595
2019-12-20 12:00:00+00:00,0.005,2.370,164.005
2019-12-20 18:00:00+00:00,3.159,2.864,157.852
2019-12-21 00:00:00+00:00,0.880,0.152,158.080
2019-12-21 06:00:00+00:00,0.010,0.089,150.950
2019-12-21 12:00:00+00:00,1.636,1.805,144.268
2019-12-21 18:00:00+00:00,0.236,2.158,143.305
2019-12-22 00:00:00+00:00,0.010,0.130,143.197
2019-12-22 06:00:00+00:00,0.395,0.064,140.375
2019-12-22 12:00:00+00:00,0.002,1.703,135.328
2019-12-22 18:00:00+00:00,0.005,2.097,127.948
2019-12-23 00:00:00+00:00,0.002,0.144,123.647
2019-12-23 06:00:00+00:00,0.000,0.050,123.797
2019-12-23 12:00:00+00:00,0.000,2.352,121.982
2019-12-23 18:00:00+00:00,0.002,2.923,118.077
2019-12-24 00:00:00+00:00,0.000,0.218,114.248
2019-12-24 06:00:00+00:00,0.489,0.074,113.835
2019-12-24 12:00:00+00:00,0.000,2.162,111.750
2019-12-24 18:00:00+00:00,0.000,3.126,106.200
2019-12-25 00:00:00+00:00,0.000,0.297,102.007
2019-12-25 06:00:00+00:00,0.000,0.106,102.077
2019-12-25 12:00:00+00:00,0.002,2.451,98.258
2019-12-25 18:00:00+00:00,0.000,3.400,95.317
2019-12-26 00:00:00+00:00,0.003,0.287,89.090
2019-12-26 06:00:00+00:00,0.000,0.101,89.695
2019-12-26 12:00:00+00:00,0.000,2.578,90.113
2019-12-26 18:00:00+00:00,0.000,3.431,83.657
2019-12-27 00:00:00+00:00,0.000,0.256,82.175
2019-12-27 06:00:00+00:00,0.000,0.091,78.512
2019-12-27 12:00:00+00:00,0.000,2.775,80.517
2019-12-27 18:00:00+00:00,0.000,3.384,79.978
2019-12-28 00:00:00+00:00,0.000,0.209,76.527
2019-12-28 06:00:00+00:00,0.000,0.105,72.213
2019-12-28 12:00:00+00:00,0.000,2.320,77.562
2019-12-28 18:00:00+00:00,0.000,2.752,74.780
2019-12-29 00:00:00+00:00,0.000,0.137,69.705
2019-12-29 06:00:00+00:00,0.000,0.079,67.208
2019-12-29 12:00:00+00:00,0.000,2.371,70.263
2019-12-29 18:00:00+00:00,0.000,2.813,70.108
2019-12-30 00:00:00+00:00,0.862,0.152,65.432
2019-12-30 06:00:00+00:00,0.003,0.066,65.055
2019-12-30 12:00:00+00:00,0.000,2.316,61.655
2019-12-30 18:00:00+00:00,0.533,2.982,63.892
2019-12-31 00:00:00+00:00,4.590,0.164,60.738
2019-12-31 06:00:00+00:00,0.000,0.055,59.803
2019-12-31 12:00:00+00:00,0.003,2.224,61.140
2019-12-31 18:00:00+00:00,0.007,2.414,62.563
2020-01-01 00:00:00+00:00,1.634,0.182,60.462
2020-01-01 06:00:00+00:00,0.007,0.056,62.337
2020-01-01 12:00:00+00:00,0.000,2.216,66.672
2020-01-01 18:00:00+00:00,3.116,3.018,67.642
2020-01-02 00:00:00+00:00,4.875,0.219,69.238
2020-01-02 06:00:00+00:00,0.075,0.057,65.972
2020-01-02 12:00:00+00:00,0.051,2.484,68.890
2020-01-02 18:00:00+00:00,0.272,2.982,68.145
