datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-09-03 18:00:00+00:00,0.000,0.001,0.000,0.019,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.006,0.000,0.000,0.000,0.001,0.000,0.003,0.001,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,2.535
2021-09-04 00:00:00+00:00,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.371
2021-09-04 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.274
2021-09-04 12:00:00+00:00,0.075,0.695,0.205,0.222,0.000,0.000,0.000,0.351,0.000,0.001,0.087,0.001,0.087,0.546,0.002,0.030,1.062,0.000,0.000,0.010,0.067,0.000,0.537,0.109,0.086,0.013,0.074,0.000,0.230,0.477,0.000,0.072,0.005,0.055,0.099,0.025,0.004,0.004,0.002,0.076,0.003,0.014,0.038,0.021,0.000,0.000,0.000,0.395,0.384,0.016,0.004,1.560
2021-09-04 18:00:00+00:00,0.039,0.000,0.246,0.025,0.006,0.008,0.000,2.476,0.004,0.002,0.372,0.000,0.056,0.252,0.019,0.005,0.048,0.023,0.123,0.012,0.027,0.000,0.282,0.021,0.024,0.025,0.619,0.003,0.366,0.020,0.022,0.349,0.124,0.002,0.042,0.043,0.016,0.003,0.000,2.781,0.005,0.029,0.209,0.016,0.001,0.000,0.000,0.002,0.910,0.059,0.020,2.414
2021-09-05 00:00:00+00:00,0.002,0.062,0.003,0.009,0.892,0.016,0.293,0.006,0.660,0.031,0.047,0.008,0.001,7.746,0.002,0.016,0.005,0.507,0.758,0.630,0.004,0.090,0.000,0.221,0.170,0.001,0.000,0.003,0.005,0.024,2.025,0.517,0.190,0.093,0.000,0.133,0.020,0.012,0.001,0.702,0.000,0.002,0.037,0.005,0.008,0.014,0.001,0.001,0.299,0.253,0.373,0.331
2021-09-05 06:00:00+00:00,12.019,1.103,9.713,2.039,8.391,2.510,14.056,12.742,7.185,4.721,8.695,0.235,2.635,22.265,0.139,1.176,12.815,15.691,6.816,6.637,2.686,8.851,2.396,9.911,5.156,4.137,4.631,1.969,1.883,7.124,6.952,4.514,25.120,7.370,3.549,19.258,1.833,2.791,5.457,8.402,0.544,7.981,3.760,2.870,0.501,3.140,0.678,0.708,25.861,4.306,12.898,0.192
2021-09-05 12:00:00+00:00,6.492,8.262,6.960,0.249,2.805,4.693,5.066,10.943,2.517,1.300,5.735,0.203,6.654,15.456,0.394,4.833,2.039,2.713,0.840,6.250,1.966,3.612,0.879,0.928,4.046,1.977,4.785,0.288,8.394,9.041,0.939,0.160,4.639,0.084,3.446,15.990,0.445,1.793,4.139,3.110,0.383,10.368,9.485,0.674,0.101,1.007,5.372,0.296,9.684,0.776,11.270,1.476
2021-09-05 18:00:00+00:00,0.019,0.413,0.305,0.310,0.014,0.052,0.029,2.321,0.025,0.008,0.000,0.035,0.208,1.784,0.056,0.106,0.041,0.347,0.092,0.225,0.000,0.007,0.001,0.012,0.490,0.000,0.015,0.009,0.031,0.030,0.046,0.166,0.012,0.051,0.000,1.810,0.247,0.036,0.004,0.674,0.000,0.242,0.193,0.016,0.001,0.040,0.488,0.003,0.132,0.019,0.025,2.555
2021-09-06 00:00:00+00:00,0.000,0.077,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.030,0.000,0.003,0.001,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.002,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.062,0.000,0.000,0.006,0.000,0.001,0.001,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.313
