datahora,chuva_mm,etp_mm,q_m3s
2019-09-04 18:00:00+00:00,0.000,1.329,99.098
2019-09-05 00:00:00+00:00,0.000,0.101,102.520
2019-09-05 06:00:00+00:00,0.258,0.036,104.843
2019-09-05 12:00:00+00:00,0.004,1.071,106.030
2019-09-05 18:00:00+00:00,0.021,1.675,106.277
2019-09-06 00:00:00+00:00,0.050,0.074,105.772
2019-09-06 06:00:00+00:00,0.012,0.028,104.673
2019-09-06 12:00:00+00:00,0.754,1.262,103.280
2019-09-06 18:00:00+00:00,3.008,2.169,101.815
2019-09-07 00:00:00+00:00,1.758,0.134,100.095
2019-09-07 06:00:00+00:00,0.000,0.060,98.285
2019-09-07 12:00:00+00:00,0.017,1.390,96.418
2019-09-07 18:00:00+00:00,0.017,2.191,94.580
2019-09-08 00:00:00+00:00,0.000,0.149,92.893
2019-09-08 06:00:00+00:00,0.000,0.100,91.292
2019-09-08 12:00:00+00:00,0.000,1.142,89.982
2019-09-08 18:00:00+00:00,0.000,1.335,89.075
2019-09-09 00:00:00+00:00,0.000,0.069,88.957
2019-09-09 06:00:00+00:00,0.000,0.033,89.893
2019-09-09 12:00:00+00:00,0.000,0.954,91.372
2019-09-09 18:00:00+00:00,0.000,1.347,92.842
2019-09-10 00:00:00+00:00,0.000,0.067,94.103
2019-09-10 06:00:00+00:00,0.000,0.020,94.983
2019-09-10 12:00:00+00:00,0.000,1.004,95.130
2019-09-10 18:00:00+00:00,0.000,1.427,94.497
2019-09-11 00:00:00+00:00,0.000,0.075,93.458
2019-09-11 06:00:00+00:00,0.000,0.057,92.252
2019-09-11 12:00:00+00:00,0.000,1.265,90.728
2019-09-11 18:00:00+00:00,0.000,1.826,88.778
2019-09-12 00:00:00+00:00,0.000,0.079,86.633
2019-09-12 06:00:00+00:00,0.000,0.033,84.733
2019-09-12 12:00:00+00:00,0.000,1.156,82.563
2019-09-12 18:00:00+00:00,0.000,1.362,80.053
2019-09-13 00:00:00+00:00,6.679,0.075,77.617
2019-09-13 06:00:00+00:00,0.096,0.042,75.343
2019-09-13 12:00:00+00:00,0.062,0.883,73.842
2019-09-13 18:00:00+00:00,0.000,1.222,73.315
2019-09-14 00:00:00+00:00,0.004,0.069,73.383
2019-09-14 06:00:00+00:00,0.000,0.037,73.355
2019-09-14 12:00:00+00:00,0.000,0.823,72.618
2019-09-14 18:00:00+00:00,0.004,1.260,71.618
2019-09-15 00:00:00+00:00,0.000,0.060,70.857
2019-09-15 06:00:00+00:00,0.000,0.045,70.573
2019-09-15 12:00:00+00:00,0.000,1.223,70.515
2019-09-15 18:00:00+00:00,0.000,1.563,70.320
2019-09-16 00:00:00+00:00,0.000,0.055,69.927
2019-09-16 06:00:00+00:00,0.000,0.016,69.183
2019-09-16 12:00:00+00:00,0.000,1.033,67.898
2019-09-16 18:00:00+00:00,0.000,1.509,66.123
2019-09-17 00:00:00+00:00,0.000,0.069,64.533
2019-09-17 06:00:00+00:00,0.000,0.027,63.647
2019-09-17 12:00:00+00:00,0.000,1.178,62.928
2019-09-17 18:00:00+00:00,0.000,1.546,62.218
2019-09-18 00:00:00+00:00,0.000,0.071,61.568
2019-09-18 06:00:00+00:00,0.000,0.038,61.230
2019-09-18 12:00:00+00:00,0.150,1.083,60.400
2019-09-18 18:00:00+00:00,0.000,1.880,59.432
2019-09-19 00:00:00+00:00,20.267,0.069,61.280
2019-09-19 06:00:00+00:00,0.658,0.026,63.023
2019-09-19 12:00:00+00:00,0.846,1.275,63.748
2019-09-19 18:00:00+00:00,14.550,2.036,65.555
2019-09-20 00:00:00+00:00,5.650,0.110,70.420
2019-09-20 06:00:00+00:00,9.400,0.033,76.517
2019-09-20 12:00:00+00:00,5.050,1.237,85.377
2019-09-20 18:00:00+00:00,7.500,1.745,94.297
2019-09-21 00:00:00+00:00,3.879,0.081,105.352
2019-09-21 06:00:00+00:00,2.654,0.025,119.143
2019-09-21 12:00:00+00:00,0.925,1.658,135.185
2019-09-21 18:00:00+00:00,0.088,2.435,153.658
2019-09-22 00:00:00+00:00,0.046,0.125,175.032
2019-09-22 06:00:00+00:00,0.000,0.044,197.800
2019-09-22 12:00:00+00:00,0.004,1.284,217.932
2019-09-22 18:00:00+00:00,0.017,1.864,233.800
2019-09-23 00:00:00+00:00,0.004,0.097,245.192
2019-09-23 06:00:00+00:00,0.000,0.039,252.825
2019-09-23 12:00:00+00:00,0.000,1.214,256.948
2019-09-23 18:00:00+00:00,0.000,1.795,257.932
2019-09-24 00:00:00+00:00,0.000,0.094,256.552
2019-09-24 06:00:00+00:00,0.000,0.044,253.347
2019-09-24 12:00:00+00:00,0.000,1.092,248.357
2019-09-24 18:00:00+00:00,0.000,1.425,242.055
2019-09-25 00:00:00+00:00,0.000,0.064,234.970
