datahora,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-07-15 06:00:00+00:00,0.030,0.045,0.056,0.030,0.038,0.401,0.046,0.007,0.368,0.048,0.015,0.279,0.018,0.132,0.031,0.050,0.040,0.111,0.049,0.026,0.032,0.045,0.049,0.029,0.049,0.089,0.020,0.028,0.010,0.240,0.076,0.058,0.103,0.222,0.002,0.002,0.001,0.021,0.004,0.333,0.028,0.010,0.025,0.016,0.005,0.011,0.019,0.033,0.177,0.026,0.060,0.158
2021-07-15 12:00:00+00:00,0.076,0.160,0.171,0.186,0.323,0.077,0.304,0.015,0.227,0.018,0.020,0.780,0.093,0.729,0.614,0.095,0.038,0.277,0.048,0.009,0.028,0.123,0.153,0.777,0.102,0.065,0.338,0.080,0.037,0.266,0.007,0.066,0.054,0.061,1.226,0.112,0.218,0.045,0.022,0.298,0.038,0.021,0.007,0.056,0.000,0.816,0.031,0.018,0.054,0.055,0.062,0.946
2021-07-15 18:00:00+00:00,12.075,16.635,18.540,15.652,14.403,13.510,10.870,10.611,15.389,11.543,11.505,16.203,11.752,17.796,7.567,13.695,12.591,6.424,7.300,9.910,8.554,2.430,13.450,8.261,9.235,11.993,12.467,16.637,7.050,7.260,9.395,7.396,11.449,14.610,9.485,11.787,15.959,8.449,9.851,5.636,10.250,10.518,9.370,11.620,15.193,19.675,12.904,8.290,9.560,12.484,8.643,1.491
2021-07-16 00:00:00+00:00,6.955,3.710,8.333,7.817,6.402,3.779,6.093,4.665,6.340,2.697,4.942,7.307,4.671,2.911,6.040,3.519,2.271,9.991,12.696,6.905,10.200,14.518,8.652,7.264,5.401,3.232,4.724,4.563,6.190,10.028,6.056,5.570,2.555,4.973,4.182,3.482,5.653,5.271,5.143,16.043,5.085,4.254,12.333,8.166,5.878,14.744,7.922,5.311,7.642,7.994,6.033,0.271
2021-07-16 06:00:00+00:00,0.088,0.070,0.019,0.025,0.041,0.062,0.035,0.085,0.021,0.084,0.092,0.025,0.029,0.071,0.038,0.017,0.040,0.024,0.106,0.040,0.050,0.256,0.030,0.053,0.096,0.088,0.046,0.020,0.047,0.057,0.227,0.099,0.062,0.053,0.024,0.062,0.033,0.004,0.057,0.396,0.045,0.107,0.258,0.083,0.040,0.119,0.070,0.054,0.051,0.081,0.063,0.203
2021-07-16 12:00:00+00:00,0.040,0.011,0.002,0.000,0.001,0.047,0.014,0.034,0.002,0.030,0.017,0.001,0.000,0.009,0.002,0.004,0.001,0.002,0.084,0.093,0.044,0.020,0.001,0.009,0.001,0.014,0.025,0.000,0.030,0.004,0.003,0.005,0.006,0.002,0.000,0.031,0.000,0.006,0.009,0.032,0.014,0.003,0.005,0.051,0.013,0.000,0.011,0.001,0.051,0.050,0.010,0.985
2021-07-16 18:00:00+00:00,0.030,0.000,0.152,0.028,0.001,0.005,0.062,0.003,0.004,0.113,0.015,0.004,0.001,0.028,0.000,0.016,0.015,0.029,0.150,0.027,0.075,0.038,0.010,0.001,0.021,0.002,0.008,0.005,0.139,0.000,0.005,0.178,0.001,0.000,0.000,0.005,0.004,0.002,0.291,0.004,0.009,0.000,0.146,0.078,0.055,0.001,0.030,0.000,0.107,0.055,0.057,1.484
2021-07-17 00:00:00+00:00,0.000,0.000,0.015,0.000,0.000,0.000,0.003,0.000,0.007,0.002,0.000,0.008,0.000,0.016,0.000,0.007,0.000,0.001,0.093,0.032,0.000,0.005,0.000,0.000,0.007,0.000,0.000,0.005,0.001,0.000,0.103,0.051,0.000,0.005,0.175,0.000,0.289,0.000,0.037,0.000,0.000,0.000,0.004,0.000,0.011,0.027,0.001,0.000,0.003,0.003,0.094,0.164
2021-07-17 06:00:00+00:00,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.040,0.949,0.000,0.084,0.000,0.009,0.002,0.004,0.000,0.000,0.000,0.000,0.002,2.038,0.000,0.010,0.000,0.000,0.437,0.002,0.000,0.293,0.221,0.001,2.699,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.001,0.032,0.000,0.000,0.000,0.001,0.003,0.096
2021-07-17 12:00:00+00:00,0.000,0.000,0.000,0.000,0.002,0.000,0.004,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.009,0.000,0.008,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.042,0.001,0.005,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.449,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.001,0.007,0.001,0.858
